"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"2014"	"2014"	"85+ years"	"85+"	"Nevada"	"32"	Suppressed	37764	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"New Hampshire"	"33"	Suppressed	27875	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"New Jersey"	"34"	Suppressed	194960	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"New Mexico"	"35"	Suppressed	37373	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"New York"	"36"	Suppressed	429182	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"North Carolina"	"37"	Suppressed	170382	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"North Dakota"	"38"	Suppressed	17959	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"Ohio"	"39"	Suppressed	250929	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"Oklahoma"	"40"	Suppressed	68092	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"Oregon"	"41"	Suppressed	83540	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"Pennsylvania"	"42"	Suppressed	331229	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"Rhode Island"	"44"	Suppressed	28309	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"South Carolina"	"45"	Suppressed	80384	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"South Dakota"	"46"	Suppressed	20871	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"Tennessee"	"47"	Suppressed	111140	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"Texas"	"48"	Suppressed	361502	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"Utah"	"49"	Suppressed	34758	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"Vermont"	"50"	Suppressed	14107	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"Virginia"	"51"	Suppressed	138840	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"Washington"	"53"	Suppressed	128688	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"West Virginia"	"54"	Suppressed	38735	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"Wisconsin"	"55"	Suppressed	128096	Suppressed
	"2014"	"2014"	"85+ years"	"85+"	"Wyoming"	"56"	Suppressed	10047	Suppressed
	"2014"	"2014"	"Not Stated"	"NS"	"Alabama"	"01"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Alaska"	"02"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Arizona"	"04"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Arkansas"	"05"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"California"	"06"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Colorado"	"08"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Connecticut"	"09"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Delaware"	"10"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"District of Columbia"	"11"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Florida"	"12"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Georgia"	"13"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Hawaii"	"15"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Idaho"	"16"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Illinois"	"17"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Indiana"	"18"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Iowa"	"19"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Kansas"	"20"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Kentucky"	"21"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Louisiana"	"22"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Maine"	"23"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Maryland"	"24"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Massachusetts"	"25"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Michigan"	"26"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Minnesota"	"27"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Mississippi"	"28"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Missouri"	"29"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Montana"	"30"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Nebraska"	"31"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Nevada"	"32"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"New Hampshire"	"33"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"New Jersey"	"34"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"New Mexico"	"35"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"New York"	"36"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"North Carolina"	"37"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"North Dakota"	"38"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Ohio"	"39"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Oklahoma"	"40"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Oregon"	"41"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Pennsylvania"	"42"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Rhode Island"	"44"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"South Carolina"	"45"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"South Dakota"	"46"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Tennessee"	"47"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Texas"	"48"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Utah"	"49"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Vermont"	"50"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Virginia"	"51"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Washington"	"53"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"West Virginia"	"54"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Wisconsin"	"55"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	"Wyoming"	"56"	Suppressed	Not Applicable	Not Applicable
	"2015"	"2015"	"< 1 year"	"1"	"Alabama"	"01"	Suppressed	58017	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Alaska"	"02"	Suppressed	11383	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Arizona"	"04"	Suppressed	86440	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Arkansas"	"05"	Suppressed	37698	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"California"	"06"	Suppressed	501336	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Colorado"	"08"	Suppressed	67322	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Connecticut"	"09"	Suppressed	36486	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Delaware"	"10"	Suppressed	11020	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"District of Columbia"	"11"	Suppressed	9153	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Florida"	"12"	Suppressed	221492	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Georgia"	"13"	Suppressed	130327	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Hawaii"	"15"	Suppressed	19028	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Idaho"	"16"	Suppressed	22649	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Illinois"	"17"	Suppressed	155304	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Indiana"	"18"	Suppressed	83603	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Iowa"	"19"	Suppressed	39518	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Kansas"	"20"	Suppressed	38972	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Kentucky"	"21"	Suppressed	55564	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Louisiana"	"22"	Suppressed	62686	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Maine"	"23"	Suppressed	12863	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Maryland"	"24"	Suppressed	72907	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Massachusetts"	"25"	Suppressed	73100	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Michigan"	"26"	Suppressed	114061	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Minnesota"	"27"	Suppressed	70248	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Mississippi"	"28"	Suppressed	38173	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Missouri"	"29"	Suppressed	74779	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Montana"	"30"	Suppressed	12601	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Nebraska"	"31"	Suppressed	26178	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Nevada"	"32"	Suppressed	35737	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"New Hampshire"	"33"	Suppressed	12784	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"New Jersey"	"34"	Suppressed	103853	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"New Mexico"	"35"	Suppressed	26407	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"New York"	"36"	Suppressed	238315	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"North Carolina"	"37"	Suppressed	120576	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"North Dakota"	"38"	Suppressed	11144	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Ohio"	"39"	Suppressed	139055	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Oklahoma"	"40"	Suppressed	53581	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Oregon"	"41"	Suppressed	46266	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Pennsylvania"	"42"	Suppressed	141872	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Rhode Island"	"44"	Suppressed	11065	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"South Carolina"	"45"	Suppressed	57927	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"South Dakota"	"46"	Suppressed	12419	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Tennessee"	"47"	Suppressed	80549	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Texas"	"48"	Suppressed	399149	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Utah"	"49"	Suppressed	50821	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Vermont"	"50"	Suppressed	5994	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Virginia"	"51"	Suppressed	102863	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Washington"	"53"	Suppressed	89440	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"West Virginia"	"54"	Suppressed	20658	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Wisconsin"	"55"	Suppressed	66978	Suppressed
	"2015"	"2015"	"< 1 year"	"1"	"Wyoming"	"56"	Suppressed	7677	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Alabama"	"01"	Suppressed	234956	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Alaska"	"02"	Suppressed	44066	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Arizona"	"04"	Suppressed	342804	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Arkansas"	"05"	Suppressed	153160	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"California"	"06"	Suppressed	2007416	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Colorado"	"08"	Suppressed	268285	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Connecticut"	"09"	Suppressed	151134	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Delaware"	"10"	Suppressed	44818	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"District of Columbia"	"11"	Suppressed	34199	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Florida"	"12"	Suppressed	879579	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Georgia"	"13"	Suppressed	529718	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Hawaii"	"15"	Suppressed	73384	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Idaho"	"16"	Suppressed	90274	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Illinois"	"17"	Suppressed	628358	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Indiana"	"18"	Suppressed	335887	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Iowa"	"19"	Suppressed	157263	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Kansas"	"20"	Suppressed	158508	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Kentucky"	"21"	Suppressed	221825	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Louisiana"	"22"	Suppressed	248131	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Maine"	"23"	Suppressed	51824	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Maryland"	"24"	Suppressed	296128	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Massachusetts"	"25"	Suppressed	293462	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Michigan"	"26"	Suppressed	457715	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Minnesota"	"27"	Suppressed	280286	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Mississippi"	"28"	Suppressed	154609	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Missouri"	"29"	Suppressed	299581	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Montana"	"30"	Suppressed	49285	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Nebraska"	"31"	Suppressed	104453	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Nevada"	"32"	Suppressed	140880	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"New Hampshire"	"33"	Suppressed	51810	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"New Jersey"	"34"	Suppressed	426281	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"New Mexico"	"35"	Suppressed	108617	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"New York"	"36"	Suppressed	946072	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"North Carolina"	"37"	Suppressed	484135	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"North Dakota"	"38"	Suppressed	42003	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Ohio"	"39"	Suppressed	554033	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Oklahoma"	"40"	Suppressed	214367	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Oregon"	"41"	Suppressed	184524	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Pennsylvania"	"42"	Suppressed	573047	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Rhode Island"	"44"	Suppressed	44063	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"South Carolina"	"45"	Suppressed	232063	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"South Dakota"	"46"	Suppressed	48825	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Tennessee"	"47"	Suppressed	321634	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Texas"	"48"	Suppressed	1584491	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Utah"	"49"	Suppressed	199882	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Vermont"	"50"	Suppressed	24414	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Virginia"	"51"	Suppressed	412294	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Washington"	"53"	Suppressed	358482	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"West Virginia"	"54"	Suppressed	82752	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Wisconsin"	"55"	Suppressed	272748	Suppressed
	"2015"	"2015"	"1-4 years"	"1-4"	"Wyoming"	"56"	Suppressed	30718	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Alabama"	"01"	Suppressed	616001	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Alaska"	"02"	Suppressed	100913	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Arizona"	"04"	Suppressed	917797	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Arkansas"	"05"	Suppressed	394366	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"California"	"06"	Suppressed	5062372	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Colorado"	"08"	Suppressed	713648	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Connecticut"	"09"	Suppressed	431519	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Delaware"	"10"	Suppressed	113509	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"District of Columbia"	"11"	Suppressed	59285	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Florida"	"12"	Suppressed	2283483	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Georgia"	"13"	Suppressed	1416490	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Hawaii"	"15"	Suppressed	170216	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Idaho"	"16"	Suppressed	247308	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Illinois"	"17"	Suppressed	1658608	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Indiana"	"18"	Suppressed	884940	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Iowa"	"19"	Suppressed	408743	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Kansas"	"20"	Suppressed	402017	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Kentucky"	"21"	Suppressed	561498	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Louisiana"	"22"	Suppressed	617555	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Maine"	"23"	Suppressed	143983	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Maryland"	"24"	Suppressed	749127	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Massachusetts"	"25"	Suppressed	769977	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Michigan"	"26"	Suppressed	1232854	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Minnesota"	"27"	Suppressed	719291	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Mississippi"	"28"	Suppressed	409550	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Missouri"	"29"	Suppressed	777325	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Montana"	"30"	Suppressed	126737	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Nebraska"	"31"	Suppressed	263632	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Nevada"	"32"	Suppressed	380163	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"New Hampshire"	"33"	Suppressed	149013	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"New Jersey"	"34"	Suppressed	1114083	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"New Mexico"	"35"	Suppressed	278546	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"New York"	"36"	Suppressed	2298180	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"North Carolina"	"37"	Suppressed	1293660	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"North Dakota"	"38"	Suppressed	94519	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Ohio"	"39"	Suppressed	1468742	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Oklahoma"	"40"	Suppressed	535413	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Oregon"	"41"	Suppressed	483459	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Pennsylvania"	"42"	Suppressed	1496122	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Rhode Island"	"44"	Suppressed	117402	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"South Carolina"	"45"	Suppressed	615290	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"South Dakota"	"46"	Suppressed	116791	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Tennessee"	"47"	Suppressed	837799	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Texas"	"48"	Suppressed	4042191	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Utah"	"49"	Suppressed	516820	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Vermont"	"50"	Suppressed	66824	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Virginia"	"51"	Suppressed	1039854	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Washington"	"53"	Suppressed	894684	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"West Virginia"	"54"	Suppressed	209993	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Wisconsin"	"55"	Suppressed	728729	Suppressed
	"2015"	"2015"	"5-14 years"	"5-14"	"Wyoming"	"56"	Suppressed	78485	Suppressed
	"2015"	"2015"	"15-24 years"	"15-24"	"Alabama"	"01"	24	663182	3.6
	"2015"	"2015"	"15-24 years"	"15-24"	"Alaska"	"02"	15	110527	Unreliable
	"2015"	"2015"	"15-24 years"	"15-24"	"Arizona"	"04"	81	948243	8.5
	"2015"	"2015"	"15-24 years"	"15-24"	"Arkansas"	"05"	18	404217	Unreliable
	"2015"	"2015"	"15-24 years"	"15-24"	"California"	"06"	182	5484894	3.3
	"2015"	"2015"	"15-24 years"	"15-24"	"Colorado"	"08"	46	738892	6.2
	"2015"	"2015"	"15-24 years"	"15-24"	"Connecticut"	"09"	64	497135	12.9
	"2015"	"2015"	"15-24 years"	"15-24"	"Delaware"	"10"	11	122939	Unreliable
	"2015"	"2015"	"15-24 years"	"15-24"	"District of Columbia"	"11"	Suppressed	97121	Suppressed
	"2015"	"2015"	"15-24 years"	"15-24"	"Florida"	"12"	156	2479298	6.3
	"2015"	"2015"	"15-24 years"	"15-24"	"Georgia"	"13"	91	1444644	6.3
	"2015"	"2015"	"15-24 years"	"15-24"	"Hawaii"	"15"	Suppressed	184383	Suppressed
	"2015"	"2015"	"15-24 years"	"15-24"	"Idaho"	"16"	11	228530	Unreliable
	"2015"	"2015"	"15-24 years"	"15-24"	"Illinois"	"17"	158	1752251	9.0
	"2015"	"2015"	"15-24 years"	"15-24"	"Indiana"	"18"	69	940770	7.3
	"2015"	"2015"	"15-24 years"	"15-24"	"Iowa"	"19"	16	445451	Unreliable
	"2015"	"2015"	"15-24 years"	"15-24"	"Kansas"	"20"	Suppressed	424297	Suppressed
	"2015"	"2015"	"15-24 years"	"15-24"	"Kentucky"	"21"	55	596559	9.2
	"2015"	"2015"	"15-24 years"	"15-24"	"Louisiana"	"22"	23	642237	3.6
	"2015"	"2015"	"15-24 years"	"15-24"	"Maine"	"23"	17	158464	Unreliable
	"2015"	"2015"	"15-24 years"	"15-24"	"Maryland"	"24"	84	784186	10.7
	"2015"	"2015"	"15-24 years"	"15-24"	"Massachusetts"	"25"	156	951573	16.4
	"2015"	"2015"	"15-24 years"	"15-24"	"Michigan"	"26"	122	1390092	8.8
	"2015"	"2015"	"15-24 years"	"15-24"	"Minnesota"	"27"	35	720860	4.9
	"2015"	"2015"	"15-24 years"	"15-24"	"Mississippi"	"28"	Suppressed	428010	Suppressed
	"2015"	"2015"	"15-24 years"	"15-24"	"Missouri"	"29"	84	827190	10.2
	"2015"	"2015"	"15-24 years"	"15-24"	"Montana"	"30"	Suppressed	138607	Suppressed
	"2015"	"2015"	"15-24 years"	"15-24"	"Nebraska"	"31"	Suppressed	268848	Suppressed
	"2015"	"2015"	"15-24 years"	"15-24"	"Nevada"	"32"	35	364904	9.6
	"2015"	"2015"	"15-24 years"	"15-24"	"New Hampshire"	"33"	41	179416	22.9
	"2015"	"2015"	"15-24 years"	"15-24"	"New Jersey"	"34"	105	1147349	9.2
	"2015"	"2015"	"15-24 years"	"15-24"	"New Mexico"	"35"	32	288188	11.1
	"2015"	"2015"	"15-24 years"	"15-24"	"New York"	"36"	248	2670663	9.3
	"2015"	"2015"	"15-24 years"	"15-24"	"North Carolina"	"37"	104	1380294	7.5
	"2015"	"2015"	"15-24 years"	"15-24"	"North Dakota"	"38"	Suppressed	121737	Suppressed
	"2015"	"2015"	"15-24 years"	"15-24"	"Ohio"	"39"	241	1551979	15.5
	"2015"	"2015"	"15-24 years"	"15-24"	"Oklahoma"	"40"	24	547697	4.4
	"2015"	"2015"	"15-24 years"	"15-24"	"Oregon"	"41"	24	512391	4.7
	"2015"	"2015"	"15-24 years"	"15-24"	"Pennsylvania"	"42"	163	1683766	9.7
	"2015"	"2015"	"15-24 years"	"15-24"	"Rhode Island"	"44"	24	153492	15.6
	"2015"	"2015"	"15-24 years"	"15-24"	"South Carolina"	"45"	33	663432	5.0
	"2015"	"2015"	"15-24 years"	"15-24"	"South Dakota"	"46"	Suppressed	117963	Suppressed
	"2015"	"2015"	"15-24 years"	"15-24"	"Tennessee"	"47"	68	884197	7.7
	"2015"	"2015"	"15-24 years"	"15-24"	"Texas"	"48"	162	3957593	4.1
	"2015"	"2015"	"15-24 years"	"15-24"	"Utah"	"49"	41	485295	8.4
	"2015"	"2015"	"15-24 years"	"15-24"	"Vermont"	"50"	Suppressed	90619	Suppressed
