,17-Jan,41,70.88887736,12388.03133,507909.2846,8.781736339
,18-44,765,687.9187087,20503.82101,15685423.07,141.0496207
,45-64,1074,1351.504398,24998.45586,26848341.59,337.8552304
,65-84,408,1097.718467,24769.77201,10106066.98,271.9023617
,Missing,*,†,*,*,†
Sex,Male,1495,1035.827866,25090.71795,37510623.34,259.8966482
,Female,841,581.3270293,22131.88407,18612914.5,128.6586242
,Missing,*,†,*,*,†
Payer,Medicare,659,†,23348.56239,15386702.61,†
,Medicaid,1040,†,22854.83341,23769026.75,†
,Private insurance,450,†,26539.39189,11942726.35,†
,Uninsured,95,†,21210.93963,2015039.265,†
,Other,92,†,32717.85726,3010042.868,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,118,37.69968051,32237.78786,3804058.968,†
,Nonneonatal/nonmaternal,2218,708.6261981,23588.5838,52319478.88,†
Type of substance or substance-related condition,Alcohol,1380,477.5119551,23779.96238,32816348.09,113.5521633
,Cannabis,271,93.77227524,19215.73235,5207463.467,18.01902943
,Drug-induced mental disorders,207,71.62679327,31129.7012,6443848.149,22.29720672
,Hallucinogens,13,4.498301026,16631.38856,216208.0512,0.748129922
,Opioids,488,168.8593001,24891.8139,12147205.18,42.03214273
,Other drug abuse,285,98.61659942,21136.09052,6023785.797,20.84369372
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",91,31.48810718,19618.21915,1785257.943,6.177405873
,Stimulants,316,109.3433173,20302.52786,6415598.802,22.19945744
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Shasta, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Shasta, California",,3587,2084.774232,15998.95603,57388255.28,333.5421127
Age group,<1,58,2939.685758,29002.14704,1682124.528,852.571986
,17-Jan,27,77.14726556,12186.62187,329038.7904,9.401645533
,18-44,1062,1953.822095,14327.512,15215817.75,279.9340952
,45-64,1646,3368.050582,16281.24047,26798921.82,548.3604145
,65-84,794,2492.15317,16829.15919,13362352.4,419.4084242
,Missing,*,†,*,*,†
Sex,Male,2011,2378.418015,17437.96218,35067741.94,414.7476339
,Female,1576,1801.039941,14162.76227,22320513.34,255.0770051
,Missing,*,†,*,*,†
Payer,Medicare,1368,†,15891.82329,21740014.25,†
,Medicaid,1644,†,15245.14975,25063026.18,†
,Private insurance,369,†,18243.07678,6731695.332,†
,Uninsured,121,†,14949.8297,1808929.393,†
,Other,83,†,24133.93743,2003116.807,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,291,158.6695747,11286.99859,3284516.591,†
,Nonneonatal/nonmaternal,3296,1797.164667,16414.96926,54103738.69,†
Type of substance or substance-related condition,Alcohol,1361,791.0169304,15769.0975,21461741.7,124.736231
,Cannabis,892,518.4328449,12442.44153,11098657.85,64.50570362
,Drug-induced mental disorders,91,52.88944943,20420.38022,1858254.6,10.80022667
,Hallucinogens,38,22.08570416,12043.72886,457661.6967,2.659942326
,Opioids,582,338.2599952,20451.15964,11902574.91,69.17809161
,Other drug abuse,1282,745.1019139,16488.43303,21138171.15,122.8556301
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",143,83.11199196,11905.07397,1702425.577,9.894544119
,Stimulants,626,363.8329158,14513.02884,9085156.051,52.80317599
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Sierra, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Sierra, California",,37,1339.12414,28363.74945,1049458.73,379.825816
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,*,*,*,*,*
,45-64,19,1814.708691,29891.8251,567944.6769,542.4495481
,65-84,*,*,*,*,*
,Missing,*,†,*,*,†
Sex,Male,27,1941.049605,32796.62596,885508.901,636.5987786
,Female,*,*,*,*,*
,Missing,*,†,*,*,†
Payer,Medicare,*,†,*,*,†
,Medicaid,12,†,24365.93638,292391.2366,†
,Private insurance,11,†,34690.68154,381597.4969,†
,Uninsured,*,†,*,*,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,*,*,*,*,†
,Nonneonatal/nonmaternal,37,2176.470588,28363.74945,1049458.73,†
Type of substance or substance-related condition,Alcohol,28,1013.391241,34593.63583,968621.8032,350.5688756
,Cannabis,*,*,*,*,*
,Drug-induced mental disorders,*,*,*,*,*
,Hallucinogens,*,*,*,*,*
,Opioids,*,*,*,*,*
,Other drug abuse,*,*,*,*,*
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",*,*,*,*,*
,Stimulants,*,*,*,*,*
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Siskiyou, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Siskiyou, California",,562,1241.193489,17609.71139,9896657.803,218.5705913
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,146,1189.215606,11864.58319,1732229.146,141.095475
,45-64,279,1952.277657,21267.73549,5933698.201,415.2052481
,65-84,122,1271.495571,17754.61912,2166063.532,225.7491956
,Missing,*,†,*,*,†
Sex,Male,311,1378.423899,19275.29791,5994617.65,265.6953129
,Female,251,1104.899415,15545.9767,3902040.153,171.7674056
,Missing,*,†,*,*,†
Payer,Medicare,223,†,16162.20713,3604172.19,†
,Medicaid,240,†,19414.32411,4659437.786,†
,Private insurance,52,†,14931.96689,776462.2784,†
,Uninsured,28,†,10496.26573,293895.4404,†
,Other,19,†,29615.26882,562690.1076,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,51,119.4379391,7204.084724,367408.3209,†
,Nonneonatal/nonmaternal,511,1196.721311,18648.23773,9529249.482,†
Type of substance or substance-related condition,Alcohol,306,675.8099781,17384.01011,5319507.094,117.4828749
,Cannabis,74,163.4311712,15833.34087,1171667.224,25.87661442
,Drug-induced mental disorders,20,44.17058681,26184.67404,523693.4808,11.56592418
,Hallucinogens,*,*,*,*,*
,Opioids,91,200.97617,18895.42675,1719483.834,37.97530498
,Other drug abuse,105,231.8955807,22335.73832,2345252.524,51.79559009
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",23,50.79617483,7773.96639,178801.227,3.948877558
,Stimulants,83,183.3079352,14861.20722,1233480.2,27.24177212
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Solano, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Solano, California",,3925,929.0182703,22688.38462,89051909.64,210.7792384
Age group,<1,54,1006.148686,23273.97822,1256794.824,234.1708261
,17-Jan,39,41.37316473,26947.59286,1050956.122,11.14907199
,18-44,1238,814.9991442,19849.7203,24573953.73,161.7750506
,45-64,1910,1638.261556,23063.74387,44051750.8,377.8444492
,65-84,684,1258.069856,26488.96807,18118454.16,333.2497225
,Missing,*,†,*,*,†
Sex,Male,2425,1151.586815,23846.4761,57827704.55,274.6128747
,Female,1499,707.3757727,20811.41649,31196313.33,147.2149182
,Missing,*,†,*,*,†
Payer,Medicare,1062,†,24572.94529,26096467.9,†
,Medicaid,1545,†,23099.87971,35689314.15,†
,Private insurance,839,†,20609.90398,17291709.44,†
,Uninsured,210,†,28197.73798,5921524.976,†
,Other,268,†,15072.95537,4039552.04,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,304,64.09445499,11464.92941,3485338.54,†
,Nonneonatal/nonmaternal,3621,763.4408602,23630.64653,85566571.1,†
Type of substance or substance-related condition,Alcohol,1913,452.7928538,23923.85371,45766332.15,108.3255
,Cannabis,917,217.047071,19341.13143,17735817.52,41.97935927
,Drug-induced mental disorders,157,37.16073081,23832.23611,3741661.069,8.856233106
,Hallucinogens,13,3.077003188,16958.94472,220466.2814,0.52182727
,Opioids,454,107.458419,20724.57703,9408957.97,22.27030283
,Other drug abuse,488,115.5059658,20089.09166,9803476.73,23.20409935
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",125,29.58656912,22056.497,2757062.125,6.525760731
,Stimulants,1067,252.550954,22717.96935,24240073.3,57.37444833
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Sonoma, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Sonoma, California",,4914,986.8064341,20343.09127,99965950.52,200.7469336
Age group,<1,52,918.5656244,23930.35781,1244378.606,219.8160407
,17-Jan,46,45.68931267,15265.42558,702209.5768,6.974668026
,18-44,1319,777.8682047,15247.42678,20111355.92,118.6048849
,45-64,2267,1576.747324,22161.90293,50241033.94,349.4372113
,65-84,1230,1571.162149,22493.47357,27666972.49,353.4089427
,Missing,*,†,*,*,†
Sex,Male,2920,1191.982692,21032.62552,61415266.52,250.7052558
,Female,1994,788.1422925,19333.34202,38550684,152.374245
,Missing,*,†,*,*,†
Payer,Medicare,1778,†,21762.26861,38693313.59,†
,Medicaid,1828,†,19241.47495,35173416.22,†
,Private insurance,1010,†,19818.6326,20016818.92,†
,Uninsured,134,†,14265.73235,1911608.134,†
,Other,162,†,25612.61875,4149244.238,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,234,48.77032097,11412.06791,2670423.891,†
,Nonneonatal/nonmaternal,4680,975.4064193,20789.64244,97295526.63,†
Type of substance or substance-related condition,Alcohol,2753,552.8445489,20804.65145,57275205.43,115.0173814
,Cannabis,743,149.2057754,17879.06327,13284144.01,26.67659499
,Drug-induced mental disorders,337,67.67475952,30977.20973,10439319.68,20.96375219
,Hallucinogens,40,8.032612406,10786.94686,431477.8744,0.866473632
,Opioids,977,196.196558,19994.45646,19534583.96,39.22843537
,Other drug abuse,502,100.8092857,18081.56151,9076943.879,18.227893
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",244,48.99893568,15637.0722,3815445.617,7.66199895
,Stimulants,934,187.5614997,18350.76146,17139611.2,34.4189634
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Stanislaus, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Stanislaus, California",,6878,1293.550116,15340.52825,105512153.3,198.437421
Age group,<1,107,1326.720397,21778.94119,2330346.708,288.945655
,17-Jan,111,80.07733595,8633.116476,958275.9288,6.913169683
,18-44,2613,1331.227552,11464.99139,29958022.51,152.6251242
,45-64,3246,2555.80489,17576.46248,57053197.21,449.2200875
,65-84,801,1297.292045,18991.64913,15212310.95,246.3771533
,Missing,*,†,*,*,†
Sex,Male,4142,1572.931303,16165.90655,66959184.95,254.2786046
,Female,2736,1019.431041,14090.99721,38552968.36,143.6479996
,Missing,*,†,*,*,†
Payer,Medicare,1337,†,20202.61482,27010896.02,†
,Medicaid,4026,†,13546.20766,54537032.04,†
,Private insurance,948,†,15913.34086,15085847.14,†
,Uninsured,159,†,13301.17521,2114886.859,†
,Other,408,†,16577.18446,6763491.261,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,382,51.64954029,11815.21519,4513412.203,†
,Nonneonatal/nonmaternal,6496,878.3126014,15547.83576,100998741.1,†
Type of substance or substance-related condition,Alcohol,3120,586.7805121,16169.75008,50449620.24,94.88094231
,Cannabis,1356,255.023838,10810.09622,14658490.48,27.56832227
,Drug-induced mental disorders,590,110.9616994,13706.26836,8086698.332,15.2087083
,Hallucinogens,18,3.385272185,10672.5312,192105.5617,0.36129423
,Opioids,1296,243.7395973,15575.95184,20186433.59,37.96476231
,Other drug abuse,976,183.5569807,15518.44837,15146005.61,28.48519528
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",275,51.71943616,12140.55085,3338651.483,6.279024446
,Stimulants,2233,419.9618217,13001.59522,29032562.13,54.60173613
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Sutter, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Sutter, California",,913,944.13766,21385.96724,19525388.09,201.9129707
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,266,778.32397,21651.96537,5759422.789,168.5224365
,45-64,453,1939.378371,19661.38596,8906607.839,381.3086668
,65-84,177,1338.779215,24331.90205,4306746.663,325.7504473
,Missing,*,†,*,*,†
Sex,Male,578,1203.264219,22162.67247,12810024.69,266.6755077
,Female,335,688.365594,20045.8609,6715363.403,137.9888095
,Missing,*,†,*,*,†
Payer,Medicare,305,†,21572.03252,6579469.918,†
,Medicaid,431,†,21075.83913,9083686.664,†
,Private insurance,117,†,18362.46679,2148408.615,†
,Uninsured,36,†,16539.99559,595439.8413,†
,Other,24,†,46599.29391,1118383.054,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,41,31.39356815,10719.09234,439482.7858,†
,Nonneonatal/nonmaternal,872,667.6875957,21887.50609,19085905.31,†
Type of substance or substance-related condition,Alcohol,475,491.1997684,21393.88251,10162094.19,105.0867013
,Cannabis,187,193.377593,17840.39452,3336153.775,34.4993255
,Drug-induced mental disorders,53,54.8075531,30457.82795,1614264.881,16.69319023
,Hallucinogens,*,*,*,*,*
,Opioids,128,132.3654113,31455.3617,4026286.297,41.63601888
,Other drug abuse,54,55.84165788,12935.30373,698506.4014,7.223288054
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",37,38.26187669,16993.43463,628757.0813,6.502007004
,Stimulants,244,252.3215652,17365.91954,4237284.367,43.81795999
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Tehama, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Tehama, California",,981,1397.177161,17672.81322,17337029.77,246.92051
Age group,<1,26,2774.813234,20403.56301,530492.6384,566.1607667
,17-Jan,*,*,*,*,*
,18-44,297,1353.32179,16055.71527,4768547.435,217.2854933
,45-64,422,2218.483861,17838.59947,7527888.975,395.7464502
,65-84,230,1897.846357,18985.57795,4366682.928,360.3170994
,Missing,*,†,*,*,†
Sex,Male,533,1529.060761,19559.91437,10425434.36,299.0829755
,Female,448,1267.147504,15427.66833,6911595.411,195.4913141
,Missing,*,†,*,*,†
Payer,Medicare,387,†,17520.62879,6780483.34,†
,Medicaid,432,†,16019.45673,6920405.308,†
,Private insurance,93,†,21846.79508,2031751.943,†
,Uninsured,37,†,21358.82527,790276.5349,†
,Other,31,†,26202.77809,812286.1207,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,89,100.3382187,10100.24623,898921.9149,†
,Nonneonatal/nonmaternal,892,1005.636979,18428.37204,16438107.86,†
Type of substance or substance-related condition,Alcohol,375,534.0891288,20001.73204,7500649.513,106.8270764
,Cannabis,178,253.5143065,13579.83563,2417210.742,34.42682611
,Drug-induced mental disorders,43,61.2422201,21551.04249,926694.8272,13.19833688
,Hallucinogens,*,*,*,*,*
,Opioids,229,326.150428,19676.47427,4505912.609,64.17490506
,Other drug abuse,249,354.6351815,18373.2393,4574936.585,65.15797054
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",37,52.69679404,14056.05652,520074.0914,7.407091157
,Stimulants,168,239.2719297,16668.00074,2800224.124,39.88184701
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Trinity, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
