"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Piute, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Piute, Utah",,39,2763.9971651311,5.1282051282,200,14174.3444365698,16785.6173180529,654639.075404066,463.9539868207,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,*,*,*,*,*,*,*,*,
,45-64,17,4970.7602339181,4.8235294118,82,23976.6081871345,17979.2086543373,305646.547123735,893.703354163,
,65-84,16,4407.7134986226,4.125,66,18181.8181818181,14531.8036790491,232508.858864787,640.5202723548,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,*,*,*,*,*,*,*,*,
,Female,33,4845.8149779736,5.1212121212,169,24816.4464023494,15402.975726839,508298.198985689,746.3997048248,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,22,†,4.0909090909,90,†,15195.9708413721,334311.358510186,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,*,†,*,*,†,*,*,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,38,275.3623188406,5.2368421053,199,1442.0289855072,17160.3900100953,652094.820383621,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,19,1346.5627214741,5.6842105263,108,7654.1459957477,14829.1870319586,281754.553607214,199.68430447,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,21,1488.3061658398,6.2380952381,131,9284.1956059532,19895.7994001015,417811.787402133,296.1104092148,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Rich, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Rich, Utah",,22,956.1060408518,3.9090909091,86,3737.5054324207,12152.4699235863,267354.338318899,116.1904990521,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,*,*,*,*,*,*,*,*,
,45-64,*,*,*,*,*,*,*,*,
,65-84,*,*,*,*,*,*,*,*,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,*,*,*,*,*,*,*,*,
,Female,16,1396.1605584642,3.1875,51,4450.2617801047,11794.3094935255,188708.951896409,164.6674972918,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,*,†,*,*,†,*,*,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,11,†,4.4545454545,49,†,10885.8292563265,119744.121819592,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,21,194.4444444444,4,84,777.7777777778,12584.5767900456,264276.112590958,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,*,*,*,*,*,*,*,*,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,13,564.9717514124,3.8461538462,50,2172.9682746632,13947.8215796027,181321.680534835,78.8012518622,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Salt Lake, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Salt Lake, Utah",,26722,2397.9145447938,4.5051268618,120386,10802.9092279598,11079.9311016637,296077918.898658,265.6872794399,
Age group,<1,257,1419.7326262291,14.5097276265,3729,20599.9337089824,24953.0798196564,6412941.51365169,354.2670154487,
,1-17,1151,388.182523355,4.0512597741,4663,1572.6282418805,9065.55857864,10434457.9240146,35.1909140468,
,18-44,10343,2313.6166281548,4.1835057527,43270,9679.0284733888,8711.6455316217,90104549.7335632,201.5540796055,
,45-64,8850,3686.5476418592,4.626779661,40947,17056.843648724,12749.6142810923,112834086.387667,470.0206046258,
,65-84,6117,5429.5148319753,4.537845349,27758,24638.2986277538,12468.1620290141,76267747.1314795,676.96070664,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,11156,1992.701525249,4.8896557906,54549,9743.6245518833,11823.4256563381,131902136.622108,235.6055833905,
,Female,15560,2805.9191188404,4.2285989717,65797,11865.1067006646,10542.1580405381,164035979.110772,295.8044279978,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,8694,†,4.686910513,40748,†,12333.8192587432,107230224.635513,†,
,Medicaid,4636,†,5.1738567731,23986,†,11221.8892352497,52024678.4946179,†,
,Private insurance,9306,†,4.0125725338,37341,†,10935.2809898851,101763724.891871,†,
,Uninsured,2662,†,4.4977460556,11973,†,8306.6186195115,22112218.7651396,†,
,Other,885,†,4.6644067797,4128,†,10602.6209408374,9383319.53264117,†,
,Missing,539,†,4.1001855288,2210,†,6611.7858606212,3563752.57887482,†,
Type of stay,Maternal delivery hospitalization,1371,81.5634481528,2.8045222465,3845,228.7465048486,4894.9105149271,6710922.31596508,†,
,Neonatal birth hospitalization,222,12.9627467009,12.7702702703,2835,165.5377788158,16383.9457615388,3637235.95906163,†,
,Nonmaternal/nonneonatal hospitalization,25129,389.3373409975,4.5248915596,113706,1761.7092480982,11370.5185492312,285729760.623631,†,
Type of substance use disorder,Alcohol-related disorders,4647,417.0013056529,4.5229180116,21018,1886.0627162067,10068.1733734554,46786801.6664474,41.9844144227,
,Cannabis-related disorders,1818,163.139310023,4.5825082508,8331,747.5872342144,7946.7936986367,14447270.9441215,12.9643444089,
,Neonatal abstinence syndrome,130,11.6656272294,17.9307692308,2331,209.173669782,24748.8130467307,3217345.69607499,2.8871042737,
,Opioid-related disorders,4124,370.0695899532,4.629970902,19094,1713.411433212,10663.4275666917,43975975.2850367,39.462102671,
,Sedative-related disorders,563,50.5211394626,4.918294849,2769,248.4778599856,10431.9712034367,5873199.78753491,5.2703507204,
,Stimulant-related disorders,2811,252.2467549366,4.6446104589,13056,1171.5879162049,8307.0456730886,23351105.3870519,20.9542531415,
,Miscellaneous substances and addictive disorders,1106,99.2475670437,5.0940325497,5634,505.570337002,8538.7933831771,9443905.48179388,8.4745446877,
Type of mental disorder,Anxiety disorders,12590,1129.7711293673,4.3781572677,55121,4946.3156808464,10268.6930528824,129282845.53579,116.0127294748,
,Bipolar disorders,2902,260.4126939971,4.7101998622,13669,1226.5958353711,8892.0337834879,25804682.0396819,23.1559847267,
,Depressive disorders,13872,1244.8121609677,4.1426614764,57467,5156.8353845395,10204.6884869308,141559438.690705,127.0292032742,
,"Disruptive, impulse-control, and conduct disorders",267,23.9594036172,3.7265917603,995,89.2869161017,5844.4064440227,1560456.52055406,1.400284929,
,Eating disorders,189,16.9600272796,5.3439153439,1010,90.6329500128,8660.3783945103,1636811.51656245,1.4688025382,
,Obsessive-compulsive disorders,311,27.9077697564,5.1961414791,1616,145.0127200205,8214.0126597791,2554557.93719129,2.2923477409,
,Personality disorders,1168,104.8111738762,5.4837328767,6405,574.7564800316,6925.1622221162,8088589.47543168,7.2583438178,
,Schizophrenia and related disorders,1938,173.9075813117,6.9530443756,13475,1209.1871301211,10204.6381842194,19776588.8010173,17.7466394478,
,Somatic symptom disorders,118,10.5888001005,4.313559322,509,45.6754173827,8064.8294376232,951649.873639543,0.8539686676,
,Suicidal ideation or attempt,2680,240.4913921131,4.6417910448,12440,1116.3107902565,7534.2669642601,20191835.4642171,18.1192635079,
,Trauma- and stressor-related disorders,2125,190.6881374031,4.9854117647,10594,950.6588835995,9031.2772216584,19191464.096024,17.2215743177,
,Miscellaneous mental disorders,1505,135.0520690785,3.3700996678,5072,455.1389331335,5635.2056829254,8480984.55280275,7.6104618716,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Sanpete, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Sanpete, Utah",,539,1873.3490893925,4.5974025974,2478,8612.5399694147,12638.8039749219,6812315.34248291,236.7689191743,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,27,352.9411764706,4.3703703704,118,1542.4836601307,14486.4319939142,391133.663835686,51.1285835079,
,18-44,150,1308.9005235602,3.8333333333,575,5017.4520069808,9406.4746555797,1410971.19833695,123.1213960154,
,45-64,142,2579.4732061762,4.7042253521,668,12134.4232515894,14569.300150714,2068840.62140139,375.8111937151,
,65-84,214,5679.4055201699,4.6775700935,1001,26565.8174097664,12172.6724942339,2604951.91376607,691.3354335897,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,198,1309.350614998,5.398989899,1069,7069.1707446105,14616.1212036046,2893991.99831372,191.3762728683,
,Female,333,2439.5604395604,4.1771771772,1391,10190.4761904761,11584.7371967439,3857717.48651573,282.6166656788,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,256,†,4.71484375,1207,†,12702.8285817237,3251924.11692127,†,
,Medicaid,80,†,3.925,314,†,10757.061382448,860564.910595845,†,
,Private insurance,159,†,4.8805031447,776,†,14479.8038184287,2302288.80713016,†,
,Uninsured,34,†,3.7647058824,128,†,8270.5590697816,281199.008372573,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,25,66.4893617021,2.44,61,162.2340425532,7447.7388178414,186193.470446036,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,510,283.1760133259,4.7117647059,2403,1334.2587451416,12962.5617915215,6610906.51367598,†,
Type of substance use disorder,Alcohol-related disorders,60,208.5360767413,4.2,252,875.8515223134,10231.0485917957,613862.915507742,21.3354273428,
,Cannabis-related disorders,18,62.5608230224,2.8888888889,52,180.7312665091,5318.8122004909,95738.6196088358,3.3274926876,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,60,208.5360767413,6.2666666667,376,1306.826080912,19158.0174489595,1149481.04693757,39.9513779695,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,31,107.7436396497,4.0967741935,127,441.4013624357,10627.1984625164,329443.152338011,11.4501304163,
,Miscellaneous substances and addictive disorders,11,38.2316140692,3.8181818182,42,145.9752537189,8804.1446531915,96845.5911851067,3.3659666059,
Type of mental disorder,Anxiety disorders,259,900.1807312665,4.4980694981,1165,4049.0754900598,12504.6568781742,3238706.13144713,112.5645117283,
,Bipolar disorders,37,128.5972473238,5.5135135135,204,709.0226609203,11726.7012040789,433887.94455092,15.0802149503,
,Depressive disorders,270,938.4123453357,4.5259259259,1222,4247.184762964,12616.3841444433,3406423.71899969,118.3937063464,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,19,66.0364243014,5.7368421053,109,378.8405394133,13154.7593952316,249940.428509401,8.6869327301,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,31,107.7436396497,3.3548387097,104,361.4625330182,4943.5842808424,153251.112706114,5.3263976333,
,Trauma- and stressor-related disorders,28,97.3168358126,5.1428571429,144,500.4865841791,8866.1650015441,248252.620043235,8.6282712374,
,Miscellaneous mental disorders,24,83.4144306965,2.7916666667,67,232.8652856944,7478.1737927086,179476.171025007,6.2378760957,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Sevier, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Sevier, Utah",,474,2286.1001253979,4.2489451477,2014,9713.5140349185,12153.6375021211,5760824.1760054,277.8443221764,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,116,1694.4200993281,3.6120689655,419,6120.3622553316,9541.3617020047,1106797.95743255,161.6707504284,
,45-64,175,3987.2408293461,4.2457142857,743,16928.6853497379,12191.2263229916,2133464.60652354,486.0935535483,
,65-84,173,5261.5571776156,4.7167630058,816,24817.5182481751,14276.4626422818,2469828.03711476,751.1642448646,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,185,1754.7187707484,4.8162162162,891,8451.1049985772,13620.13881418,2519725.6806233,238.9951323744,
,Female,287,2816.2103817093,3.8954703833,1118,10970.464135021,11193.2785383441,3212470.94050478,315.2262722505,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,240,†,4.7,1128,†,13550.4906145383,3252117.74748921,†,
,Medicaid,66,†,3.5909090909,237,†,11502.2916550868,759151.249235735,†,
,Private insurance,130,†,3.8461538462,500,†,10571.4000151623,1374282.0019711,†,
,Uninsured,27,†,3.4444444444,93,†,6866.4588361769,185394.388576777,†,
,Other,11,†,5.0909090909,56,†,17261.7080665971,189878.788732568,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,19,63.9730639731,2.8421052632,54,181.8181818182,5526.9117094564,105011.322479671,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,452,310.2264927934,4.2942477876,1941,1332.1894303363,12457.0621531835,5630592.09323897,†,
Type of substance use disorder,Alcohol-related disorders,54,260.4417864377,4,216,1041.7671457509,10382.2699149978,560642.575409885,27.0397692394,
,Cannabis-related disorders,13,62.6989485869,3.8461538462,50,241.1498022572,8387.9040274575,109042.752356947,5.2591276337,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,55,265.2647824829,4.6181818182,254,1225.0409954664,12134.9532172926,667422.426951096,32.1897572563,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,14,67.521944632,3.9285714286,55,265.2647824829,7915.3302109948,110814.622953928,5.3445848825,
,Miscellaneous substances and addictive disorders,11,53.0529564966,4.1818181818,46,221.8578180766,8123.6586718077,89360.2453898849,4.3098411011,
Type of mental disorder,Anxiety disorders,227,1094.8201022475,4.5154185022,1025,4943.5709462718,13576.6420808655,3081897.75235647,148.6398067115,
,Bipolar disorders,40,192.9198418057,6,240,1157.5190508344,11463.6444558231,458545.778232924,22.1156447493,
,Depressive disorders,242,1167.1650429247,4.0743801653,986,4755.4741005112,12036.2880477911,2912781.70756544,140.4833465595,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,19,91.6369248577,5.6842105263,108,520.8835728755,11070.5868060199,210341.149314378,10.1447453127,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,32,154.3358734446,4.09375,131,631.8124819138,6109.6434787135,195508.591318832,9.4293716272,
,Trauma- and stressor-related disorders,19,91.6369248577,5.8421052632,111,535.3525610109,8965.3404913784,170341.469336188,8.2155623293,
,Miscellaneous mental disorders,18,86.8139288126,2.9444444444,53,255.6187903926,5904.4466329216,106280.039392588,5.1258820967,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Summit, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Summit, Utah",,647,1560.0887345679,4.4822256569,2900,6992.6697530864,14959.895277792,9679052.24473144,233.387640932,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,41,408.9775561097,7.0487804878,289,2882.7930174563,22416.1509767793,919062.190047954,91.6770264387,
,18-44,194,1381.1761355546,4.0463917526,785,5588.7797237648,11943.1131465303,2316963.95042689,164.9554286222,
,45-64,245,1984.9307299684,4.4775510204,1097,8887.6286154095,15916.4317331208,3899525.7746146,315.9301445852,
,65-84,166,3649.1536601451,4.3072289157,715,15717.7401626731,15204.0721186662,2523875.97169859,554.8199542094,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,311,1464.5632210972,3.884244373,1208,5688.7214504356,15189.1021725763,4723810.77567125,222.4540040344,
,Female,336,1660.3251470079,5.0357142857,1692,8360.9230617186,14747.742467441,4955241.46906019,244.8604768029,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,204,†,4.3333333333,884,†,14713.4092389652,3001535.48474891,†,
