,18-44,2989,1736.4782431883,5.0642355303,15137,8793.9348167083,21858.0881821439,65333825.5764282,379.5609456598,
,45-64,4532,3171.0047579065,6.1215798764,27743,19411.5589140778,31665.1537588372,143506476.83505,1004.1035322911,
,65-84,5222,5950.5902730298,5.8366526235,30479,34731.5283285473,30044.1421809351,156890510.468843,1787.8038022339,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,5721,2294.9635958842,6.3466177242,36309,14565.2566339731,30771.6104339199,176044383.292455,706.1972573258,
,Female,7341,2846.0107001628,5.3494074377,39270,15224.4708071644,27005.8830375213,198250187.378444,768.5903209213,
,Missing,15,†,4.5333333333,68,†,27549.2832993127,413239.24948969,†,
Payer,Medicare,6080,†,5.9309210526,36060,†,30519.7377866419,185560005.742783,†,
,Medicaid,3416,†,6.5067330211,22227,†,23918.3566511212,81705106.32023,†,
,Private insurance,3050,†,4.6567213115,14203,†,30651.4196947583,93486830.0690129,†,
,Uninsured,143,†,5.1678321678,739,†,20909.2462934654,2990022.21996556,†,
,Other,349,†,6.435530086,2246,†,29882.3200983842,10428929.7143361,†,
,Missing,39,†,4.4102564103,172,†,13767.07318107,536915.85406173,†,
Type of stay,Maternal delivery hospitalization,619,133.1469133147,2.9515347334,1827,392.9877392988,12434.3445077842,7696859.25031847,†,
,Neonatal birth hospitalization,64,13.3723359799,6.859375,439,91.7258671124,19611.6569587441,1255146.04535962,†,
,Nonmaternal/nonneonatal hospitalization,12394,375.6782152708,5.9206874294,73381,2224.2732866539,29510.7152351711,365755804.624711,†,
Type of substance use disorder,Alcohol-related disorders,2511,495.0465769629,5.8745519713,14751,2908.1768445956,28607.865954296,71834351.4112373,141.6222611489,
,Cannabis-related disorders,1158,228.30104983,4.8393782383,5604,1104.8351323377,23538.947180676,27258100.8352228,53.7396635324,
,Neonatal abstinence syndrome,23,4.5344768101,11.1739130435,257,50.6678495737,30122.8896352361,692826.46161043,1.365915445,
,Opioid-related disorders,1501,295.9238996501,5.8554297135,8789,1732.7615949529,28482.5960275473,42752376.6373486,84.2868088863,
,Sedative-related disorders,89,17.5464537434,7.6516853933,681,134.2599438119,19706.5151680022,1753879.8499522,3.4577945684,
,Stimulant-related disorders,1047,206.4172704421,6.4565425024,6760,1332.7418798364,25018.7101818515,26194589.5603985,51.6429386572,
,Miscellaneous substances and addictive disorders,513,101.1385479817,5.0019493177,2566,505.889891074,18706.3406453422,9596352.75106056,18.9193213092,
Type of mental disorder,Anxiety disorders,5361,1056.9273990832,5.7239321022,30686,6049.7806693282,27643.84994977,148198679.580717,292.1754242806,
,Bipolar disorders,908,179.0132584159,6.5429515419,5941,1171.2750751639,23905.5473637775,21706237.00631,42.7940992781,
,Depressive disorders,5544,1093.0060623983,5.7435064935,31842,6277.6874168268,28555.92469093,158314046.486516,312.1179880458,
,"Disruptive, impulse-control, and conduct disorders",53,10.4490117798,7.6603773585,406,80.0433732564,24695.6201212273,1308867.86642505,2.5804482556,
,Eating disorders,106,20.8980235596,8.3018867925,880,173.4930257775,34118.6864702412,3616580.76584557,7.1301311368,
,Obsessive-compulsive disorders,92,18.1379072404,7,644,126.9653506826,30678.3463297455,2822407.86233659,5.5644100002,
,Personality disorders,167,32.9242446646,7.497005988,1252,246.8332594016,24391.3450048576,4073354.61581122,8.0306661064,
,Schizophrenia and related disorders,745,146.8776184139,9.4241610738,7021,1384.1983340726,25522.0464099518,19013924.5754141,37.4861739374,
,Somatic symptom disorders,84,16.5606979151,6.2023809524,521,102.7157573069,25793.4270237941,2166647.8699987,4.2715715314,
,Suicidal ideation or attempt,399,78.6633150969,7.4586466165,2976,586.721868993,22115.1533010661,8823946.1671254,17.3965127254,
,Trauma- and stressor-related disorders,866,170.7329094583,6.1189376443,5299,1044.7040268125,31337.4242809098,27138209.4272679,53.5032962241,
,Miscellaneous mental disorders,686,135.2456996402,4.0058309038,2748,541.7714032234,16461.486803558,11292579.9472408,22.2634529987,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Stanislaus, California",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,899536.392838279,2285.6123129689,5.8717723265,5281872.89817704,13420.5951284736,20739.2423615091,18655703264.0708,474.0186770311,
"Stanislaus, California",,15513,2862.0979124194,5.7661400247,89450.130203247,16503.2573274258,18415.3620061248,285677510.801014,527.0656915418,
Age group,<1,204,2549.0441084593,11.5931372549,2365,29551.4182181681,30356.7714490183,6192781.37559974,773.8074941397,
,1-17,231,166.3689790274,5.2943722944,1223,880.8193132058,25187.8174107784,5818385.82188983,41.9047146656,
,18-44,4420,2216.3609559435,4.9764705882,21996,11029.6551101661,14212.188497928,62817873.1608419,314.9933968532,
,45-64,6396,4982.5113539873,5.9931207004,38332,29860.7919357477,19351.3870995694,123771471.888846,964.1850593901,
,65-84,4261,6324.8675206697,5.9908777759,25527.130203247,37891.5082652957,20427.4533306473,87041378.6418884,1292.0093610101,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,7380,2747.4879843937,6.2309119517,45984.130203247,17119.3557189993,19578.6068812933,144490118.783944,537.9198715752,
,Female,8129,2973.2339451219,5.3444458113,43445,15890.2877040006,17349.4920070991,141034020.525708,515.8409856613,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,5565,†,5.9376460018,33043,†,20970.7583830684,116702270.401776,†,
,Medicaid,6669,†,5.7995201679,38677,†,14283.2594704694,95255057.4085607,†,
,Private insurance,2681,†,4.9503916449,13272,†,21459.4533222214,57532794.3568758,†,
,Uninsured,180,†,5.3888888889,970,†,23472.6767101647,4225081.80782966,†,
,Other,416,†,8.3753129886,3484.1302032471,†,28721.0323777618,11947949.4691489,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,505,65.7637713244,3.0554455446,1543,200.9376220862,9501.7919351422,4798404.92724682,†,
,Neonatal birth hospitalization,177,22.7214377407,10.7570621469,1904,244.4159178434,21388.5180307684,3785767.69144601,†,
,Nonmaternal/nonneonatal hospitalization,14831,340.2620047262,5.7988760167,86003.130203247,1973.137178591,18683.3887251245,277093338.182321,†,
Type of substance use disorder,Alcohol-related disorders,2935,541.4979290241,5.6470187394,16574,3057.8489525198,17534.6828692084,51464294.2211268,94.9499445977,
,Cannabis-related disorders,1698,313.2754628562,5.0082449941,8504,1568.9602686272,13684.2193916612,23235804.5270407,42.8693016375,
,Neonatal abstinence syndrome,59,10.8853076022,23,1357,250.3620748503,43260.0303175587,2552341.78873596,4.7089873689,
,Opioid-related disorders,1537,283.571487874,5.9069616135,9079,1675.0458935638,20534.545000547,31561595.6658407,58.2301147862,
,Sedative-related disorders,86,15.8667195557,6.476744186,557,102.7646836342,25345.3754127774,2179702.28549886,4.0214796371,
,Stimulant-related disorders,2600,479.6915214524,5.6573076923,14709,2713.7625342472,15294.5384833743,39765800.0567732,73.36660435,
,Miscellaneous substances and addictive disorders,741,136.7120836139,4.685560054,3472,640.5726778779,12262.3262973956,9086383.78637017,16.7640817807,
Type of mental disorder,Anxiety disorders,5072,935.7674603101,5.7289294565,29057.130203247,5360.9457677826,20316.9140527403,103047388.075499,190.1190706447,
,Bipolar disorders,1225,226.0085052997,5.8653061224,7185,1325.6090698597,14233.9484616337,17436586.8655012,32.1699341633,
,Depressive disorders,5503,1015.2855548278,5.5780483373,30696,5663.3119009621,17612.2737311447,96920342.3424897,178.814871069,
,"Disruptive, impulse-control, and conduct disorders",35,6.4573858657,5.3142857143,186,34.3163934577,16901.7417545462,591560.961409119,1.0914106831,
,Eating disorders,42,7.7488630388,7.3333333333,308,56.8249956182,20627.9712339703,866374.791826754,1.5984332386,
,Obsessive-compulsive disorders,38,7.0108760828,4.8947368421,186,34.3163934577,18868.4498937226,717001.095961461,1.3228436408,
,Personality disorders,140,25.8295434628,5.5214285714,773,142.6159792626,10015.8808116653,1402223.31363314,2.5870562874,
,Schizophrenia and related disorders,1826,336.8910454508,7.9408543264,14500,2675.202715792,11407.0347740084,20829245.4973394,38.4292787051,
,Somatic symptom disorders,45,8.3023532559,5.4,243,44.8327075819,20981.8941697228,944185.237637527,1.7419909738,
,Suicidal ideation or attempt,1022,188.5556672786,5.0821917808,5194,958.2760624706,8493.2182083747,8680069.00895892,16.0144442662,
,Trauma- and stressor-related disorders,675,124.5352988386,5.4414814815,3673,677.656522421,20160.3699707566,13608249.7302607,25.10677699,
,Miscellaneous mental disorders,528,97.4142782026,4.6287878788,2444,450.9100301652,11053.7241369,5836366.34428322,10.7679055825,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Sutter, California",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,899536.392838279,2285.6123129689,5.8717723265,5281872.89817704,13420.5951284736,20739.2423615091,18655703264.0708,474.0186770311,
"Sutter, California",,2803,2866.6687120956,5.6707099536,15895,16256.046799415,20172.323203078,56543021.9382278,578.2736777654,
Age group,<1,35,2573.5294117647,6.1714285714,216,15882.3529411764,21854.83130748,764919.0957618,562.4405115896,
,1-17,26,107.5713694663,5.5,143,591.6425320645,32590.4997910062,847352.994566162,35.0580469411,
,18-44,627,1814.9713425577,4.5135566188,2830,8191.9759161697,16622.5122967666,10422315.2100727,301.6938345995,
,45-64,1065,4522.1009723579,5.5868544601,5950,25264.3199864124,21267.3145577829,22649690.0040388,961.7294384119,
,65-84,1050,7419.4460146976,6.4342857143,6756,47738.8355002826,20817.8520321793,21858744.6337882,1544.5692929472,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1228,2518.9226887653,6.2255700326,7645,15681.7296055465,22955.4708027187,28189318.1457386,578.2305623626,
,Female,1575,3212.4500285551,5.2380952381,8250,16827.1191971934,18002.3516142788,28353703.7924891,578.3165495735,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1328,†,6.0301204819,8008,†,20037.1661234177,26609356.6118987,†,
,Medicaid,956,†,5.6140167364,5367,†,19630.75624711,18767002.9722371,†,
,Private insurance,414,†,4.5217391304,1872,†,19566.5212207684,8100539.78539814,†,
,Uninsured,35,†,3.8285714286,134,†,21506.1048639183,752713.67023714,†,
,Other,70,†,7.3428571429,514,†,33048.69854938,2313408.8984566,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,101,74.2101396032,2.5247524752,255,187.3622336517,5942.3092155011,600173.230765614,†,
,Neonatal birth hospitalization,28,20.3784570597,5.3214285714,149,108.442503639,17878.1220403074,500587.417128609,†,
,Nonmaternal/nonneonatal hospitalization,2674,351.1029411765,5.7931937173,15491,2034.0073529412,20733.8299515084,55442261.2903335,†,
Type of substance use disorder,Alcohol-related disorders,519,530.7888196852,5.527938343,2869,2934.1678683562,19710.7780930949,10229893.8303162,104.6226063911,
,Cannabis-related disorders,232,237.2697614007,4.8577586207,1127,1152.5992288733,18907.3167308506,4386497.48155735,44.8613452946,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,240,245.4514773111,7.2916666667,1750,1789.7503553933,26277.8435768953,6306682.45845487,64.499355265,
,Sedative-related disorders,13,13.2952883544,14.0769230769,183,187.1567514497,49720.9424292444,646372.251580178,6.6105426685,
,Stimulant-related disorders,279,285.3373423741,5.247311828,1464,1497.2540115976,19110.1670420711,5331736.60473786,54.5284427611,
,Miscellaneous substances and addictive disorders,85,86.9307315477,3.3647058824,286,292.4963437957,9322.9359161389,792449.552871803,8.1044963936,
Type of mental disorder,Anxiety disorders,1193,1220.0983851338,5.9178541492,7060,7220.3642909009,21196.8485188271,25287840.2829608,258.6224064775,
,Bipolar disorders,212,216.8154716248,5.8820754717,1247,1275.3249675288,18448.9607352617,3911179.67587549,40.000201228,
,Depressive disorders,1099,1123.963223187,5.465878071,6007,6143.4459341986,18704.6405772094,20556399.9943532,210.2332811171,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,11,11.2498593768,6.1818181818,68,69.5445852381,12185.6876779317,134042.564457249,1.3708727279,
,Schizophrenia and related disorders,137,140.1118849651,10.0364963504,1375,1406.2324220947,20506.9850949815,2809456.95801247,28.7327233661,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,54,55.226582395,4.1851851852,226,231.1334744679,12945.358535907,699049.360938978,7.1492790982,
,Trauma- and stressor-related disorders,90,92.0443039917,5.6777777778,511,522.6071037748,18080.3967367595,1627235.70630835,16.6419753353,
,Miscellaneous mental disorders,77,78.7490156373,4.4675324675,344,351.8137841459,10051.6025915981,773973.399553059,7.9155380967,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Tehama, California",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,899536.392838279,2285.6123129689,5.8717723265,5281872.89817704,13420.5951284736,20739.2423615091,18655703264.0708,474.0186770311,
"Tehama, California",,2306,3286.8667863964,4.7510841284,10956,15616.1806208842,17301.9324700607,39898256.27596,568.6914717632,
Age group,<1,33,3828.3062645012,11.0303030303,364,42227.3781902552,27887.4420193228,920285.586637653,1067.6166898349,
,1-17,29,186.0286099172,9.0344827586,262,1680.6722689076,39186.6961216905,1136414.18752902,72.8984660677,
,18-44,569,2584.0145322434,4.1230228471,2346,10653.9509536784,14975.3750804134,8520988.42075525,386.9658683358,
,45-64,814,4343.6499466382,4.5921375921,3738,19946.6382070437,17125.9813165605,13940548.7916802,743.8926783181,
,65-84,861,6650.189233027,4.931475029,4246,32795.2421410365,17862.9724615073,15380019.2893578,1187.9214713337,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,962,2761.4318110055,5.2006237006,5003,14361.1677239716,18699.5185889665,17988936.8825858,516.3744548206,
,Female,1340,3793.7770731293,4.4365671642,5945,16831.3467908609,16323.6876143344,21873741.4032081,619.2843182019,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1165,†,4.782832618,5572,†,17667.0816845676,20582150.1625212,†,
,Medicaid,761,†,4.7463863338,3612,†,15950.9471436386,12138670.776309,†,
,Private insurance,274,†,4.8102189781,1318,†,19512.5025084769,5346425.68732268,†,
,Uninsured,20,†,3.35,67,†,15726.7288704163,314534.577408326,†,
,Other,86,†,4.5,387,†,17633.4310744043,1516475.07239877,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,113,129.4387170676,2.9380530973,332,380.2978235968,6821.6885389245,770850.804898471,†,
,Neonatal birth hospitalization,30,34.1296928328,10.1,303,344.7098976109,18553.6142124117,556608.426372353,†,
,Nonmaternal/nonneonatal hospitalization,2163,354.9975381585,4.7716134998,10321,1693.911045462,17832.0837007347,38570797.0446892,†,
Type of substance use disorder,Alcohol-related disorders,409,582.9698680122,5.369193154,2196,3130.0778243393,17375.6895107366,7106657.00989129,101.295034207,
,Cannabis-related disorders,322,458.9640525671,3.900621118,1256,1790.2448758516,13643.4835717069,4393201.71008965,62.618685112,
,Neonatal abstinence syndrome,13,18.5296046067,9.9230769231,129,183.8706918669,16563.7144525906,215328.287883677,3.0691907963,
,Opioid-related disorders,286,407.6513013484,5.7482517483,1644,2343.282305653,20424.0180596618,5841269.16506329,83.2587754078,
,Sedative-related disorders,12,17.1042504062,4.9166666667,59,84.0958978306,13795.0075093846,165540.090112615,2.359532628,
,Stimulant-related disorders,189,269.3919438981,4.0846560847,772,1100.3734428005,14251.1942225077,2693475.70805396,38.3915691447,
,Miscellaneous substances and addictive disorders,115,163.9157330597,4.6347826087,533,759.7137888765,13601.8724108683,1564215.32724985,22.2956088721,
Type of mental disorder,Anxiety disorders,941,1341.2583026882,4.6620616366,4387,6253.0288776761,17368.7112792323,16343957.3137576,232.9592821026,
,Bipolar disorders,220,313.5779241141,4.1545454545,914,1302.7737392742,14421.2982747607,3172685.62044737,45.2220077603,
,Depressive disorders,779,1110.3509222042,4.6071887035,3589,5115.5962256621,17712.0678837043,13797700.8814056,196.6661090881,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,19,27.0817298099,3.7368421053,71,101.2001482368,12264.2948464835,233021.602083187,3.3213831934,
,Schizophrenia and related disorders,116,165.3410872602,5.6206896552,652,929.3309387383,14206.3371311152,1647935.10720936,23.4889122724,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,51,72.6930642265,6.0980392157,311,443.2851563614,14713.6943678868,750398.412762231,10.6958352969,
,Trauma- and stressor-related disorders,138,196.6988796716,4.6014492754,635,905.0999173295,17493.0065135294,2414034.89886707,34.408547833,
,Miscellaneous mental disorders,87,124.0058154451,3.5632183908,310,441.8598021608,7974.0017662956,693738.153667713,9.8882259139,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Trinity, California",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,899536.392838279,2285.6123129689,5.8717723265,5281872.89817704,13420.5951284736,20739.2423615091,18655703264.0708,474.0186770311,
"Trinity, California",,549,4116.3679988003,7.1839708561,3944,29571.8677363725,20781.914432627,11409271.0235122,855.4600752427,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,81,2376.7605633803,4.8271604938,391,11473.0046948356,15431.0006104062,1249911.0494429,366.7579370431,
,45-64,226,5062.7240143369,5.9247787611,1339,29995.5197132616,20474.919461495,4627331.79829788,1036.5886644933,
,65-84,236,7333.7476693599,9.2627118644,2186,67930.391547545,23172.4397550762,5468695.782198,1699.4082604717,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,281,4087.2727272727,7.5729537367,2128,30952.7272727272,21723.7396227899,6104370.83400398,887.908484946,
,Female,267,4131.8477251625,6.6779026217,1783,27592.0767564221,19475.6959508089,5200010.81886598,804.7061001031,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,307,†,7.003257329,2150,†,21217.6180091766,6513808.72881722,†,
,Medicaid,149,†,7.5234899329,1121,†,21716.1335396133,3235703.89740239,†,
,Private insurance,46,†,3.3695652174,155,†,17166.6305581922,789665.005676842,†,
,Uninsured,29,†,15.2068965517,441,†,20474.0479067781,593747.389296564,†,
,Other,18,†,4.2777777778,77,†,15352.5556844026,276346.002319247,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,15,144.2307692308,2.8,42,403.8461538462,6222.4823275936,93337.2349139038,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,531,413.2295719844,7.3389830508,3897,3032.6848249027,21298.3526623317,11309425.2636981,†,
Type of substance use disorder,Alcohol-related disorders,101,757.2917447702,6.9405940594,701,5256.0545849891,22253.9882408803,2247652.81232891,168.5276158303,
,Cannabis-related disorders,104,779.7855589713,4.3365384615,451,3381.5700682312,14813.8986602,1540645.4606608,115.5166424729,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,77,577.3412311614,7.5194805195,579,4341.3061408113,21275.0570415895,1638179.39220239,122.8296762542,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,66,494.8639124241,4.7272727273,312,2339.3566769138,19779.2805408962,1305432.51569915,97.880521534,
,Miscellaneous substances and addictive disorders,21,157.4566994077,2.8095238095,59,442.3783459549,8385.7246402394,176100.217445027,13.2038852399,
Type of mental disorder,Anxiety disorders,201,1507.0855514733,7.7164179104,1551,11629.3019419659,20723.8457934772,4165493.00448893,312.3260856631,
,Bipolar disorders,52,389.8927794856,8.5,442,3314.088625628,19976.4874951377,1038777.34974716,77.8868823384,
,Depressive disorders,197,1477.0937992052,9.2538071066,1823,13668.7410961985,23739.8493289542,4676750.31780398,350.6598423786,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,16,119.9670090725,6.6875,107,802.2793731724,17022.5920590902,272361.472945443,20.4214945599,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,34,254.9298942791,7.4411764706,253,1896.978330959,22929.2007938061,779592.826989408,58.4533873427,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
