,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,207,171.2427924984,9.6618357488,2000,1654.5197342841,24948.1475103086,5164266.53463389,42.7219044733,
,Sedative-related disorders,29,23.9905361471,5.8965517241,171,141.4614372813,10863.4595975468,315040.328328858,2.6062022016,
,Stimulant-related disorders,342,282.9228745626,4.4122807018,1509,1248.3351395174,8479.2164765161,2899892.03496851,23.9896429957,
,Miscellaneous substances and addictive disorders,223,184.4789503727,5.5560538117,1239,1024.974975389,7748.7150645408,1727963.45939258,14.2947482184,
Type of mental disorder,Anxiety disorders,1228,1015.8751168505,5.667752443,6960,5757.7286753088,12176.7653798397,14953067.8864431,123.7007295311,
,Bipolar disorders,307,253.9687792126,4.3159609121,1325,1096.1193239632,8032.296586412,2465915.05202849,20.3995255832,
,Depressive disorders,1587,1312.8614091545,5.5400126024,8792,7273.268751913,12519.9869201731,19869219.2423147,164.3700767061,
,"Disruptive, impulse-control, and conduct disorders",47,38.8812137557,8,376,311.0497100454,8284.0348865722,389349.639668894,3.2209333118,
,Eating disorders,34,28.1268354828,8.9705882353,305,252.3142594783,8812.165657132,299613.632342486,2.4785833369,
,Obsessive-compulsive disorders,37,30.6086150843,6.3783783784,236,195.2333286455,6701.7143073571,247963.429372213,2.0513019364,
,Personality disorders,110,90.9985853856,5.5454545455,610,504.6285189567,6309.0480573199,693995.286305189,5.7411444835,
,Schizophrenia and related disorders,234,193.5788089112,5.4572649573,1277,1056.4108503404,6959.9182381541,1628620.86772805,13.4729268266,
,Somatic symptom disorders,25,20.6814966786,5.64,141,116.643641267,11423.2712298155,285581.780745388,2.36250346,
,Suicidal ideation or attempt,499,412.8026737039,4.9839679359,2487,2057.3952895823,5679.0175806275,2833829.77273311,23.4431364129,
,Trauma- and stressor-related disorders,475,392.9484368925,5.3494736842,2541,2102.067322408,8935.5363903468,4244379.78541472,35.1120505738,
,Miscellaneous mental disorders,174,143.9432168827,4.6551724138,810,670.0804923851,6790.7697012661,1181593.9280203,9.7748523591,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 San Miguel, New Mexico",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,62101.1049555963,2973.3207837935,5.8040085251,360435.342579676,17257.179176959,12446.7913764617,772959497.63006,370.0830349117,
"San Miguel, New Mexico",,985,3451.1755019095,5.3441624365,5264,18443.6424792403,12737.9440798855,12546874.9186872,439.6088055319,
Age group,<1,19,6418.9189189189,8.6842105263,165,55743.2432432432,13391.539495833,254439.250420827,859.5920622325,
,1-17,20,372.2315280104,10.7,214,3982.8773497115,10185.9707916611,203719.415833223,37.9153947205,
,18-44,261,2819.487955061,4.3524904215,1136,12271.7943178135,8953.9500323678,2336980.958448,252.4555426648,
,45-64,388,4723.0675593427,5.3659793814,2082,25343.8831405964,14349.2571564625,5567511.77670748,677.7251097635,
,65-84,297,5500,5.6127946128,1667,30870.3703703703,14088.2946709687,4184223.5172777,774.8562069033,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,503,3570.1611186032,5.5089463221,2771,19667.8259635176,13770.2155643004,6926418.42884313,491.6188820245,
,Female,481,3328.2590644893,5.1704781705,2487,17208.6908386382,11662.0004863364,5609422.23392782,388.1415882873,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,430,†,5.1209302326,2202,†,12927.9724594296,5559028.15755474,†,
,Medicaid,401,†,5.6633416459,2271,†,11884.260125183,4765588.31019839,†,
,Private insurance,119,†,5.3949579832,642,†,15801.7950926985,1880413.61603112,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,20,†,4,80,†,10004.4752668474,200089.505336948,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,26,104,2.8846153846,75,300,4240.1815928938,110244.721415237,†,
,Neonatal birth hospitalization,18,71.1462450593,8.8888888889,160,632.4110671937,13746.6571429273,247439.828572692,†,
,Nonmaternal/nonneonatal hospitalization,941,380.3556992724,5.344314559,5029,2032.7405012126,12953.4435374062,12189190.3686993,†,
Type of substance use disorder,Alcohol-related disorders,280,981.0448127256,5.7214285714,1602,5612.9778213798,13414.6599969021,3756104.7991326,131.6038260444,
,Cannabis-related disorders,89,311.8321011878,3.6853932584,328,1149.2239234785,9034.504526755,804070.90288119,28.1724852977,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,100,350.373147402,4.86,486,1702.8134963736,11884.5552853195,1188455.52853195,41.6402904079,
,Sedative-related disorders,11,38.5410462142,3.4545454545,38,133.1417960128,9952.3228224167,109475.551046583,3.8357293384,
,Stimulant-related disorders,65,227.7425458113,5.4769230769,356,1247.3284047511,12242.1021712639,795736.641132159,27.8804751457,
,Miscellaneous substances and addictive disorders,56,196.2089625451,4.1964285714,235,823.3768963947,5832.9204712252,326643.546388613,11.4447127427,
Type of mental disorder,Anxiety disorders,345,1208.7873585368,5.2724637681,1819,6373.2875512421,12708.9330516995,4384581.90283632,153.6239761339,
,Bipolar disorders,77,269.7873234995,5.3116883117,409,1433.0261728741,11400.8794387025,877867.716780099,30.7581274931,
,Depressive disorders,349,1222.8022844329,5.670487106,1979,6933.8845870852,13612.3063847884,4750694.92829115,166.4515934372,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,86,301.3209067657,5.1279069767,441,1545.1455800427,9989.4303023227,859091.005999751,30.1002419677,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,28,98.1044812726,8.8928571429,249,872.4291370309,15431.3318567416,432077.291988766,15.1388280715,
,Trauma- and stressor-related disorders,83,290.8097123436,5.9156626506,491,1720.3321537437,10029.4294098616,832442.641018517,29.1665548165,
,Miscellaneous mental disorders,26,91.0970183245,7.9615384615,207,725.2724151221,11979.2863302688,311461.44458699,10.9127726634,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Santa Fe, New Mexico",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,62101.1049555963,2973.3207837935,5.8040085251,360435.342579676,17257.179176959,12446.7913764617,772959497.63006,370.0830349117,
"Santa Fe, New Mexico",,3983,2757.0119334385,5.6299271906,22424,15521.7764487637,13097.8667058815,52168803.0895263,361.109748107,
Age group,<1,83,5894.8863636364,13.1807228916,1094,77698.8636363636,16812.0683167178,1395401.67028758,991.0523226474,
,1-17,95,358.6800573888,11.2210526316,1066,4024.7678018576,14675.7492540708,1394196.17913673,52.6389858467,
,18-44,1182,2692.6055856759,4.7851099831,5656,12884.4138685133,10333.5458313854,12214251.1726976,278.2416322543,
,45-64,1331,3023.144888364,5.1893313298,6907,15688.100483794,13436.0866063594,17883431.2730644,406.1923654363,
,65-84,1291,4506.2654891968,5.954298993,7687,26831.6520646444,14863.5952761767,19188901.5015441,669.7930643842,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1959,2779.3147478187,6.1153649821,11980,16996.5240831382,14855.4146313103,29101757.2627368,412.8787296976,
,Female,2018,2727.6536501629,5.1555996036,10404,14062.6900774502,11385.8576160397,22976660.6691682,310.5667608663,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1719,†,5.6847004072,9772,†,14089.7841505947,24220338.9548724,†,
,Medicaid,1407,†,5.7455579247,8084,†,11678.1967393983,16431222.8123334,†,
,Private insurance,658,†,5.4209726444,3567,†,14096.3461447539,9275395.76324807,†,
,Uninsured,89,†,3.9775280899,354,†,7832.8437616466,697123.094786544,†,
,Other,62,†,5.8387096774,362,†,15863.9966681112,983567.793422896,†,
,Missing,48,†,5.9375,285,†,11690.7223096447,561154.670862949,†,
Type of stay,Maternal delivery hospitalization,157,125.1993620415,2.8789808917,452,360.4465709729,4017.0395450254,630675.208568991,†,
,Neonatal birth hospitalization,75,57.9150579151,12.6133333333,946,730.5019305019,15228.8143800316,1142161.07850237,†,
,Nonmaternal/nonneonatal hospitalization,3751,375.6634952429,5.6054385497,21026,2105.7586379569,13435.3417228619,50395966.8024549,†,
Type of substance use disorder,Cannabis-related disorders,458,317.0252235789,4.7947598253,2196,1520.0598056317,10201.1638439485,4672133.04052844,32.3402624839,
,Neonatal abstinence syndrome,29,20.0736495279,16.0689655172,466,322.5627820694,18277.4423763052,530045.828912851,3.6689497253,
,Opioid-related disorders,488,337.7910679182,6.2991803279,3074,2127.8068499598,13775.838766927,6722609.3182604,46.5335528855,
,Sedative-related disorders,40,27.6877924523,6.55,262,181.3550405626,13923.0438547867,556921.75419147,3.8549834856,
,Stimulant-related disorders,241,166.8189495252,5.4232365145,1307,904.6986183792,11948.8801829278,2879680.12408561,19.9329964012,
,Miscellaneous substances and addictive disorders,274,189.6613782983,5.2518248175,1439,996.0683334718,7936.6197881573,2174633.8219551,15.0527024805,
Type of mental disorder,Anxiety disorders,1336,924.7722679071,5.5,7348,5086.2474734889,13288.4964819626,17753431.299902,122.888330287,
,Bipolar disorders,300,207.6584433923,5.19,1557,1077.7473212061,9258.3199170491,2777495.97511473,19.225683024,
,Depressive disorders,1621,1122.0477891298,5.350400987,8673,6003.4055984716,12482.0063893453,20233332.3571287,140.0540767307,
,"Disruptive, impulse-control, and conduct disorders",23,15.9204806601,25.5217391304,587,406.3183542376,30293.2683039636,696745.170991164,4.8228339216,
,Eating disorders,15,10.3829221696,20.8,312,215.964781128,31794.4736654606,476917.10498191,3.3011954549,
,Obsessive-compulsive disorders,23,15.9204806601,6.2608695652,144,99.6760528283,10112.6133334976,232590.106670446,1.60997665,
,Personality disorders,69,47.7614419802,5.1884057971,358,247.8057424482,7040.3141109031,485781.673652311,3.3625555393,
,Schizophrenia and related disorders,246,170.2799235817,6.162601626,1516,1049.3673339425,8964.4330850485,2205250.53892193,15.2646298068,
,Somatic symptom disorders,15,10.3829221696,2.6666666667,40,27.6877924523,6916.729661416,103750.94492124,0.7181586574,
,Suicidal ideation or attempt,201,139.1311570728,5.9502487562,1196,827.864994324,7934.2567615149,1594785.60906448,11.0390232374,
,Trauma- and stressor-related disorders,411,284.4920674475,5.798053528,2383,1649.5002353462,11297.1570096533,4643131.53096753,32.1395155395,
,Miscellaneous mental disorders,147,101.7526372622,3.9387755102,579,400.7807957472,4825.8036444029,709393.13572722,4.9103824773,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Sierra, New Mexico",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,62101.1049555963,2973.3207837935,5.8040085251,360435.342579676,17257.179176959,12446.7913764617,772959497.63006,370.0830349117,
"Sierra, New Mexico",,312,2841.5300546448,5.5416666667,1729,15746.8123861566,12401.5488166754,3869283.23080273,352.3937368673,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,61,2571.6694772344,5.3114754098,324,13659.3591905564,10212.1150690655,622939.019213,262.6218462112,
,45-64,112,3581.7077070675,5.1517857143,577,18452.1905980172,11851.5666682321,1327375.46684199,424.4884767643,
,65-84,119,3155.6616282153,5.9411764706,707,18748.342614691,14946.4301122028,1778625.18335213,471.6587598388,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,136,2472.2777676786,6.0294117647,820,14906.3806580621,13927.2462775824,1894105.49375121,344.3202133705,
,Female,175,3194.0135061143,5.1828571429,907,16554.1157145464,11261.9475234425,1970840.81660245,359.7081249503,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,154,†,5.974025974,920,†,14387.1570423668,2215622.18452449,†,
,Medicaid,114,†,5.2807017544,602,†,10169.936911513,1159372.80791248,†,
,Private insurance,32,†,4.84375,155,†,12249.8994384079,391996.782029053,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,16,164.9484536082,5.75,92,948.4536082474,7306.7552912036,116908.084659257,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,286,187.5409836066,5.465034965,1563,1024.9180327869,12811.8122418662,3664178.30117373,†,
Type of substance use disorder,Alcohol-related disorders,75,683.0601092896,5.88,441,4016.3934426229,14538.9734327859,1090423.00745894,99.3099278196,
,Cannabis-related disorders,23,209.4717668488,6.7391304348,155,1411.6575591985,12531.615049212,288227.146131877,26.2501954583,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,23,209.4717668488,4.9130434783,113,1029.1438979964,6624.2649745195,152358.094413947,13.8759648829,
,Miscellaneous substances and addictive disorders,25,227.6867030965,5.84,146,1329.6903460838,6750.0862020795,168752.155051987,15.3690487297,
Type of mental disorder,Anxiety disorders,113,1029.1438979964,5.5132743363,623,5673.9526411657,12572.4742362956,1420689.5887014,129.38885143,
,Bipolar disorders,27,245.9016393443,5.7777777778,156,1420.7650273224,8494.4297030867,229349.60198334,20.8879418928,
,Depressive disorders,107,974.4990892532,5.785046729,619,5637.5227686703,11156.1042443805,1193703.15414871,108.7161342576,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,17,154.8269581056,7.1764705882,122,1111.1111111111,10088.5164165855,171504.779081954,15.6197430858,
,Trauma- and stressor-related disorders,27,245.9016393443,5.7777777778,156,1420.7650273224,13249.556856723,357738.035131521,32.5808775165,
,Miscellaneous mental disorders,17,154.8269581056,9.1176470588,155,1411.6575591985,11015.1358963849,187257.310238543,17.0543998396,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Socorro, New Mexico",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,62101.1049555963,2973.3207837935,5.8040085251,360435.342579676,17257.179176959,12446.7913764617,772959497.63006,370.0830349117,
"Socorro, New Mexico",,619,3563.0000575606,6.3053311793,3903,22465.8953548609,12660.4720734161,7836832.21344459,451.0926272633,
Age group,<1,33,14666.6666666666,9.2121212121,304,135111.111111111,10731.4825436797,354138.92394143,1573.950773073,
,1-17,14,362.5064733299,8,112,2900.051786639,9486.7256147853,132814.158606993,34.3899944606,
,18-44,230,3862.3005877414,5.6869565217,1308,21964.7355163727,10350.5968301613,2380637.2709371,399.7711622061,
,45-64,172,3966.7896678967,7.2906976744,1254,28920.664206642,15277.3880038247,2627710.73665786,606.0218488602,
,65-84,169,5642.7378964941,5.4674556213,924,30851.4190317195,13778.1681576384,2328510.41864089,777.4659160738,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,252,2844.8859787762,6.2619047619,1578,17814.405057575,13457.7158643517,3391344.39781663,382.8566716885,
,Female,367,4310.0411039342,6.3351498638,2325,27304.7563123899,12113.0458191497,4445487.81562796,522.0772537437,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,236,†,5.9237288136,1398,†,14563.7625701021,3437047.9665441,†,
,Medicaid,286,†,6.979020979,1996,†,11562.124578351,3306767.62940838,†,
,Private insurance,73,†,4.1232876712,301,†,10009.3787804492,730684.650972797,†,
,Uninsured,14,†,7.7142857143,108,†,17438.7868709067,244143.016192695,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,41,192.4882629108,3.1707317073,130,610.3286384977,6944.9546510038,284743.140691156,†,
,Neonatal birth hospitalization,27,125,7.962962963,215,995.3703703704,9208.0207783848,248616.56101639,†,
,Nonmaternal/nonneonatal hospitalization,551,382.1081830791,6.4573502722,3558,2467.4063800277,13254.9410376353,7303472.51173705,†,
Type of substance use disorder,Alcohol-related disorders,116,667.7027571519,8.2413793103,956,5502.7916882519,15371.4563627829,1783088.93808282,102.6356379487,
,Cannabis-related disorders,69,397.1680193404,5.5797101449,385,2216.0824267542,8304.7191237374,573025.619537884,32.9836884555,
,Neonatal abstinence syndrome,19,109.3651067749,11.8421052632,225,1295.1131065446,13102.5506093156,248948.461576997,14.3296184641,
,Opioid-related disorders,96,552.5815921257,6.1875,594,3419.0986012778,11959.9090785655,1148151.27154229,66.0882560031,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,80,460.4846601048,7.05,564,3246.4168537386,9666.769780605,773341.582448396,44.5139919673,
,Miscellaneous substances and addictive disorders,83,477.7528348587,4.7108433735,391,2250.618776262,7096.3580385555,588997.717200107,33.9030517009,
Type of mental disorder,Bipolar disorders,37,212.9741552985,4.0540540541,150,863.4087376964,8973.1760014631,332007.512054136,19.1105457926,
,Depressive disorders,238,1369.9418638117,5.7941176471,1379,7937.6043285558,12383.3082074688,2947227.35337758,169.6441232589,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,34,195.7059805445,9.3235294118,317,1824.6704656651,10840.9939436382,368593.794083702,21.2164734982,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,35,201.4620387958,7.3428571429,257,1479.3069705865,8428.0028129484,294980.098453195,16.9792262967,
,Trauma- and stressor-related disorders,62,356.8756115812,5.5483870968,344,1980.0840384505,9427.6859665853,584516.52992829,33.6451119512,
,Miscellaneous mental disorders,28,161.1696310367,4.5357142857,127,731.0193979163,7483.624106357,209541.474977996,12.0613293604,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Taos, New Mexico",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,62101.1049555963,2973.3207837935,5.8040085251,360435.342579676,17257.179176959,12446.7913764617,772959497.63006,370.0830349117,
"Taos, New Mexico",,1012,3048.835597867,5.1037549407,5165,15560.5097460307,13327.3354349226,13487263.4601416,406.3285469871,
Age group,<1,24,7317.0731707317,6.875,165,50304.8780487805,10692.2387240742,256613.729377781,782.3589310298,
,1-17,21,347.8548948153,7.7142857143,162,2683.4520457181,14857.9733049238,312017.439403401,51.6841874115,
,18-44,277,3017.1005337109,4.6498194946,1288,14028.9728787713,11306.279977477,3131839.55376114,341.1218335433,
,45-64,345,3350.490434107,5.5333333333,1909,18539.3804020588,14787.6855608192,5101751.51848265,495.4599901411,
,65-84,345,4693.8775510204,4.7565217391,1641,22326.5306122449,13579.8296206281,4685041.2191167,637.4205740295,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,512,3136.4861553541,5.23046875,2678,16405.2928203871,13536.662877312,6930771.39318379,424.5755570438,
,Female,499,2958.0888019444,4.9779559118,2484,14725.2356393384,13099.4212138555,6536611.1857139,387.4925120466,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,459,†,5.0021786492,2296,†,13367.0514596953,6135476.62000015,†,
,Medicaid,391,†,5.5038363171,2152,†,13874.9979419407,5425124.19529883,†,
,Private insurance,97,†,4.6597938144,452,†,12388.7358873655,1201707.38107446,†,
,Uninsured,21,†,5.5238095238,116,†,8492.0652877301,178333.371042332,†,
,Other,33,†,3.4545454545,114,†,12659.7269128454,417770.988123901,†,
,Missing,11,†,3.1818181818,35,†,11713.7186001814,128850.904601996,†,
Type of stay,Maternal delivery hospitalization,32,128,2.25,72,288,4721.7971712713,151097.509480681,†,
,Neonatal birth hospitalization,16,62.9921259843,5.875,94,370.0787401575,6568.2557993865,105092.092790183,†,
