State Total,,24950.0183578897,3260.7796273813,5.3156176984,132624.759159398,17333.0578979942,13255.7630835193,330713326.789814,432.2174288736,
"Pierce, North Dakota",,84,2064.8967551622,4.7261904762,397,9759.0953785644,13583.3939349936,1141005.09053946,280.4830606046,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,17,1532.9125338142,3.6470588235,62,5590.6221821461,8369.5634006386,142282.577810856,128.2980863939,
,45-64,22,2029.5202952029,6.0909090909,134,12361.6236162361,19451.359028794,427929.898633469,394.7692791822,
,65-84,43,4378.8187372709,4.6279069767,199,20264.765784114,13207.0928888368,567904.994219986,578.3146580652,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,31,1518.8633023028,4.9032258065,152,7447.3297403234,12127.9929891583,375967.782663908,184.2076348182,
,Female,53,2614.7015293537,4.6226415094,245,12086.8278243709,14434.6661863313,765037.30787556,377.4234375311,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,49,†,4.4489795918,218,†,12540.3687871938,614478.070572496,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,24,†,5.2916666667,127,†,14804.4953477558,355307.888346141,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,82,243.3234421365,4.8170731707,395,1172.1068249258,13851.5452107787,1135826.70728385,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,13,319.5673549656,4.6923076923,61,1499.5083579154,14555.9633326467,189227.523324407,46.5161070119,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,35,860.3736479843,4.5428571429,159,3908.5545722714,13243.5480297145,463524.181040008,113.9439973058,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,55,1352.0157325467,4.5454545455,250,6145.5260570305,13835.7944452978,760968.694491381,187.0621176233,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Ransom, North Dakota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,24950.0183578897,3260.7796273813,5.3156176984,132624.759159398,17333.0578979942,13255.7630835193,330713326.789814,432.2174288736,
"Ransom, North Dakota",,233,4263.494967978,5.3991416309,1258,23019.2131747484,13300.7817598167,3099082.15003731,567.0781610315,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,41,2629.8909557409,5.0243902439,206,13213.5984605516,10810.8146615969,443243.401125475,284.3126370272,
,45-64,54,3479.381443299,4.3703703704,236,15206.1855670103,12285.1278084406,663396.901655797,427.4464572524,
,65-84,131,11283.3763996554,6.0381679389,791,68130.9216192937,14703.1168969999,1926108.31350699,1659.0080219698,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,101,3621.3696665471,5.3465346535,540,19361.7784152025,13647.135440096,1378360.6794497,494.2132231802,
,Female,132,4932.735426009,5.4393939394,718,26831.0911808669,13035.7687165727,1720721.4705876,643.019981535,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,136,†,5.8602941176,797,†,14699.6134780881,1999147.43301998,†,
,Medicaid,26,†,6.1923076923,161,†,11076.8435882638,287997.933294859,†,
,Private insurance,63,†,4.0158730159,253,†,10970.8157709748,691161.393571416,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,11,157.1428571429,2.5454545455,28,400,5204.0552230009,57244.6074530104,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,221,358.1847649919,5.556561086,1228,1990.2755267423,13753.8653829315,3039604.24962787,†,
Type of substance use disorder,Alcohol-related disorders,35,640.43915828,4.5142857143,158,2891.1253430924,11250.0036904232,393750.129164815,72.0494289414,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,14,256.175663312,6.6428571429,93,1701.7383348582,15717.3839584858,220043.375418801,40.2641126109,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,137,2506.8618481244,5.2335766423,717,13119.8536139066,13877.8404593392,1901264.14292947,347.8982878188,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,97,1774.9313815187,4.9381443299,479,8764.8673376029,11786.5003313937,1143290.53214519,209.2022931647,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,13,237.8774016468,4.7692307692,62,1134.4922232388,11831.8137309321,153813.578502118,28.1452110708,
,Miscellaneous mental disorders,16,292.7721866423,3,48,878.3165599268,7807.409303983,124918.548863727,22.8579229394,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Renville, North Dakota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,24950.0183578897,3260.7796273813,5.3156176984,132624.759159398,17333.0578979942,13255.7630835193,330713326.789814,432.2174288736,
"Renville, North Dakota",,65,2515.479876161,3.7230769231,242,9365.3250773994,10011.2729094763,650732.739115961,251.8315553854,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,20,2604.1666666667,2.75,55,7161.4583333333,4286.3986774583,85727.9735491667,111.6249655588,
,45-64,18,2479.3388429752,2.7777777778,50,6887.0523415978,11857.5758703146,213436.365665664,293.989484388,
,65-84,25,4863.813229572,5.08,127,24708.1712062256,13688.2038735406,342205.096838516,665.7686708921,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,30,2214.0221402214,3.1666666667,95,7011.0701107011,9153.7335185926,274612.005557779,202.6656867585,
,Female,35,2847.8437754272,4.2,147,11960.9438567941,10746.3066730909,376120.733558181,306.0380256779,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,25,†,5.08,127,†,14505.5971421708,362639.928554271,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,26,†,2.5,65,†,7193.3507524823,187027.119564539,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,61,340.782122905,3.8360655738,234,1307.2625698324,10445.3664807027,637167.355322868,†,
Type of substance use disorder,Alcohol-related disorders,18,696.5944272446,2.5,45,1741.4860681115,7603.4410654263,136861.939177673,52.9651467406,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,28,1083.5913312693,4.6428571429,130,5030.959752322,10137.7621613319,283857.340517295,109.8519119649,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,36,1393.1888544892,4.0833333333,147,5688.8544891641,10196.004920863,367056.17715107,142.0496041606,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,11,425.6965944272,3.7272727273,41,1586.6873065015,4854.1785285787,53395.9638143658,20.6640726836,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Richland, North Dakota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,24950.0183578897,3260.7796273813,5.3156176984,132624.759159398,17333.0578979942,13255.7630835193,330713326.789814,432.2174288736,
"Richland, North Dakota",,459,2834.733201581,6.3790849673,2928,18083.0039525691,19651.5831603626,9020076.67060645,557.0699524831,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,87,1529.5358649789,4.1379310345,360,6329.1139240506,12143.1571169096,1056454.66917113,185.7339432439,
,45-64,169,3874.3695552499,6.7514792899,1141,26157.7258138468,18486.9232115553,3124290.02275285,716.2517246109,
,65-84,196,7219.152854512,5.6020408163,1098,40441.9889502762,17691.3631804486,3467507.18336792,1277.1665500434,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,200,2402.4024024024,8.395,1679,20168.1681681681,25676.2225722677,5135244.51445355,616.8461879223,
,Female,259,3292.2333799415,4.8223938224,1249,15876.4459133087,14999.3519542583,3884832.1561529,493.813671813,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,235,†,5.485106383,1289,†,15644.6085721581,3676483.01445715,†,
,Medicaid,61,†,6.8852459016,420,†,16907.9234466757,1031383.33024722,†,
,Private insurance,146,†,7.7123287671,1126,†,28005.6669241104,4088827.37092012,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,18,93.75,2.3888888889,43,223.9583333333,5473.4595210137,98522.2713782463,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,438,380.2083333333,5.8904109589,2580,2239.5833333333,17375.2097742804,7610341.88113484,†,
Type of substance use disorder,Alcohol-related disorders,86,531.1264822134,5.2441860465,451,2785.3260869565,14380.1867477281,1236696.06030461,76.3769800089,
,Cannabis-related disorders,17,104.9901185771,6.6470588235,113,697.8754940711,19122.8678758708,325088.753889805,20.0771216582,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,30,185.2766798419,16.4333333333,493,3044.7134387352,63211.8633878255,1896355.90163476,117.1168417512,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,200,1235.1778656126,5.73,1146,7077.5691699605,17179.549830046,3435909.9660092,212.1979969126,
,Bipolar disorders,24,148.2213438735,7.875,189,1167.243083004,15959.4567447086,383026.961873006,23.6553212619,
,Depressive disorders,268,1655.1383399209,5.6231343284,1507,9307.0652173913,15935.0355501727,4270589.5274463,263.7468828709,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,29,179.1007905138,8.4827586207,246,1519.2687747035,16093.2374688104,466703.886595503,28.8231155259,
,Trauma- and stressor-related disorders,27,166.7490118577,8.1481481481,220,1358.6956521739,14135.5187221746,381659.005498714,23.5708377902,
,Miscellaneous mental disorders,21,129.6936758893,5.4285714286,114,704.0513833992,8970.3182145157,188376.68250483,11.6339354314,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Sargent, North Dakota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,24950.0183578897,3260.7796273813,5.3156176984,132624.759159398,17333.0578979942,13255.7630835193,330713326.789814,432.2174288736,
"Sargent, North Dakota",,145,3591.7760713401,4.9517241379,718,17785.4842704978,14651.3107995507,2124440.06593486,526.2422754359,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,30,2620.0873362445,5.0333333333,151,13187.7729257641,12885.3297078855,386559.891236565,337.6068919097,
,45-64,26,2124.1830065359,4.9615384615,129,10539.2156862745,17234.9688674344,448109.190553296,366.1022798638,
,65-84,85,10391.1980440097,4.9647058824,422,51589.2420537897,14815.775628913,1259340.9284576,1539.5365873565,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,67,3127.9178338002,4.9552238806,332,15499.5331465919,13514.1340608344,905446.982075905,422.7110093725,
,Female,78,4116.0949868074,4.9487179487,386,20369.3931398416,15628.1164597302,1218993.08385896,643.2681181314,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,88,†,4.9318181818,434,†,14450.332661961,1271629.27425257,†,
,Medicaid,14,†,4,56,†,10681.2582766406,149537.615872968,†,
,Private insurance,40,†,5.65,226,†,16957.1051641116,678284.206564466,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,140,403.4582132565,5.05,707,2037.4639769452,15027.0511139293,2103787.1559501,†,
Type of substance use disorder,Alcohol-related disorders,14,346.7921724053,4.8571428571,68,1684.4191231112,16053.4651478524,224748.512069934,55.6721605326,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,69,1709.1899925687,5.231884058,361,8942.283874164,14891.4722564146,1027511.58569261,254.5235535528,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,86,2130.2947733465,4.3023255814,370,9165.2216992816,13266.0003190861,1140876.0274414,282.6049114296,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Sioux, North Dakota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,24950.0183578897,3260.7796273813,5.3156176984,132624.759159398,17333.0578979942,13255.7630835193,330713326.789814,432.2174288736,
"Sioux, North Dakota",,337,7156.5088129114,5.3738872404,1811,38458.2713952006,11341.5759541613,3822111.09655236,811.6608826826,
Age group,<1,17,15596.3302752293,6.2352941176,106,97247.7064220183,6553.6275753315,111411.668780635,1022.1254016572,
,1-17,25,1577.2870662461,4.6,115,7255.5205047319,5093.4057850706,127335.144626764,80.3376306793,
,18-44,142,8658.5365853658,4.9366197183,701,42743.9024390243,9777.1064473098,1388349.11551799,846.5543387305,
,45-64,132,13510.747185261,5.7045454545,753,77072.6714431934,14429.4675739542,1904689.71976196,1949.5288840962,
,65-84,21,5276.3819095477,6.4761904762,136,34170.8542713567,13825.0213269051,290325.447865007,729.4609242839,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,190,8037.2250423012,5.7368421053,1090,46108.2910321489,12542.4619087347,2383067.7626596,1008.0658894499,
,Female,147,6268.6567164179,4.9047619048,721,30746.2686567164,9789.4104346446,1439043.33389275,613.6645347091,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,41,†,7.8536585366,322,†,14680.0577103469,601882.366124226,†,
,Medicaid,144,†,5.1388888889,740,†,9812.7631860862,1413037.89879641,†,
,Private insurance,107,†,5.1962616822,556,†,12723.116367627,1361373.45133609,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,22,†,4.1818181818,92,†,12975.0671432931,285451.477152449,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,18,195.652173913,2.5,45,489.1304347826,4507.1642453658,81128.9564165838,†,
,Neonatal birth hospitalization,12,130.4347826087,6.25,75,815.2173913043,6504.6605746827,78055.926896192,†,
,Nonmaternal/nonneonatal hospitalization,307,535.7766143106,5.5081433225,1691,2951.1343804538,11931.3557434514,3662926.21323958,†,
Type of substance use disorder,Alcohol-related disorders,156,3312.8052665109,5.391025641,841,17859.4181354852,12291.3947031,1917457.5736836,407.1899710519,
,Cannabis-related disorders,60,1274.155871735,5.55,333,7071.5650881291,11570.7681450244,694246.088701468,147.4296217247,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,43,913.1450414101,4.8837209302,210,4459.5455510724,10350.5105546216,445071.953848731,94.5151738902,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,41,870.6731790189,3.9268292683,161,3418.9849224888,8686.2937490331,356138.043710358,75.6292299236,
,Miscellaneous substances and addictive disorders,38,806.9653854322,4.5526315789,173,3673.8160968358,7075.7976954967,268880.312428876,57.0992381459,
Type of mental disorder,Anxiety disorders,79,1677.638564451,5.2911392405,418,8876.6192397537,11372.5931595921,898434.859607783,190.7910086234,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,117,2484.6039498832,5.1282051282,600,12741.5587173497,8921.893353982,1043861.52241589,221.6737146774,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,45,955.6169038012,5.0888888889,229,4863.0282437885,7529.0494809131,338807.226641091,71.9488695352,
,Trauma- and stressor-related disorders,25,530.8982798896,5.84,146,3100.4459545551,9058.5776218347,226464.440545867,48.0918327768,
