"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Person, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Person, North Carolina",,1706,3800.7396515617,5.6670574443,9668,21539.009936283,11041.4093210288,18836644.3016751,419.6552221556,
Age group,<1,23,4842.1052631579,9.8695652174,227,47789.4736842105,6427.508815676,147832.702760548,311.2267426538,
,1-17,33,366.015971606,11.6060606061,383,4248.0035492458,12650.4397836283,417464.512859736,46.3026300865,
,18-44,432,3166.6911010116,5.6180555556,2427,17790.6465327664,9902.1527730565,4277729.99796042,313.570590673,
,45-64,689,5060.5949320602,5.5805515239,3845,28240.9107601909,12327.0904662284,8493365.33123138,623.8241154044,
,65-84,529,6500.3686409437,5.2665406427,2786,34234.4556402064,10397.451336225,5500251.75686306,675.8726661174,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,700,3195.3256949833,6.3814285714,4467,20390.7426849865,12570.5164795954,8799361.53571681,401.6689430646,
,Female,1004,4369.2066669568,5.1623505976,5183,22555.376648244,9974.7419687712,10014640.9366463,435.8170911113,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,709,†,5.3145275035,3768,†,10515.3676438946,7455395.65952133,†,
,Medicaid,325,†,6.3507692308,2064,†,10046.3300247231,3265057.25803501,†,
,Private insurance,496,†,5.2600806452,2609,†,11838.1037860836,5871699.4778975,†,
,Uninsured,139,†,7.2230215827,1004,†,12725.772309816,1768882.35106443,†,
,Other,22,†,7.7727272727,171,†,15459.7732201304,340115.01084287,†,
,Missing,15,†,3.4666666667,52,†,9032.9696209332,135494.544313998,†,
Type of stay,Maternal delivery hospitalization,76,178.4037558685,2.8552631579,217,509.3896713615,3921.2120331607,298012.114520215,†,
,Neonatal birth hospitalization,20,46.7289719626,7.45,149,348.1308411215,4540.4626917005,90809.2538340097,†,
,Nonmaternal/nonneonatal hospitalization,1610,372.3404255319,5.7776397516,9302,2151.2488436633,11458.2751138639,18447822.9333209,†,
Type of substance use disorder,Alcohol-related disorders,262,583.700931248,5.8396946565,1530,3408.6352091966,10742.4848155827,2814531.02168266,62.7039839077,
,Cannabis-related disorders,80,178.2292919841,6.3375,507,1129.5281379495,9004.7939370432,720383.514963452,16.0491804786,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,129,287.3947333244,6.480620155,836,1862.4961012342,12499.8100502676,1612475.49648453,35.92379576,
,Sedative-related disorders,15,33.417992247,7.4666666667,112,249.5210087778,13052.0727544811,195781.091317217,4.3617406612,
,Stimulant-related disorders,84,187.1407565833,6.6785714286,561,1249.8329100388,10434.8087989582,876523.939112493,19.5277801344,
,Miscellaneous substances and addictive disorders,54,120.3047720893,5.3333333333,288,641.6254511429,5726.0130085417,309204.70246125,6.8886668997,
Type of mental disorder,Anxiety disorders,782,1742.1913291449,5.199488491,4066,9058.5037650938,10631.1772402635,8313580.60188612,185.2154480659,
,Bipolar disorders,160,356.4585839683,6.575,1052,2343.7151895914,9272.807356227,1483649.17699632,33.0537177961,
,Depressive disorders,743,1655.3045493027,5.5100942127,4094,9120.8840172882,11251.8238900188,8360105.150284,186.251952731,
,"Disruptive, impulse-control, and conduct disorders",15,33.417992247,9.4,141,314.129127122,10258.8814185682,153883.221278523,3.4283121971,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,33,73.5195829435,10.7878787879,356,793.1203493294,9330.1909296642,307896.300678919,6.8595174593,
,Schizophrenia and related disorders,85,189.3686227331,8.7058823529,740,1648.6209508533,10499.0437835982,892418.721605854,19.8818946131,
,Somatic symptom disorders,11,24.5065276478,6.8181818182,75,167.0899612351,8180.5041726947,89985.5458996421,2.0047575168,
,Suicidal ideation or attempt,69,153.7227643363,8.3913043478,579,1289.9345007352,9325.8715800887,643485.139026124,14.3359875914,
,Trauma- and stressor-related disorders,101,225.01448113,7.4158415842,749,1668.6717462015,11645.7482113972,1176220.56935112,26.2046199116,
,Miscellaneous mental disorders,89,198.2800873324,4.404494382,392,873.3235307223,5071.109906708,451328.78169701,10.0550011517,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Pitt, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Pitt, North Carolina",,6282,3484.3476138708,6.0709964979,38138,21153.4621613826,12304.3097040009,77295673.5605336,428.7249215746,
Age group,<1,38,1741.5215398717,6.3421052632,241,11044.912923923,5547.5463820936,210806.762519555,96.6117151785,
,1-17,53,140.2450318859,6.8679245283,364,963.1922944616,16700.7609650665,885140.331148528,23.4219875406,
,18-44,1883,2419.7175496987,5.8146574615,10949,14069.828705072,9238.8232224351,17396704.1278453,223.5534268989,
,45-64,2425,5950.9202453988,6.0548453608,14683,36031.9018404908,13581.8190806002,32935911.2704556,808.2432213609,
,65-84,1883,8657.4712643678,6.3202336697,11901,54717.2413793103,13737.1805993439,25867111.0685646,1189.2924629225,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2653,3106.8120337733,6.5265736902,17315,20276.8376799035,13084.9816541846,34714456.3285519,406.5257846492,
,Female,3628,3823.0118336336,5.7389746417,20821,21940.1679680502,11736.1600582126,42578788.6911953,448.6747878397,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2842,†,6.357494722,18068,†,13349.6098962802,37939591.3252283,†,
,Medicaid,1399,†,6.7376697641,9426,†,10719.7346830458,14996908.8215811,†,
,Private insurance,1325,†,5.2052830189,6897,†,12988.3978010921,17209627.086447,†,
,Uninsured,460,†,4.7782608696,2198,†,10223.2207356535,4702681.53840062,†,
,Other,251,†,6.0677290837,1523,†,9007.1864938597,2260803.80995878,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,284,143.4343434343,2.8204225352,801,404.5454545455,5441.9669967077,1545518.627065,†,
,Neonatal birth hospitalization,34,16.7405219104,6.4705882353,220,108.321024126,4813.2010527811,163648.835794559,†,
,Nonmaternal/nonneonatal hospitalization,5964,403.4909681348,6.2235077129,37117,2511.1291522901,12673.7937789527,75586506.0976741,†,
Type of substance use disorder,Alcohol-related disorders,1065,590.708406363,5.6150234742,5980,3316.8415681228,11929.5179839171,12704936.6528717,70.4686655696,
,Cannabis-related disorders,430,238.5019856677,5.5046511628,2367,1312.8702327336,8618.0433297321,3705758.63178478,20.5542044671,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,540,299.5141215362,5.687037037,3071,1703.3479022918,11396.9344243192,6154344.5891324,34.1354280231,
,Sedative-related disorders,57,31.6153794955,5.9473684211,339,188.028309631,8125.153845944,463133.76921881,2.568798223,
,Stimulant-related disorders,449,249.0404454995,6.3563474388,2854,1582.9875978967,12212.1066449003,5483235.88356023,30.4130847933,
,Miscellaneous substances and addictive disorders,145,80.4250881903,4.8551724138,704,390.4776695583,7367.0859638267,1068227.46475486,5.9249853835,
Type of mental disorder,Anxiety disorders,2892,1604.0645175604,6.2358229599,18034,10002.6623477469,13011.9951518568,37630689.9791699,208.7207972576,
,Bipolar disorders,532,295.0768752912,5.9285714286,3154,1749.3843320835,9049.8301097635,4814509.61839416,26.7039559071,
,Depressive disorders,3016,1672.8418343576,5.9346816976,17899,9927.7838173629,11753.5001637296,35448556.4938085,196.6174677402,
,"Disruptive, impulse-control, and conduct disorders",56,31.0607237149,8.6428571429,484,268.4533978213,9515.5231806614,532869.298117037,2.9555903652,
,Eating disorders,24,13.3117387349,11.125,267,148.0930934262,12105.3527100006,290528.465040015,1.6114329257,
,Obsessive-compulsive disorders,45,24.959510128,7.0444444444,317,175.8258824573,8207.7204876306,369347.421943375,2.0486068264,
,Personality disorders,265,146.983781865,6.720754717,1781,987.8419452888,6980.2286762191,1849760.59919806,10.2598040911,
,Schizophrenia and related disorders,616,341.6679608635,10.0616883117,6198,3437.7565282985,10589.6706308851,6523237.10862527,36.1815117067,
,Somatic symptom disorders,29,16.0850176381,8.5172413793,247,136.9999778138,15066.2040607769,436919.917762531,2.4234015806,
,Suicidal ideation or attempt,598,331.6841568123,7.2341137124,4326,2399.4409069731,6735.3115143591,4027716.28558674,22.3399612051,
,Trauma- and stressor-related disorders,498,276.21857875,7.0803212851,3526,1955.7162824751,12525.7529405209,6237824.96437941,34.59845675,
,Miscellaneous mental disorders,397,220.1983449071,5.0176322418,1992,1104.8743150001,6294.2103715312,2498801.5174979,13.8597470631,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Polk, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Polk, North Carolina",,633,3036.5537753046,6.0157977883,3808,18267.2934855607,12578.4664324546,7962169.25174381,381.9518973301,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,149,2920.9958831602,5.9060402685,880,17251.5193099392,9650.5988434847,1437939.22767922,281.8935949185,
,45-64,226,3579.3474817865,6.1327433628,1386,21951.2195121951,14603.359944987,3300359.34756707,522.7049964471,
,65-84,245,4101.1047874121,5.693877551,1395,23351.1884834281,11984.7896754769,2936273.47049186,491.5087831423,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,274,2744.9408936085,6.2518248175,1713,17160.8896012823,13990.2769766106,3833335.89159133,384.0248338601,
,Female,359,3304.4918998527,5.8356545961,2095,19283.8733431516,11500.9285798119,4128833.36015248,380.0472533277,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,294,†,5.4829931973,1612,†,10904.5102761667,3205926.02119301,†,
,Medicaid,112,†,7.7678571429,870,†,15524.1347428256,1738703.09119647,†,
,Private insurance,152,†,6.0723684211,923,†,14967.928286588,2275125.09956137,†,
,Uninsured,61,†,5.262295082,321,†,9134.8403462647,557225.261122148,†,
,Other,14,†,5.8571428571,82,†,13227.8413336283,185189.778670797,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,619,319.5663397006,5.943457189,3679,1899.3288590604,12419.8440492557,7687883.46648932,†,
Type of substance use disorder,Alcohol-related disorders,106,508.4908375708,6.141509434,651,3122.9012760242,11150.2869442909,1181930.41609483,56.6981874746,
,Cannabis-related disorders,36,172.6950014391,5.7777777778,208,997.7933416483,9935.2828372651,357670.182141544,17.1577368388,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,58,278.2308356519,5.2413793103,304,1458.3133454859,10951.6025479048,635192.947778479,30.4707352863,
,Sedative-related disorders,24,115.1300009594,7.75,186,892.2575074355,10661.6635758047,255879.925819313,12.2747733771,
,Stimulant-related disorders,23,110.3329175861,5.4347826087,125,599.6354216636,11301.7097487742,259939.324221807,12.4695061029,
,Miscellaneous substances and addictive disorders,31,148.7095845726,4.2258064516,131,628.4179219035,6615.2614611004,205073.105294111,9.8375278372,
Type of mental disorder,Anxiety disorders,328,1573.4433464454,5.7073170732,1872,8980.1400748345,12326.9561243498,4043241.60878675,193.9576709578,
,Bipolar disorders,77,369.3754197448,4.8571428571,374,1794.1091816176,7743.1572694538,596223.109747942,28.6013196655,
,Depressive disorders,237,1136.9087594742,6.1223628692,1451,6960.5679746714,13085.9476862721,3101369.6016465,148.7752855054,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,18,86.3475007196,9.3333333333,168,805.9100067159,8003.3116095898,144059.608972615,6.9106595497,
,Schizophrenia and related disorders,47,225.4629185455,8.5744680851,403,1933.2245994435,9942.4135835961,467293.438429016,22.4164558394,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,50,239.8541686655,9.52,476,2283.4116856951,11558.5650908893,577928.254544468,27.7237002084,
,Trauma- and stressor-related disorders,45,215.8687517989,6.5333333333,294,1410.3425117528,7560.3480912252,340215.664105133,16.3204290562,
,Miscellaneous mental disorders,16,76.7533339729,6.0625,97,465.317087211,6839.142621621,109426.281945936,5.2492699773,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Randolph, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Randolph, North Carolina",,6040,4064.1927127141,5.121192053,30932,20813.511422131,10169.3300490013,61422753.4959683,413.3011707834,
Age group,<1,49,2812.858783008,13.0408163265,639,36681.9747416762,11277.8752380823,552615.886666033,317.2307041711,
,1-17,118,362.2409823484,7.593220339,896,2750.5755947813,15326.3002237274,1808503.42639983,55.5181404881,
,18-44,1529,3184.0899625156,4.6958796599,7180,14952.1032902957,7333.8448567527,11213448.7859748,233.5162179503,
,45-64,2304,5560.9190963506,4.9696180556,11450,27635.6439467078,10997.9417962529,25339257.8985668,611.5866455534,
,65-84,2040,8210.5771552765,5.2779411765,10767,43334.9432504226,11033.7879893925,22508927.4983608,905.9376760187,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2554,3485.3571331095,5.4937353171,14031,19147.6295750429,10541.7934729163,26923740.5298284,367.419150766,
,Female,3481,4620.5715651008,4.8477449009,16875,22399.3522439173,9898.3301024039,34456087.0864681,457.3594261315,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1477,†,5.1658767773,7630,†,10440.1834045714,15420150.888552,†,
,Medicaid,1206,†,5.4767827529,6605,†,9109.3032749063,10985819.7495369,†,
,Private insurance,2723,†,4.9889827396,13585,†,10979.0415623041,29895930.174154,†,
,Uninsured,398,†,4.9623115578,1975,†,9192.1966125759,3658494.25180522,†,
,Other,232,†,4.7413793103,1100,†,5989.2525955333,1389506.60216372,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,112,69.5220360025,2.7410714286,307,190.5648665425,4836.5145454921,541689.629095117,†,
,Neonatal birth hospitalization,38,23.3702337023,8.8157894737,335,206.0270602706,5592.2541655359,212505.658290364,†,
,Nonmaternal/nonneonatal hospitalization,5890,419.4260485651,5.142614601,30290,2156.9465213986,10300.264551542,60668558.2085829,†,
Type of substance use disorder,Alcohol-related disorders,899,604.9187497897,5.1557285873,4635,3118.7968912963,9275.1017863458,8338316.50592492,56.1068297677,
,Cannabis-related disorders,348,234.1620966928,4.1954022989,1460,982.4041987686,5582.0216514728,1942543.53471255,13.0709789369,
,Neonatal abstinence syndrome,26,17.4948692931,16.5769230769,431,290.0111025132,15232.3806561655,396041.897060303,2.664885086,
,Opioid-related disorders,641,431.3158160347,5.8408736349,3744,2519.2611782121,9358.6739570477,5998910.00646761,40.3654409479,
,Sedative-related disorders,113,76.0353934663,5.3539823009,605,407.0921508596,7965.0100465305,900046.13525795,6.0562267285,
,Stimulant-related disorders,357,240.2180129866,4.1512605042,1482,997.207549709,5220.1753050341,1863602.58389716,12.5398013922,
,Miscellaneous substances and addictive disorders,259,174.2758133432,5.1776061776,1341,902.3315277731,8260.9757930722,2139592.7304057,14.3968827535,
Type of mental disorder,Anxiety disorders,3231,2174.0739494667,4.779634788,15443,10391.2794805369,10312.3530119402,33319212.5815788,224.1981804096,
,Bipolar disorders,560,376.8125693907,5.1785714286,2900,1951.3508057733,7925.5228733205,4438292.8090595,29.8643663766,
,Depressive disorders,2632,1771.0190761363,5.0155775076,13201,8882.6834437977,9788.8668291311,25764297.494273,173.3626988815,
,"Disruptive, impulse-control, and conduct disorders",34,22.8779059987,5.8235294118,198,133.2301584631,4707.7438625484,160063.291326645,1.0770332155,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,29,19.5135080577,6.8620689655,199,133.9030380513,7720.2695420622,223887.816719803,1.5064954192,
,Personality disorders,172,115.73528917,4.2093023256,724,487.1648218551,2992.6315731755,514732.630586182,3.463530805,
,Schizophrenia and related disorders,347,233.4892171046,7.3890489914,2564,1725.2632641389,8201.2951479137,2845849.41632604,19.1491398333,
,Somatic symptom disorders,29,19.5135080577,5.4827586207,159,106.9878545234,9726.3554539844,282064.308165548,1.8979531552,
,Suicidal ideation or attempt,345,232.1434579282,5.5304347826,1908,1283.8542542812,5054.2876508089,1743729.23952908,11.7331981262,
,Trauma- and stressor-related disorders,315,211.9570702823,5.4158730159,1706,1147.9325774653,9789.7672123847,3083776.67190118,20.7501037708,
,Miscellaneous mental disorders,143,96.2217811123,4.979020979,712,479.0902667968,6109.2170785485,873618.04223244,5.878397485,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Richmond, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Richmond, North Carolina",,2445,5394.4929838496,4.8429447853,11841,26125.2316653428,10176.52289119,24881598.4689596,548.9718133651,
Age group,<1,24,4203.1523642732,10.75,258,45183.8879159369,9549.3685618203,229184.845483687,401.3745104793,
,1-17,30,297.7667493797,9.7,291,2888.3374689826,21401.5520010375,642046.560031127,63.7267057103,
,18-44,645,4258.8312974579,3.9178294574,2527,16685.3747111257,6439.8898404078,4153728.94706306,274.2640440451,
,45-64,933,7814.0703517588,5.1168274384,4774,39983.2495812395,11342.4999808239,10582552.4821087,886.3109281498,
,65-84,813,10707.2303437376,4.9089790898,3991,52561.5698669827,11407.2394025498,9274085.63427301,1221.3993986926,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1045,4698.3184965381,5.2363636364,5472,24602.1041273266,11127.1467396354,11627868.342919,522.7887934052,
,Female,1400,6065.3322935621,4.5492857143,6369,27592.9295554977,9466.950090029,13253730.1260406,574.2019810259,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1143,†,5.0376202975,5758,†,11367.4849746748,12993035.3260533,†,
,Medicaid,569,†,5.1810193322,2948,†,8677.3589499073,4937417.24249723,†,
,Private insurance,439,†,4.3644646925,1916,†,10015.546878322,4396825.07958337,†,
,Uninsured,163,†,4.0858895706,666,†,10164.4316720543,1656802.36254486,†,
,Other,130,†,4.2384615385,551,†,6872.6896079937,893449.649039183,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,53,102.7131782946,2.9056603774,154,298.4496124031,4439.7389878343,235306.16635522,†,
,Neonatal birth hospitalization,22,42.8015564202,8.2272727273,181,352.140077821,5869.3910493193,129126.603085025,†,
,Nonmaternal/nonneonatal hospitalization,2370,364.5592985694,4.8548523207,11506,1769.8815566836,10344.7956538056,24517165.6995193,†,
Type of substance use disorder,Alcohol-related disorders,381,840.6142441091,5.2965879265,2018,4452.3872561998,10524.3566692855,4009779.89099779,88.4692412629,
,Cannabis-related disorders,211,465.5370223281,3.7440758294,790,1743.0059129821,6796.0228053008,1433960.81191845,31.6380022045,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,222,489.806724914,4.3153153153,958,2113.6704615656,6945.1912062599,1541832.4477897,34.0180135864,
,Sedative-related disorders,52,114.729503133,3.8269230769,199,439.0609831436,3977.1045876727,206809.438558981,4.5629123325,
,Stimulant-related disorders,196,432.4419733475,4.1071428571,805,1776.1009619628,7672.2408967523,1503759.21576346,33.1779899339,
,Miscellaneous substances and addictive disorders,96,211.8083134763,5.1354166667,493,1087.7239431648,6267.2788587415,601658.770439185,13.2746176516,
Type of mental disorder,Anxiety disorders,1011,2230.6063012973,4.5370919881,4587,10120.4659782896,10187.9249672361,10299992.1418757,227.2524962906,
,Bipolar disorders,198,436.8546465449,4.0555555556,803,1771.6882887653,6490.6602535083,1285150.73019464,28.3547509089,
,Depressive disorders,1163,2565.9694643015,4.8598452279,5652,12470.2144559173,10465.3504169397,12171202.5349009,268.5376960308,
