US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Oconee, South Carolina",,2610,3440.1402417325,4.6011494253,12009,15828.5992961552,11427.2220578891,29825049.5710906,393.1124645256,
Age group,<1,25,3022.9746070133,7.32,183,22128.1741233373,7740.7077496818,193517.693742045,233.999629676,
,1-17,22,151.1300405303,5.8636363636,129,886.1716012915,7767.884026209,170893.448576597,11.7396062772,
,18-44,520,2297.8347326558,4.6038461538,2394,10578.8775961113,9673.8452865648,5030399.54901368,222.2889769781,
,45-64,968,4615.0178784267,4.5144628099,4370,20834.326579261,12414.6177511968,12017349.9831585,572.9368287561,
,65-84,1075,6368.4834123223,4.5888372093,4933,29223.9336492891,11546.8733921858,12412888.8965997,735.3607166232,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1015,2709.4845305785,4.6295566502,4699,12543.712127279,11670.1411713403,11845193.2889104,316.2006697341,
,Female,1594,4150.1770464486,4.5840652447,7307,19024.6823578421,11254.2572415531,17939286.0430357,467.0716007872,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1567,†,4.5871091257,7188,†,11535.9282359129,18076799.5456756,†,
,Medicaid,354,†,4.802259887,1700,†,10128.971503852,3585655.91236361,†,
,Private insurance,466,†,4.30472103,2006,†,12698.009483576,5917272.41934645,†,
,Uninsured,141,†,4.8794326241,688,†,9283.6687302316,1308997.29096265,†,
,Other,82,†,5.2073170732,427,†,11418.5902773446,936324.402742259,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,74,100.9549795362,2.8243243243,209,285.1296043656,5185.4805192089,383725.558421455,†,
,Neonatal birth hospitalization,22,30.0136425648,6.1363636364,135,184.1746248295,6599.1591623618,145181.501571959,†,
,Nonmaternal/nonneonatal hospitalization,2514,323.7604636188,4.6400159109,11665,1502.2537025113,11653.1990895374,29296142.5110972,†,
Type of substance use disorder,Alcohol-related disorders,338,445.5047516113,5.0828402367,1718,2264.429477125,12024.7254845307,4064357.2137714,53.5707234018,
,Cannabis-related disorders,82,108.0810344146,4.7195121951,387,510.089759981,8831.8604081067,724212.553464746,9.5455660871,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,155,204.2995162715,4.3935483871,681,897.5998101992,11013.3456256585,1707068.57197707,22.5002118385,
,Sedative-related disorders,15,19.7709209295,4.8,72,94.9004204616,9699.6617750447,145494.92662567,1.91771246,
,Stimulant-related disorders,103,135.7603237159,4.1262135922,425,560.1760930024,8056.5989335241,829829.690152985,10.9376647926,
,Miscellaneous substances and addictive disorders,95,125.2158325535,4.3263157895,411,541.7232334682,8084.2009553185,767999.09075526,10.1226995315,
Type of mental disorder,Anxiety disorders,1354,1784.6551292359,4.5701624815,6188,8156.1639141151,11795.7111901867,15971392.9515128,210.5127647855,
,Bipolar disorders,197,259.6580948741,4.5329949239,893,1177.0288260027,8916.4970684449,1756549.92248365,23.1524064174,
,Depressive disorders,1115,1469.6384557593,4.4197309417,4928,6495.4065560374,11596.7203165818,12930343.1529888,170.4298613793,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,11,14.4986753483,5.2727272727,58,76.4475609274,6967.5025686367,76642.5282550033,1.0101955773,
,Personality disorders,14,18.4528595342,4.5,63,83.0378679039,6914.2209902122,96799.0938629708,1.2758714872,
,Schizophrenia and related disorders,119,156.8493060407,5.6218487395,669,881.7830734556,8908.2331228374,1060079.74161764,13.9725018337,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,90,118.625525577,4.7555555556,428,564.1302771883,5007.8687956574,450708.191609163,5.9406106791,
,Trauma- and stressor-related disorders,78,102.8087888334,4.4230769231,345,454.7311813784,10415.1064336186,812378.301822256,10.7076447801,
,Miscellaneous mental disorders,76,100.1726660428,3.4473684211,262,345.3320855685,6027.7497036933,458108.977480691,6.0381575806,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Orangeburg, South Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Orangeburg, South Carolina",,2552,2789.3149127792,6.243338558,15933,17414.6373453416,11665.310024648,29769871.1829016,325.3822321394,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,35,178.8725916083,5.8285714286,204,1042.5716768028,11172.9684029297,391053.89410254,19.9853781419,
,18-44,596,1940.6727231285,6.2734899329,3739,12174.790791573,9805.6991917406,5844196.71827739,190.2965295261,
,45-64,1095,4602.3873570948,6.0347031963,6608,27774.0416946872,11885.3401700293,13014447.4861821,547.0093933331,
,65-84,819,5035.6615838662,6.4456654457,5279,32458.1898671913,12687.7437952177,10391262.1682833,638.9118401551,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1167,2703.1409246734,6.0934018852,7111,16471.3240063003,11570.9538554991,13503303.1493674,312.7791890431,
,Female,1382,2860.0993377483,6.3762662808,8812,18236.7549668874,11763.7336587823,16257479.9164371,336.4544684693,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1238,†,6.2730210016,7766,†,12199.5240463874,15103010.7694276,†,
,Medicaid,481,†,7.1496881497,3439,†,10300.8778918994,4954722.26600361,†,
,Private insurance,450,†,5.5622222222,2503,†,12299.0232149999,5534560.44674995,†,
,Uninsured,253,†,5.5059288538,1393,†,10158.9507174082,2570214.53150429,†,
,Other,130,†,6.4,832,†,12364.3320708935,1607363.16921616,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,38,40.0421496312,7.2368421053,275,289.7787144362,8845.685292297,336136.041107284,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,2509,249.1311687022,6.2188122758,15603,1549.2999702115,11711.2693691345,29383574.8471587,†,
Type of substance use disorder,Alcohol-related disorders,523,571.6346784418,5.6634799235,2962,3237.4415249421,11537.4554448637,6034089.19766374,65.9520963326,
,Cannabis-related disorders,220,240.4581821361,4.5,990,1082.0618196126,6805.9464554181,1497308.22019198,16.3654551239,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,136,148.6468762296,6.4779411765,881,962.9257202816,13092.388589002,1780564.84810428,19.4614266614,
,Sedative-related disorders,32,34.9757355834,5.4375,174,190.1805622349,9813.1004517556,314019.21445618,3.4322040665,
,Stimulant-related disorders,255,278.7128929305,6.1176470588,1560,1705.0671096927,8053.3554089855,2053605.62929131,22.4457398384,
,Miscellaneous substances and addictive disorders,52,56.8355703231,8.1923076923,426,465.6144799545,14840.6115387748,771711.800016291,8.4347462075,
Type of mental disorder,Anxiety disorders,848,926.8569929611,5.241745283,4445,4858.3482708871,11214.9929279967,9510314.00294128,103.9469462132,
,Bipolar disorders,185,202.2034713418,6.8972972973,1276,1394.6574563896,9966.2207938588,1843750.84686388,20.1520444068,
,Depressive disorders,1023,1118.1305469331,5.9745845552,6112,6680.3654964368,11160.0115780784,11416691.8443742,124.7834984958,
,"Disruptive, impulse-control, and conduct disorders",19,20.7668430027,9.1578947368,174,190.1805622349,13387.1576667385,254355.995668033,2.7800900152,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,52,56.8355703231,6.4038461538,333,363.9662484152,3720.6970422017,193476.246194487,2.1146793839,
,Schizophrenia and related disorders,230,251.388099506,9.0913043478,2091,2285.4457220303,9884.8989261321,2273526.75301039,24.8494595485,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,119,130.0660167009,7.3025210084,869,949.8098194378,8602.0135846158,1023639.61656927,11.1882964256,
,Trauma- and stressor-related disorders,126,137.7169588598,7.119047619,897,980.4135880733,11604.7363068982,1462196.77466918,15.9816899256,
,Miscellaneous mental disorders,49,53.5565951121,7.6734693878,376,410.9648931054,8062.9397476535,395084.047635021,4.3182359948,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Pickens, South Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Pickens, South Carolina",,3114,2309.6435405634,4.7999357739,14947,11086.1406553632,12072.586531698,37594034.4597078,278.8337150083,
Age group,<1,43,3161.7647058823,11.6976744186,503,36985.294117647,13787.3802282155,592857.349813269,435.9245219215,
,1-17,42,164.0753183842,4.8571428571,204,796.9372607235,6493.8927992031,272743.49756653,10.6548752858,
,18-44,699,1323.5127049646,4.6151645207,3226,6108.2288787064,9505.3299064011,6644225.60457434,125.80424896,
,45-64,1198,3539.1432791728,4.7971619366,5747,16977.8434268833,13447.5727146594,16110192.1121619,475.9288659427,
,65-84,1132,5338.6153555933,4.6528268551,5267,24839.65289568,12344.53701024,13974015.8955917,659.0273484056,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1249,1861.622846241,5.1801441153,6470,9643.4746318488,13512.3280818294,16876897.7742049,251.5485866304,
,Female,1865,2753.417781321,4.545308311,8477,12515.1327250716,11108.3842817709,20717136.6855028,305.8602280318,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1725,†,4.7136231884,8131,†,12298.2996557118,21214566.9061029,†,
,Medicaid,480,†,5.7333333333,2752,†,10974.9954429613,5267997.81262144,†,
,Private insurance,672,†,4.3511904762,2924,†,12920.316936517,8682452.98133948,†,
,Uninsured,146,†,4.5821917808,669,†,10276.3672358347,1500349.61643186,†,
,Other,90,†,5.2,468,†,10277.143149599,924942.883463911,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,135,101.1235955056,3.3703703704,455,340.8239700375,4835.7612137165,652827.763851722,†,
,Neonatal birth hospitalization,38,27.4566473988,10.5526315789,401,289.7398843931,11437.2095679198,434613.963580953,†,
,Nonmaternal/nonneonatal hospitalization,2941,280.8709769841,4.7912274736,14091,1345.7167414764,12412.986308152,36506592.7322751,†,
Type of substance use disorder,Alcohol-related disorders,347,257.368756768,5.7291066282,1988,1474.4930503019,14303.3704747139,4963269.55472575,36.8124067667,
,Cannabis-related disorders,125,92.7120881729,5.4,675,500.6452761337,11115.3221175639,1389415.26469549,10.3052472423,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,212,157.2397015412,6.0896226415,1291,957.5304466498,13394.8839062591,2839715.38812693,21.062075476,
,Sedative-related disorders,24,17.8007209292,7.625,183,135.7304970851,15336.323890138,368071.773363314,2.7299762165,
,Stimulant-related disorders,117,86.7785145298,6.0085470085,703,521.4127838844,10311.4426258544,1206438.78722497,8.9481167373,
,Miscellaneous substances and addictive disorders,117,86.7785145298,7.2222222222,845,626.7337160488,12867.9790236772,1505553.54577024,11.1666410468,
Type of mental disorder,Anxiety disorders,1481,1098.4528206726,4.2896691425,6353,4711.9991692997,11567.2060450715,17131032.152751,127.0603010751,
,Bipolar disorders,263,195.0662335158,5.2547528517,1382,1025.0248468396,11237.8986831465,2955567.35366753,21.9213456875,
,Depressive disorders,1292,958.2721433551,4.5394736842,5865,4350.0511770727,12006.0331918969,15511794.8839308,115.0504715999,
,"Disruptive, impulse-control, and conduct disorders",12,8.9003604646,6.3333333333,76,56.3689496091,6133.22569977,73598.7083972398,0.5458791954,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,23,17.0590242238,6.2608695652,144,106.8043255752,7421.1070006625,170685.461015236,1.2659684409,
,Schizophrenia and related disorders,138,102.3541453429,6.4202898551,886,657.1432809695,9969.0256897422,1375725.54518442,10.2037110437,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,115,85.2951211191,5.7913043478,666,493.9700057852,9000.3883356504,1035044.65859979,7.6768921321,
,Trauma- and stressor-related disorders,126,93.4537848783,4.2857142857,540,400.5162209069,10438.0618201689,1315195.78934128,9.7547638389,
,Miscellaneous mental disorders,146,108.287718986,3.6506849315,533,395.3243439693,5132.5147026512,749347.146587081,5.5578830981,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Richland, South Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Richland, South Carolina",,8682,2224.6764328305,6.9799585349,60600,15528.1492547257,13675.3484385949,118729375.143881,304.2322538209,
Age group,<1,53,1129.5822676897,19.7924528302,1049,22357.2037510656,29782.9316406733,1578495.37695568,336.4227146112,
,1-17,333,406.1966333252,6.4114114114,2135,2604.2937301781,9158.6832972191,3049841.53797395,37.2022632102,
,18-44,2482,1516.0677527136,6.4419822724,15989,9766.4815866791,11487.1507461662,28511108.1519847,174.1529881682,
,45-64,3421,3704.4657166371,7.2616194095,24842,26900.4201498678,15028.8111580842,51413562.9718061,556.7371569694,
,65-84,2392,5033.0345495097,6.9326923077,16583,34892.4799057358,14286.2016410576,34172594.3254099,719.0294644071,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,3751,1999.936019109,7.7688616369,29141,15537.2262151037,15032.8908608332,56388373.6189856,300.6481990391,
,Female,4929,2431.6364335999,6.380807466,31451,15515.8039101542,12642.4331200513,62314552.8487332,307.4180098407,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,3463,†,7.3297718741,25383,†,14831.3466046224,51360953.2918074,†,
,Medicaid,1415,†,8.4091872792,11899,†,13762.0403063928,19473287.0335458,†,
,Private insurance,1950,†,5.5097435897,10744,†,12791.01645078,24942482.079021,†,
,Uninsured,939,†,6.8306709265,6414,†,10709.2734543648,10056007.7736485,†,
,Other,914,†,6.7374179431,6158,†,14093.540249448,12881495.7879955,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,332,73.224525805,3.2740963855,1087,239.7441552713,5628.0083196127,1868498.76211141,†,
,Neonatal birth hospitalization,48,10.427981751,21.1666666667,1016,220.7256137302,31357.4321993666,1505156.74556959,†,
,Nonmaternal/nonneonatal hospitalization,8302,282.2465492623,7.0461334618,58497,1988.746855239,13894.9312980246,115355719.6362,†,
Type of substance use disorder,Alcohol-related disorders,1739,445.6015107916,6.9965497412,12167,3117.6731350206,13085.3854110204,22755485.2297645,58.3086750844,
,Cannabis-related disorders,706,180.9055012184,6.7946175637,4797,1229.1836959558,10266.0775992669,7247850.78508248,18.5718991364,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,464,118.8954002342,6.9698275862,3234,828.6804404255,15970.6779562911,7410394.5717191,18.9884014762,
,Sedative-related disorders,104,26.648969018,8.6057692308,895,229.3348776069,13031.7843963507,1355305.57722047,3.4728361863,
,Stimulant-related disorders,585,149.9004507263,7.1076923077,4158,1065.446280547,11811.4614713665,6909704.96074942,17.7054339829,
,Miscellaneous substances and addictive disorders,344,88.1465898288,7.5668604651,2603,666.9929457104,12317.7649633898,4237311.14740612,10.8576897584,
Type of mental disorder,Anxiety disorders,3102,794.8567489795,5.8778207608,18233,4672.0255010134,12835.8343996249,39816758.3076364,102.0264960133,
,Bipolar disorders,639,163.7374154087,7.9921752739,5107,1308.6181228364,11859.8157029727,7578422.23419957,19.4189557043,
,Depressive disorders,3508,898.8902241845,6.4042189282,22466,5756.6897880638,12788.0363515078,44860431.5210893,114.9504086289,
,"Disruptive, impulse-control, and conduct disorders",104,26.648969018,7.6346153846,794,203.454628849,8316.447363557,864910.525809925,2.2162474813,
,Eating disorders,26,6.6622422545,6.1538461538,160,40.9984138739,6999.795763116,181994.689841016,0.4663433511,
,Obsessive-compulsive disorders,49,12.5557642489,6.612244898,324,83.0217880946,9885.7057668016,484399.582573278,1.2412259104,
,Personality disorders,258,66.1099423716,12.6511627907,3264,836.3676430268,12245.4372004028,3159322.79770393,8.0954514763,
,Schizophrenia and related disorders,920,235.7408797747,12.3782608696,11388,2918.0621074722,14121.9465481215,12992190.8242717,33.2912010339,
,Somatic symptom disorders,36,9.2246431216,4.6388888889,167,42.7920944808,9542.8747542361,343543.491152499,0.8802961396,
,Suicidal ideation or attempt,520,133.2448450901,9.2807692308,4826,1236.6146584704,9843.4330581807,5118585.19025394,13.1158671299,
,Trauma- and stressor-related disorders,561,143.7506886452,7.1622103387,4018,1029.5726684074,12921.4668582805,7248942.90749536,18.5746975918,
,Miscellaneous mental disorders,372,95.3213122567,4.6666666667,1736,444.8327905314,6342.8484656262,2359539.62921296,6.0460863919,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Saluda, South Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Saluda, South Carolina",,422,2716.7964977789,5.4739336493,2310,14871.5637674628,12285.9016258611,5184650.48611339,333.782945092,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,91,1730.0380228137,5.0769230769,462,8783.2699619772,9535.069465847,867691.321392076,164.9603272609,
,45-64,164,4171.9664207581,5.7012195122,935,23785.2963622487,13304.594391305,2181953.48017402,555.0632104233,
,65-84,154,5844.4022770398,5.1558441558,794,30132.8273244781,12955.1335519527,1995090.56700071,757.1501203039,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,161,2051.7395182872,5.6583850932,911,11609.5323053396,13269.7433397532,2136428.67770026,272.260568077,
,Female,261,3395.7845433255,5.3601532567,1399,18201.9255789747,11679.0107602035,3048221.80841312,396.5940422083,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,211,†,4.9289099526,1040,†,12635.3796850226,2666065.11353978,†,
,Medicaid,88,†,7.1136363636,626,†,12359.5031012111,1087636.27290658,†,
,Private insurance,70,†,4.5,315,†,10246.489947705,717254.29633935,†,
,Uninsured,34,†,5.1764705882,176,†,10254.8052151736,348663.377315903,†,
,Other,19,†,8.0526315789,153,†,19212.1803164094,365031.42601178,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,11,48.6725663717,4.3636363636,48,212.389380531,5769.6858017084,63466.543818792,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,409,308.9123867069,5.4841075795,2243,1694.1087613293,12501.1614689801,5112975.04081286,†,
Type of substance use disorder,Alcohol-related disorders,67,431.3397283203,5.5820895522,374,2407.7769909225,12579.7031154104,842840.108732502,54.2612572415,
,Cannabis-related disorders,32,206.0130045709,4.5625,146,939.9343333548,8904.6551640096,284948.965248307,18.3447476501,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,20,128.7581278568,6.65,133,856.2415502479,14688.4896377278,293769.792754556,18.912624268,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,20,128.7581278568,4.4,88,566.53576257,6124.6198220411,122492.396440822,7.8859458212,
,Miscellaneous substances and addictive disorders,12,77.2548767141,3.25,39,251.0783493208,5691.6666012032,68299.9992144382,4.3970900157,
Type of mental disorder,Anxiety disorders,178,1145.9473379257,4.7921348315,853,5491.5341530934,10364.2401859776,1844834.75310402,118.7687345074,
,Bipolar disorders,28,180.2613789995,6.9642857143,195,1255.391746604,12957.9607802532,362822.901847091,23.3581987927,
,Depressive disorders,183,1178.1368698899,4.9180327869,900,5794.1157535569,11633.3687548746,2128906.48214206,137.0570065114,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,29,186.6992853924,8.3103448276,241,1551.5354406747,11871.6049004679,344276.54211357,22.1642015138,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,19,122.320221464,5.8947368421,112,721.0455159982,8034.1535228567,152648.916934277,9.8273943819,
,Trauma- and stressor-related disorders,14,90.1306894998,9.6428571429,135,869.1173630335,18927.7534912753,264988.548877855,17.0597147285,
,Miscellaneous mental disorders,11,70.8169703213,6,66,424.9018219275,5957.7928896208,65535.7217858292,4.2191284224,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
