,45-64,3278,7102.0019065777,5.1125686394,16759,36309.4722246295,7143.693952376,23417028.7758886,507.3452806978,
,65-84,2429,7126.301892328,5.1984355702,12627,37045.6212410151,7485.9552377824,18183385.2725735,533.4717697689,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,3663,4716.7746172369,5.1531531532,18876,24306.261991527,6792.9302082159,24882503.3526948,320.4072078277,
,Female,4721,5694.7443336027,4.8208006778,22759,27453.2273434578,6195.1051144582,29247091.2453573,352.7953974663,
,Missing,14,†,5.4285714286,76,†,5132.3279175136,71852.5908451905,†,
Payer,Medicare,4141,†,5.1125332045,21171,†,6961.1100721216,28825956.8086554,†,
,Medicaid,1758,†,4.9755403868,8747,†,5255.4959813553,9239161.93522263,†,
,Private insurance,1316,†,4.8563829787,6391,†,7582.464487997,9978523.26620403,†,
,Uninsured,702,†,4.4358974359,3114,†,6071.6770772044,4262317.30819746,†,
,Other,447,†,4.7158836689,2108,†,3511.322635749,1569561.21817981,†,
,Missing,34,†,5.2941176471,180,†,9586.0780128831,325926.652438023,†,
Type of stay,Maternal delivery hospitalization,269,183.242506812,2.6579925651,715,487.0572207084,3540.2453504,952325.99925759,†,
,Neonatal birth hospitalization,113,86.6564417178,5.2123893805,589,451.6871165644,2470.91261674,279213.125691625,†,
,Nonmaternal/nonneonatal hospitalization,8016,430.736163353,5.0407934132,40407,2171.2520150457,6608.0224630674,52969908.0639481,†,
Type of substance use disorder,Alcohol-related disorders,1285,800.3238664674,5.2412451362,6735,4194.6935724963,6412.627699689,8240226.59410034,51.3217899483,
,Cannabis-related disorders,461,287.120079721,4.4728850325,2062,1284.2551071251,3865.0678985805,1781796.30124561,11.0973860317,
,Neonatal abstinence syndrome,106,66.0189337319,8.8679245283,940,585.4509217738,4599.3808958283,487534.374957806,3.0364622257,
,Opioid-related disorders,1411,878.7992027902,4.8171509568,6797,4233.3084205282,5746.2078487884,8107899.27464049,50.4976287658,
,Sedative-related disorders,470,292.7254608869,4.8425531915,2276,1417.538614848,3733.4245512051,1754709.53906641,10.9286842244,
,Stimulant-related disorders,325,202.4165421026,4.6307692308,1505,937.3442949676,3991.4956409178,1297236.08329829,8.0794474545,
,Miscellaneous substances and addictive disorders,510,317.6382660688,4.5176470588,2304,1434.9775784753,5487.1824952476,2798463.07257627,17.4293913339,
Type of mental disorder,Anxiety disorders,4540,2827.6033881415,4.8616740088,22072,13746.8858993522,6278.1296573434,28502708.644339,177.520606903,
,Bipolar disorders,952,592.9247633283,4.8245798319,4593,2860.6128550075,5135.4454348852,4888944.05401074,30.4493276906,
,Depressive disorders,3895,2425.884404584,4.8670089859,18957,11806.8011958146,6039.619996427,23524319.8860831,146.5141995895,
,"Disruptive, impulse-control, and conduct disorders",112,69.7558545092,8.4642857143,948,590.4334828102,3771.8438929401,422446.516009297,2.6310819383,
,Eating disorders,21,13.0792227205,4.6666666667,98,61.0363726956,4686.6650543375,98419.9661410867,0.6129793606,
,Obsessive-compulsive disorders,34,21.1758844046,6.0882352941,207,128.9237668161,3946.2446109965,134172.31677388,0.8356521971,
,Personality disorders,320,199.3024414549,5.740625,1837,1144.1205779771,2576.3066619191,824418.131814099,5.1346420766,
,Schizophrenia and related disorders,669,416.6666666667,6.4514200299,4316,2688.0916791231,4107.9746624011,2748235.04914635,17.1165610933,
,Somatic symptom disorders,33,20.553064275,6.4545454545,213,132.6606875934,9267.5596155893,305829.467314447,1.9047674845,
,Suicidal ideation or attempt,362,225.4608868959,5.182320442,1876,1168.4105630294,3454.670158467,1250590.59736504,7.7889299786,
,Trauma- and stressor-related disorders,495,308.2959641256,4.7737373737,2363,1471.7239661186,4152.432221173,2055453.94948061,12.8017809509,
,Miscellaneous mental disorders,203,126.432486298,4.2512315271,863,537.4937717987,3862.1065462312,784007.628884941,4.8829573299,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Sumner, Tennessee",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,230247.130785019,3480.2603038153,5.5238973516,1271855.99206344,19224.5171796775,8947.8111380044,2059756741.77554,311.3389339305,
"Sumner, Tennessee",,6195,3770.7711972731,5.4338983051,33663,20489.9872177247,8223.4933398792,50944541.2405519,310.0891182698,
Age group,<1,81,4076.4972320081,7.9012345679,640,32209.3608454957,6875.9333801269,556950.60379028,280.2972339156,
,1-17,189,511.2529755464,6.0952380952,1152,3116.2086128544,5245.2163621455,991345.892445506,26.8163247253,
,18-44,1511,2755.0871562979,4.8074123097,7264,13244.8399095616,6524.734307855,9858873.53916896,179.7621168983,
,45-64,2222,4927.812645539,5.2052205221,11566,25650.351511388,8899.8098951269,19775377.586972,438.565957441,
,65-84,2192,8629.9212598425,5.9493613139,13041,51342.5196850393,9015.5080374886,19761993.6181751,778.03124481,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2410,3003.5269631974,5.7070539419,13754,17141.2903949451,9013.536939282,21722624.0236696,270.7240123091,
,Female,3783,4500.8387764571,5.2616970658,19905,23682.0501838169,7716.9136911356,29193084.493566,347.3258437564,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,3136,†,5.7200255102,17938,†,8832.6119406459,27699071.0458654,†,
,Medicaid,954,†,5.4224318658,5173,†,6834.7144108996,6520317.54799821,†,
,Private insurance,1565,†,5.0600638978,7919,†,7831.2624548936,12255925.7419084,†,
,Uninsured,439,†,4.7949886105,2105,†,8262.5932973777,3627278.45754881,†,
,Other,88,†,5.3636363636,472,†,8421.1061030639,741057.337069626,†,
,Missing,13,†,4.3076923077,56,†,7760.8546278003,100891.110161404,†,
Type of stay,Maternal delivery hospitalization,146,80.4407713499,3.4383561644,502,276.5840220386,4138.0305697246,604152.463179788,†,
,Neonatal birth hospitalization,76,41.014570966,7.0263157895,534,288.1813275769,5700.1089160309,433208.277618346,†,
,Nonmaternal/nonneonatal hospitalization,5973,352.3270217661,5.4624141972,32627,1924.5561257594,8355.4630001262,49907180.4997538,†,
Type of substance use disorder,Cannabis-related disorders,230,139.9963479214,5.3304347826,1226,746.2414023982,5573.5719900202,1281921.55770464,7.8027972348,
,Neonatal abstinence syndrome,42,25.56455049,10.7619047619,452,275.1232576541,8836.3062597922,371124.862911273,2.2589619752,
,Opioid-related disorders,634,385.9029764441,5.141955836,3260,1984.2960618419,6828.5439875601,4329296.88811308,26.3515544958,
,Sedative-related disorders,126,76.69365147,5.6984126984,718,437.0320774241,4470.4420999219,563275.704590156,3.4285452833,
,Stimulant-related disorders,245,149.1265445249,4.7142857143,1155,703.0251384746,5696.5354645311,1395651.18881012,8.4950464959,
,Miscellaneous substances and addictive disorders,309,188.0820500335,4.8284789644,1492,908.1502221681,5983.4557570462,1848887.82892726,11.2538062507,
Type of mental disorder,Anxiety disorders,2781,1692.7384503013,5.1758360302,14394,8761.3366607828,8393.030590707,23341018.0727561,142.0720559544,
,Bipolar disorders,687,418.1630044434,6.5735080058,4516,2748.7978574472,7230.4677127505,4967331.3186596,30.2351410229,
,Depressive disorders,2994,1822.3872420719,5.3183032732,15923,9692.008034573,8073.2630476533,24171349.5646738,147.1261157993,
,"Disruptive, impulse-control, and conduct disorders",52,31.6513482257,6.8653846154,357,217.2986791649,4933.9683929256,256566.356432131,1.5616675174,
,Eating disorders,20,12.1735954714,6.8,136,82.7804492057,5909.7118922316,118194.237844632,0.7194244193,
,Obsessive-compulsive disorders,35,21.303792075,7.4285714286,260,158.2567411285,8221.8713865153,287765.498528036,1.7515703849,
,Personality disorders,120,73.0415728285,7.8666666667,944,574.5937062511,5323.8295662151,638859.547945806,3.8886088499,
,Schizophrenia and related disorders,234,142.4310670156,8.2692307692,1935,1177.7953618601,7186.172156363,1681564.28458893,10.2353416799,
,Somatic symptom disorders,24,14.6083145657,5.0833333333,122,74.2589323757,7492.6033190053,179822.479656127,1.094543062,
,Suicidal ideation or attempt,282,171.6476961471,5.3085106383,1497,911.193621036,5346.3127970136,1507660.20875784,9.1768227449,
,Trauma- and stressor-related disorders,426,259.2975835413,6.2323943662,2655,1616.0447988313,6164.8926353203,2626244.26264644,15.9854176313,
,Miscellaneous mental disorders,169,102.8668817335,5.0769230769,858,522.247245724,5194.6149694706,877889.929840536,5.3435384372,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Unicoi, Tennessee",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,230247.130785019,3480.2603038153,5.5238973516,1271855.99206344,19224.5171796775,8947.8111380044,2059756741.77554,311.3389339305,
"Unicoi, Tennessee",,1162,6499.2449242128,4.6118760757,5359,29973.7121762962,6806.9342298388,7909657.57507263,442.3993274273,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,21,656.25,5.1428571429,108,3375,4770.701885395,100184.739593294,31.3077311229,
,18-44,289,5533.2184568256,3.76816609,1089,20850.0861573808,4491.8745590929,1298151.74757784,248.5452321612,
,45-64,449,8529.6352583587,4.5211581292,2030,38563.829787234,7155.2109835915,3212689.73163259,610.3133988664,
,65-84,395,9794.1978675924,5.2151898734,2060,51078.6015373171,8264.1782735542,3264350.41805391,809.4099722425,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,458,5208.6887296713,4.7641921397,2182,24815.193904242,6967.4536870231,3191093.7886566,362.912974941,
,Female,703,7737.1780761611,4.4694167852,3142,34580.6735637244,6684.2040124583,4698995.42075817,517.1687674178,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,611,†,5.0589198036,3091,†,7859.2674612827,4802012.41884373,†,
,Medicaid,222,†,4.2477477477,943,†,4743.2141810449,1052993.54819197,†,
,Private insurance,215,†,3.8465116279,827,†,6211.6861777551,1335512.52821734,†,
,Uninsured,59,†,4.2711864407,252,†,7793.7007675156,459828.345283417,†,
,Other,52,†,4.3076923077,224,†,4694.2777163801,244102.441251765,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,31,198.7179487179,2.6774193548,83,532.0512820513,4170.8144044139,129295.24653683,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1124,409.1736439752,4.6316725979,5206,1895.1583545686,6892.4216822448,7747081.97084318,†,
Type of substance use disorder,Alcohol-related disorders,169,945.2430225404,4.8934911243,827,4625.5383410705,6085.1074076344,1028383.1518902,57.5190531848,
,Cannabis-related disorders,69,385.9276245875,3.884057971,268,1498.9652665138,2760.8527531835,190498.839969665,10.6548934487,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Sedative-related disorders,53,296.437160915,4.3396226415,230,1286.4254152917,2558.2195176055,135585.634433088,7.583513308,
,Stimulant-related disorders,39,218.1330052016,3.8974358974,152,850.1594048884,4892.3287041774,190800.819462918,10.6717836268,
,Miscellaneous substances and addictive disorders,46,257.2850830583,3.5434782609,163,911.6840986632,3074.1190400771,141409.475843544,7.9092497256,
Type of mental disorder,Anxiety disorders,723,4043.8503271995,4.6154910097,3337,18664.3548296884,6529.2523924766,4720649.4797606,264.0331942368,
,Bipolar disorders,94,525.7564740757,5.2234042553,491,2746.2386039488,6684.6413055241,628356.282719261,35.1449344325,
,Depressive disorders,597,3339.1129257788,4.6633165829,2784,15571.3406790088,6412.7189147555,3828393.19210905,214.1279261765,
,"Disruptive, impulse-control, and conduct disorders",14,78.3041557134,6.1428571429,86,481.0112422395,3258.8932929455,45624.5061012365,2.5518488786,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,51,285.250852956,5.2352941176,267,1493.3721125342,2588.1222456218,131994.234526709,7.3826407812,
,Schizophrenia and related disorders,83,464.2317803009,6.6385542169,551,3081.8278427205,5500.3738745214,456531.031585274,25.5344835609,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,25,139.8288494882,5.56,139,777.4484031545,4764.4826526984,119112.06631746,6.6621212773,
,Trauma- and stressor-related disorders,61,341.1823927513,5.4590163934,333,1862.5202751832,4603.8858675819,280837.037922493,15.7076479626,
,Miscellaneous mental disorders,28,156.6083114268,2.9285714286,82,458.6386263214,4398.1226997432,123147.43559281,6.8878256945,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Van Buren, Tennessee",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,230247.130785019,3480.2603038153,5.5238973516,1271855.99206344,19224.5171796775,8947.8111380044,2059756741.77554,311.3389339305,
"Van Buren, Tennessee",,218,5703.8199895343,5.5,1199,31371.0099424385,9760.5071009711,2127790.54801169,556.7217551051,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,51,4578.0969479354,6.1960784314,316,28366.2477558348,9367.9773116585,477766.842894583,428.8750833883,
,45-64,66,5674.9785038693,4.2272727273,279,23989.6818572656,9896.886780409,653194.527506996,561.6461973405,
,65-84,97,11729.1414752116,5.1958762887,504,60943.1680773881,9137.7670500008,886363.403850074,1071.7816249699,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,93,4952.0766773163,5.3548387097,498,26517.571884984,9855.3094878123,916543.782366545,488.0424826233,
,Female,125,6430.0411522634,5.608,701,36059.670781893,9689.9741251612,1211246.76564515,623.0693238915,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,133,†,5.1578947368,686,†,9217.5778765587,1225937.8575823,†,
,Medicaid,47,†,6.8936170213,324,†,9507.3934277977,446847.491106491,†,
,Private insurance,23,†,4.347826087,100,†,11225.662236381,258190.231436763,†,
,Uninsured,13,†,5.7692307692,75,†,13294.1654781141,172824.151215483,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,11,282.0512820513,2.8181818182,31,794.8717948718,3421.9060808082,37640.9668888898,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,205,437.1002132196,5.2341463415,1073,2287.8464818763,9681.2555643868,1984657.39069928,†,
Type of substance use disorder,Alcohol-related disorders,14,366.3003663004,3.6428571429,51,1334.3799058085,11545.2389818308,161633.345745632,42.2902526807,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,27,706.4364207221,5.9259259259,160,4186.2899005756,11448.7407368778,309115.999895701,80.8780742794,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,15,392.464678179,4.3333333333,65,1700.6802721088,8291.9780519093,124379.670778639,32.5430849761,
Type of mental disorder,Bipolar disorders,18,470.9576138148,5.8333333333,105,2747.2527472527,7884.6919675978,141924.45541676,37.1335571472,
,Depressive disorders,96,2511.7739403454,4.8958333333,470,12297.2265829408,8093.8255521143,777007.253002973,203.298600995,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,27,706.4364207221,7.5185185185,203,5311.3553113553,8845.8597269325,238838.212627177,62.490374837,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,12,313.9717425432,4.6666666667,56,1465.2014652015,4831.7172874441,57980.6074493295,15.1702269621,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Warren, Tennessee",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,230247.130785019,3480.2603038153,5.5238973516,1271855.99206344,19224.5171796775,8947.8111380044,2059756741.77554,311.3389339305,
"Warren, Tennessee",,1830,4295.0688853944,5.8109289617,10634,24958.3401788438,10529.7166004992,19269381.3789136,452.2585814283,
Age group,<1,28,5458.089668616,13.3928571429,375,73099.4152046783,12828.1859468557,359189.20651196,700.1738918362,
,1-17,46,488.9975550122,5.6739130435,261,2774.5296056128,8497.218706376,390872.060493294,41.5511917182,
,18-44,347,2518.8734030197,4.4812680115,1555,11287.7468060394,8034.0753511587,2787824.14685205,202.3681871989,
,45-64,685,5972.6218502049,6.1299270073,4199,36611.7359839567,11694.116350075,8010469.69980143,698.445348313,
,65-84,724,9728.5675893577,5.861878453,4244,57027.6807309863,10664.4009188603,7721026.26525491,1037.4934513914,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,672,3191.337797407,5.9375,3990,18948.5681721042,11716.6863881869,7873613.25286163,373.9190413099,
,Female,1156,5364.2691415313,5.7430795848,6639,30807.4245939675,9850.4585183722,11387130.0472382,528.4051066004,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1073,†,6.037278658,6478,†,10841.2718100049,11632684.6521353,†,
,Medicaid,306,†,5.908496732,1808,†,8886.9165343859,2719396.45952208,†,
,Private insurance,310,†,5.5387096774,1717,†,11172.7477126185,3463551.79091176,†,
,Uninsured,101,†,3.8118811881,385,†,9199.3429639103,929133.639354941,†,
,Other,35,†,6.5428571429,229,†,12753.1077662454,446358.771818589,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,49,108.1677704194,2.7755102041,136,300.2207505519,5636.3798168147,276182.611023921,†,
,Neonatal birth hospitalization,22,46.7091295117,10.2272727273,225,477.7070063694,8901.4576692189,195832.068722815,†,
,Nonmaternal/nonneonatal hospitalization,1759,375.2933646256,5.8402501421,10273,2191.8071260934,10686.3938028237,18797366.6991669,†,
Type of substance use disorder,Alcohol-related disorders,153,359.0959232051,5.2745098039,807,1894.0549674936,10035.8686727016,1535487.90692335,36.0383952619,
,Cannabis-related disorders,51,119.6986410684,5.0392156863,257,603.1872696975,8322.4244430409,424443.646595086,9.9618289623,
,Neonatal abstinence syndrome,14,32.8584504894,13.3571428571,187,438.8950172507,12470.949043603,174593.286610442,4.097760617,
,Opioid-related disorders,159,373.178116272,5.5660377358,885,2077.1234773629,9136.9037087279,1452767.68968772,34.0969251458,
,Sedative-related disorders,26,61.0228366231,6,156,366.1370197385,9786.2623457806,254442.820990296,5.9718548828,
,Stimulant-related disorders,47,110.3105123571,5.4680851064,257,603.1872696975,11079.0169075628,520713.794655454,12.2213203149,
,Miscellaneous substances and addictive disorders,83,194.8036707583,7.5060240964,623,1462.2010467764,10459.1145176075,868106.504961426,20.3747390091,
Type of mental disorder,Anxiety disorders,965,2264.8860515878,5.3129533679,5127,12033.2339756378,10265.06018328,9905783.07686529,232.4919162782,
,Bipolar disorders,204,478.7945642735,6.8039215686,1388,3257.6806628019,10066.8355218527,2053634.44645795,48.199461273,
,Depressive disorders,865,2030.1828338067,5.6959537572,4927,11563.8275400755,9740.9567950123,8425927.62768565,197.7592327009,
,"Disruptive, impulse-control, and conduct disorders",19,44.5936113784,8.1578947368,155,363.7899875607,11247.5107474593,213702.704201727,5.0156712325,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,17,39.8995470228,9.6470588235,164,384.913277161,8461.0900743846,143838.531264538,3.3759366129,
,Schizophrenia and related disorders,138,323.8904405379,8.7826086957,1212,2844.6029995071,9175.0271241203,1266153.74312859,29.7170357718,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,89,208.8858638252,6.8314606742,608,1426.9955641092,6862.4338525876,610756.612880296,14.3346542324,
,Trauma- and stressor-related disorders,91,213.5799281808,7.4615384615,679,1593.6348487338,11012.4701825767,1002134.78661448,23.5204259069,
,Miscellaneous mental disorders,42,98.5753514681,4.4761904762,188,441.2420494285,6711.7862343678,281895.021843449,6.6161668703,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Washington, Tennessee",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
