"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Nome Census Area, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Nome Census Area, Alaska",,365,3689.4774082685,6.0436559599,2205.934425354,22297.9321273021,30311.4133661712,11063665.8786525,1118.3327482718,
Age group,<1,15,6607.9295154185,11.4,171,75330.3964757709,38784.3469842609,581765.204763914,2562.8423117353,
,1-17,33,1055.324592261,5.7252856168,188.934425354,6042.0347091143,16413.3341101879,541640.025636202,173.2139512748,
,18-44,203,5618.599501799,5.0886699507,1033,28591.1984500415,27296.1745546973,5541123.43460356,1533.6627275404,
,45-64,76,3588.2908404155,7.4342105263,565,26676.1095372993,35214.0958250323,2676271.28270245,1263.5841750248,
,65-84,38,4702.9702970297,6.5263157895,248,30693.0693069306,45338.5771301678,1722865.93094637,2132.2598155277,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,163,3144.8967779278,6.6932515337,1091,21049.5851823268,37116.597850741,6050005.44967078,1167.2786898844,
,Female,202,4288.7473460722,5.5194773532,1114.934425354,23671.6438504034,24820.1011335729,5013660.42898172,1064.4714286585,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,50,†,5.68,284,†,41125.6050842285,2056280.25421142,†,
,Medicaid,214,†,6.6538991839,1423.934425354,†,29634.5673064761,6341797.40358588,†,
,Private insurance,48,†,4.1875,201,†,25268.7342508641,1212899.24404147,†,
,Uninsured,49,†,4.0612244898,199,†,27561.2557555948,1350501.53202414,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,32,162.4365482234,2.59375,83,421.3197969543,11553.0378245177,369697.210384568,†,
,Neonatal birth hospitalization,12,59.1133004926,6.8333333333,82,403.9408866995,21865.4707534028,262385.649040834,†,
,Nonmaternal/nonneonatal hospitalization,321,369.8156682028,6.3580511693,2040.934425354,2351.3069416521,32497.1433620782,10431583.0192271,†,
Type of substance use disorder,Alcohol-related disorders,172,1738.6030526635,6.0174418605,1035,10461.9427878297,31425.8432300366,5405245.0355663,546.3706697227,
,Cannabis-related disorders,47,475.0833922976,4.6170212766,217,2193.4701303952,28550.8752882383,1341891.1385472,135.64046685,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,24,242.5957747903,7,168,1698.1704235318,38598.132404807,926355.177715369,93.637438362,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,39,394.2181340342,6.7435897436,263,2658.4453654099,33643.2068366459,1312085.06662919,132.6276222207,
Type of mental disorder,Anxiety disorders,65,657.0302233903,7.2615384615,472,4771.0502375417,38983.8435706094,2533949.83208961,256.1356344981,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,77,778.3281107854,5.4017457838,415.934425354,4204.3305908623,24352.0465030801,1875107.58073716,189.538823485,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,35,353.7855049025,7.0857142857,248,2506.823006166,29024.6562618734,1015862.96916557,102.6850267023,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,60,606.4894369756,3.0166666667,181,1829.5764682098,16853.8423626872,1011230.54176123,102.2167736542,
,Trauma- and stressor-related disorders,34,343.6773476195,6.6745419222,226.934425354,2293.888864389,16218.414152559,551426.081187006,55.7390155855,
,Miscellaneous mental disorders,14,141.514201961,2.5714285714,36,363.8936621854,12851.5383102631,179921.536343684,18.1867518795,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 North Slope Borough, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"North Slope Borough, Alaska",,240,2459.7724710464,5.4416666667,1306,13385.2618632776,22289.3055285109,5349433.32684263,548.2662013777,
Age group,<1,13,7975.4601226994,7.1538461538,93,57055.2147239264,24130.7759877488,313700.087840735,1924.5404162008,
,1-17,*,*,*,*,*,*,*,*,
,18-44,131,3542.4553812872,5.3511450382,701,18956.1925365062,20835.8271407539,2729493.35543876,738.0998797833,
,45-64,77,2488.6877828054,4.8701298701,375,12120.232708468,21136.8021197774,1627533.76322286,526.0290120307,
,65-84,16,2979.5158286778,8.125,130,24208.5661080074,40280.7835066361,644492.536106179,1200.1723204957,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,118,1952.6725136521,6.2288135593,735,12162.833029952,26015.6158233707,3069842.66715774,507.9997794403,
,Female,122,3284.8680667744,4.6803278689,571,15374.2595584275,18685.1693416794,2279590.65968489,613.7831609275,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,26,†,6.6153846154,172,†,29179.5186749385,758667.485548403,†,
,Medicaid,98,†,6.2448979592,612,†,26189.893175577,2566609.53120655,†,
,Private insurance,48,†,5.6458333333,271,†,25294.0078767506,1214112.37808403,†,
,Uninsured,61,†,3.5245901639,215,†,9247.4629147859,564095.23780194,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,26,169.9346405229,2.3846153846,62,405.2287581699,10837.4930555745,281774.819444938,†,
,Neonatal birth hospitalization,12,77.4193548387,7.5833333333,91,587.0967741935,25745.5246560711,308946.295872853,†,
,Nonmaternal/nonneonatal hospitalization,202,326.3327948304,5.7079207921,1153,1862.6817447496,23557.9812451724,4758712.21152484,†,
Type of substance use disorder,Alcohol-related disorders,119,1219.6371835605,4.8991596639,583,5975.1972942503,23226.2073359182,2763918.67297427,283.2754609997,
,Cannabis-related disorders,66,676.4374295378,5.0757575758,335,3433.4324075023,21252.88595508,1402690.47303528,143.7624754571,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,15,153.7357794404,6.3333333333,95,973.6599364559,33187.2449993402,497808.674990103,51.0206697745,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,24,245.9772471046,6.2916666667,151,1547.6068463667,15658.7609302706,375810.262326496,38.516989067,
,Miscellaneous substances and addictive disorders,42,430.4601824331,4.5952380952,193,1978.0670287998,15176.1252482519,637397.260426582,65.3271764299,
Type of mental disorder,Anxiety disorders,49,502.203546172,6.4897959184,318,3259.1985241365,15709.0937348502,769745.593007664,78.8916258079,
,Bipolar disorders,19,194.7319872912,6.1578947368,117,1199.1390796351,13110.2402326169,249094.564419721,25.5298313436,
,Depressive disorders,56,573.9469099108,6.3928571429,358,3669.1606026443,16405.4128319734,918703.118590514,94.1583600072,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,18,184.4829353285,5.0555555556,91,932.6637286051,6313.6745354671,113646.141638407,11.6476521101,
,Schizophrenia and related disorders,25,256.2262990673,6.12,153,1568.1049502921,17463.9075210642,436597.688026606,44.7471239138,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,33,338.2187147689,5.0606060606,167,1711.5916777698,9095.3537475695,300146.673669794,30.7621885487,
,Trauma- and stressor-related disorders,32,327.9696628062,6.0625,194,1988.3160807625,15901.6201468245,508851.844698386,52.1524899763,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Northwest Arctic Borough, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Northwest Arctic Borough, Alaska",,115,1479.2899408284,5.4608695652,628,8078.209416002,35172.617709946,4044851.0366438,520.3049957093,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,69,2363.8232271326,4.5072463768,311,10654.3336759164,29982.2297263802,2068773.85112023,708.7269102844,
,45-64,29,1828.499369483,7.3793103448,214,13493.0643127364,45803.7976766886,1328310.13262396,837.5221517175,
,65-84,*,*,*,*,*,*,*,*,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,55,1314.2174432497,5.6181818182,309,7383.5125448029,36976.1261749842,2033686.93962413,485.9467000297,
,Female,60,1671.7748676512,5.3166666667,319,8888.269713012,33519.4016169944,2011164.09701966,560.36893202,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,11,†,3.8181818182,42,†,24624.1007134721,270865.107848193,†,
,Medicaid,66,†,5.1060606061,337,†,35764.3126930465,2360444.63774106,†,
,Private insurance,19,†,5.1052631579,97,†,31807.6226439297,604344.830234664,†,
,Uninsured,17,†,8.5882352941,146,†,45978.5947915131,781636.111455722,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,22,153.8461538462,2.6363636364,58,405.5944055944,10076.1143418559,221674.51552083,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,89,284.3450479233,6.2921348315,560,1789.1373801917,42712.5710286279,3801418.82154788,†,
Type of substance use disorder,Alcohol-related disorders,52,668.8963210702,6.7307692308,350,4502.1867764343,45058.0495489674,2343018.5765463,301.391635779,
,Cannabis-related disorders,27,347.3115513249,4,108,1389.2462052997,29930.6768081274,808128.273819441,103.9526979444,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,19,244.4044250064,2.6842105263,51,656.0329302804,11998.267064278,227967.074221282,29.3242956292,
Type of mental disorder,Anxiety disorders,17,218.6776434268,4.5294117647,77,990.4810908155,27346.1362019531,464884.315433204,59.7998862147,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,22,282.9945973759,4.8181818182,106,1363.5194237201,27438.3237278876,603643.122013528,77.6489737604,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,12,154.3606894777,3.9166666667,47,604.5793671212,23619.333750806,283432.005009672,36.4589664278,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Southeast Fairbanks Census Area, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Southeast Fairbanks Census Area, Alaska",,92,1338.376491126,8.6086956522,792,11521.675880128,30901.0495470712,2842896.55833055,413.5723826492,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,32,1351.3513513514,6.125,196,8277.027027027,19808.6553060039,633876.969792126,267.6845311622,
,45-64,31,1647.1838469713,8.0967741935,251,13336.875664187,43124.6411624549,1336863.8760361,710.3421232923,
,65-84,24,2758.6206896552,12.2916666667,295,33908.0459770114,33159.0266802192,795816.640325262,914.7317704888,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,37,968.8400104739,11.0540540541,409,10709.6098455092,40690.4742063093,1505547.54563344,394.2255945623,
,Female,55,1800.3273322422,6.9636363636,383,12536.8248772504,24315.4365944928,1337349.0126971,437.7574509647,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,28,†,12.3214285714,345,†,33714.4887346344,944005.684569764,†,
,Medicaid,34,†,7.2647058824,247,†,29017.2106580604,986585.162374055,†,
,Private insurance,18,†,5.3333333333,96,†,23501.9034272717,423034.261690891,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,82,246.9879518072,9.4024390244,771,2322.2891566265,34021.6710010881,2789777.02208922,†,
Type of substance use disorder,Alcohol-related disorders,24,349.1416933372,13,312,4538.8420133838,35691.4381672502,856594.516014005,124.6136915935,
,Cannabis-related disorders,18,261.8562700029,6.7222222222,121,1760.2560372418,25362.3539378636,456522.370881545,66.4129140066,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,30,436.4271166715,9,270,3927.8440500436,30386.8751593246,911606.25477974,132.6165631044,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,30,436.4271166715,9.3666666667,281,4087.8673261565,38928.0179836294,1167840.53950888,169.8924264633,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Valdez-Cordova Census Area, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Valdez-Cordova Census Area, Alaska",,175,1867.4634510724,6.1885714286,1083,11556.9309572084,22720.4717930184,3976082.56377823,424.2965066458,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,15,691.2442396313,9.4666666667,142,6543.7788018433,29215.8124974154,438237.187461232,201.9526209499,
,18-44,46,1473.4144778988,4.152173913,191,6117.8731582319,17898.1220396422,823313.613823545,263.7135214041,
,45-64,60,2073.9716557207,6.4333333333,386,13342.5509851365,27302.4262692234,1638145.5761534,566.2445821477,
,65-84,52,4919.5837275307,6.8461538462,356,33680.2270577105,20352.0997069409,1058309.18476093,1001.2385853935,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,85,1714.746822675,6.2941176471,535,10792.8182368367,25844.7342909346,2196802.41472944,443.1717600826,
,Female,90,2038.9669234255,6.0888888889,548,12415.0430448572,19769.7794338754,1779280.14904879,403.0992634909,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,66,†,7.4848484848,494,†,28012.0443533045,1848794.92731809,†,
,Medicaid,53,†,5.8490566038,310,†,17130.961347064,907940.951394397,†,
,Private insurance,38,†,5,190,†,21304.7830264325,809581.755004438,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,165,275.9197324415,6.4303030303,1061,1774.2474916388,23631.3664389271,3899175.46242297,†,
Type of substance use disorder,Alcohol-related disorders,52,554.9034254615,7.0769230769,368,3927.0088571124,32218.6045874261,1675367.43854616,178.7821404915,
,Cannabis-related disorders,34,362.8214704941,6.2352941176,212,2262.2985807278,19584.5311069643,665874.057636787,71.0568837517,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,23,245.4380535695,6.7391304348,155,1654.0390566642,23712.3582274107,545384.239230446,58.1991504888,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,49,522.8897663003,6.6326530612,325,3468.1464091346,18939.5357660557,928037.252536732,99.0328943055,
,Bipolar disorders,12,128.054636645,9.3333333333,112,1195.1766086864,59069.7127025146,708836.552430175,75.6415059684,
,Depressive disorders,43,458.8624479778,6.3720930233,274,2923.9142033934,19152.4321776697,823554.583639797,87.8833191377,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,13,138.7258563654,8,104,1109.8068509231,15294.7043208078,198831.156170502,21.2177095476,
,Trauma- and stressor-related disorders,13,138.7258563654,7.7692307692,101,1077.7931917618,18412.4272493978,239361.554242172,25.5427973794,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Yukon-Koyukuk Census Area, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Yukon-Koyukuk Census Area, Alaska",,203,3841.7865253596,6.1527093596,1249,23637.3959121877,27440.1953391697,5570359.65385146,1054.1937270726,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,98,5744.4314185229,5.6428571429,553,32415.0058616647,27714.9276108044,2716062.90585883,1592.0650092959,
,45-64,69,5007.2568940493,6.7246376812,464,33671.9883889695,31459.2183640398,2170686.06711874,1575.2438803474,
,65-84,24,3342.6183844011,4.6666666667,112,15598.8857938718,19574.5996991699,469790.392780078,654.3041682174,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,95,3347.4277660324,6.4,608,21423.5377026074,30971.2267999829,2942266.54599837,1036.7394453835,
,Female,108,4415.3720359771,5.9351851852,641,26206.0506950122,24334.1954430841,2628093.10785309,1074.4452607739,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,26,†,5.6538461538,147,†,24321.7954643184,632366.682072278,†,
