"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Putnam, West Virginia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,87312.2356040224,4726.6114568278,5.5600512681,485460.506291902,26280.2020244115,11438.8529616409,998751824.826565,540.6701346146,
"Putnam, West Virginia",,1686,3194.3918150815,5.662514828,9547,18088.2910193255,14203.3683693491,23946879.0707226,453.7112366564,
Age group,<1,28,4761.9047619048,12.6785714286,355,60374.1496598639,12208.3204667119,341832.973067935,581.348593653,
,1-17,16,142.2475106686,4.6875,75,666.7852062589,16769.4953195401,268311.925112641,23.8541896437,
,18-44,428,2572.1153846154,5.7102803738,2444,14687.5,11359.3934640088,4861820.40259579,292.1767068868,
,45-64,570,3751.7277693675,5.2210526316,2976,19587.9681432238,16017.7889485125,9130139.70065214,600.94383602,
,65-84,644,7068.3788826693,5.7406832298,3697,40577.3241137087,14510.51874114,9344774.06929418,1025.6584424645,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,630,2428.4943335132,6.4031746032,4034,15550.0732403052,16815.1972955779,10593574.2962141,408.3561134922,
,Female,1054,3927.267307549,5.2267552182,5509,20526.864893062,12655.2657807651,13338650.1329264,497.0061156914,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,843,†,5.8327402135,4917,†,14565.3393523878,12278581.0740629,†,
,Medicaid,366,†,6.4590163934,2364,†,12242.0146498026,4480577.36182776,†,
,Private insurance,433,†,4.7090069284,2039,†,15098.8112225352,6537785.25935775,†,
,Uninsured,22,†,2.8636363636,63,†,8654.3018778541,190394.64131279,†,
,Other,22,†,7.4545454545,164,†,20888.2151891573,459540.734161462,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,58,115.3081510934,3.775862069,219,435.3876739563,6400.7753578241,371244.9707538,†,
,Neonatal birth hospitalization,26,54.8523206751,12.5769230769,327,689.8734177215,11040.7244399659,287058.835439114,†,
,Nonmaternal/nonneonatal hospitalization,1602,350.7773155244,5.6186017478,9001,1970.8780380994,14537.188055262,23288575.2645297,†,
Type of substance use disorder,Alcohol-related disorders,162,306.9344448655,6.5987654321,1069,2025.3884046987,16652.2752528815,2697668.59096681,51.1115686049,
,Cannabis-related disorders,74,140.2046229632,5.5810810811,413,782.4933687003,10266.222177235,759700.441115394,14.3937180962,
,Neonatal abstinence syndrome,15,28.4198560061,20.2,303,574.0810913225,18579.1967536725,278687.951305087,5.2801809645,
,Opioid-related disorders,120,227.3588480485,6.1,732,1386.8889730959,14102.8210760132,1692338.52912159,32.0640115408,
,Sedative-related disorders,13,24.6305418719,7.7692307692,101,191.3603637742,10470.6776421769,136118.809348299,2.5789846409,
,Stimulant-related disorders,52,98.5221674877,5.8653846154,305,577.8704054566,12601.7654035758,655291.800985945,12.4155324173,
,Miscellaneous substances and addictive disorders,102,193.2550208412,5.3725490196,548,1038.2720727548,8100.4947818816,826250.467751919,15.654612879,
Type of mental disorder,Anxiety disorders,968,1834.0280409246,5.2004132231,5034,9537.7036756347,13410.7573920722,12981613.1555259,245.957051071,
,Bipolar disorders,125,236.8321333839,6.368,796,1508.1470253884,11188.4469913872,1398555.8739234,26.4978377022,
,Depressive disorders,788,1492.9897688518,5.0672588832,3993,7565.3656688139,13084.9523376477,10310942.4420663,195.3569996602,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,11,20.8412277378,5.8181818182,64,121.2580522925,7375.019152846,81125.2106813056,1.5370445373,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,24,45.4717696097,5.4583333333,131,248.2000757863,4429.4018744493,106305.644986783,2.0141274154,
,Schizophrenia and related disorders,47,89.0488821523,10.5319148936,495,937.8552482001,11628.6658628741,546547.295555084,10.3551969601,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,71,134.520651762,7.5211267606,534,1011.7468738158,8065.1392234336,572624.884863786,10.8492778489,
,Trauma- and stressor-related disorders,57,107.995452823,9.9122807018,565,1070.481242895,20538.2116257179,1170678.06266592,22.1803346469,
,Miscellaneous mental disorders,45,85.2595680182,3.4666666667,156,295.5665024631,5086.3559472473,228886.017626127,4.3366051085,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Raleigh, West Virginia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,87312.2356040224,4726.6114568278,5.5600512681,485460.506291902,26280.2020244115,11438.8529616409,998751824.826565,540.6701346146,
"Raleigh, West Virginia",,5179,6393.1168141811,5.4726781232,28343,34987.470527966,9675.6859049767,50110377.3018742,618.5779024784,
Age group,<1,65,6612.4109867752,14.3846153846,935,95116.988809766,8398.8644773077,545926.191025,555.3674374619,
,1-17,195,1197.5680157219,7.8564102564,1532,9408.5856414666,6972.3080047539,1359600.060927,83.4981306226,
,18-44,1438,5389.60308834,4.7628650904,6849,25669.9524005846,7756.2345896853,11153465.3399675,418.0302589846,
,45-64,1974,8942.2423556059,5.3774062817,10615,48086.0702151755,10580.1149280876,20885146.868045,946.0995183712,
,65-84,1506,10048.7088810302,5.577689243,8400,56048.5754320411,10674.7616820267,16076191.0931322,1072.6757251706,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2172,5368.26495304,5.8549723757,12717,31431.0430054374,9839.9940266578,21372467.0259007,528.2369507143,
,Female,3007,7415.7192532491,5.1965414034,15626,38536.092135441,9557.003749908,28737910.2759734,708.7205671157,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2429,†,5.507616303,13378,†,10268.2446749567,24941566.3154698,†,
,Medicaid,2002,†,5.7437562438,11499,†,8333.1189638597,16682904.1656471,†,
,Private insurance,548,†,4.4580291971,2443,†,11836.3565780121,6486323.40475063,†,
,Uninsured,41,†,4.5853658537,188,†,7421.6003235611,304285.613266006,†,
,Other,159,†,5.251572327,835,†,10662.2503317018,1695297.80274059,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,78,89.9653979239,2.9615384615,231,266.4359861592,4937.8037197867,385148.690143366,†,
,Neonatal birth hospitalization,56,66.2721893491,14.1607142857,793,938.4615384615,5994.9290090642,335716.024507594,†,
,Nonmaternal/nonneonatal hospitalization,5045,397.6197982346,5.4150644202,27319,2153.1368221942,9789.7943681315,49389512.5872232,†,
Type of substance use disorder,Alcohol-related disorders,706,871.5081040378,5.4957507082,3880,4789.5912799812,9527.8121358604,6726635.36791743,83.0356549015,
,Cannabis-related disorders,210,259.2304558753,5.1523809524,1082,1335.6540631288,9469.3675413325,1988567.18367983,24.5474846459,
,Neonatal abstinence syndrome,49,60.4871063709,16.3265306122,800,987.5445938106,8058.9077000074,394886.477300365,4.8746000728,
,Opioid-related disorders,401,495.0067276475,5.9002493766,2366,2920.6631361947,10995.4050144344,4409157.41078821,54.4279945535,
,Sedative-related disorders,49,60.4871063709,5.5510204082,272,335.7651618956,9176.9165498923,449668.910944723,5.5508512751,
,Stimulant-related disorders,142,175.2891654014,4.8309859155,686,846.8194891926,7955.7570813385,1129717.50555006,13.9455801892,
,Miscellaneous substances and addictive disorders,370,456.7393746374,5.1405405405,1902,2347.8872717846,7022.6106823578,2598365.9524724,32.0750281138,
Type of mental disorder,Anxiety disorders,3083,3805.7499783975,5.1754784301,15956,19696.5769235517,9312.0993785562,28709202.3840888,354.3952200878,
,Bipolar disorders,739,912.2443185325,5.5128552097,4074,5029.0708439803,8054.2750688635,5952109.2758901,73.4746667147,
,Depressive disorders,2451,3025.5897492871,5.0440636475,12363,15261.2672666,8984.0936700295,22020013.5852422,271.8218171468,
,"Disruptive, impulse-control, and conduct disorders",176,217.2598106383,8.4431818182,1486,1834.3640830031,6889.5140488319,1212554.47259441,14.9681451764,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,11,13.5787381649,4.2727272727,47,58.0182448864,8324.6295582079,91570.9251402872,1.1303796509,
,Personality disorders,131,161.7104272365,6.5648854962,860,1061.6104383464,7545.2503376335,988427.794229988,12.201456557,
,Schizophrenia and related disorders,438,540.6806651113,7.8127853881,3422,4224.2220000247,9662.902656691,4232351.36363064,52.2454463533,
,Somatic symptom disorders,93,114.8020590305,6.3655913978,592,730.7829994198,8442.4249534571,785145.520671514,9.6920776787,
,Suicidal ideation or attempt,196,241.9484254836,6.8775510204,1348,1664.0126405708,6570.4235021069,1287803.00641294,15.897036211,
,Trauma- and stressor-related disorders,333,411.0654371736,5.5615615616,1852,2286.1657346715,7413.0725131017,2468553.14686288,30.472578934,
,Miscellaneous mental disorders,111,137.0218123912,7.045045045,782,965.3248404498,8534.1801544626,947293.997145351,11.6936883204,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Randolph, West Virginia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,87312.2356040224,4726.6114568278,5.5600512681,485460.506291902,26280.2020244115,11438.8529616409,998751824.826565,540.6701346146,
"Randolph, West Virginia",,1118,3755.2062340454,4.8572220572,5430.3742599487,18239.8705493374,11238.3845660968,12564513.9448962,422.0245178321,
Age group,<1,61,20538.7205387205,4.7049180328,287,96632.9966329966,4425.2609679704,269940.919046195,908.8919833205,
,1-17,14,263.3559066968,3.8571428571,54,1015.8013544018,8750.2898721267,122504.058209774,23.0444052313,
,18-44,278,2904.3042206435,4.6366906475,1289,13466.3602173004,9322.5513728609,2591669.28165533,270.7552529937,
,45-64,404,4764.712819908,5.0297029703,2032,23965.0902229036,12816.8708289251,5178015.81488574,610.6870874968,
,65-84,361,5910.2815979044,4.8985436564,1768.3742599487,28951.7724287611,12194.9691720199,4402383.87109921,720.757018844,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,443,2876.06310459,5.2844243792,2341,15198.3379861066,12109.0589549281,5364313.11703315,348.2641769157,
,Female,675,4697.6129166957,4.5768507555,3089.3742599487,21500.2732267292,10666.9641894268,7200200.82786311,501.0926875818,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,519,†,5.0886319846,2641,†,12389.5479811008,6430175.40219136,†,
,Medicaid,412,†,4.6683841261,1923.3742599487,†,9498.112236962,3913222.24162833,†,
,Private insurance,145,†,4.8344827586,701,†,13074.5405963154,1895808.38646574,†,
,Uninsured,20,†,3.75,75,†,7773.6827936181,155473.655872362,†,
,Other,20,†,4.05,81,†,8177.2831511772,163545.663023543,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,56,201.4388489209,2.8571428571,160,575.5395683453,4930.3506651563,276099.637248753,†,
,Neonatal birth hospitalization,57,200,3.8070175439,217,761.4035087719,2928.7989514558,166941.54023298,†,
,Nonmaternal/nonneonatal hospitalization,1005,289.6253602305,5.0282330945,5053.3742599487,1456.3038213109,12061.1669327507,12121472.7674145,†,
Type of substance use disorder,Alcohol-related disorders,121,406.4221416096,4.8099173554,582,1954.8569125353,10815.7525322026,1308706.05639652,43.9576130726,
,Cannabis-related disorders,67,225.0436651888,3.9552238806,265,890.0980787317,6323.6352597234,423683.56240147,14.2309405617,
,Neonatal abstinence syndrome,31,104.1246809082,5.9032258065,183,614.671503426,5859.4573630295,181643.178253915,6.1011412822,
,Opioid-related disorders,219,735.5904877066,4.5479452055,996,3345.4252317614,9283.9597008418,2033187.17448435,68.2919244419,
,Sedative-related disorders,14,47.0240494424,7.0714285714,99,332.5272067715,11479.4664185321,160712.52985945,5.3981099644,
,Stimulant-related disorders,30,100.7658202338,5.8666666667,176,591.1594787048,11441.70863026,343251.2589078,11.52933155,
,Miscellaneous substances and addictive disorders,103,345.9626494693,3.3009708738,340,1142.0126293161,4868.8819976782,501494.845760851,16.8445131587,
Type of mental disorder,Anxiety disorders,428,1437.5923686685,4.7929305139,2051.3742599487,6890.2803303397,12685.3839311783,5429344.32254433,182.3641113309,
,Bipolar disorders,69,231.7613865377,4.768115942,329,1105.0651618971,8521.4068017829,587977.069323016,19.7493305563,
,Depressive disorders,394,1323.3911057369,5.1354676648,2023.3742599487,6796.2322314548,12867.6382283383,5069849.4619653,170.2891798322,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,51,171.3018943974,7.2745098039,371,1246.1373102244,10523.5149362352,536699.261747998,18.026980443,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,33,110.8424022572,5.0303030303,166,557.5708719602,6145.7171216841,202808.665015575,6.8120604936,
,Trauma- and stressor-related disorders,49,164.5841730485,4.5306122449,222,745.6670697299,8176.7843877466,400662.434999585,13.4576929665,
,Miscellaneous mental disorders,19,63.8183528147,5.5263157895,105,352.6803708182,8321.1441967866,158101.739738945,5.3104171617,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Ritchie, West Virginia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,87312.2356040224,4726.6114568278,5.5600512681,485460.506291902,26280.2020244115,11438.8529616409,998751824.826565,540.6701346146,
"Ritchie, West Virginia",,460,4126.3006817366,4.897826087,2253,20209.9031216361,12404.9852506031,5706293.21527742,511.866990965,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,106,2994.3502824859,4.7735849057,506,14293.7853107344,9722.6398888568,1030599.82821882,291.1298949771,
,45-64,192,5788.3629785951,5.0520833333,970,29243.292131444,13779.6457177534,2645691.97780866,797.615911308,
,65-84,152,6978.8797061524,4.6381578947,705,32369.1460055096,11483.2028637068,1745446.83528344,801.3989142716,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,197,3408.8942723655,5.0659898477,998,17269.4237757397,11582.2214592263,2281697.62746758,394.8256839362,
,Female,263,4898.4913391693,4.7718631179,1255,23374.9301545911,13021.2759992769,3424595.58780984,637.8460770739,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,238,†,4.9495798319,1178,†,11464.0131577952,2728435.13155527,†,
,Medicaid,125,†,4.792,599,†,10723.7168768971,1340464.60961214,†,
,Private insurance,81,†,5.1481481481,417,†,18867.9353849325,1528302.76617953,†,
,Uninsured,11,†,4.1818181818,46,†,7503.3081585472,82536.3897440191,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,450,369.4581280788,4.9622222222,2233,1833.3333333333,12591.373202174,5666117.94097831,†,
Type of substance use disorder,Alcohol-related disorders,68,609.9748833872,5.1617647059,351,3148.5468245425,12270.6993015173,834407.552503179,74.8481837552,
,Cannabis-related disorders,20,179.4043774668,5.7,114,1022.6049515608,7804.7002241903,156094.004483806,14.0019738504,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,26,233.2256907069,5.8461538462,152,1363.4732687477,17319.0026434927,450294.068730812,40.3923635388,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,13,116.6128453534,10.2307692308,133,1193.0391101543,13717.0105707779,178321.137420112,15.995796324,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,234,2099.0312163617,4.3675213675,1022,9167.563688554,12130.4745155613,2838531.03664136,254.6224467744,
,Bipolar disorders,28,251.1661284535,6.1071428571,171,1533.9074273412,8741.8959078956,244773.085421076,21.9566815053,
,Depressive disorders,250,2242.5547183351,4.68,1170,10495.1560818083,12233.4531292226,3058363.28230566,274.3418803647,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,30,269.1065662002,9.4666666667,284,2547.5421600287,10596.1186265744,317883.558797232,28.5148509865,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,26,233.2256907069,6.6538461538,173,1551.8478650879,5371.6373977153,139662.572340597,12.5280384231,
,Trauma- and stressor-related disorders,22,197.3448152135,3.6818181818,81,726.5877287406,10656.4485540671,234441.868189478,21.0299487073,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Roane, West Virginia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,87312.2356040224,4726.6114568278,5.5600512681,485460.506291902,26280.2020244115,11438.8529616409,998751824.826565,540.6701346146,
"Roane, West Virginia",,474,3525.4741539606,8.2480516554,3909.5764846802,29078.2929317975,14039.99108374,6654955.77369278,494.9762568756,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,103,2608.9159067882,5.7378640777,591,14969.6048632218,11665.5341378741,1201550.01620103,304.3439757348,
,45-64,182,4589.0065557237,4.7527472527,865,21810.3883005547,14452.0714588996,2630277.00551973,663.2065066868,
,65-84,176,6432.7485380117,13.4407754811,2365.5764846802,86461.1288260298,15538.6081470732,2734795.03388488,999.5595884082,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,183,2744.0395861448,5.9836065574,1095,16419.2532613585,13655.2190122785,2498905.07924696,374.7046152717,
,Female,291,4294.5690672963,9.6720841398,2814.5764846802,41537.4333630486,14281.9611492983,4156050.69444581,613.348685721,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,251,†,6.0239043825,1512,†,14652.2057491203,3677703.64302919,†,
,Medicaid,148,†,9.9025438154,1465.5764846802,†,13269.8949911637,1963944.45869223,†,
,Private insurance,62,†,5.7903225806,359,†,13868.7053873219,859859.734013958,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,14,111.1111111111,2.7857142857,39,309.5238095238,5170.371039874,72385.194558236,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,453,337.0535714286,8.4096611141,3809.5764846802,2834.5063130061,14436.2270898701,6539610.87171119,†,
Type of substance use disorder,Alcohol-related disorders,52,386.7608776497,4.6153846154,240,1785.050204537,11713.2521175661,609089.110113439,45.3022766912,
,Cannabis-related disorders,18,133.8787653403,5.9444444444,107,795.8348828561,7300.8077019246,131414.538634642,9.7742312112,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,30,223.1312755671,7,210,1561.9189289699,16401.1153459632,492033.460378897,36.5960178787,
,Sedative-related disorders,11,81.8148010413,6.4545454545,71,528.0773521755,11294.7950464051,124242.745510456,9.2408140952,
,Stimulant-related disorders,12,89.2525102269,3.3333333333,40,297.5083674228,6300.5196426888,75606.2357122661,5.6233719384,
,Miscellaneous substances and addictive disorders,16,119.0033469691,8.3125,133,989.2153216809,13997.4390548239,223959.024877182,16.6574209652,
Type of mental disorder,Anxiety disorders,227,1688.3599851246,6.3920704846,1451,10792.1160282632,13981.1879535429,3173729.66545424,236.0527828527,
,Bipolar disorders,28,208.255857196,4.1428571429,116,862.7742655262,10873.4325343676,304456.110962295,22.6445601311,
,Depressive disorders,253,1881.7404239494,10.1959544849,2579.5764846802,19186.1397149882,15267.7790033069,3862748.08783666,287.2999693445,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,24,178.5050204537,9.2083333333,221,1643.7337300112,11663.3334594755,279920.003027413,20.8196357774,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,13,96.6902194124,5.7692307692,75,557.8281889178,10069.7223597822,130906.390677169,9.7364366439,
