,1-17,*,*,*,*,*,*,*,*,
,18-44,135,1231.8642211881,4.3703703704,590,5383.7028925997,8864.5217278659,1196710.4332619,109.198871545,
,45-64,248,3625.2009940067,5.875,1457,21298.0558397895,12741.4418552707,3159877.58010714,461.9028767881,
,65-84,246,7157.4047134129,5.7601626016,1417,41227.8149549025,11528.2910604554,2835959.60087203,825.126447737,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,297,1905.9231213502,5.4713804714,1625,10428.0305461079,12394.7211736277,3681232.18856745,236.2338566751,
,Female,344,2952.2828698936,5.5174418605,1898,16289.0490902849,10370.5066266042,3567454.27955186,306.1666906584,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,331,†,5.7673716012,1909,†,11149.7601855397,3690570.62141364,†,
,Medicaid,119,†,5.4033613445,643,†,8907.9217651039,1060042.69004736,†,
,Private insurance,104,†,5.4038461538,562,†,14997.0165355011,1559689.71969212,†,
,Uninsured,40,†,4.95,198,†,9481.6216828869,379264.867315474,†,
,Other,47,†,4.4893617021,211,†,11896.1397798024,559118.569650715,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,24,87.9120879121,3.1666666667,76,278.3882783883,5566.1202353422,133586.885648213,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,610,283.5890283589,5.5786885246,3403,1582.0548582055,11628.6183080109,7093457.16788666,†,
Type of substance use disorder,Alcohol-related disorders,81,297.4114191298,5.5802469136,452,1659.6291536626,9685.7990997006,784549.727075746,28.8066725565,
,Cannabis-related disorders,35,128.5111070314,4.4857142857,157,576.4641086837,8532.535104899,298638.728671464,10.9652553211,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,28,102.8088856251,6.6428571429,186,682.944740224,12099.541967195,338787.175081461,12.4394042622,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,24,88.1219019644,4.3333333333,104,381.861575179,7207.9210779882,172990.105871716,6.351757146,
,Miscellaneous substances and addictive disorders,36,132.1828529466,4.6388888889,167,613.1815678355,5587.1061685794,201135.82206886,7.3851963308,
Type of mental disorder,Anxiety disorders,297,1090.5085368093,4.8148148148,1430,5250.5966587112,11545.0382964327,3428876.37404052,125.8996282005,
,Bipolar disorders,35,128.5111070314,5.1428571429,180,660.9142647329,7841.7710400967,274461.986403386,10.0775467745,
,Depressive disorders,262,961.9974297779,5.1488549618,1349,4953.1852395814,11352.5306807505,2974363.03835664,109.2110533636,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,77,282.7244354691,8.2337662338,634,2327.8869102258,9460.3120510803,728444.027933182,26.74661384,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,22,80.778410134,5.0909090909,112,411.2355425005,6976.9715982261,153493.375160974,5.6358867325,
,Trauma- and stressor-related disorders,23,84.4501560492,5.7826086957,133,488.3422067193,16484.5661762907,379145.022054686,13.9212418599,
,Miscellaneous mental disorders,18,66.0914264733,2.8888888889,52,190.9307875895,4902.1325728355,88238.3863110389,3.239889345,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Taylor, Georgia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,240621.997054642,2349.5350870366,5.8015323542,1395969.65208766,13630.8389015381,12107.0158321138,2912560549.04046,284.3947472323,
"Taylor, Georgia",,240,3022.6700251889,5.8208333333,1397,17594.4584382871,11569.2760809118,2776626.25941885,349.7010402291,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,46,1875.254790053,5.152173913,237,9661.6388096209,11129.5191515588,511957.880971708,208.7068409995,
,45-64,91,4010.5773468488,5.7142857143,520,22917.5848391361,12773.2929336243,1162369.65695981,512.2827928426,
,65-84,97,6466.6666666667,6.2989690722,611,40733.3333333333,11034.5841089407,1070354.65856725,713.5697723782,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,99,2652.0225020091,5.9595959596,590,15804.982587731,11514.1247699536,1139898.35222541,305.3571798086,
,Female,141,3351.556928928,5.7234042553,807,19182.3151889707,11607.9993417974,1636727.90719344,389.0487062499,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,94,†,6.1382978723,577,†,11781.0218844045,1107416.05713402,†,
,Medicaid,43,†,6.7209302326,289,†,17036.3339209674,732562.358601601,†,
,Private insurance,40,†,4.5,180,†,8532.5948529509,341303.794118035,†,
,Uninsured,22,†,3.5,77,†,6545.0137493409,143990.302485498,†,
,Other,41,†,6.6829268293,274,†,11008.6279775534,451353.74707969,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,236,251.0638297872,5.8559322034,1382,1470.2127659574,11661.4370785245,2752099.15053178,†,
Type of substance use disorder,Alcohol-related disorders,43,541.5617128463,6.3720930233,274,3450.8816120907,9692.6775317565,416785.133865527,52.4918304617,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,13,163.7279596977,3.6923076923,48,604.5340050378,7022.3907912349,91291.0802860531,11.4976171645,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,12,151.1335012594,6.6666666667,80,1007.556675063,11051.3727405474,132616.472886569,16.70232656,
,Miscellaneous substances and addictive disorders,18,226.7002518892,4.9444444444,89,1120.9068010076,11199.562512759,201592.125229662,25.3894364269,
Type of mental disorder,Anxiety disorders,96,1209.0680100756,4.8541666667,466,5869.0176322418,11879.652324699,1140446.62317111,143.6330759661,
,Bipolar disorders,18,226.7002518892,9.0555555556,163,2052.8967254408,11619.6175846649,209153.116523969,26.341702333,
,Depressive disorders,91,1146.0957178841,4.9120879121,447,5629.7229219144,11093.7776408543,1009533.76531774,127.1453104934,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,25,314.8614609572,8,200,2518.8916876574,9990.4268704146,249760.671760366,31.456004,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,22,277.0780856423,5.3636363636,118,1486.1460957179,5950.4915764407,130910.814681694,16.4875081463,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Telfair, Georgia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,240621.997054642,2349.5350870366,5.8015323542,1395969.65208766,13630.8389015381,12107.0158321138,2912560549.04046,284.3947472323,
"Telfair, Georgia",,380,2140.4832985974,6.1789473684,2348,13225.9336450177,12836.7869242887,4877979.03122971,274.7692801909,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,81,1137.3209772536,5.4691358025,443,6220.1628755967,14749.8427611196,1194737.26365068,167.7530558341,
,45-64,139,2910.9947643979,6.273381295,872,18261.780104712,14105.8113847515,1960707.78248047,410.619430886,
,65-84,155,5597.6886962802,6.3870967742,990,35752.9794149512,10532.8048257287,1632584.74798795,589.5936251311,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,158,1490.1442987834,6.1392405063,970,9148.3542393662,15445.2454356518,2440348.77883298,230.1564442925,
,Female,222,3104.8951048951,6.2072072072,1378,19272.7272727272,10980.3164522375,2437630.25239672,340.9273080275,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,199,†,6.5577889447,1305,†,11853.9458797862,2358935.23007747,†,
,Medicaid,82,†,5.2804878049,433,†,9851.5842113594,807829.905331473,†,
,Private insurance,43,†,6.8139534884,293,†,23410.2664618294,1006641.45785866,†,
,Uninsured,24,†,6.2916666667,151,†,12560.4005877149,301449.614105158,†,
,Other,32,†,5.1875,166,†,12597.5882455295,403122.823856944,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,375,272.7272727273,6.2293333333,2336,1698.9090909091,12957.3330029604,4858999.87611016,†,
Type of substance use disorder,Alcohol-related disorders,75,422.4638089337,6.2266666667,467,2630.5413169605,14120.7975591165,1059059.81693374,59.6552592201,
,Cannabis-related disorders,18,101.3913141441,3.4444444444,62,349.2367487185,8252.6569966402,148547.825939522,8.3674773807,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,23,129.555568073,4.0869565217,94,529.4879738636,8349.4794352563,192038.027010895,10.8172155135,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,20,112.6570157157,4.35,87,490.0580183631,7749.0483259877,154980.966519754,8.7298465904,
,Miscellaneous substances and addictive disorders,16,90.1256125725,3.8125,61,343.6038979327,5319.6275010705,85114.0400171276,4.7943468719,
Type of mental disorder,Anxiety disorders,142,799.8648115811,5.6408450704,801,4511.9134794119,11662.9927279369,1656144.96736704,93.288174808,
,Bipolar disorders,42,236.5797330029,5.0476190476,212,1194.1643665859,8466.0869408333,355575.651514999,20.0290458804,
,Depressive disorders,152,856.193319439,7.2565789474,1103,6213.0344167183,11625.2405498779,1767036.56358145,99.5345329568,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,37,208.415479074,7.0540540541,261,1470.1740550893,7585.994369337,280681.791665469,15.8103865074,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,11,61.9613586436,5.4545454545,60,337.971047147,4598.3931521339,50582.3246734731,2.8492268728,
,Trauma- and stressor-related disorders,23,129.555568073,12.0434782609,277,1560.2996676618,36356.0787327147,836189.810852439,47.1013243312,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Terrell, Georgia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,240621.997054642,2349.5350870366,5.8015323542,1395969.65208766,13630.8389015381,12107.0158321138,2912560549.04046,284.3947472323,
"Terrell, Georgia",,236,2626.3075895838,6.1313559322,1447,16102.8266191854,12838.7862686372,3029953.55939838,337.1860181837,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,35,1240.2551381999,3.8,133,4712.9695251595,5060.1140899761,177103.993149161,62.7583249997,
,45-64,99,4163.1623212784,6.6868686869,662,27838.5197645079,12421.6669811689,1229745.03113572,517.1341594347,
,65-84,99,6021.897810219,6.3636363636,630,38321.1678832116,15608.5250244056,1545243.97741615,939.9294266522,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,99,2295.9183673469,7.595959596,752,17439.7031539888,14312.0032751896,1416888.32424377,328.5919119304,
,Female,137,2931.108258451,5.0729927007,695,14869.4908001711,11774.1987967489,1613065.2351546,345.1145132979,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,*,†,*,*,†,*,*,†,
,Medicaid,24,†,10.5416666667,253,†,15208.1019535602,364994.446885446,†,
,Private insurance,*,†,*,*,†,*,*,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,198,†,5.5454545455,1098,†,11980.7781977493,2372194.08315437,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,233,280.385078219,6.1416309013,1431,1722.0216606498,12944.4612600106,3016059.47358249,†,
Type of substance use disorder,Alcohol-related disorders,47,523.0358335188,5.0425531915,237,2637.4360115735,10809.6827780277,508055.090567305,56.5385144188,
,Cannabis-related disorders,21,233.696861785,5.9047619048,124,1379.9243267305,8582.0436182242,180222.915982708,20.0559666128,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,87,968.1727131093,5.5057471264,479,5330.5141330959,12884.9222420954,1120988.2350623,124.7483012533,
,Bipolar disorders,16,178.0547518362,3.5,56,623.1916314267,8610.118515694,137761.896251104,15.3307251559,
,Depressive disorders,109,1212.997996884,7.0550458716,769,8557.7565101269,13050.83327577,1422540.82705893,158.3063462118,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,24,267.0821277543,11.25,270,3004.6739372357,12345.7561755159,296298.148212381,32.9733082809,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,12,133.5410638771,3.3333333333,40,445.1368795905,2683.3752577491,32200.5030929893,3.583407867,
,Trauma- and stressor-related disorders,12,133.5410638771,3.6666666667,44,489.6505675495,11010.4585238956,132125.502286748,14.7034834506,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Thomas, Georgia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,240621.997054642,2349.5350870366,5.8015323542,1395969.65208766,13630.8389015381,12107.0158321138,2912560549.04046,284.3947472323,
"Thomas, Georgia",,1961,3916.9862575903,6.1851096379,12129,24226.9894534995,12125.4049262538,23777919.0603837,474.9504446385,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,12,105.8201058201,4.5833333333,55,485.0088183422,12126.0266602957,145512.319923549,12.8317742437,
,18-44,389,2444.3885886641,5.4575835476,2123,13340.4549453311,8793.1594827439,3420539.03878739,214.9389869792,
,45-64,828,6146.080760095,6.0253623188,4989,37032.3634204275,12894.7864986406,10676883.2208744,792.5239920483,
,65-84,728,8379.3738489871,6.7953296703,4947,56940.6077348066,13076.0669565728,9519376.74438504,1095.6925350351,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,877,3672.3755286629,6.5484606613,5743,24048.4066831372,12645.0171193465,11089680.0136668,464.3725142861,
,Female,1084,4140.0908986747,5.8911439114,6386,24389.871290532,11705.017570772,12688239.0467169,484.5983671358,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1134,†,6.5952380952,7479,†,12267.1685157978,13910969.0969147,†,
,Medicaid,300,†,6.13,1839,†,11507.9354039286,3452380.6211786,†,
,Private insurance,255,†,5.2274509804,1333,†,14332.2436151748,3654722.12186957,†,
,Uninsured,200,†,5.675,1135,†,10002.0643579574,2000412.87159149,†,
,Other,72,†,4.7638888889,343,†,10547.6992892968,759434.348829374,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,39,66.7808219178,2.6153846154,102,174.6575342466,4128.4193500039,161008.354650151,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1920,349.4721514379,6.2619791667,12023,2188.3873316345,12299.4844588057,23615010.1609069,†,
Type of substance use disorder,Alcohol-related disorders,373,745.0463406839,6.5978552279,2461,4915.7078938958,13270.8803311323,4950038.36351236,98.8742082836,
,Cannabis-related disorders,199,397.4912112496,6.0653266332,1207,2410.9140300415,9607.8774864127,1911967.61979613,38.1904685961,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,49,97.8747203579,5.4897959184,269,537.3122403324,11925.5187037242,584350.41648249,11.6720680825,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,139,277.6446148929,6.7338129496,936,1869.6069031639,10454.6567599851,1453197.28963793,29.0267914996,
,Miscellaneous substances and addictive disorders,52,103.8670501758,4.5576923077,237,473.3940556088,6019.276676371,313002.387171294,6.2520451257,
Type of mental disorder,Anxiety disorders,825,1647.8906999041,6.0121212121,4960,9907.3186321508,12188.4636860891,10055482.5410235,200.8525595443,
,Bipolar disorders,237,473.3940556088,5.8101265823,1377,2750.4793863854,9755.071144837,2311951.86132638,46.1799269201,
,Depressive disorders,865,1727.7884308086,6.2277456647,5387,10760.2269095557,11892.0767830349,10286646.4173252,205.4699268401,
,"Disruptive, impulse-control, and conduct disorders",15,29.9616490892,4,60,119.8465963567,2258.8086681083,33882.1300216246,0.6767763267,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,50,99.8721636306,5.64,282,563.2790028763,4071.5029440657,203575.147203285,4.0662980825,
,Schizophrenia and related disorders,223,445.4298497923,6.5381165919,1458,2912.2722914669,7725.5654769649,1722801.10136318,34.4119746996,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,126,251.677852349,5.0873015873,641,1280.3611377437,3756.8892076843,473368.040168225,9.455258073,
,Trauma- and stressor-related disorders,91,181.7673378076,4.6153846154,420,838.9261744966,6863.680652192,624594.939349473,12.4759295971,
,Miscellaneous mental disorders,61,121.8440396293,4.4426229508,271,541.3071268776,4456.3203228502,271835.539693865,5.4297607002,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Tift, Georgia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,240621.997054642,2349.5350870366,5.8015323542,1395969.65208766,13630.8389015381,12107.0158321138,2912560549.04046,284.3947472323,
"Tift, Georgia",,1410,3285.4113754456,4.7936170213,6759,15749.0038912319,10521.0119582922,14834626.8611921,345.6585236897,
Age group,<1,12,2054.7945205479,6.5833333333,79,13527.3972602739,8776.4668062491,105317.601674989,180.3383590325,
,1-17,20,196.3093835885,5.4,108,1060.0706713781,8456.3860549224,169127.721098447,16.6006793383,
,18-44,307,1959.157626037,4.0684039088,1249,7970.6445437141,8457.2597688908,2596378.74904948,165.691049716,
,45-64,547,5351.203287028,4.9963436929,2733,26736.4507924085,11160.9693717635,6105050.24635465,597.246159886,
,65-84,524,8379.9776107468,4.9427480916,2590,41420.1183431952,11180.8254637681,5858752.54301453,936.9506705605,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,585,2813.988166819,5.1196581197,2995,14406.6573668767,11304.0887811947,6612891.93699892,318.0957206695,
,Female,822,3714.7505422993,4.5644768856,3752,16955.8929862617,9960.4489224014,8187489.01421391,370.0058303604,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,697,†,4.8780487805,3400,†,10994.6701560119,7663285.09874033,†,
,Medicaid,261,†,4.4367816092,1158,†,7560.153357895,1973200.02641059,†,
,Private insurance,179,†,5.1787709497,927,†,13497.7038251388,2416088.98469984,†,
,Uninsured,192,†,3.7708333333,724,†,8068.691753217,1549188.81661766,†,
,Other,81,†,6.7901234568,550,†,15220.5424039958,1232863.93472366,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,31,53.9130434783,2.5806451613,80,139.1304347826,4799.7071666842,148790.922167211,†,
