"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Snohomish, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Snohomish, Washington",,21023,2729.7350639098,6.0112317348,126374.124759674,16409.0700436375,16146.2006731576,339441576.751794,440.7485012644,
Age group,<1,203,2136.3923384551,16.2660098522,3302,34750.5788255104,23035.622859045,4676231.44038614,492.131281876,
,1-17,625,374.1103655507,5.4672,3417,2045.3361905389,19269.0918045715,12043182.3778571,72.0876697884,
,18-44,6113,2197.2926536451,5.1877964993,31713,11399.1071364384,12159.435205736,74330627.4126644,267.1783765004,
,45-64,7633,3531.6053929507,6.1426518297,46886.861415863,21693.4223286771,17841.3280322585,136182856.870229,630.0853029613,
,65-84,6448,6497.1836804611,6.3665110645,41051.263343811,41364.3917896587,17399.6761141994,112193111.584358,1130.4889169448,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,9071,2350.9440319299,6.6086566817,59947.124759674,15536.5819849095,17651.1458218601,160113543.750093,414.9685592663,
,Female,11939,3106.6632318769,5.560432197,66386,17274.3902597689,15008.1699517204,179182541.05359,466.2532976677,
,Missing,13,†,3.1538461538,41,†,11191.6883161212,145491.948109575,†,
Payer,Medicare,7724,†,6.467908436,49958.124759674,†,17418.4115850435,134539811.082876,†,
,Medicaid,5454,†,6.537037037,35653,†,15684.5530513475,85543552.3420495,†,
,Private insurance,6947,†,5.1498488556,35776,†,15298.8863588364,106281363.534836,†,
,Uninsured,453,†,5.9315673289,2687,†,13247.1605930981,6000963.74867346,†,
,Other,444,†,5.1599099099,2291,†,15851.6748527738,7038143.6346316,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,1125,121.5427830596,2.5422222222,2860,308.9887640449,5800.105552385,6525118.74643315,†,
,Neonatal birth hospitalization,188,19.957537155,15.9574468085,3000,318.4713375796,21358.2399790172,4015349.11605524,†,
,Nonmaternal/nonneonatal hospitalization,19710,390.9628277859,6.1143645236,120514.124759674,2390.4892442511,16687.017193775,328901108.889305,†,
Type of substance use disorder,Alcohol-related disorders,3615,469.3902990075,6.4234748038,23220.861415863,3015.1167588389,15342.7041535738,55463875.5151693,72.0171649023,
,Cannabis-related disorders,2691,349.4133595101,4.9754738016,13389,1738.4970161579,12612.8242664655,33941110.1010587,44.0708929986,
,Neonatal abstinence syndrome,150,19.4767758924,17.9066666667,2686,348.764133647,24273.9842949872,3641097.64424809,4.7277895213,
,Sedative-related disorders,266,34.5388159159,6.515037594,1733,225.0216841438,11454.9289294893,3047011.09524415,3.9563968163,
,Stimulant-related disorders,1483,192.5603909898,6.3971679029,9487,1231.8411526096,12866.0311410729,19080324.1822112,24.7748798701,
,Miscellaneous substances and addictive disorders,947,122.9633784675,5.8753959873,5564,722.4585404364,10135.0526392835,9597894.84940148,12.4624031347,
Type of mental disorder,Anxiety disorders,8743,1135.2363441832,5.9072400778,51647,6706.1136301075,16526.4193776657,144490484.618931,187.6139191674,
,Bipolar disorders,1661,215.6728317155,6.8585189645,11392,1479.1962064434,13897.1731137296,23083204.5419049,29.9724267828,
,Depressive disorders,8539,1108.7479289695,5.5883592927,47719,6196.0817920711,15598.8808392983,133198843.486768,172.9522682481,
,"Disruptive, impulse-control, and conduct disorders",166,21.5542986543,10.0903614458,1675,217.4906641321,15596.783801918,2589066.11111838,3.3617773611,
,Eating disorders,103,13.3740527795,9.8446601942,1014,131.6630050328,15790.0058567061,1626370.60324073,2.1117637172,
,Obsessive-compulsive disorders,131,17.0097176127,6.6259541985,868,112.7056098308,14318.5078569844,1875724.52926496,2.4355377528,
,Personality disorders,234,30.3837703922,8.2307692308,1926,250.0818024587,13422.0873980519,3140768.45114414,4.0781362169,
,Schizophrenia and related disorders,1031,133.8703729673,12.0069105331,12379.124759674,1607.369591257,17943.2688484099,18499510.1827106,24.0207209299,
,Somatic symptom disorders,76,9.8682331188,4.4981765245,341.861415863,44.3890545535,15155.9333980454,1151850.93825145,1.4956228391,
,Suicidal ideation or attempt,1013,131.5331598602,7.0612043435,7153,928.7825197235,11797.5465072616,11950914.611856,15.517685707,
,Trauma- and stressor-related disorders,1393,180.8743254543,6.656756221,9272.861415863,1204.0362911886,16114.3158833253,22447242.0254721,29.1466601555,
,Miscellaneous mental disorders,1093,141.9207736695,4.1683440073,4556,591.5746064393,7748.7716863206,8469407.45314844,10.9971167271,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Spokane, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Spokane, Washington",,15264,3110.8674518563,5.9099842767,90210,18385.1777274607,14107.7532122042,215340745.031086,438.8735028667,
Age group,<1,202,3368.3508420877,12.6930693069,2564,42754.7106886776,17330.2862410948,3500717.82070115,583.7448425381,
,1-17,714,687.8148872427,8.9985994398,6425,6189.3706590114,11020.7882009204,7868842.77545719,75.8026219374,
,18-44,4345,2429.6410617727,5.4119677791,23515,13149.1391409862,11125.1738641071,48338880.4395455,270.301792396,
,45-64,5474,4331.7243016539,5.922725612,32421,25655.6144654585,15719.3039685362,86047469.9237671,680.9169100559,
,65-84,4529,5985.9899550621,5.5829101347,25285,33419.2439862543,15364.2821973095,69584834.0716151,919.7043889983,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,6617,2721.8579549661,6.4479371316,42666,17550.3689748504,15421.0899705424,102041352.335079,419.7401641057,
,Female,8629,3485.6055679206,5.5006373856,47465,19173.0522982214,13104.3852260559,113077740.115636,456.7671810812,
,Missing,18,†,4.3888888889,79,†,12314.0322427691,221652.580369844,†,
Payer,Medicare,6002,†,5.8682105965,35221,†,14739.8135114518,88468360.6957341,†,
,Medicaid,5332,†,6.4157914479,34209,†,12677.9708211993,67598940.4186346,†,
,Private insurance,3269,†,5.2018966045,17005,†,14862.9424941088,48586959.0132419,†,
,Uninsured,152,†,5.8355263158,887,†,12350.9167143109,1877339.34057525,†,
,Other,509,†,5.673870334,2888,†,17306.7692787821,8809145.56290009,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,808,141.4070703535,2.599009901,2100,367.5183759188,5382.8186126486,4349317.43902009,†,
,Neonatal birth hospitalization,178,30.3806110258,12.8033707865,2279,388.9742276839,16216.7715430995,2886585.33467171,†,
,Nonmaternal/nonneonatal hospitalization,14278,389.843003413,6.0114161647,85831,2343.5085324232,14575.209571186,208104842.257394,†,
Type of substance use disorder,Alcohol-related disorders,2532,516.0322581303,6.5884676145,16682,3399.861820746,14705.2144761385,37233603.0535829,75.8836503241,
,Cannabis-related disorders,1945,396.3991872288,6.3881748072,12425,2532.2673014488,12832.6399488333,24959484.7004808,50.8684804572,
,Neonatal abstinence syndrome,93,18.9537914716,18.3978494624,1711,348.7090022357,24826.41968137,2308857.03036741,4.7055478163,
,Opioid-related disorders,1986,404.7551598131,6.832326284,13569,2765.4193169706,15052.7339368019,29894729.5984886,60.9267173021,
,Sedative-related disorders,118,24.0488967059,8.1694915254,964,196.4672578347,13332.8094361627,1573271.5134672,3.2063935693,
,Stimulant-related disorders,1235,251.6981985746,7.5368421053,9308,1897.0095808359,13125.8767735389,16210457.8153206,33.0375953861,
,Miscellaneous substances and addictive disorders,848,172.8259695476,6.2570754717,5306,1081.3851349286,9842.5871463921,8346513.90014053,17.0105466643,
Type of mental disorder,Bipolar disorders,1382,281.6574173523,7.0622286541,9760,1989.1290834721,12137.8556304503,16774516.4812823,34.1871706907,
,Depressive disorders,6183,1260.1214265479,5.7134077309,35326,7199.5875002802,13546.7254308271,83759403.3388044,170.7051897495,
,"Disruptive, impulse-control, and conduct disorders",202,41.1684502932,14.4900990099,2927,596.5349208323,17317.5839686001,3498151.96165722,7.1293809481,
,Eating disorders,91,18.5461830529,10.1868131868,927,188.926502088,13603.5654892342,1237924.45952031,2.5229421573,
,Obsessive-compulsive disorders,119,24.2527009153,6.7478991597,803,163.6547801258,11491.4111493716,1367477.92677522,2.786977577,
,Personality disorders,405,82.5407047957,9.4987654321,3847,784.0347934546,12311.0616997849,4985979.98841288,10.1616370948,
,Schizophrenia and related disorders,1249,254.5514575058,10.1232986389,12644,2576.9004233013,14297.9554058614,17858146.3019209,36.3956538792,
,Somatic symptom disorders,84,17.1195535873,6.630952381,557,113.5189446203,11925.5194809008,1001743.63639567,2.0415956981,
,Suicidal ideation or attempt,1111,226.4264766124,8.5571557156,9507,1937.5666185009,10056.6279996981,11172913.7076647,22.7708684457,
,Trauma- and stressor-related disorders,1297,264.3340595557,7.5705474171,9819,2001.153531825,13254.400693912,17190957.7000039,35.035895424,
,Miscellaneous mental disorders,700,142.6629465605,5.4414285714,3809,776.2902334985,7982.4102452899,5587687.17170295,11.3879416625,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Stevens, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Stevens, Washington",,1308,2766.4974619289,5.8088685015,7598,16070.219966159,16541.8964418217,21636800.5459028,457.6311452179,
Age group,<1,11,2277.4327122153,10.1818181818,112,23188.4057971014,9951.7442652127,109469.186917339,226.644279332,
,1-17,37,389.555695936,9.972972973,369,3885.0284270373,13082.4960258357,484052.352955921,50.9636084392,
,18-44,314,2489.2976058348,4.9331210191,1549,12280.0063421595,13298.078125718,4175596.53147548,331.0287404055,
,45-64,474,3245.9083749914,5.776371308,2738,18749.5720057522,17989.2159984462,8526888.3832635,583.9134686889,
,65-84,472,4681.6107915096,5.9957627119,2830,28069.8274151954,17671.1739222257,8340794.09129056,827.2955853294,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,536,2265.5226340927,6.0186567164,3226,13635.403017879,17203.5667113439,9221111.75728036,389.7506977167,
,Female,772,3268.2782270014,5.6632124352,4372,18508.9538969561,16082.498430858,12415688.7886224,525.6207945736,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,602,†,5.9867109635,3604,†,16886.4145306976,10165621.5474799,†,
,Medicaid,447,†,5.7539149888,2572,†,15837.6081047808,7079410.82283703,†,
,Private insurance,187,†,5.128342246,959,†,16226.3739706816,3034331.93251747,†,
,Uninsured,13,†,5.6923076923,74,†,15333.9560910973,199341.429184265,†,
,Other,59,†,6.593220339,389,†,19628.7256590516,1158094.81388404,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,62,148.3253588517,2.3064516129,143,342.1052631579,6937.145638684,430103.029598408,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1238,292.9484145764,5.9798061389,7403,1751.7747278751,17091.4986996941,21159275.3902213,†,
Type of substance use disorder,Alcohol-related disorders,216,456.8527918782,6.6388888889,1434,3032.9949238579,18281.1877836919,3948736.56127747,83.5181167783,
,Cannabis-related disorders,189,399.7461928934,4.962962963,938,1983.9255499154,13964.5589072709,2639301.6334742,55.8227925862,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,169,357.4450084602,6.0414201183,1021,2159.475465313,14590.9119508105,2465864.11968698,52.154486457,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,83,175.5499153976,5.2771084337,438,926.3959390863,14419.5247201912,1196820.55177587,25.313463447,
,Miscellaneous substances and addictive disorders,81,171.3197969543,4.4444444444,360,761.421319797,10394.2879613929,841937.324872827,17.8074730303,
Type of mental disorder,Anxiety disorders,539,1140.0169204738,5.6196660482,3029,6406.5143824027,17384.7840817626,9370398.62007008,198.1894801199,
,Bipolar disorders,76,160.744500846,5.6973684211,433,915.820642978,13443.1575501145,1021679.9738087,21.6091365019,
,Depressive disorders,425,898.9001692047,6.0988235294,2592,5482.2335025381,16415.0199291534,6976383.4698902,147.5546419182,
,"Disruptive, impulse-control, and conduct disorders",14,29.6108291032,14.5714285714,204,431.4720812183,13849.0004201518,193886.005882126,4.1008038469,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,17,35.9560067682,10.5882352941,180,380.7106598985,14026.7931246969,238455.483119848,5.0434746853,
,Schizophrenia and related disorders,63,133.2487309645,8.9047619048,561,1186.5482233503,14570.285507909,917927.986998268,19.4147205372,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,43,90.9475465313,10.7674418605,463,979.2724196277,11806.1227449935,507663.278034723,10.737378977,
,Trauma- and stressor-related disorders,96,203.0456852792,6.28125,603,1275.3807106599,15668.9178857922,1504216.11703605,31.815061697,
,Miscellaneous mental disorders,29,61.3367174281,5.2068965517,151,319.3739424704,11385.9119027445,330191.445179592,6.9837446104,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Thurston, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Thurston, Washington",,7489,2774.5463437044,5.8643343571,43918,16270.8674486325,16105.1502837596,120611470.475076,446.8448583461,
Age group,<1,64,1983.880967142,6.703125,429,13298.2021078735,10188.5675589377,652068.323772016,202.1290526262,
,1-17,167,298.7531082846,5.0718562874,847,1515.232830641,21965.1109602172,3668173.53035628,65.6214517318,
,18-44,2252,2344.6121811556,5.0968028419,11478,11950.0260281103,11926.5253691759,26858535.1313843,279.6307665943,
,45-64,2533,3539.4396702299,6.2333201737,15789,22062.4607000628,17974.8288428741,45530241.4590002,636.2082227206,
,65-84,2473,5727.4537959146,6.2171451678,15375,35608.411691139,17752.7100811012,43902452.0305633,1016.7782674177,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,3126,2364.0089841416,6.7424824056,21077,15939.2889823266,18647.7865577753,58292980.7796056,440.8353495694,
,Female,4358,3165.1959182191,5.2374942634,22825,16577.6954642844,14290.8400177991,62279480.7975686,452.3330849226,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,3132,†,6.3646232439,19934,†,17316.9514172255,54236691.8387504,†,
,Medicaid,1924,†,6.2188149688,11965,†,14281.7496420295,27478086.3112647,†,
,Private insurance,1961,†,4.8934217236,9596,†,15832.8761272648,31048270.0855664,†,
,Uninsured,144,†,4.7083333333,678,†,11711.3460961617,1686433.83784729,†,
,Other,328,†,5.3201219512,1745,†,18786.5500050221,6161988.40164727,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,390,157.6394502829,2.5512820513,995,402.1827000808,5514.0282596949,2150471.02128099,†,
,Neonatal birth hospitalization,58,22.7183705445,6.6551724138,386,151.1946729338,8336.184654165,483498.709941569,†,
,Nonmaternal/nonneonatal hospitalization,7041,391.3405958204,6.0413293566,42537,2364.2174299689,16755.7876358264,117977500.743853,†,
Type of substance use disorder,Alcohol-related disorders,1100,407.531176135,6.4545454545,7100,2630.4285005076,15392.2782662018,16931506.092822,62.7283326522,
,Cannabis-related disorders,999,370.112404508,5.9079079079,5902,2186.5900014078,13618.9374505831,13605318.5131326,50.4053768668,
,Neonatal abstinence syndrome,18,6.6686919731,13.5555555556,244,90.3978245245,20067.2950082743,361211.310148937,1.3382260914,
,Opioid-related disorders,964,357.1455034492,7.6058091286,7332,2716.3805303833,18233.5787586062,17577169.9232964,65.1204066542,
,Sedative-related disorders,61,22.5994561311,7.1967213115,439,162.6419875666,9941.0464650434,606403.834367649,2.2466224348,
,Stimulant-related disorders,590,218.5849035633,7.4118644068,4373,1620.1216665802,14419.3776285224,8507432.80082825,31.5185826837,
,Miscellaneous substances and addictive disorders,341,126.3346646018,5.5982404692,1909,707.2518320379,9116.0109218855,3108559.72436295,11.5166818232,
Type of mental disorder,Anxiety disorders,3122,1156.6475744485,6.1796925048,19293,7147.7263465201,16811.1119867402,52484291.6226029,194.4453190325,
,Bipolar disorders,669,247.8530516675,6.1509715994,4115,1524.5370816322,13684.8202195466,9155144.7268767,33.9182445294,
,Depressive disorders,3442,1275.2020984151,5.7603137711,19827,7345.5642083892,15475.1011130513,53265298.0311226,197.3388141255,
,"Disruptive, impulse-control, and conduct disorders",49,18.1536614824,7.8775510204,386,143.0063945346,18012.5602161387,882615.450590799,3.2699392059,
,Eating disorders,48,17.783178595,6.9583333333,334,123.7412843901,11378.8475692504,546184.68332402,2.0235207853,
,Obsessive-compulsive disorders,49,18.1536614824,5.7959183673,284,105.2171400203,19467.0439156034,953885.151864571,3.5339812531,
,Personality disorders,152,56.3133988841,8.0921052632,1230,455.6939514964,10159.1756284368,1544194.69552239,5.720977095,
,Schizophrenia and related disorders,467,173.0155084137,9.556745182,4463,1653.4651264458,14879.3077804402,6948636.73346561,25.7435100048,
,Suicidal ideation or attempt,456,168.9401966523,6.9276315789,3159,1170.3554412822,9229.4836363202,4208644.53816199,15.5923078052,
,Trauma- and stressor-related disorders,887,328.6183211197,7.2987598647,6474,2398.506212998,15793.0310826618,14008418.570321,51.8987935978,
,Miscellaneous mental disorders,307,113.7382464304,4.1433224756,1272,471.254232767,7458.8977038001,2289881.59506661,8.4836194513,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Wahkiakum, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Wahkiakum, Washington",,106,2734.0727366521,5.6037735849,594,15321.1245808614,20074.1446392997,2127859.33176576,548.8417156992,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,23,2610.6696935301,5.4347826087,125,14188.422247446,20255.5833582956,465878.417240799,528.8063759827,
,45-64,35,3086.4197530864,6.6571428571,233,20546.7372134038,27022.3880080536,945783.580281879,834.0243212362,
,65-84,47,3897.1807628524,4.9787234043,234,19402.9850746268,15214.2303839525,715068.82804577,592.9260597394,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,50,2601.4568158168,5.34,267,13891.779396462,17433.3140940264,871665.704701321,453.5201377218,
,Female,56,2864.4501278772,5.8392857143,327,16726.3427109974,22432.0290547222,1256193.62706444,642.5542849435,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,61,†,4.8852459016,298,†,15822.2643182016,965158.1234103,†,
,Medicaid,16,†,7.0625,113,†,33846.3213802432,541541.142083892,†,
,Private insurance,25,†,6.08,152,†,22097.1455524606,552428.638811516,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,101,289.3982808023,5.7722772277,583,1670.4871060172,20605.4301936611,2081148.44955977,†,
Type of substance use disorder,Alcohol-related disorders,26,670.6216146505,7.1923076923,187,4823.3169976786,22248.5849579586,578463.208906924,149.203819682,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,21,541.6559195254,5.7142857143,120,3095.1766830023,14672.5347086992,308123.228882684,79.4746527941,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,30,773.7941707506,4.5333333333,136,3507.8669074026,25565.2268197899,766956.804593698,197.8222348707,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,49,1263.8638122259,4.7551020408,233,6009.8013928295,18902.4463400075,926219.870660367,238.9011789168,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
