US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Wabash, Indiana",,1018,3142.3632547228,5.0913555992,5183,15998.8887516977,10638.477353516,10829969.9458793,334.2996032189,
Age group,<1,13,3672.3163841808,10.9230769231,142,40112.9943502824,10790.9647228326,140282.541396825,396.2783655278,
,1-17,39,590.015128593,4.0256410256,157,2375.189107413,1951.4268084293,76105.6455287413,11.5137133932,
,18-44,247,2400.6220235203,4.1376518219,1022,9932.9380892215,6882.3794418546,1699947.72213809,165.2199166234,
,45-64,345,4000.9277513626,4.7768115942,1648,19111.6780702771,12312.180323035,4247702.21144708,492.6014393421,
,65-84,374,5736.1963190184,5.9197860963,2214,33957.0552147239,12475.7535437663,4665931.82536859,715.6337155473,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,421,2667.5959954378,5.5035629454,2317,14681.2824737042,11178.6432860245,4706208.82341632,298.2010406423,
,Female,595,3581.3169615986,4.8016806723,2857,17196.340435777,10274.4302127891,6113285.97660955,367.9599119182,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,545,†,5.352293578,2917,†,11599.2789222328,6321607.01261692,†,
,Medicaid,222,†,4.8198198198,1070,†,7998.2904362077,1775620.4768381,†,
,Private insurance,190,†,4.4736842105,850,†,11352.6546277984,2157004.3792817,†,
,Uninsured,34,†,3.4117647059,116,†,6444.2244116967,219103.629997688,†,
,Other,27,†,8.5185185185,230,†,13208.6832275898,356634.447144925,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,18,54.0540540541,2.2222222222,40,120.1201201201,6364.3224549406,114557.804188931,†,
,Neonatal birth hospitalization,11,32.3529411765,11.3636363636,125,367.6470588235,11013.9375355688,121153.312891257,†,
,Nonmaternal/nonneonatal hospitalization,989,302.9096477795,5.0738119312,5018,1536.9065849923,10712.0918390284,10594258.8287991,†,
Type of substance use disorder,Alcohol-related disorders,118,364.242499074,5.6101694915,662,2043.4621558217,12100.9955890375,1427917.47950642,44.0769687463,
,Cannabis-related disorders,57,175.9476478578,4.1754385965,238,734.6585998271,7163.2054008431,408302.707848059,12.603491414,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,102,314.8536856402,4.6862745098,478,1475.4908013335,10269.929291976,1047532.78778155,32.3352508884,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,20,61.7360167922,3.15,63,194.4684528954,5207.5359866076,104150.719732151,3.2149252912,
,Miscellaneous substances and addictive disorders,44,135.8192369428,5.25,231,713.0509939499,6687.9070006124,294267.908026944,9.0834642557,
Type of mental disorder,Anxiety disorders,478,1475.4908013335,5.1317991632,2453,7571.9224595629,11560.3416315135,5525843.29986346,170.5717773757,
,Bipolar disorders,71,219.1628596123,7.1408450704,507,1565.0080256822,11020.1925626232,782433.671946251,24.152169155,
,Depressive disorders,462,1426.1019878997,4.7748917749,2206,6809.4826521793,10341.1689667381,4777620.06263301,147.4756162067,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,18,55.562415113,4.3333333333,78,240.7704654896,4662.7490737061,83929.4833267106,2.590735996,
,Schizophrenia and related disorders,51,157.4268428201,7.8235294118,399,1231.6335350043,8215.8157413067,419006.602806641,12.9338993335,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,70,216.0760587727,5.7,399,1231.6335350043,3750.6541251765,262545.788762355,8.1042656119,
,Trauma- and stressor-related disorders,61,188.2948512162,4.393442623,268,827.2626250154,5627.4217921261,343272.729319691,10.5961454908,
,Miscellaneous mental disorders,18,55.562415113,5.1666666667,93,287.0724780837,6887.6571155594,123977.828080068,3.8269486381,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Warren, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Warren, Indiana",,163,2983.7085850265,4.9570552147,808,14790.4082006223,10667.1751551451,1738749.55028866,318.2774208839,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,19,1177.1995043371,4.6315789474,88,5452.29244114,6885.186157729,130818.53699685,81.0523773215,
,45-64,57,3649.1677336748,4.6666666667,266,17029.4494238156,11825.5116361538,674054.16326077,431.5327549685,
,65-84,84,7685.2698993596,5.2023809524,437,39981.7017383348,11012.7308576619,925069.3920436,846.3580897014,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,58,2144.1774491682,5.1034482759,296,10942.6987060998,10167.7836442899,589731.451368816,218.0153239811,
,Female,105,3807.1065989848,4.8761904762,512,18564.1769398114,10943.0295135223,1149018.09891984,416.6127987382,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,97,†,4.8453608247,470,†,11867.0803111767,1151106.79018414,†,
,Medicaid,12,†,4.6666666667,56,†,7327.1591052589,87925.9092631071,†,
,Private insurance,36,†,4.4444444444,160,†,10569.7240726341,380510.066614829,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,17,†,7.1176470588,121,†,6769.6856394771,115084.65587111,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,157,332.6271186441,4.9808917197,782,1656.7796610169,10901.6814494071,1711563.98755692,†,
Type of substance use disorder,Alcohol-related disorders,15,274.574409665,4.5333333333,68,1244.7373238147,8097.5651217447,121463.47682617,22.2338416303,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,14,256.2694490207,6.5714285714,92,1684.0563792788,11753.6337172797,164550.872041916,30.1209723672,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,89,1629.1414973458,5.0112359551,446,8164.0124473732,10877.4017564678,968088.756325636,177.2082658476,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,82,1501.0067728354,4.5853658537,376,6882.6652022698,11132.7541187412,912885.837736778,167.1033933254,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Warrick, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Warrick, Indiana",,2121,3473.9738592066,5.2451673739,11125,18221.5743440233,9693.5116433073,20559938.1954546,336.7500605276,
Age group,<1,12,1678.3216783217,9.0833333333,109,15244.7552447552,9220.4726862312,110645.672234774,154.7491919367,
,1-17,113,812.7157652474,6.3451327434,717,5156.7894131185,6889.2833826043,778489.022234289,55.990292163,
,18-44,519,2714.2931855029,4.0867052023,2121,11092.5160817948,7320.4445323353,3799310.712282,198.6983270897,
,45-64,660,3843.913803145,5.2333333333,3454,20116.4822364589,10713.7290298321,7071061.1596892,411.8265090093,
,65-84,817,8054.0220820189,5.782129743,4724,46569.4006309148,10771.6421407765,8800431.6290144,867.5504366142,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,883,2927.8159090156,5.3465458664,4721,15653.7020458238,10669.4605847231,9421133.69631056,312.3821644057,
,Female,1236,4000.6473539408,5.1763754045,6398,20708.8525651399,9004.061191295,11129019.6324405,360.2207357967,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1044,†,5.7528735632,6006,†,10363.0785678467,10819054.0248319,†,
,Medicaid,321,†,5.0186915888,1611,†,6517.3146677725,2092058.00835498,†,
,Private insurance,547,†,4.7586837294,2603,†,10647.9526461517,5824430.09744499,†,
,Uninsured,149,†,4.1677852349,621,†,8216.2334214079,1224218.77978977,†,
,Other,60,†,4.7333333333,284,†,10002.9547505488,600177.285032928,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,53,87.3146622735,3.5094339623,186,306.4250411862,5611.0091023022,297383.482422017,†,
,Neonatal birth hospitalization,11,17.8861788618,8.5454545455,94,152.8455284553,8032.2931355457,88355.2244910028,†,
,Nonmaternal/nonneonatal hospitalization,2057,342.776203966,5.2722411279,10845,1807.1988002,9807.5836113474,20174199.4885416,†,
Type of substance use disorder,Alcohol-related disorders,269,440.5935729027,4.8550185874,1306,2139.0899859141,9930.9957487034,2671437.85640121,43.755328994,
,Cannabis-related disorders,157,257.1494087201,4.076433121,640,1048.2523667573,5720.289893349,898085.513255792,14.7096916378,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,127,208.0125790284,5.0787401575,645,1056.4418383726,10336.0869066624,1312683.03714613,21.5003609452,
,Sedative-related disorders,20,32.7578864612,3.95,79,129.3936515216,4926.4669741044,98529.3394820877,1.6138064579,
,Stimulant-related disorders,74,121.2041799063,4.5405405405,336,550.3324925476,7010.4362941097,518772.285764119,8.4969418181,
,Miscellaneous substances and addictive disorders,62,101.5494480296,5.5806451613,346,566.7114357782,9747.0890351406,604319.520178715,9.8981151141,
Type of mental disorder,Anxiety disorders,1141,1868.8374226095,5,5705,9344.1871130475,9447.2738758853,10779339.4923851,176.554189609,
,Bipolar disorders,181,296.4588724735,6.4640883978,1170,1916.3363579782,7798.6209172588,1411550.38602383,23.1197036398,
,Depressive disorders,881,1442.9848986143,5.0022701476,4407,7218.2002817178,8608.2119619972,7583834.73851957,124.2151986523,
,"Disruptive, impulse-control, and conduct disorders",46,75.3431388607,9.0652173913,417,683.0019327153,10117.589505674,465409.117261008,7.6229095106,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,32,52.4126183379,6.21875,199,325.9409702886,5761.9873563376,184383.595402804,3.0200084418,
,Personality disorders,97,158.8757493367,5.1340206186,498,815.671372883,4892.8567506833,474607.104816283,7.7735628266,
,Schizophrenia and related disorders,131,214.5641563206,8.1679389313,1070,1752.5469256723,9502.7759755103,1244863.65279184,20.3895510989,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,251,411.1114750876,4.8725099602,1223,2003.1447571003,4922.198715659,1235471.87763041,20.2357237467,
,Trauma- and stressor-related disorders,122,199.8231074131,4.8278688525,589,964.7197562813,7118.2718653108,868429.167567916,14.2239520354,
,Miscellaneous mental disorders,71,116.2904969371,4.0845070423,290,474.9893536869,5479.3660803099,389034.991702004,6.3719820438,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Washington, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Washington, Indiana",,937,3563.4150979274,5.1963713981,4869,18516.8282943525,13142.6054936458,12314621.3475462,468.3255884216,
Age group,<1,18,6122.4489795918,15.6666666667,282,95918.3673469387,36354.4700723516,654380.461302329,2225.7838819807,
,1-17,18,316.7898627244,5.6111111111,101,1777.5431186202,28891.530344989,520047.546209802,91.5254393189,
,18-44,250,2946.0287532406,4.404,1101,12974.3106292717,9873.3827540225,2468345.68850563,290.872694851,
,45-64,338,4498.2698961938,5.0887573964,1720,22890.6042054831,13297.6286188401,4494598.47316796,598.1632250689,
,65-84,313,7247.0479277611,5.3194888179,1665,38550.5904144477,13345.8440203209,4177249.17836046,967.1797125169,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,383,2918.762383783,5.3785900783,2060,15698.8263984148,14460.3304635545,5538306.56754138,422.0626861409,
,Female,553,4197.9807181356,5.061482821,2799,21248.0072876338,12219.5903457566,6757433.46120342,512.97604655,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,403,†,4.9032258065,1976,†,13421.3247370674,5408793.86903816,†,
,Medicaid,189,†,5.6560846561,1069,†,11439.20432298,2162009.61704322,†,
,Private insurance,272,†,5.5183823529,1501,†,14438.3838383822,3927240.40403997,†,
,Uninsured,39,†,3.4102564103,133,†,9232.6582161896,360073.670431395,†,
,Other,34,†,5.5882352941,190,†,13426.5819703953,456503.78699344,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,31,111.9133574007,2.5161290323,78,281.5884476534,5481.1776677333,169916.50769973,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,897,373.75,5.2742474916,4731,1971.25,13426.3105953572,12043400.6040354,†,
Type of substance use disorder,Alcohol-related disorders,122,463.9665335615,5.4590163934,666,2532.800912721,14166.4001713989,1728300.82091066,65.7273558057,
,Cannabis-related disorders,41,155.9231793117,3.9756097561,163,619.8897128732,9932.8762536518,407247.926399722,15.4876564518,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,91,346.0733979844,5.6373626374,513,1950.9412435824,14004.0815437954,1274371.42048538,48.4644008551,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,18,68.4540787222,5.7222222222,103,391.7094504659,10291.0039940387,185238.071892698,7.0446119754,
,Miscellaneous substances and addictive disorders,61,231.9832667808,5.131147541,313,1190.3403688914,9361.9504630258,571078.978244573,21.7181585185,
Type of mental disorder,Anxiety disorders,396,1505.9897318882,5.0606060606,2004,7621.2207644039,14360.443845043,5686735.76263703,216.2668097599,
,Bipolar disorders,65,247.1952842746,5.4923076923,357,1357.6725613234,10560.9231581542,686460.005280025,26.1061040228,
,Depressive disorders,430,1635.2918805857,4.8674418605,2093,7959.6881536414,12444.6028420308,5351179.22207328,203.5055798469,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,11,41.833048108,5,55,209.16524054,6830.6262051475,75136.8882566225,2.8574591465,
,Schizophrenia and related disorders,51,193.9532230462,6.7058823529,342,1300.6274957216,6970.0353352803,355471.802099293,13.5186081802,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,26,98.8781137098,3.5769230769,93,353.6794067313,5886.2435908759,153042.333362774,5.820206631,
,Trauma- and stressor-related disorders,35,133.1051530709,4.8,168,638.9047347404,12402.8205771238,434098.720199335,16.5087933143,
,Miscellaneous mental disorders,28,106.4841224567,3.0357142857,85,323.2553717437,5062.9286537917,141762.002306166,5.3912151476,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Wayne, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Wayne, Indiana",,3665,5416.9499541813,5.487585266,20112,29725.9747553873,9165.3271317546,33590923.9378805,496.4811838641,
Age group,<1,43,5212.1212121212,13.7209302326,590,71515.1515151515,7756.9370915249,333548.294935571,404.3009635583,
,1-17,88,615.4276522834,5.2159090909,459,3210.0146863417,4445.4935797568,391203.435018595,27.3587967703,
,18-44,730,3342.3378050455,4.601369863,3359,15379.3324481479,7963.6062580363,5813432.56836649,266.1706226073,
,45-64,1310,7220.0176366843,5.2755725191,6911,38089.7266313933,9798.3263882939,12835807.568665,707.4408933347,
,65-84,1494,11905.3311020798,5.8855421687,8793,70069.3282333253,9516.0187890862,14216932.0708948,1132.9135445768,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1537,4678.985661664,5.6258945999,8647,26323.4801668239,9476.0830137705,14564739.5921653,443.3845655017,
,Female,2124,6101.8702059812,5.3921845574,11453,32902.4102961877,8935.1335685155,18978223.6995269,545.2102530819,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2104,†,5.8450570342,12298,†,9515.7407292477,20021118.4943372,†,
,Medicaid,852,†,5.2910798122,4508,†,7237.995969668,6166772.56615716,†,
,Private insurance,428,†,4.3785046729,1874,†,11306.8183733761,4839318.26380497,†,
,Uninsured,137,†,3.4525547445,473,†,5306.8109269422,727033.096991076,†,
,Other,144,†,6.6597222222,959,†,12754.732754098,1836681.51659012,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,79,116.0058737151,3.5443037975,280,411.1600587372,5676.1467200575,448415.590884543,†,
,Neonatal birth hospitalization,39,55.4765291607,12.7435897436,497,706.9701280228,6555.934808966,255681.457549675,†,
,Nonmaternal/nonneonatal hospitalization,3547,469.3661505889,5.4510854243,19335,2558.5549821358,9271.7301633624,32886826.8894463,†,
Type of substance use disorder,Alcohol-related disorders,473,699.1043187797,5.1353065539,2429,3590.1149900973,7542.1632567957,3567443.22046434,52.7275890577,
,Cannabis-related disorders,224,331.0768866948,4.6160714286,1034,1528.2745573325,7149.5271594284,1601494.08371195,23.6704319328,
,Neonatal abstinence syndrome,21,31.0384581276,21.8571428571,459,678.4120133613,12715.3506186553,267022.362991762,3.9466487776,
,Opioid-related disorders,399,589.7307044252,5.2431077694,2092,3092.0216382394,9492.8251392529,3787637.2305619,55.9821045636,
,Sedative-related disorders,41,60.5988944397,5.7804878049,237,350.2911702977,5805.0065868437,238005.27006059,3.5177698138,
,Stimulant-related disorders,100,147.8021815602,4.43,443,654.7636643117,6811.7508938452,681175.089384523,10.0679164235,
,Miscellaneous substances and addictive disorders,211,311.862603092,4.654028436,982,1451.4174229212,7544.7277264812,1591937.55028754,23.529184284,
Type of mental disorder,Anxiety disorders,1940,2867.3623222679,5.406185567,10488,15501.4928020337,9179.4388207481,17808111.3122513,263.2077701418,
,Bipolar disorders,325,480.3570900706,5.7046153846,1854,2740.2524461261,9264.7212812553,3011034.41640796,44.5037455498,
,Depressive disorders,2020,2985.604067516,5.4554455446,11020,16287.800407934,8632.4974302005,17437644.809005,257.7321944043,
,"Disruptive, impulse-control, and conduct disorders",89,131.5439415886,9.6404494382,858,1268.1427177865,5946.8697023095,529271.403505546,7.8227468076,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,19,28.0824144964,15.4736842105,294,434.538413787,13434.2074624387,255249.941786335,3.7726498239,
,Personality disorders,208,307.4285376452,7.7740384615,1617,2389.9612758284,6280.2836056223,1306298.98996943,19.3073840487,
,Schizophrenia and related disorders,352,520.2636790919,9.6647727273,3402,5028.230216678,8137.1010666976,2864259.57547754,42.334381381,
,Somatic symptom disorders,17,25.1263708652,7.5882352941,129,190.6648142127,11716.7705733502,199185.099746955,2.9439992277,
,Suicidal ideation or attempt,173,255.6977740991,5.9826589595,1035,1529.7525791481,3685.3899710381,637572.464989591,9.4234601228,
,Trauma- and stressor-related disorders,244,360.6373230069,5.9508196721,1452,2146.0876762541,9121.8066287206,2225720.81740782,32.8966392357,
,Miscellaneous mental disorders,111,164.0604215318,8.0630630631,895,1322.8295249638,6332.0657423574,702859.297401669,10.3884137486,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Wells, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
