,,,,,,,,,,
"2016 Prairie, Arkansas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,90133.5433804187,3024.0827834163,5.477241976,493683.227248592,16563.6331602181,9418.9749724995,848946751.332917,284.8312801714,
"Prairie, Arkansas",,236,3072.1166362926,5.7966101695,1368,17807.8625357979,8773.1588644935,2070465.49202045,269.5216730045,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,14,964.1873278237,7.6428571429,107,7369.1460055096,8475.5847505543,118658.18650776,81.7205141238,
,18-44,68,3139.4275161588,5.2647058824,358,16528.162511542,7147.1638627755,486007.142668736,224.3800289329,
,45-64,83,3737.0553804593,5.1686746988,429,19315.6235929761,9544.8076765322,792219.037152174,356.6947488303,
,65-84,71,4013.5669869983,6.676056338,474,26794.7993216506,9487.0581083349,673581.125691782,380.7694322735,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,101,2673.3721545791,6.7227722772,679,17972.4722075172,10278.8610884453,1038164.96993298,274.7922101464,
,Female,135,3457.9918032787,5.1037037037,689,17648.5655737704,7646.6705339813,1032300.52208747,264.4212402888,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,113,†,6.3982300885,723,†,9718.9338708198,1098239.52740263,†,
,Medicaid,51,†,6.9215686275,353,†,7477.3244393135,381343.546404988,†,
,Private insurance,63,†,3.8095238095,240,†,7716.7437909443,486154.858829492,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,235,232.4431256182,5.8127659574,1366,1351.137487636,8802.1689592962,2068509.70543459,†,
Type of substance use disorder,Alcohol-related disorders,23,299.4011976048,8.9130434783,205,2668.5758916949,15155.9844727395,348587.64287301,45.3771990202,
,Cannabis-related disorders,12,156.2093204895,6.75,81,1054.4129133038,5702.133344105,68425.6001292597,8.9072637502,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,18,234.3139807342,4.4444444444,80,1041.3954699297,6334.3793702535,114018.828664562,14.8423364572,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,15,195.2616506118,6.6666666667,100,1301.7443374121,7555.5449924521,113333.174886781,14.753081865,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,109,1418.9013277792,5.247706422,572,7445.9776099974,8554.3478462687,932423.915243291,121.3777551736,
,Bipolar disorders,28,364.4884144754,7.8214285714,219,2850.8200989326,8718.5327209148,244118.916185614,31.77804168,
,Depressive disorders,114,1483.9885446498,5.8245614035,664,8643.5824004165,8020.447772492,914331.046064091,119.0225261734,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,21,273.3663108565,9.1428571429,192,2499.3491278313,6770.3951416211,142178.297974043,18.5079794291,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,32,416.5581879719,6.8125,218,2837.8026555584,4922.341786563,157514.937170016,20.5044177519,
,Trauma- and stressor-related disorders,14,182.2442072377,6.5,91,1184.587347045,6100.6154920011,85408.6168880149,11.11801834,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Pulaski, Arkansas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,90133.5433804187,3024.0827834163,5.477241976,493683.227248592,16563.6331602181,9418.9749724995,848946751.332917,284.8312801714,
"Pulaski, Arkansas",,9784,2488.3517467293,5.9188470973,57910,14728.1735131945,9877.1276297175,96637816.7291562,245.7776779008,
Age group,<1,117,2174.3170414421,21.1025641026,2469,45883.6647463296,58375.2686545667,6829906.4325843,1269.2634143438,
,1-17,164,185.6358594148,9.0487804878,1484,1679.7781425095,35116.8788384495,5759168.12950572,65.1895198314,
,18-44,3979,2769.2521835961,4.9085197286,19531,13592.9289765807,6664.2427302575,26517021.8236947,184.5496873278,
,45-64,3560,3558.1497621237,5.945505618,21166,21154.9994003118,10096.1781004384,35942394.0375609,359.2371370643,
,65-84,1964,3524.1974555438,6.7515274949,13260,23793.7160185899,10992.5286689462,21589326.3058104,387.3984156509,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,4275,2260.6608004061,6.2488888889,26714,14126.6181572045,10447.2745373134,44662098.6470151,236.1774401759,
,Female,5509,2699.3257810356,5.6627337085,31196,15285.5630904315,9434.6919735235,51975718.0821411,254.6730728026,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,3455,†,6.6593342981,23008,†,10338.9747861589,35721157.8861791,†,
,Medicaid,2565,†,5.8257309942,14943,†,7357.9061371015,18873029.2416652,†,
,Private insurance,3325,†,5.28,17556,†,11460.5191167973,38106226.0633513,†,
,Uninsured,228,†,5.9473684211,1356,†,8386.0679927477,1912023.50234647,†,
,Other,121,†,4.1157024793,498,†,8944.3160995916,1082262.24805058,†,
,Missing,90,†,6.1,549,†,10479.0865284832,943117.787563496,†,
Type of stay,Maternal delivery hospitalization,330,63.351890958,2.9787878788,983,188.7118448839,5166.0017998214,1704780.59394107,†,
,Neonatal birth hospitalization,97,18.8276397516,10.2268041237,992,192.5465838509,12054.503629476,1169286.85205917,†,
,Nonmaternal/nonneonatal hospitalization,9357,246.1396817046,5.9778775248,55935,1471.392871235,10020.7063463883,93763749.2831559,†,
Type of substance use disorder,Alcohol-related disorders,1790,455.2483265173,5.6240223464,10067,2560.3267614804,9748.8667947528,17450471.5626074,44.3815529375,
,Cannabis-related disorders,834,212.1101141427,5.7601918465,4804,1221.7949500498,7108.5411455107,5928523.31535591,15.0779347376,
,Neonatal abstinence syndrome,18,4.5779161326,38.5,693,176.2497711042,122922.499312077,2212604.98761739,5.6272889266,
,Opioid-related disorders,705,179.3017151926,6.8510638298,4830,1228.4074955747,15364.0549039554,10831658.7072885,27.5480139659,
,Sedative-related disorders,116,29.5021261877,7.5948275862,881,224.0635618222,14549.0752074616,1687692.72406555,4.2922865269,
,Stimulant-related disorders,985,250.5137439215,6.2324873096,6139,1561.3237298826,8331.166161268,8206198.66884902,20.8707162629,
,Miscellaneous substances and addictive disorders,662,168.3655822092,6.3126888218,4179,1062.8395287798,7900.5375340079,5230155.84751326,13.3017860168,
Type of mental disorder,Anxiety disorders,2763,702.7101263505,5.6026058632,15480,3937.0078740157,10697.4749477687,29557123.280685,75.1722397218,
,Bipolar disorders,1016,258.3979328165,6.7618110236,6870,1747.2379906,7841.8497089892,7967319.30433307,20.2631775426,
,Depressive disorders,4090,1040.204276791,5.8444987775,23904,6079.4726240615,9101.382463832,37224654.2770728,94.6729696359,
,"Disruptive, impulse-control, and conduct disorders",115,29.2477975137,11.1913043478,1287,327.3210034792,10513.5631962215,1209059.76756547,3.0749856751,
,Eating disorders,30,7.629860221,5.2333333333,157,39.929601823,6844.8332316754,205344.99695026,0.5222512079,
,Obsessive-compulsive disorders,40,10.1731469613,8.725,349,88.7607072372,9875.9466650775,395037.866603101,1.0046945681,
,Personality disorders,564,143.4413721541,7.5833333333,4277,1087.763738835,5095.5848760258,2873909.87007856,7.3091768654,
,Schizophrenia and related disorders,1467,373.100164805,8.5664621677,12567,3196.1484465604,7475.735017822,10966903.2711449,27.8919796719,
,Somatic symptom disorders,52,13.2250910497,6.0769230769,316,80.3678609941,7793.9221474455,405283.951667167,1.0307533003,
,Suicidal ideation or attempt,1141,290.1890170705,6.5398773006,7462,1897.800565627,5293.1359526247,6039468.12194481,15.3600991931,
,Trauma- and stressor-related disorders,607,154.3775051374,6.6392092257,4030,1024.9445563491,9326.9263568809,5661444.29862673,14.3986762158,
,Miscellaneous mental disorders,573,145.7303302203,5.3507853403,3066,779.7717145822,5351.4036489219,3066354.29083224,7.798618209,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Randolph, Arkansas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,90133.5433804187,3024.0827834163,5.477241976,493683.227248592,16563.6331602181,9418.9749724995,848946751.332917,284.8312801714,
"Randolph, Arkansas",,573,3532.4579249121,5.6143106457,3217,19832.3161334073,9110.8263381915,5220503.49178375,321.8361070084,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,143,2833.9278636544,4,572,11335.7114546175,5042.2428778076,721040.731526493,142.8935258673,
,45-64,189,4475.4913568553,5.9206349206,1119,26497.7504143973,10973.3636613867,2073965.73200209,491.1119422217,
,65-84,226,6702.2538552788,6.3672566372,1439,42674.9703440094,10054.7787164053,2272379.9899076,673.89679416,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,254,3189.7526058018,6.125984252,1556,19540.3742308175,10499.4921139305,2666870.99693835,334.9078233001,
,Female,319,3862.9208040688,5.2068965517,1661,20113.8290142891,8005.1175387003,2553632.4948454,309.2313507926,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,304,†,6.3618421053,1934,†,9732.2548730355,2958605.48140278,†,
,Medicaid,117,†,4.5213675214,529,†,6106.6881904109,714482.518278081,†,
,Private insurance,120,†,4.7333333333,568,†,10766.5331737716,1291983.9808526,†,
,Uninsured,19,†,5.4736842105,104,†,3383.0143228878,64277.272134868,†,
,Other,12,†,5.9166666667,71,†,14779.9269014624,177359.122817549,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,14,70.351758794,1.9285714286,27,135.6783919598,3804.320401097,53260.4856153579,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,554,277.1385692846,5.7400722022,3180,1590.7953976988,9314.547985314,5160259.58386396,†,
Type of substance use disorder,Alcohol-related disorders,58,357.5611861168,4.1551724138,241,1485.7283767955,7062.100522391,409601.83029868,25.2513303926,
,Cannabis-related disorders,30,184.9454410949,5.1666666667,155,955.5514456569,5485.0234286152,164550.702858457,10.1443007742,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,35,215.7696812774,5.2857142857,185,1140.4968867517,8142.6586175678,284993.051614873,17.5693885466,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,37,228.0993773503,5.6216216216,208,1282.2883915911,4390.0794175895,162432.938450813,10.0137438167,
,Miscellaneous substances and addictive disorders,27,166.4508969854,5.9259259259,160,986.3756858393,5669.5167041278,153076.951011449,9.4369614088,
Type of mental disorder,Anxiety disorders,207,1276.1235435547,5.1690821256,1070,6596.3873990506,9581.0276849807,1983272.730791,122.2657500025,
,Bipolar disorders,48,295.9127057518,5.375,258,1590.5307934159,7333.9083140405,352027.599073942,21.7019665294,
,Depressive disorders,285,1756.9816904013,5.4947368421,1566,9654.1520251526,9051.1099662973,2579566.34039474,159.0263448859,
,"Disruptive, impulse-control, and conduct disorders",24,147.9563528759,8.9583333333,215,1325.4423278466,9342.7204242438,224225.290181852,13.8231483991,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,20,123.2969607299,4.5,90,554.8363232846,2692.8762067512,53857.5241350246,3.3202345191,
,Schizophrenia and related disorders,65,400.7151223722,7.6,494,3045.434930029,5593.2817285649,363563.312356718,22.4131257232,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,102,628.8144997226,4.4411764706,453,2792.6761605326,2745.8404260852,280075.723460687,17.2662427385,
,Trauma- and stressor-related disorders,29,178.7805930584,3.0689655172,89,548.6714752481,3408.7243401166,98853.0058633807,6.094137591,
,Miscellaneous mental disorders,50,308.2424018248,10.12,506,3119.4131064669,8898.7553043873,444937.765219365,27.4297370828,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Saline, Arkansas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,90133.5433804187,3024.0827834163,5.477241976,493683.227248592,16563.6331602181,9418.9749724995,848946751.332917,284.8312801714,
"Saline, Arkansas",,2392,2096.7558138516,6.0656354515,14509,12718.1563976472,10362.4351115424,24786944.7868095,217.2749606579,
Age group,<1,37,2539.4646533974,19.7297297297,730,50102.9512697323,38093.3117409429,1409452.53441489,967.3661869697,
,1-17,43,161.1694152924,12.2790697674,528,1979.0104947526,25453.0193383496,1094479.83154903,41.0224824419,
,18-44,858,2104.3853625037,4.6445221445,3985,9773.8644167566,7626.2581094282,6543329.45788944,160.4858593616,
,45-64,865,2945.7839531399,5.5895953757,4835,16465.7403623484,10364.246441959,8965073.17229456,305.3083085511,
,65-84,589,3725.9615384615,7.5229202037,4431,28030.1113360323,11501.8841946716,6774609.79066161,428.5557812919,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,985,1754.5422158888,6.414213198,6318,11254.0078375489,11652.0088220788,11477228.6897476,204.4394137825,
,Female,1406,2426.6063754509,5.8243243243,8189,14133.3425380991,9461.2569677304,13302527.2966289,229.5874647767,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,952,†,7.0010504202,6665,†,10665.6371208964,10153686.5390934,†,
,Medicaid,536,†,5.9496268657,3189,†,7811.140509033,4186771.31284168,†,
,Private insurance,787,†,5.2757306226,4152,†,12045.4200536791,9479745.58224548,†,
,Uninsured,77,†,4.7922077922,369,†,8216.4451597158,632666.277298116,†,
,Other,28,†,3.25,91,†,8727.9062025414,244381.37367116,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,79,59.2648162041,2.4050632911,190,142.5356339085,4684.7768454272,370097.370788748,†,
,Neonatal birth hospitalization,26,19.8321891686,19.1923076923,499,380.6254767353,27535.7245414117,715928.838076704,†,
,Nonmaternal/nonneonatal hospitalization,2287,208.1361485257,6.0428508964,13820,1257.7357116855,10363.3225089392,23700918.5779441,†,
Type of substance use disorder,Alcohol-related disorders,335,293.651002358,4.7223880597,1582,1386.7339872547,9241.1200556788,3095775.21865241,27.1366416726,
,Cannabis-related disorders,143,125.3495323498,5.013986014,717,628.5008020617,6382.9678789573,912764.406690889,8.0010203863,
,Neonatal abstinence syndrome,11,9.6422717192,27,297,260.3413364189,45918.1576003435,505099.733603779,4.4275535243,
,Opioid-related disorders,223,195.4751448532,4.7937219731,1069,937.0534970766,8939.4784558825,1993503.69566179,17.4744584608,
,Sedative-related disorders,43,37.6925167206,6.5348837209,281,246.3162139182,10963.1955526123,471417.408762332,4.1323043168,
,Stimulant-related disorders,161,141.1277951631,4.801242236,773,677.5887308141,6648.2833031309,1070373.61180406,9.3825756419,
,Miscellaneous substances and addictive disorders,126,110.4478396928,6.5396825397,824,722.293808785,8075.0480040638,1017456.04851203,8.9187160746,
Type of mental disorder,Anxiety disorders,720,631.1305125306,6.0180555556,4333,3798.1784872152,13536.0973275811,9745990.07585846,85.4304404402,
,Bipolar disorders,283,248.0693542308,6.0636042403,1716,1504.1943881979,7450.0542570413,2108365.35474269,18.4813014853,
,Depressive disorders,914,801.1851228513,6.090809628,5567,4879.8660600801,10373.0035412492,9480925.23670183,83.1069611653,
,"Disruptive, impulse-control, and conduct disorders",26,22.7908240636,6.8076923077,177,155.1529176638,6113.8464179623,158960.00686702,1.3933959806,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,14,12.2719821881,6.2142857143,87,76.2616035974,9967.148883442,139540.084368187,1.2231667356,
,Personality disorders,117,102.5587082862,6.8632478632,803,703.8858355028,5162.5847038934,604022.410355526,5.2946801865,
,Schizophrenia and related disorders,293,256.8350557937,9.6689419795,2833,2483.3232527765,10419.961202717,3053048.63239608,26.7621131687,
,Somatic symptom disorders,11,9.6422717192,15.8181818182,174,152.5232071949,22734.9230280277,250084.153308304,2.1921630535,
,Suicidal ideation or attempt,161,141.1277951631,5.8447204969,941,824.8525170712,8703.6706018218,1401290.9668933,12.2832984186,
,Trauma- and stressor-related disorders,141,123.5963920372,6.4113475177,904,792.4194212884,9072.4117008205,1279210.04981569,11.213173533,
,Miscellaneous mental disorders,123,107.818129224,4.7479674797,584,511.9169712748,4985.3291519477,613195.485689566,5.3750886273,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Scott, Arkansas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,90133.5433804187,3024.0827834163,5.477241976,493683.227248592,16563.6331602181,9418.9749724995,848946751.332917,284.8312801714,
"Scott, Arkansas",,378,4349.3268898861,5.3597883598,2026,23311.4716373259,11867.325631902,4485849.08885898,516.1487848187,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,77,2910.0529100529,5.1558441558,397,15003.7792894935,10137.602913892,780595.424369684,295.0096086053,
,45-64,139,6072.5207514198,4.381294964,609,26605.5045871559,9795.513638406,1361576.39573843,594.8345984004,
,65-84,151,9074.5192307692,5.5165562914,833,50060.0961538461,11108.6868807472,1677411.71899283,1008.0599272793,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,157,3568.1818181818,5.4140127389,850,19318.1818181818,11808.3102803113,1853904.71400887,421.3419804566,
,Female,221,5150.3146119786,5.3212669683,1176,27406.1990212071,11909.2505649326,2631944.37485011,613.3638720229,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,148,†,5.722972973,847,†,12343.3845759536,1826820.91724114,†,
,Medicaid,69,†,5.5362318841,382,†,9200.3924056248,634827.075988107,†,
,Private insurance,77,†,5.1688311688,398,†,15281.9344685131,1176708.9540755,†,
,Uninsured,13,†,5.7692307692,75,†,11396.9771520143,148160.702976186,†,
,Other,71,†,4.5633802817,324,†,9849.7385715217,699331.438578041,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,373,396.3868225292,5.3109919571,1981,2105.2072263549,11832.0974631284,4413372.35374692,†,
Type of substance use disorder,Alcohol-related disorders,41,471.7523875273,7.0243902439,288,3313.7728684846,14279.1460519765,585444.988131039,67.3622124187,
,Cannabis-related disorders,32,368.1969853872,5.875,188,2163.1572891497,11629.5108486551,372144.347156963,42.81950836,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,25,287.6538948337,6.68,167,1921.5280174894,12293.4408241898,307336.020604745,35.3625613399,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,20,230.123115867,8.2,164,1887.0095501093,15816.706934644,316334.13869288,36.3978988256,
,Miscellaneous substances and addictive disorders,24,276.1477390404,7.0416666667,169,1944.5403290761,13301.5032620952,319236.078290285,36.7318005167,
Type of mental disorder,Anxiety disorders,202,2324.2434702566,4.900990099,990,11391.0942354159,12217.3099172854,2467896.60329166,283.9600279935,
,Bipolar disorders,21,241.6292716603,8.8095238095,185,2128.6388217696,33392.1312316013,701234.755863628,80.6851634868,
,Depressive disorders,174,2002.0711080428,5.3275862069,927,10666.2064204349,12808.2127498796,2228629.01847905,256.429526922,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,21,241.6292716603,5.5714285714,117,1346.2202278219,7427.7840879931,155983.465847854,17.9477005923,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,19,218.6169600736,5.1052631579,97,1116.0971119549,3960.6601038749,75252.5419736233,8.6586747179,
,Trauma- and stressor-related disorders,14,161.0861811069,2.8571428571,40,460.246231734,4552.1462726528,63730.0478171393,7.332878589,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
