State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Muscatine, Iowa",,1283,2914.3856620403,4.621979735,5930,13470.2314699134,11056.4733575827,14185455.3177786,322.2282742607,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,43,411.5620214395,3.8372093023,165,1579.2496171516,3046.5737021323,131002.669191689,12.5385403131,
,18-44,299,2085.8039762818,3.8361204013,1147,8001.3951866062,8168.9105653123,2442504.25902838,170.3874613902,
,45-64,476,4055.2053160675,4.6764705882,2226,18964.0483898449,11944.7654318268,5685708.3455496,484.3847627832,
,65-84,458,6628.0752532562,4.9213973799,2254,32619.3921852387,12277.4325549505,5623064.11016734,813.7574689099,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,524,2391.820339602,5.0916030534,2668,12178.1997443856,12183.6960963234,6384256.7544735,291.4121213472,
,Female,758,3427.5378702238,4.3007915567,3260,14741.1259326249,10265.1118807332,7780954.8055958,351.840597133,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,630,†,4.7936507937,3020,†,11807.0689485665,7438453.43759694,†,
,Medicaid,317,†,4.9810725552,1579,†,10603.3974974011,3361277.00667616,†,
,Private insurance,311,†,3.9871382637,1240,†,10361.5174674368,3222431.93237286,†,
,Uninsured,19,†,3.7894736842,72,†,5575.1939313041,105928.684694777,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,60,111.1111111111,2.9,174,322.2222222222,5934.2843544181,356057.061265086,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1219,316.7879417879,4.7038556194,5734,1490.1247401247,11326.4329458706,13806921.7610163,†,
Type of substance use disorder,Alcohol-related disorders,204,463.394134884,5,1020,2316.9706744202,10482.7892227962,2138489.00145042,48.5766304307,
,Cannabis-related disorders,64,145.3785521205,3.734375,239,542.8980305749,4524.247276832,289551.825717246,6.5772851854,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,60,136.292392613,3.8333333333,230,522.454171683,8502.6777997695,510160.667986172,11.5885030095,
,Sedative-related disorders,12,27.2584785226,7.3333333333,88,199.8955091657,4970.1315035134,59641.5780421602,1.3547822284,
,Stimulant-related disorders,35,79.5038956909,7.6857142857,269,611.0442268814,9800.8278381817,343028.974336359,7.7920399413,
,Miscellaneous substances and addictive disorders,37,84.0469754447,3.5405405405,131,297.5717238716,7654.8929158698,283231.037887183,6.4337059693,
Type of mental disorder,Anxiety disorders,531,1206.1876746246,4.6967984934,2494,5665.2204529451,10945.812234221,5812226.29637137,132.0270380567,
,Bipolar disorders,96,218.0678281807,4.1041666667,394,894.9867114917,7464.9055475536,716630.932565149,16.2785574033,
,Depressive disorders,718,1630.9656316017,4.5167130919,3243,7366.6038207301,11019.5474924869,7912035.09960564,179.7250323605,
,"Disruptive, impulse-control, and conduct disorders",18,40.8877177839,4.5555555556,82,186.2662699044,2932.2070135115,52779.7262432069,1.1989125285,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,39,88.5900551984,4.6666666667,182,413.4202575926,7633.334646238,297700.051203281,6.7623753766,
,Schizophrenia and related disorders,39,88.5900551984,8.641025641,337,765.5089385094,15145.278416865,590665.858257736,13.4172105095,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,62,140.8354723667,3.0483870968,189,429.3210367308,5399.8776071602,334792.41164393,7.6049431353,
,Trauma- and stressor-related disorders,48,109.0339140904,5.5416666667,266,604.2296072508,6915.8833432394,331962.400475491,7.5406583031,
,Miscellaneous mental disorders,66,149.9216318742,3.3484848485,221,502.010312791,6961.3486632761,459449.011776225,10.4365675164,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Page, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Page, Iowa",,468,3039.5531597064,5.7735042735,2702,17548.8731571085,15930.9921113204,7455704.30809795,484.2309740922,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,11,370.3703703704,4.5454545455,50,1683.5016835017,7831.9039272632,86150.9431998955,29.0070515825,
,18-44,90,1873.0489073881,5.1555555556,464,9656.6077003122,12732.4078758139,1145916.70882325,238.4842266021,
,45-64,167,3968.6311787072,5.7365269461,958,22766.1596958174,16840.3716081989,2812342.05856923,668.3322382531,
,65-84,199,6136.29355535,6.1005025126,1214,37434.4742522355,17070.3998352034,3397009.56720547,1047.4898449601,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,198,2465.4463952185,6.202020202,1228,15290.7483501431,15923.5728542663,3152867.42514474,392.5871529255,
,Female,270,3665.4900896009,5.4592592593,1474,20010.8607113766,15936.4328998266,4302836.8829532,584.148368579,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,268,†,5.8917910448,1579,†,16675.897843734,4469140.62212071,†,
,Medicaid,94,†,6.1595744681,579,†,14619.0696899479,1374192.55085511,†,
,Private insurance,92,†,5.3586956522,493,†,16475.7201516864,1515766.25395515,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,12,81.0810810811,2.8333333333,34,229.7297297297,6311.8496322516,75742.1955870186,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,455,251.9379844961,5.8285714286,2652,1468.438538206,16188.3012795842,7365677.08221084,†,
Type of substance use disorder,Alcohol-related disorders,61,396.1810742352,6.2950819672,384,2493.9923361694,14820.662154224,904060.391407664,58.7166585314,
,Cannabis-related disorders,24,155.8745210106,5.4166666667,130,844.3203221407,14473.2330170358,347357.592408859,22.5600826401,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,31,201.337922972,6.4838709677,201,1305.4491134637,19066.7325049591,591068.707653733,38.3885632041,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,12,77.9372605053,5.1666666667,62,402.675845944,15114.6389353628,181375.667224353,11.7799355215,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,199,1292.4595700461,5.5829145729,1111,7215.6913684484,17116.5452702559,3406192.50878093,221.2244274067,
,Bipolar disorders,53,344.222900565,5.4716981132,290,1883.4837955446,12998.3651093361,688913.350794817,44.7433494054,
,Depressive disorders,236,1532.7661232708,5.6991525424,1345,8735.4679483016,15698.8615421469,3704931.32394669,240.6268314572,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,39,253.2960966422,7.2820512821,284,1844.5151652919,12501.4792247325,487557.689764567,31.6657588988,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,16,103.9163473404,7.375,118,766.3830616354,9692.8052136866,155084.883418985,10.0724091329,
,Trauma- and stressor-related disorders,22,142.884977593,5.4090909091,119,772.8778333442,11983.9831995151,263647.630389333,17.1233117094,
,Miscellaneous mental disorders,21,136.3902058843,3.9047619048,82,532.5712801195,7080.671972485,148694.111422185,9.6573430813,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Palo Alto, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Palo Alto, Iowa",,223,2398.6232117887,5.4125560538,1207,12982.6825857803,14749.0995879061,3289049.20810306,353.7753262454,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,44,1614.6788990826,4.7727272727,210,7706.4220183486,13010.2914038694,572452.821770256,210.0744300074,
,45-64,62,2526.4873675632,6.1935483871,384,15647.9217603912,17930.3178094906,1111679.70418842,453.0072144207,
,65-84,106,5101.0587102984,5.3962264151,572,27526.4677574591,14267.7381270267,1512380.24146484,727.8056984913,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,106,2291.3964548206,6.0094339623,637,13769.9956766104,17140.2130744538,1816862.58589211,392.7502347367,
,Female,116,2483.4082637551,4.9051724138,569,12181.5457075572,12679.2383970444,1470791.65405716,314.8772541334,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,130,†,5.5923076923,727,†,14270.2887338053,1855137.53539469,†,
,Medicaid,33,†,5.5454545455,183,†,14603.9811750356,481931.378776176,†,
,Private insurance,53,†,5.0943396226,270,†,15956.4374969725,845691.187339546,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,220,240.7002188184,5.4409090909,1197,1309.6280087527,14744.2505781341,3243735.1271895,†,
Type of substance use disorder,Alcohol-related disorders,36,387.2216844143,5.1944444444,187,2011.4015273744,15624.1059872575,562467.81554127,60.4999263785,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,17,182.8546843068,5.2941176471,90,968.0542110358,17164.8823560762,291803.000053296,31.3867914438,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,103,1107.884263741,4.6601941748,480,5162.955792191,13439.6185226191,1384280.70782977,148.8954187189,
,Bipolar disorders,11,118.3177369044,5.9090909091,65,699.1502635259,13477.2738136121,148250.011949733,15.9460053727,
,Depressive disorders,93,1000.322684737,5.3548387097,498,5356.5666343982,14779.2131027934,1374466.81855979,147.8398212929,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,11,118.3177369044,6.8181818182,75,806.7118425298,13898.5635099523,152884.198609476,16.4444658072,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,21,225.8793159084,6.3333333333,133,1430.5690007529,14929.7885748226,313525.560071275,33.7233042994,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Pocahontas, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Pocahontas, Iowa",,141,2137.9833206975,7.1134751773,1003,15208.4912812736,15893.9414768329,2241045.74823345,339.8098177761,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,28,1638.3850204798,7.7142857143,216,12638.9701579871,17800.295011909,498408.260333452,291.6373670763,
,45-64,46,2421.0526315789,6.5652173913,302,15894.7368421052,15060.6136963636,692788.230032729,364.6253842278,
,65-84,64,4118.4041184041,7.234375,463,29794.0797940798,15977.0667931524,1022532.27476175,658.0001768094,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,56,1712.0146744115,8.4642857143,474,14490.9813512687,16805.7000108095,941119.200605337,287.7160503226,
,Female,85,2557.1600481348,6.2235294118,529,15914.5607701564,15293.2535015072,1299926.54762811,391.0729686005,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,84,†,8.1071428571,681,†,17194.3149112406,1444322.45254421,†,
,Medicaid,24,†,5.875,141,†,11802.9270871748,283270.250092195,†,
,Private insurance,32,†,5.59375,179,†,15819.179734702,506213.751510466,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,138,242.5307557118,7.1304347826,984,1729.3497363796,16008.6154110076,2209188.92671904,†,
Type of substance use disorder,Alcohol-related disorders,32,485.2160727824,7.03125,225,3411.6755117513,15926.8505795684,509659.218546191,77.2796389001,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,62,940.1061410159,7.4677419355,463,7020.4700530705,16565.1277819282,1027037.92247954,155.729783545,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,52,788.4761182714,8.0192307692,417,6322.9719484458,20138.677796841,1047211.24543573,158.7886649637,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Polk, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Polk, Iowa",,11477,2516.6376125163,5.4482878801,62530,13711.3662028966,11291.2095615292,129589212.137671,284.1588267335,
Age group,<1,117,1800.276965687,10.5811965812,1238,19049.0844745345,18567.2177532967,2172364.47713572,334.2613443816,
,1-17,182,167.7991573163,4.3296703297,788,726.5150327762,13941.9745026182,2537439.35947652,23.3945157286,
,18-44,2796,1636.6477987789,4.4688841202,12495,7313.9893582772,9471.1328034029,26481287.3183146,155.0090865463,
,45-64,4426,3891.8443613981,5.5546769092,24585,21617.9380083534,12214.4448831926,54061133.0530106,475.3671844626,
,65-84,3955,6997.3991967587,5.9216182048,23420,41435.9264698076,11208.7095351378,44330446.21147,784.3181509788,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,4979,2218.6870577331,5.8682466359,29218,13019.802862592,12127.0414203994,60380539.2321686,269.0610984803,
,Female,6495,2804.004610742,5.1280985373,33307,14379.2119430305,10653.2153529197,69192633.7172138,298.7166496881,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,5304,†,5.7978883861,30752,†,11095.6308369678,58851225.9592773,†,
,Medicaid,2752,†,5.6140988372,15450,†,10961.6049178441,30166336.733907,†,
,Private insurance,3065,†,4.8352365416,14820,†,12049.1313361423,36930587.5452764,†,
,Uninsured,188,†,3.5212765957,662,†,6890.4533997786,1295405.23915837,†,
,Other,167,†,5.0359281437,841,†,14019.4498367031,2341248.12272942,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,406,62.7996906419,2.89408867,1175,181.7478731632,4261.5122917589,1730173.9904541,†,
,Neonatal birth hospitalization,99,14.7959946196,8.1414141414,806,120.4603198326,11110.2473738578,1099914.49001192,†,
,Nonmaternal/nonneonatal hospitalization,10972,351.4638990326,5.5185016405,60549,1939.5541034019,11552.9642414514,126759123.657205,†,
Type of substance use disorder,Alcohol-related disorders,2286,501.2663224024,4.9860017498,11398,2499.3147606048,10135.2038415422,23169075.9817656,50.8043635645,
,Cannabis-related disorders,580,127.1804317556,4.1689655172,2418,530.2108344571,8733.96835189,5065701.64409623,11.1078986593,
,Neonatal abstinence syndrome,37,8.1132344396,17.4054054054,644,141.2141345701,32661.3000700505,1208468.10259186,2.6498878457,
,Opioid-related disorders,691,151.5201350744,6.1432706223,4245,930.8291944874,12891.6495505163,8908129.8394068,19.5334448123,
,Sedative-related disorders,50,10.9638303238,8.16,408,89.4648554419,15328.5352502091,766426.762510457,1.680594596,
,Stimulant-related disorders,581,127.3997083621,5.4148020654,3146,689.8442039711,10392.6293108726,6038117.62961701,13.2401794332,
,Miscellaneous substances and addictive disorders,368,80.6937911829,4.5951086957,1691,370.7967415496,8342.2099022618,3069933.24403233,6.7316454386,
Type of mental disorder,Anxiety disorders,5135,1125.9853742503,5.2576436222,26998,5920.0298216185,11034.5685648798,56662509.580658,124.2476281522,
,Bipolar disorders,694,152.1779648938,5.6642651297,3931,861.9763400542,10729.6005434389,7446342.77714659,16.3280877482,
,Depressive disorders,5695,1248.7802738765,5.4953467954,31296,6862.480676249,11017.8406503364,62746602.5036659,137.5886206485,
,"Disruptive, impulse-control, and conduct disorders",47,10.3060005043,5.4468085106,256,56.1348112577,11391.5496610823,535402.834070871,1.1740131655,
,Eating disorders,26,5.7011917684,6.3846153846,166,36.3999166749,12399.9970765754,322399.923990962,0.7069476126,
,Obsessive-compulsive disorders,33,7.2361280137,4.9090909091,162,35.522810249,7617.5583242663,251379.424700789,0.5512162719,
,Personality disorders,130,28.5059588418,4.9692307692,646,141.652687783,7848.6123212876,1020319.60176738,2.237322198,
,Schizophrenia and related disorders,473,103.7178348628,6.4122621564,3033,665.0659474394,10456.6055442041,4945974.42240855,10.8453648706,
,Somatic symptom disorders,26,5.7011917684,4.6538461538,121,26.5324693835,9189.9504136874,238938.710755873,0.5239366965,
,Suicidal ideation or attempt,509,111.6117926959,3.8192534381,1944,426.2737229879,7912.8307700538,4027630.86195736,8.8316522754,
,Trauma- and stressor-related disorders,456,99.9901325527,5.6885964912,2594,568.8035171968,10642.2676451922,4852874.04620767,10.641217525,
,Miscellaneous mental disorders,388,85.0793233124,5.2422680412,2034,446.0086175706,7120.0221870472,2762568.6085743,6.0576666964,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Pottawattamie, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Pottawattamie, Iowa",,3772,4059.7554675392,4.4708377519,16864,18150.508007577,11849.2187520221,44695253.1326274,481.0493061459,
Age group,<1,32,2644.6280991735,12.03125,385,31818.1818181818,44151.0928514712,1412834.97124708,1167.6322076422,
,1-17,88,425.9438528558,3.9772727273,350,1694.0948693127,10008.2184298298,880723.221825023,42.6293911822,
,18-44,1016,3288.1323020162,3.499015748,3555,11505.2267063659,7988.6785725821,8116497.42974342,262.6783206493,
,45-64,1468,5890.3779792954,4.5115803815,6623,26574.9137308402,12866.4274368569,18887915.4773059,757.8812084626,
,65-84,1168,7673.6088299061,5.0950342466,5951,39097.2997831942,13182.6044798852,15397282.0325059,1011.5815013801,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1483,3245.1475962275,4.6743088334,6932,15168.8220748812,12364.8046073649,18337005.2327221,401.2561594941,
,Female,2282,4833.4145256603,4.3400525855,9904,20977.2732086501,11517.9248985526,26283904.6184971,556.7090551013,
