"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Prentiss, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Prentiss, Mississippi",,1175,4080.0027778742,5.8340425532,6855,23802.9098232577,9487.6642133975,11148005.4507421,387.096963462,
Age group,<1,14,3773.5849056604,6.4285714286,90,24258.7601078167,4478.9449304697,62705.2290265753,169.016789829,
,1-17,*,*,*,*,*,*,*,*,
,18-44,245,2490.8499389996,4.9306122449,1208,12281.4152094347,6740.2756623694,1651367.5372805,167.8901522245,
,45-64,445,6092.552026287,5.8337078652,2596,35542.1686746987,10102.1561289372,4495459.47737708,615.4791179322,
,65-84,463,9361.0998786899,6.2764578834,2906,58754.5491306106,10572.8608252843,4895234.56210664,989.7360618897,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,489,3439.5442076387,6.4662576687,3162,22240.9791095167,10007.13568251,4893489.34874743,344.1998557183,
,Female,686,4704.4301193252,5.3833819242,3693,25325.744068029,9117.370411071,6254516.10199469,428.9203197089,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,753,†,6.1035856574,4596,†,10738.3996164529,8086014.91118909,†,
,Medicaid,108,†,5.6759259259,613,†,6895.9422421049,744761.762147329,†,
,Private insurance,183,†,5.4590163934,999,†,8809.3474756941,1612110.58805201,†,
,Uninsured,124,†,4.8467741935,601,†,5409.0597259856,670723.406022219,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,11,33.5365853659,2.2727272727,25,76.2195121951,4022.9076677456,44251.9843452013,†,
,Neonatal birth hospitalization,12,36.1445783133,5.3333333333,64,192.7710843373,1890.0182025819,22680.2184309831,†,
,Nonmaternal/nonneonatal hospitalization,1152,348.2466747279,5.8732638889,6766,2045.3446191052,9618.9871944149,11081073.2479659,†,
Type of substance use disorder,Alcohol-related disorders,102,354.1789645474,6.5882352941,672,2333.4143546651,10042.6020599423,1024345.41011411,35.5687839895,
,Cannabis-related disorders,65,225.7022813292,4.7384615385,308,1069.4815792215,4265.879402005,277282.161130327,9.6281871291,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,54,187.5065106427,6.1111111111,330,1145.8731205945,9479.7561747469,511906.833436331,17.7751600207,
,Sedative-related disorders,13,45.1404562658,3.5384615385,46,159.7277683253,2471.9602034269,32135.4826445502,1.1158541145,
,Stimulant-related disorders,64,222.2299385395,3.84375,246,854.1963262613,3709.9484009819,237436.697662843,8.2446160514,
,Miscellaneous substances and addictive disorders,49,170.1447966943,5.4081632653,265,920.1708392653,5927.9265610593,290468.401491907,10.0860585955,
Type of mental disorder,Anxiety disorders,583,2024.3758463835,5.7255574614,3338,11590.6802319524,9911.7438616124,5778546.67132006,200.6509486899,
,Bipolar disorders,101,350.7066217577,5.1188118812,517,1795.2012222647,6828.7909415953,689707.885101128,23.9490220182,
,Depressive disorders,645,2239.6610993437,5.784496124,3731,12955.3109482968,9826.790735059,6338280.02411307,220.086809407,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,82,284.7321087538,8.3170731707,682,2368.1377825619,8898.648220603,729689.154089444,25.3373087291,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,25,86.808569742,5.92,148,513.9067328727,7118.7201567265,177968.003918161,6.179659152,
,Trauma- and stressor-related disorders,32,111.1149692698,6.25,200,694.468557936,10508.3096178462,336265.907771079,11.6763050026,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Rankin, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Rankin, Mississippi",,4693,3144.4518147768,5.4451310462,25554,17121.9522000442,10315.2900053165,48409655.9949505,324.3593237717,
Age group,<1,23,1197.2930765226,20.0869565217,462,24049.9739718896,16997.4391042821,390941.09939849,203.5091615817,
,1-17,109,319.0026047002,6.0183486239,656,1919.8688870028,5906.1907027376,643774.786598394,18.8409021803,
,18-44,1233,2265.4197365278,4.2741281427,5270,9682.6942510151,7865.5571414332,9698231.95538711,178.1878838699,
,45-64,1659,4360.3963518806,5.3399638336,8859,23284.358819355,11004.579636927,18256597.617662,479.8432890284,
,65-84,1669,8069.4289996615,6.1755542241,10307,49833.1963448242,11635.776234814,19420110.5359045,938.9407018278,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1741,2414.5343596144,5.8994830557,10271,14244.5045419873,11310.2870811781,19691209.8083312,273.0907677461,
,Female,2950,3824.1165642581,5.1793220339,15279,19806.3311814575,9730.0670709981,28703697.8594442,372.0891065755,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2193,†,5.9721842225,13097,†,11580.2655308594,25395522.3091748,†,
,Medicaid,634,†,6.2082018927,3936,†,10161.8259292387,6442597.63913735,†,
,Private insurance,1202,†,4.6231281198,5557,†,9379.9129297806,11274655.3415962,†,
,Uninsured,562,†,4.4145907473,2481,†,7205.279531019,4049367.09643268,†,
,Other,102,†,4.7352941176,483,†,12230.5255746027,1247513.60860948,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,118,70.9987966306,2.9237288136,345,207.5812274368,5126.8683183615,604970.461566654,†,
,Neonatal birth hospitalization,19,11.2826603325,14.6842105263,279,165.67695962,13327.6300964824,253224.971833166,†,
,Nonmaternal/nonneonatal hospitalization,4556,345.8327007743,5.47190518,24930,1892.3637467739,10437.1072347565,47551460.5615507,†,
Type of substance use disorder,Alcohol-related disorders,606,406.0383123279,5.1254125413,3106,2081.113858235,9348.5790470251,5665238.90249721,37.9588125892,
,Cannabis-related disorders,266,178.2280380845,4.5338345865,1206,808.0564433456,7680.6468421306,2043052.06000673,13.6890661789,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,307,205.6992770374,5.7296416938,1759,1178.5831541003,8598.4121297982,2639712.52384803,17.6868715877,
,Sedative-related disorders,84,56.2825383425,4.9761904762,418,280.0726312757,6121.9505053482,514243.842449247,3.4455891405,
,Stimulant-related disorders,235,157.4571013153,3.9404255319,926,620.447982204,5423.7782852948,1274587.89704427,8.5401240698,
,Miscellaneous substances and addictive disorders,144,96.4843514443,5.2708333333,759,508.5529357374,7670.8450670128,1104601.68964984,7.4011651132,
Type of mental disorder,Anxiety disorders,2073,1388.9726426662,5.2103232031,10801,7236.9963885371,10760.4299914962,22306371.3723717,149.4594288151,
,Bipolar disorders,423,283.4227823675,5.3309692671,2255,1510.9181424082,8655.4299679398,3661246.87643855,24.531460441,
,Depressive disorders,2285,1531.0190489591,5.4240700219,12394,8304.3545263891,10020.8815955958,22897714.4459365,153.4216061022,
,"Disruptive, impulse-control, and conduct disorders",69,46.232085067,6.768115942,467,312.9041119755,4860.4357787796,335370.068735793,2.2470808039,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,22,14.740664804,5.5454545455,122,81.7436866403,5735.523837915,126181.52443413,0.8454543437,
,Personality disorders,150,100.5045327544,4.4133333333,662,443.5600045562,4462.3547451417,669353.211771263,4.4848687864,
,Schizophrenia and related disorders,353,236.5206670821,6.6005665722,2330,1561.1704087854,9840.2875776812,3473621.51492145,23.2743138215,
,Somatic symptom disorders,27,18.0908158958,6.0740740741,164,109.8849558115,9463.6463904168,255518.452541252,1.7120508455,
,Suicidal ideation or attempt,335,224.4601231516,4.2776119403,1433,960.153302914,4207.1973131074,1409411.09989096,9.4434802702,
,Trauma- and stressor-related disorders,260,174.2078567743,4.8230769231,1254,840.217893827,7583.5065417806,1971711.70086295,13.2110642148,
,Miscellaneous mental disorders,166,111.2250162482,3.9518072289,656,439.539823246,5358.9970557858,889593.51126045,5.960545346,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Smith, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Smith, Mississippi",,487,2831.3953488372,5.3921971253,2626,15267.4418604651,8724.4827640471,4248823.10609093,247.0245991913,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,107,1962.582538518,4.691588785,502,9207.6302274395,8312.2159622499,889407.107960735,163.134099039,
,45-64,172,3734.2596613113,4.5988372093,791,17173.2522796352,8365.6661380829,1438894.57575025,312.3956959944,
,65-84,199,6637.7585056704,6.5025125628,1294,43162.108072048,9502.5799452541,1891013.40910556,630.7583085742,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,197,2390.1965542344,5.2791878173,1040,12618.2965299684,8306.2187988014,1636325.10336386,198.5349555161,
,Female,290,3237.3297611074,5.4689655172,1586,17704.8448314355,9008.6138025072,2612498.00272707,291.6385356918,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,289,†,5.7785467128,1670,†,8944.8203012513,2585053.06706161,†,
,Medicaid,56,†,4,224,†,7222.080046254,404436.482590223,†,
,Private insurance,79,†,5.0759493671,401,†,8872.2513002985,700907.852723581,†,
,Uninsured,56,†,5.4285714286,304,†,9269.6865526373,519102.446947691,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,476,305.3239255933,5.4285714286,2584,1657.4727389352,8838.2790184099,4207020.81276312,†,
Type of substance use disorder,Alcohol-related disorders,68,395.3488372093,5.0147058824,341,1982.5581395349,8385.5858131436,570219.835293766,33.1523160055,
,Cannabis-related disorders,29,168.6046511628,2.7586206897,80,465.1162790698,4240.7665058273,122982.228668991,7.1501295738,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,43,250,4.9534883721,213,1238.3720930233,9438.5044755542,405855.692448832,23.5962611889,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,31,180.2325581395,3.7419354839,116,674.4186046512,4190.4531707675,129904.048293793,7.5525609473,
,Miscellaneous substances and addictive disorders,12,69.7674418605,4.4166666667,53,308.1395348837,3924.7764454666,47097.3173455988,2.7382161247,
Type of mental disorder,Anxiety disorders,185,1075.5813953488,5.8162162162,1076,6255.8139534884,9798.2113290425,1812669.09587286,105.3877381321,
,Bipolar disorders,51,296.511627907,5.6274509804,287,1668.6046511628,8161.0202650343,416212.033516748,24.1983740417,
,Depressive disorders,237,1377.9069767442,5.5232067511,1309,7610.4651162791,8726.1334305253,2068093.62303449,120.2380013392,
,"Disruptive, impulse-control, and conduct disorders",12,69.7674418605,10.1666666667,122,709.3023255814,8467.7626845061,101613.152214073,5.9077414078,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,39,226.7441860465,5.8717948718,229,1331.3953488372,6490.8652864099,253143.746169986,14.717659661,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,25,145.3488372093,4.76,119,691.8604651163,5398.9334018415,134973.335046038,7.8472869213,
,Trauma- and stressor-related disorders,15,87.2093023256,3.2666666667,49,284.8837209302,4561.3667164349,68420.5007465241,3.9779360899,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Sunflower, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Sunflower, Mississippi",,870,3406.0212191207,5.8402298851,5081,19891.9469130485,10757.2154293173,9358777.42350611,366.3930401091,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,202,1966.5109034268,4.4356435644,896,8722.7414330218,8511.0500074048,1719232.10149576,167.3707263917,
,45-64,354,5694.9806949807,6.0536723164,2143,34475.5469755469,11052.0255603537,3912417.04836524,629.4107220665,
,65-84,309,10144.4517399868,6.5792880259,2033,66743.2698621142,12015.1853877881,3712692.28482654,1218.8746831341,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,449,3292.7544734526,5.9599109131,2676,19624.5233206218,10624.2620055704,4770293.64050112,349.8308624597,
,Female,420,3527.3368606702,5.7166666667,2401,20164.6090534979,10894.4551066803,4575671.14480574,384.2841307471,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,510,†,6.5823529412,3357,†,11720.514147327,5977462.2151368,†,
,Medicaid,135,†,4.8148148148,650,†,8928.4722879836,1205343.75887778,†,
,Private insurance,108,†,5.0648148148,547,†,10646.1615754569,1149785.45014935,†,
,Uninsured,97,†,3.7216494845,361,†,6638.7825560155,643961.9079335,†,
,Other,20,†,8.3,166,†,19111.2045704334,382224.091408669,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,860,282.6158396319,5.8627906977,5042,1656.9175156096,10798.4551336318,9286671.41492336,†,
Type of substance use disorder,Alcohol-related disorders,185,724.268879928,6.2162162162,1150,4502.211956309,11507.2252041516,2128836.66276805,83.3432510969,
,Cannabis-related disorders,80,313.1973534824,4.15,332,1299.7690169518,7980.7338475431,638458.707803452,24.995447199,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,27,105.7041068003,5.2592592593,142,555.9253024312,11049.5353451099,298337.454317968,11.6798126421,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,60,234.8980151118,4.2,252,986.5716634694,5964.9207132209,357895.242793255,14.0114803583,
,Miscellaneous substances and addictive disorders,30,117.4490075559,6.3333333333,190,743.8437145206,6067.0883257604,182012.649772811,7.1257350261,
Type of mental disorder,Anxiety disorders,247,966.9968288768,5.7975708502,1432,5606.2326273343,11946.5296038652,2950792.81215472,115.5225624302,
,Bipolar disorders,58,227.0680812747,6.2413793103,362,1417.2180245077,8935.1153003537,518236.687420514,20.2887948722,
,Depressive disorders,268,1049.2111341659,6.4440298507,1727,6761.1478683005,11847.9745197692,3175257.17129816,124.3102678346,
,"Disruptive, impulse-control, and conduct disorders",26,101.7891398818,11.0769230769,288,1127.5104725365,7656.7368467764,199075.158016187,7.7937265793,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,192,751.6736483577,6.171875,1185,4639.2357984575,8004.04845646,1536777.30364031,60.164323049,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,27,105.7041068003,4.2592592593,115,450.2211956309,3368.018710691,90936.505188657,3.560134095,
,Trauma- and stressor-related disorders,28,109.6190737188,5.0357142857,141,552.0103355127,4740.2414691482,132726.761136148,5.1962087905,
,Miscellaneous mental disorders,40,156.5986767412,8.25,330,1291.9390831147,7433.5621583595,297342.48633438,11.6408599747,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Union, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Union, Mississippi",,765,2785.9718125205,5.5790849673,4268,15543.173458611,8907.6394092292,6814344.14806036,248.1643231021,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,202,2168.7781833798,4.5495049505,919,9866.8670818123,5121.1896217704,1034480.30359761,111.0672432465,
,45-64,315,4569.8534745394,5.6,1764,25591.1794574205,10451.3215380111,3292166.2844735,477.6100804401,
,65-84,233,5235.9550561798,6.4763948498,1509,33910.1123595505,10470.1674886249,2439549.02484961,548.2132640111,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,324,2418.2713837886,5.8611111111,1899,14173.7572772055,9085.6455318888,2943749.15233197,219.7155659301,
,Female,441,3136.3345423512,5.3718820862,2369,16848.0193442856,8776.8594007446,3870594.99572839,275.2716731192,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,381,†,6.0209973753,2294,†,10196.0769106437,3884705.30295526,†,
,Medicaid,76,†,6.4473684211,490,†,7640.1925163079,580654.631239398,†,
,Private insurance,173,†,5.0173410405,868,†,8796.1429606518,1521732.73219276,†,
,Uninsured,129,†,4.5813953488,591,†,6017.704278662,776283.851947395,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,750,275.1283932502,5.6386666667,4229,1551.3573000734,9032.1713681057,6774128.52607926,†,
Type of substance use disorder,Alcohol-related disorders,104,378.746494774,6.3942307692,665,2421.7924906224,10605.073609126,1102927.6553491,40.1663445628,
,Cannabis-related disorders,43,156.5971084162,4.8139534884,207,753.8511963291,3987.4313177147,171459.546661733,6.2442021436,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,49,178.4478677301,5.2857142857,259,943.2244437161,7058.2327291864,345853.403730133,12.5952658047,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,36,131.1045558833,5.6111111111,202,735.6422302342,3584.3027580624,129034.899290247,4.6991842125,
,Miscellaneous substances and addictive disorders,23,83.7612440366,2.9130434783,67,244.0001456717,2900.5389690337,66712.3962877744,2.4295275242,
Type of mental disorder,Anxiety disorders,305,1110.7469317892,5.4262295082,1655,6027.1677774136,9799.0367497107,2988706.20866175,108.8425000423,
,Bipolar disorders,109,396.9554608689,6.0733944954,662,2410.8671109654,7545.9620037021,822509.858403531,29.9541082488,
,Depressive disorders,346,1260.0604537674,5.8005780347,2007,7309.0789904949,8606.5870289112,2977879.11200327,108.4481995704,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,11,40.0597254088,4.4545454545,49,178.4478677301,5412.9870620443,59542.8576824873,2.1684277535,
,Schizophrenia and related disorders,42,152.9553151972,6.8095238095,286,1041.5528606286,6887.0359331856,289255.509193794,10.5340875193,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,23,83.7612440366,4.3913043478,101,367.8211151171,5210.6074469348,119843.971279501,4.3644696194,
,Trauma- and stressor-related disorders,45,163.8806948541,5.3333333333,240,874.0303725554,5545.3073054688,249538.828746095,9.087688144,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
