"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Muskegon, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Muskegon, Michigan",,6661,3822.9537928224,5.0112595706,33380,19157.8137823768,13306.820642259,88636732.2980877,508.7136044473,
Age group,<1,89,4052.8233151184,10.606741573,944,42987.2495446266,12309.9733250869,1095587.62593273,498.901469004,
,1-17,81,207.8575277785,4.6666666667,378,970.0017962996,12449.7249339696,1008427.71965153,25.877690463,
,18-44,1835,3137.932213824,4.251226158,7801,13340.0595095591,10192.9850666513,18704127.5973052,319.8489619567,
,45-64,2530,5375.2018356421,5.1853754941,13119,27872.4398742245,14845.4206243116,37558914.1795084,797.9713219068,
,65-84,2125,7719.9738429121,5.2367058824,11128,40427.2324347889,14228.61606957,30235809.1478363,1098.4454387792,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2664,3088.6240319065,5.524024024,14716,17061.6333534294,14811.9296323318,39458980.5405321,457.4848182133,
,Female,3996,4541.6832414616,4.6699199199,18661,21209.297039268,12305.5816599178,49173104.3130315,558.8805400129,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,3403,†,5.203937702,17709,†,13775.7502254521,46878878.0172135,†,
,Medicaid,1610,†,4.7869565217,7707,†,12679.1651071317,20413455.8224821,†,
,Private insurance,1144,†,4.5052447552,5154,†,14041.5786418695,16063565.9662987,†,
,Uninsured,16,†,3.6875,59,†,6764.7529803897,108236.047686235,†,
,Other,488,†,5.637295082,2751,†,10599.5828778831,5172596.444407,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,407,201.0869565217,2.7174447174,1106,546.442687747,5436.0432687724,2212469.61039036,†,
,Neonatal birth hospitalization,71,34.1018251681,9.2253521127,655,314.6013448607,6029.7889626589,428115.016348784,†,
,Nonmaternal/nonneonatal hospitalization,6183,409.6329667418,5.1138605855,31619,2094.8058831324,13908.4825604639,85996147.6713485,†,
Type of substance use disorder,Alcohol-related disorders,960,550.9736737891,5.4510416667,5233,3003.3804530611,13815.4251349741,13262808.1295751,76.1193554158,
,Cannabis-related disorders,772,443.0746626721,4.8484455959,3743,2148.2233968675,10863.7085597274,8386783.00810959,48.1343400547,
,Neonatal abstinence syndrome,35,20.0875818569,16.9428571429,593,340.3410297468,15087.2610124498,528054.135435745,3.0306659058,
,Opioid-related disorders,1250,717.4136377463,4.9032,6129,3517.6225485976,12802.6728666155,16003341.0832694,91.8481211411,
,Sedative-related disorders,30,17.2179273059,5.7666666667,173,99.2900474641,9964.530043249,298935.901297469,1.7156855392,
,Stimulant-related disorders,318,182.5100294427,4.8899371069,1555,892.4625653564,11137.0097716766,3541569.10739317,20.3261598133,
,Miscellaneous substances and addictive disorders,252,144.6305893697,4.7063492063,1186,680.6820594937,9561.2218601478,2409427.90875725,13.8284515273,
Type of mental disorder,Anxiety disorders,2411,1383.747424485,4.8842803816,11776,6758.6103984802,13882.2829000814,33470184.0720963,192.0957320896,
,Bipolar disorders,816,468.3276227208,4.8394607843,3949,2266.4531643681,10840.6735430306,8845989.61111299,50.769868691,
,Depressive disorders,3015,1730.401694244,4.7930348259,14451,8293.8755832573,13364.5159312792,40294015.5328069,231.2598101024,
,"Disruptive, impulse-control, and conduct disorders",23,13.2004109345,3.4782608696,80,45.9144728158,12181.0101899771,280163.234369474,1.6079434011,
,Eating disorders,21,12.0525491141,7.3333333333,154,88.3853601703,19408.3207677242,407574.736122209,2.3391973928,
,Obsessive-compulsive disorders,34,19.5136509467,4.7058823529,160,91.8289456315,9831.3297929698,334265.212960973,1.9184513792,
,Personality disorders,197,113.0643893088,5.7411167513,1131,649.1158594328,7437.3166775113,1465151.38546973,8.4089566824,
,Schizophrenia and related disorders,397,227.8505713482,7.5465994962,2996,1719.4970069503,11830.0706318469,4696538.04084322,26.9548835256,
,Somatic symptom disorders,20,11.4786182039,5.8,116,66.5759855829,9796.1083212737,195922.166425473,1.124457873,
,Suicidal ideation or attempt,346,198.5800949282,5.210982659,1803,1034.7974310852,8089.1617500847,2798849.96552932,16.0634650822,
,Trauma- and stressor-related disorders,302,173.3271348795,5.4470198675,1645,944.1163472741,12213.5048904514,3688478.47691633,21.169318095,
,Miscellaneous mental disorders,381,218.6676767851,3.1627296588,1205,691.5867467874,5872.2951304597,2237344.44470516,12.8408113357,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Newaygo, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Newaygo, Michigan",,1500,3595.8288385473,4.556,6834,16382.5961884214,12998.0167574985,19497025.1362477,467.3864350053,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,32,354.9245785271,3.46875,111,1231.1446317658,7910.3886487501,253132.436760003,28.0759135714,
,18-44,323,2543.3070866142,3.8204334365,1234,9716.5354330709,10513.7167921758,3395930.5238728,267.396104242,
,45-64,637,5422.1995233231,4.4960753532,2864,24378.6176370446,13926.6751264794,8871292.05556742,755.1321123227,
,65-84,501,6455.3536915346,5.1576846307,2584,33294.6785208091,13869.9612489372,6948850.58571757,895.3550554977,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,631,3015.3875561502,5.2424722662,3308,15808.0856350951,15137.7481352158,9551919.07332121,456.4617735507,
,Female,869,4180.0952426764,4.0575373993,3526,16960.8927798354,11444.3107743688,9945106.06292654,478.3830902365,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,807,†,4.8661710037,3927,†,13244.7684016151,10688528.1001034,†,
,Medicaid,329,†,4.0273556231,1325,†,12215.4026723492,4018867.47920289,†,
,Private insurance,311,†,4.0482315113,1259,†,13496.4454259826,4197394.5274806,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,47,†,6.1914893617,291,†,11162.7632157753,524649.871141442,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,78,171.0526315789,2.4230769231,189,414.4736842105,6645.4316574648,518343.669282251,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1415,361.522738886,4.6671378092,6604,1687.276443536,13392.8352880816,18950861.9326355,†,
Type of substance use disorder,Alcohol-related disorders,186,445.8827759799,5.2903225806,984,2358.863718087,14928.8493596145,2776765.98088829,66.5651679465,
,Cannabis-related disorders,91,218.1469495385,5.7802197802,526,1260.9373127172,18158.9326931473,1652462.8750764,39.6131577389,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,128,306.8440608894,4.203125,538,1289.7039434256,11586.5946479433,1483084.11493674,35.5527775365,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,18,43.1499460626,6.3888888889,115,275.6802109553,16123.8927438523,290230.069389342,6.9574510222,
,Miscellaneous substances and addictive disorders,29,69.5193575452,3.4137931034,99,237.3247033441,8439.2669233016,244738.740775746,5.8669241466,
Type of mental disorder,Anxiety disorders,710,1702.0256502457,4.4605633803,3167,7591.9932877862,12731.8264657514,9039596.79068353,216.6989521919,
,Bipolar disorders,143,342.8023492748,4.6923076923,671,1608.5341004435,10722.8263767219,1533364.17187123,36.7581007281,
,Depressive disorders,759,1819.4893923049,4.4295125165,3362,8059.4510367973,12977.1131125787,9849628.85244726,236.1171965108,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,26,62.3276998682,4.9615384615,129,309.2412801151,9102.3710855029,236661.648223075,5.6732985311,
,Schizophrenia and related disorders,43,103.080426705,5.8837209302,253,606.4964641016,11522.8825280937,495483.94870803,11.8778364787,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,51,122.2581805106,5.8431372549,298,714.3713292581,11113.2910480292,566777.843449492,13.5869074302,
,Trauma- and stressor-related disorders,82,196.5719765073,4.7195121951,387,927.7238403452,12115.2550892568,993450.917319059,23.8151963878,
,Miscellaneous mental disorders,84,201.3664149586,2.7380952381,230,551.3604219106,7432.5672969613,624335.652944747,14.9666943053,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Oakland, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Oakland, Michigan",,42523,3332.6593246747,5.9700867766,253866,19896.2653650462,11410.5720878897,485211756.893334,380.2754946858,
Age group,<1,199,1437.1343973424,14.5527638191,2896,20914.2774608218,20844.5914159798,4148073.69177999,299.5647932245,
,1-17,450,171.7891650665,5.4866666667,2469,942.5498856648,13403.7505875465,6031687.76439593,23.0261912219,
,18-44,8690,2055.3696235764,5.0110471807,43546,10299.5541574521,9115.8333219189,79216591.5674751,187.3640690346,
,45-64,15498,4128.4073745535,5.9586398245,92347,24599.6925937469,12013.4458068091,186184383.113927,495.9639826263,
,65-84,17685,8756.7712098555,6.3671473,112603,55755.6521653017,11853.4534154182,209628323.651671,1037.979796055,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,17683,2853.0953575687,6.2557258384,110620,17848.1823476926,12304.7430805037,217584771.892547,351.0660535906,
,Female,24800,3779.5371590987,5.7669354839,143020,21796.3469554151,10765.2094719676,266977194.904798,406.8750922478,
,Missing,40,†,5.65,226,†,16244.7523997308,649790.095989234,†,
Payer,Medicare,24038,†,6.3950827856,153725,†,11373.4629642825,273395302.735423,†,
,Medicaid,6932,†,5.4718695903,37931,†,10188.5148179345,70626784.7179224,†,
,Private insurance,10517,†,5.367024817,56445,†,12532.7537772974,131806971.475836,†,
,Uninsured,359,†,4.1922005571,1505,†,10612.386042087,3809846.58910924,†,
,Other,676,†,6.2914201183,4253,†,8237.2892540475,5568407.53573611,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,851,63.7453183521,3.0023501763,2555,191.3857677903,5102.8686615887,4342541.23101197,†,
,Neonatal birth hospitalization,180,13.0010834236,12.2777777778,2210,159.6244131455,12119.6553416864,2181537.96150356,†,
,Nonmaternal/nonneonatal hospitalization,41492,327.4641495734,6.0035910537,249101,1965.9608387855,11536.8668104892,478687677.700819,†,
Type of substance use disorder,Alcohol-related disorders,6784,531.683109343,5.5586674528,37710,2955.4495951246,11013.5521184159,74715937.5713339,58.5571963523,
,Cannabis-related disorders,3312,259.571706684,4.9815821256,16499,1293.0777743294,9526.9373104522,31553216.3722178,24.7292337715,
,Neonatal abstinence syndrome,78,6.1131017878,19.5384615385,1524,119.4406041626,15044.2636322054,1173452.56331202,0.9196711491,
,Opioid-related disorders,3503,274.5409687542,6.2238081644,21802,1708.6903228031,12620.9895408554,44211326.3616165,34.6497869518,
,Sedative-related disorders,350,27.4305849455,6.4,2240,175.555743651,12408.7917944512,4343077.12805793,3.4038041739,
,Stimulant-related disorders,1036,81.1945314386,5.4671814672,5664,443.9052375175,9398.9841792266,9737347.60967878,7.6314611643,
,Miscellaneous substances and addictive disorders,864,67.7143582654,5.525462963,4774,374.1531786562,8260.6938200133,7137239.46049147,5.5936758085,
Type of mental disorder,Anxiety disorders,20071,1573.0264869728,5.7587065916,115583,9058.5979992915,11463.2712962123,230079318.186278,180.320293763,
,Bipolar disorders,4549,356.5192311912,6.5034073423,29584,2318.5897857906,9327.4270784353,42430465.7798023,33.25407131,
,Depressive disorders,18279,1432.581892052,5.973576235,109191,8557.6371450874,11252.3031387413,205680849.073052,161.1984572044,
,"Disruptive, impulse-control, and conduct disorders",108,8.4642947832,8.6759259259,937,73.435594554,14134.279657374,1526502.20299639,1.1963670957,
,Eating disorders,178,13.9504117723,7.106741573,1265,99.1419713029,8664.6642950667,1542310.24452187,1.2087563478,
,Obsessive-compulsive disorders,244,19.123036362,6.0081967213,1466,114.8949643716,8883.5687460153,2167590.77402773,1.6988080815,
,Personality disorders,545,42.7133394151,6.7357798165,3671,287.707649528,8150.4660673275,4442004.00669349,3.4813362352,
,Schizophrenia and related disorders,3193,250.2453078025,8.5274036956,27228,2133.9427625577,9596.2006509006,30640668.6783257,24.0140418562,
,Somatic symptom disorders,213,16.6934702668,7.1877934272,1531,119.9892158615,12852.9186828252,2737671.67944177,2.1455981587,
,Suicidal ideation or attempt,2256,176.8097132485,7.0766843972,15965,1251.2265390126,7498.0900198825,16915691.0848548,13.2573514633,
,Trauma- and stressor-related disorders,2382,186.6847238289,7.8073047859,18597,1457.5045378025,12722.048965197,30303920.6350993,23.7501219761,
,Miscellaneous mental disorders,1019,79.8621887412,4.5034347399,4589,359.654155185,6375.074245785,6496200.65645492,5.0912738266,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Oceana, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Oceana, Michigan",,764,2840.1486988848,4.9031413613,3746,13925.6505576208,15871.9864357383,12126197.6369041,450.7880162418,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,17,286.00269179,4.6470588235,79,1329.0713324361,14056.4569768663,238959.768606728,40.2018453241,
,18-44,153,2001.3080444735,4.5620915033,698,9130.1504251145,11343.7861970606,1735599.28815027,227.0241057097,
,45-64,305,4049.3892724376,4.5672131148,1393,18494.4237918215,14552.5136797715,4438516.67233033,589.2879278187,
,65-84,283,5195.5204699835,5.4098939929,1531,28107.2149807233,20092.0588385595,5686052.65131233,1043.8870297985,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,350,2593.9375972727,5.5057142857,1927,14281.4792855554,19685.1937574583,6889817.8151104,510.6216419707,
,Female,414,3087.9391362721,4.3937198068,1819,13567.5393451182,12648.2604391152,5236379.82179372,390.5705841571,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,413,†,5.0266343826,2076,†,15592.8525295564,6439848.0947068,†,
,Medicaid,161,†,4.2298136646,681,†,12186.3296727408,1961999.07731128,†,
,Private insurance,163,†,4.8711656442,794,†,20083.4519131606,3273602.66184518,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,25,†,7.72,193,†,17495.1679728779,437379.199321947,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,33,109.634551495,2.7878787879,92,305.6478405316,6147.7549234548,202875.912474008,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,725,309.1684434968,4.9779310345,3609,1539.0191897654,16408.6240936905,11896252.4679256,†,
Type of substance use disorder,Alcohol-related disorders,150,557.6208178439,5.7133333333,857,3185.873605948,23798.3744891343,3569756.17337014,132.7046904599,
,Cannabis-related disorders,68,252.7881040892,4.3529411765,296,1100.3717472119,11702.536176013,795772.459968886,29.5826193297,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,96,356.8773234201,5.4166666667,520,1933.0855018587,17347.5128023884,1665361.22902928,61.9093393691,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,16,59.4795539033,4.875,78,289.9628252788,9871.9859509908,157951.775215853,5.8718132051,
,Miscellaneous substances and addictive disorders,20,74.3494423792,3.25,65,241.6356877323,5796.7872008186,115935.744016372,4.3098789597,
Type of mental disorder,Anxiety disorders,303,1126.3940520446,4.6600660066,1412,5249.0706319703,13046.3243517985,3953036.27859495,146.9530215091,
,Bipolar disorders,71,263.9405204461,4.7746478873,339,1260.2230483271,9860.0794199854,700065.638818961,26.0247449375,
,Depressive disorders,362,1345.7249070632,4.6325966851,1677,6234.2007434944,14956.8048799233,5414363.36653225,201.27744857,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,17,63.1970260223,6,102,379.1821561338,7571.6351985253,128717.798374929,4.7850482667,
,Schizophrenia and related disorders,35,130.1115241636,6.6857142857,234,869.8884758364,12368.3236471706,432891.327650973,16.0926144108,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,28,104.0892193309,6.6785714286,187,695.1672862454,10170.4317430829,284772.088806322,10.586323004,
,Trauma- and stressor-related disorders,30,111.5241635688,7.0666666667,212,788.1040892193,17092.00619506,512760.185851802,19.0617169462,
,Miscellaneous mental disorders,30,111.5241635688,2.9333333333,88,327.1375464684,6042.6267498381,181278.802495143,6.7389889403,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Ogemaw, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Ogemaw, Michigan",,1187,5439.9633363886,4.9780960404,5909,27080.6599450045,10749.8966049556,12760127.2700823,584.7904340093,
Age group,<1,13,6341.4634146341,17.1538461538,223,108780.487804878,21132.7042901746,274725.15577227,1340.1227110842,
,1-17,*,*,*,*,*,*,*,*,
,18-44,181,3128.7813310285,3.2541436464,589,10181.503889369,7641.7421707374,1383155.33290346,239.0934024034,
,45-64,433,6546.7190807378,5.0946882217,2206,33353.4925914726,11916.5740888278,5159876.58046244,780.1446296436,
,65-84,554,10291.6589262493,5.1534296029,2855,53037.3397733605,10611.7945795884,5878934.19709197,1092.1297040854,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,502,4633.988738115,5.7569721116,2890,26677.7439305824,12353.3447235598,6201379.05122705,572.4526032703,
,Female,683,6216.4376080823,4.4040995608,3008,27377.8101392554,9555.8100102188,6526618.23697944,594.0309672321,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,754,†,5.1034482759,3848,†,10724.8665635318,8086549.38890302,†,
,Medicaid,246,†,4.7073170732,1158,†,9848.3839892254,2422702.46134945,†,
,Private insurance,163,†,4.9386503067,805,†,12742.9183119016,2077095.68483997,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,16,†,3.9375,63,†,5785.2751368913,92564.4021902612,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,34,185.7923497268,2,68,371.5846994536,3383.0815416145,115024.772414892,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1143,378.3515392254,4.968503937,5679,1879.8411122145,10892.9079612031,12450593.7996552,†,
Type of substance use disorder,Alcohol-related disorders,172,788.267644363,5.4651162791,940,4307.974335472,11938.7723149191,2053468.83816609,94.1094792927,
,Cannabis-related disorders,46,210.8157653529,5.2173913043,240,1099.9083409716,10729.5183806264,493557.845508817,22.6195162928,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,72,329.9725022915,4.8472222222,349,1599.4500458295,10220.0186570664,735841.343308782,33.7232512974,
,Sedative-related disorders,16,73.3272227314,6.125,98,449.1292392301,6138.4878833842,98215.8061341466,4.5011826826,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,25,114.5737855179,3.36,84,384.9679193401,7227.0759659987,180676.899149968,8.2803345165,
Type of mental disorder,Anxiety disorders,531,2433.5472043996,4.7608286252,2528,11585.7011915673,10567.7174818893,5611457.98288322,257.1703933494,
,Bipolar disorders,97,444.5462878093,4.1134020619,399,1828.5976168653,7220.9966900737,700436.678937152,32.1006727286,
,Depressive disorders,593,2717.690192484,4.8566610455,2880,13198.900091659,10853.2672134283,6435987.45756302,294.9581786234,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,20,91.6590284143,5.45,109,499.5417048579,11483.6804463753,229673.608927507,10.5258299234,
,Schizophrenia and related disorders,41,187.9010082493,6.6585365854,273,1251.1457378552,8420.8291375315,345253.994638792,15.8228228524,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,31,142.0714940422,4.7419354839,147,673.6938588451,9964.9125792298,308912.289956123,14.1573001813,
,Trauma- and stressor-related disorders,52,238.3134738772,5.7884615385,301,1379.4683776352,10107.4952497633,525589.752987692,24.0875230517,
,Miscellaneous mental disorders,34,155.8203483043,2.2058823529,75,343.7213565536,4714.0686340383,160278.333557303,7.3454781649,
