Type of mental disorder,Anxiety disorders,7771,948.9420108632,5.4617166388,42443,5182.8523699738,9622.6332415728,74777482.9202623,91.3132093806,
,Bipolar disorders,2528,308.7022781447,7.0340189873,17782,2171.4176859052,8179.9145915035,20678824.0873208,25.2515826943,
,Depressive disorders,8942,1091.9366183424,6.2348956691,55752.4370727539,6808.1108925933,9090.316820527,81285613.0091522,99.2604980867,
,"Disruptive, impulse-control, and conduct disorders",415,50.6769958188,29.1148716938,12082.6717529296,1475.4542310932,10288.8511280555,4269873.21814303,5.214080656,
,Eating disorders,89,10.8680786214,13.3595505618,1189,145.1926458521,8171.2203796029,727238.613784658,0.8880546552,
,Obsessive-compulsive disorders,88,10.7459653785,7.1931818182,633,77.2976827791,7933.7828693394,698172.892501867,0.8525615603,
,Personality disorders,187,22.8351764292,7.2941176471,1364,166.562463366,6628.3366789492,1239498.9589635,1.513592375,
,Schizophrenia and related disorders,1956,238.8535031847,8.8481595092,17307,2113.4138955101,7274.0584640245,14228058.3556319,17.374343465,
,Somatic symptom disorders,67,8.1815872768,5.5970149254,375,45.7924661014,9805.4639448908,656966.084307682,0.8022425905,
,Suicidal ideation or attempt,2044,249.5994685632,7.9073965442,16162.7185363769,1973.6819751545,5582.4975445571,11410624.9810748,13.9338842038,
,Trauma- and stressor-related disorders,1100,134.3245672307,8.9985258727,9898.3784599304,1208.7230935596,8524.4873126344,9376936.04389781,11.4504806913,
,Miscellaneous mental disorders,899,109.7798054003,11.6398606009,10464.2346801757,1277.8216316498,5573.4588175782,5010539.4770028,6.118532244,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Okmulgee, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Okmulgee, Oklahoma",,1581,3771.5594360552,5.3447185326,8450,20157.92361459,9493.8298338689,15009744.9673466,358.0654349423,
Age group,<1,16,3041.825095057,8.625,138,26235.7414448669,8064.2849631532,129028.559410451,245.3014437461,
,1-17,18,190.49634882,5.1666666667,93,984.2311355699,3840.3569557534,69126.4252035605,7.3157397824,
,18-44,439,3187.6270694162,4.3006833713,1888,13708.9747313389,6563.2698705995,2881275.47319319,209.2125670341,
,45-64,623,5737.7049180328,5.6147672552,3498,32215.8776938662,10959.3046374437,6827646.78912748,628.8125611648,
,65-84,485,6631.1184030626,5.8412371134,2833,38733.9349193327,10520.9643719834,5102667.72041199,697.6576046503,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,633,3049.8675018068,5.9020537125,3736,18000.4818116116,10617.5597098666,6720915.2963456,323.8215030762,
,Female,948,4479.3044793045,4.9725738397,4714,22273.6722736722,8743.4912141362,8288829.67100109,391.6475936024,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,734,†,5.727520436,4204,†,10383.3308700103,7621364.85858759,†,
,Medicaid,343,†,5.9766763848,2050,†,8059.141130855,2764285.40788325,†,
,Private insurance,264,†,4.3295454545,1143,†,9989.9577999093,2637348.85917606,†,
,Uninsured,146,†,4.1506849315,606,†,6967.8407045075,1017304.74285808,†,
,Other,93,†,4.752688172,442,†,10308.0440086236,958648.092802,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,58,123.6673773987,2.7413793103,159,339.0191897655,3589.4036831174,208185.413620808,†,
,Neonatal birth hospitalization,14,29.7239915074,8.1428571429,114,242.0382165605,8056.4004492037,112789.606288852,†,
,Nonmaternal/nonneonatal hospitalization,1509,319.9067203731,5.4188204109,8177,1733.5170659317,9734.1086464129,14688769.947437,†,
Type of substance use disorder,Alcohol-related disorders,199,474.7250650063,5.2010050251,1035,2469.047448651,10831.4465332439,2155457.86011553,51.4195915961,
,Cannabis-related disorders,92,219.4708843245,4.2282608696,389,927.9801521983,7097.8132124531,652998.815545683,15.5776334251,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,125,298.1941363105,5.624,703,1677.0438226103,10513.7208780054,1314215.10975067,31.3512991663,
,Sedative-related disorders,11,26.2410839953,5.6363636364,62,147.90429161,9562.8515389802,105191.366928781,2.5093959047,
,Stimulant-related disorders,106,252.8686275913,5.2358490566,555,1323.9819652186,9067.7814590766,961184.83466212,22.9295745285,
,Miscellaneous substances and addictive disorders,70,166.9887163339,5,350,834.9435816694,6850.0675616256,479504.729313794,11.4388398892,
Type of mental disorder,Anxiety disorders,653,1557.7661680861,4.97856049,3251,7755.4330971636,8990.1868925991,5870592.0408672,140.0460898606,
,Bipolar disorders,128,305.350795582,6.203125,794,1894.1291538443,9850.301650339,1260838.61124339,30.0779744565,
,Depressive disorders,755,1801.0925833154,5.0370860927,3803,9072.2584031108,8910.6917492666,6727572.27069629,160.4898082181,
,"Disruptive, impulse-control, and conduct disorders",20,47.7110618097,9.1,182,434.1706624681,6011.9737632461,120239.475264922,2.8683765182,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,27,64.4099334431,3.9259259259,106,252.8686275913,4845.2721385507,130822.347740869,3.1208365596,
,Schizophrenia and related disorders,128,305.350795582,7.4140625,949,2263.8898828693,8206.442481336,1050424.637611,25.0584374057,
,Somatic symptom disorders,12,28.6266370858,4.5,54,128.8198668861,8534.8555765604,102418.266918725,2.4432421317,
,Suicidal ideation or attempt,77,183.6875879673,4.4285714286,341,813.4736038551,4879.0642038647,375687.943697585,8.9622353515,
,Trauma- and stressor-related disorders,88,209.9286719626,5.5568181818,489,1166.5354612467,8729.8579529017,768227.499855347,18.3264748647,
,Miscellaneous mental disorders,67,159.8320570624,3.5373134328,237,565.3760824447,3431.688987198,229923.162142265,5.4849391002,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Osage, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Osage, Oklahoma",,1079,3267.4196771947,4.9620018536,5354,16212.9424946249,10304.8053872234,11118885.012814,336.7012389188,
Age group,<1,23,5958.5492227979,7,161,41709.8445595855,8767.1933373706,201645.446759522,522.3975304651,
,1-17,14,191.6757940854,5.7142857143,80,1095.2902519168,63644.113601695,891017.59042373,121.9903601347,
,18-44,304,2849.1096532334,4.4177631579,1343,12586.6916588566,7466.2241938823,2269732.1549402,212.7209142399,
,45-64,399,4504.9113695382,4.6040100251,1837,20740.6571073727,9921.3335827373,3958612.09951216,446.9472845785,
,65-84,339,5838.787461247,5.7020648968,1933,33293.1450223906,11203.1791185204,3797877.72117843,654.1298176332,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,450,2671.5744478746,5.24,2358,13999.0501068629,10043.5571216814,4519600.70475667,268.3211057205,
,Female,629,3887.75573274,4.7631160572,2996,18517.8317572161,10491.7079619354,6599284.30805739,407.8919777525,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,486,†,5.3395061728,2595,†,10284.9563205736,4998488.7717988,†,
,Medicaid,195,†,4.9282051282,961,†,8065.6675615018,1572805.17449285,†,
,Private insurance,215,†,4.2186046512,907,†,13441.9348535542,2890015.99351417,†,
,Uninsured,86,†,5.1744186047,445,†,8767.78440098,754029.458484275,†,
,Other,97,†,4.5979381443,446,†,9314.903242515,903545.614523953,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,30,81.7438692098,2.6333333333,79,215.2588555858,3970.1398764627,119104.19629388,†,
,Neonatal birth hospitalization,18,49.3150684932,4.4444444444,80,219.1780821918,3642.1138372491,65558.0490704835,†,
,Nonmaternal/nonneonatal hospitalization,1031,320.1863354037,5.0387972842,5195,1613.3540372671,10605.453702667,10934222.7674497,†,
Type of substance use disorder,Alcohol-related disorders,158,478.4544105623,4.9873417722,788,2386.2156678678,10043.5867417241,1586886.70519242,48.0539837444,
,Cannabis-related disorders,70,211.9734730339,5.2285714286,366,1108.3184447203,7847.5719219243,549330.034534699,16.6347707517,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,100,302.8192471914,5.94,594,1798.7463283166,15626.4348173948,1562643.48173948,47.3198522769,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,89,269.5091300003,5.4494382022,485,1468.6733488781,8482.1535426034,754911.665291704,22.860178218,
,Miscellaneous substances and addictive disorders,68,205.9170880901,4.5,306,926.6268964055,15025.7584175896,1021751.57239609,30.940604197,
Type of mental disorder,Anxiety disorders,466,1411.1376919117,4.6158798283,2151,6513.642007086,10208.7276128329,4757267.06758014,144.0592032093,
,Bipolar disorders,87,263.4527450565,4.0459770115,352,1065.9237501136,7097.0847865632,617446.376430999,18.6974646892,
,Depressive disorders,469,1420.2222693274,4.8102345416,2256,6831.6022166369,8948.7171170172,4196948.32788105,127.091673315,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,14,42.3946946068,9,126,381.5522514611,9926.7028152233,138973.839413126,4.208395343,
,Schizophrenia and related disorders,39,118.0995064046,9.0769230769,354,1071.9801350574,6285.915306939,245150.696970621,7.4236349505,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,57,172.6069708991,4.9122807018,280,847.8938921358,5739.0359549912,327125.0494345,9.9059761207,
,Trauma- and stressor-related disorders,67,202.8888956182,5.3432835821,358,1084.092904945,8633.0382479741,578413.562614266,17.5154759596,
,Miscellaneous mental disorders,34,102.9585440451,6.0882352941,207,626.8358416861,5806.3020018425,197414.268062645,5.978084004,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Pawnee, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Pawnee, Oklahoma",,642,3756.1432249005,5.1479750779,3305,19336.5317107418,10029.5358001468,6438961.9836943,376.7237294462,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,159,3054.7550432277,4.358490566,693,13314.1210374639,7325.8248593304,1164806.15263353,223.7860043484,
,45-64,205,4348.7484089945,5.1707317073,1060,22486.2112855324,10619.401119601,2176977.22951821,461.8110372334,
,65-84,265,8294.2097026604,5.5660377358,1475,46165.8841940532,11406.6658769729,3022766.45739782,946.0927879179,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,240,2818.2245185533,4.7416666667,1138,13363.0812588069,9865.9636715665,2367831.28117596,278.0450071837,
,Female,402,4687.5,5.3905472637,2167,25268.1902985074,10127.1908022844,4071130.70251833,474.7120688571,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,337,†,5.5133531157,1858,†,10832.2933669223,3650482.86465283,†,
,Medicaid,94,†,5.2765957447,496,†,8233.7188164165,773969.568743148,†,
,Private insurance,132,†,4.5833333333,605,†,10214.1978464182,1348274.1157272,†,
,Uninsured,40,†,4.35,174,†,6642.568113293,265702.724531718,†,
,Other,39,†,4.4102564103,172,†,10270.0694881895,400532.710039392,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,18,97.2972972973,2.7777777778,50,270.2702702703,3794.9566639845,68309.2199517202,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,617,312.7217435378,5.2204213938,3221,1632.5392802838,10287.480897194,6347375.71356873,†,
Type of substance use disorder,Alcohol-related disorders,91,532.4128247133,4.3076923077,392,2293.4706295343,8617.1920071843,784164.472653768,45.8790353764,
,Cannabis-related disorders,30,175.520711444,3.9666666667,119,696.2321553943,6959.7450352607,208792.35105782,12.2157940006,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,61,356.8921132694,4.5573770492,278,1626.4919260473,8551.0607142659,521614.703570218,30.5180612901,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,20,117.0138076293,4.1,82,479.7566112801,6642.1766011517,132843.532023033,7.7722637505,
,Miscellaneous substances and addictive disorders,29,169.6700210625,6.8620689655,199,1164.2873859115,8960.1063171719,259843.083197985,15.2026142756,
Type of mental disorder,Anxiety disorders,301,1761.057804821,4.8438538206,1458,8530.306576176,10148.5601163144,3054716.59501065,178.7220100053,
,Bipolar disorders,55,321.7879709806,5.1454545455,283,1655.7453779546,10602.3770708745,583130.738898101,34.1171740521,
,Depressive disorders,294,1720.1029721507,5.4557823129,1604,9384.5073718699,10172.1053471319,2990598.9720568,174.9706864063,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,36,210.6248537327,5.1388888889,185,1082.377720571,7011.4090507283,252410.725826218,14.7677700577,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,33,193.0727825883,5.5454545455,183,1070.6763398081,9052.3448794979,298727.381023429,17.4776141483,
,Trauma- and stressor-related disorders,47,274.9824479289,4.2127659574,198,1158.4366955301,8169.3524722541,383959.566195943,22.4642854081,
,Miscellaneous mental disorders,22,128.7151883922,4.5,99,579.218347765,4625.0529181622,101751.164199569,5.9531455769,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Payne, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Payne, Oklahoma",,1636,2002.3744538144,5.8015590938,9491.3506774902,11616.8937217608,9359.8807274458,15312764.8701012,187.4198605939,
Age group,<1,20,2111.9324181626,12.1,242,25554.3822597676,14092.3666474427,281847.332948854,297.6212597137,
,1-17,42,269.3861843371,25.3654923212,1065.3506774902,6833.1131902395,15920.9842333913,668681.337802437,42.8889319352,
,18-44,485,1194.2577134274,4.8845360825,2369,5833.3948930093,6585.3977234723,3193917.89588408,78.6466202724,
,45-64,561,3730.5492751696,5.0534759358,2835,18852.2409894932,10551.6416822258,5919470.9837287,393.6341922948,
,65-84,528,5548.5498108449,5.6439393939,2980,31315.6788566624,9940.9987116235,5248847.3197372,551.5812652099,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,686,1642.9170159262,6.3658892128,4367,10458.6277092563,9242.9931431406,6340693.29619447,151.8547071296,
,Female,950,2378.0915189747,5.3940533447,5124.3506774902,12827.5525119911,9444.2858672703,8972071.57390681,224.5937612373,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,768,†,5.3684895833,4123,†,9659.6319975986,7418597.37415575,†,
,Medicaid,295,†,9.0655955169,2674.3506774902,†,10743.0524857908,3169200.48330831,†,
,Private insurance,366,†,4.5109289617,1651,†,8949.5890776472,3275549.60241888,†,
,Uninsured,94,†,4.2553191489,400,†,9261.4555549086,870576.822161405,†,
,Other,113,†,5.6902654867,643,†,5122.4830801498,578840.588056928,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,43,51.6206482593,2.9302325581,126,151.2605042017,4508.1153812941,193848.961395645,†,
,Neonatal birth hospitalization,17,19.5177956372,10.8823529412,185,212.3995407577,11645.9309167321,197980.825584446,†,
,Nonmaternal/nonneonatal hospitalization,1576,293.8105891126,5.8250956075,9180.3506774902,1711.4747720899,9467.5984029957,14920935.0831212,†,
Type of substance use disorder,Alcohol-related disorders,262,320.6736594739,4.7213740458,1237,1514.0202930125,7879.1239319726,2064330.47017682,25.2662750471,
,Cannabis-related disorders,110,134.6339791685,5.6454545455,621,760.0700096692,6300.189963965,693020.896036151,8.4821964437,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,115,140.7537054943,4.6608695652,536,656.0346621299,9420.7210466987,1083382.92037034,13.2600139575,
,Sedative-related disorders,16,19.5831242427,6.4375,103,126.0663623123,10050.4168765614,160806.670024983,1.9681856238,
,Stimulant-related disorders,122,149.3213223505,5.5409836066,676,827.3869992534,7736.8442364148,943894.99684261,11.552758122,
,Miscellaneous substances and addictive disorders,92,112.6029643954,6.4130434783,590,722.127706449,8948.292009042,823242.864831859,10.0760420649,
Type of mental disorder,Anxiety disorders,565,691.5290748198,4.8371681416,2733,3345.0424097034,8624.8863143987,4873060.76763524,59.6435965342,
,Bipolar disorders,178,217.8622571999,6.1573033708,1096,1341.4440106238,7353.3150012158,1308890.0702164,16.0200980407,
,Depressive disorders,770,942.4378541792,5.8874684123,4533.3506774902,5548.5730970591,9262.8667486457,7132407.3964572,87.2967626214,
,"Disruptive, impulse-control, and conduct disorders",20,24.4789053034,47.1675338745,943.3506774902,1154.609595107,38435.9040085973,768718.080171947,9.4086885448,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,18,22.031014773,7.7777777778,140,171.3523371235,7434.2562663166,133816.612793698,1.6378420963,
,Schizophrenia and related disorders,113,138.305814964,8.4809794468,958.3506774902,1172.9687740845,8151.0930470446,921073.514316036,11.2734356672,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,112,137.0818696988,6.6607142857,746,913.0631678151,5455.4148594759,611006.464261306,7.4783846892,
,Trauma- and stressor-related disorders,79,96.6916759483,5.0632911392,400,489.5781060671,9679.3083981456,764665.363453504,9.3590855104,
,Miscellaneous mental disorders,45,55.0775369325,7.9333333333,357,436.9484596649,5724.8184052219,257616.828234986,3.1530889715,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Pittsburg, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Pittsburg, Oklahoma",,1594,3854.2447469594,5.4372647428,8667,20956.5490727083,9514.6782106165,15166397.0677227,366.7189851228,
Age group,<1,13,2495.2015355086,4.7692307692,62,11900.1919385796,3248.9801897468,42236.7424667081,81.0686035829,
,1-17,16,182.0664542558,31,496,5644.0600819299,16036.823280273,256589.172484368,29.1976755217,
,18-44,344,2462.5957477271,4.5610465116,1569,11232.0137447204,7905.3998056076,2719457.53312901,194.6780394537,
,45-64,633,5953.1646760086,4.6887835703,2968,27913.1007241606,9305.8227430317,5890585.79633904,553.9909523501,
,65-84,588,7896.8573730862,6.074829932,3572,47972.0655385441,10642.0541212646,6257527.82330363,840.3878355229,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,678,3216.3187855787,5.4513274336,3696,17533.2068311195,10209.0742125786,6921752.31612832,328.3563717328,
,Female,916,4517.4335453963,5.4268558952,4971,24515.4608669921,9000.7038772865,8244644.75159444,406.6008162743,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,778,†,5.3187660668,4138,†,9446.4070983348,7349304.7225045,†,
,Medicaid,276,†,6.9239130435,1911,†,9825.8070445669,2711922.74430046,†,
,Private insurance,238,†,4.1512605042,988,†,8800.0018184045,2094400.43278028,†,
,Uninsured,215,†,5.3953488372,1160,†,9048.5016321767,1945427.85091797,†,
,Other,87,†,5.4022988506,470,†,12245.3024967764,1065341.31721954,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,45,112.5,2.9777777778,134,335,3465.0531789064,155927.393050788,†,
