,Bipolar disorders,192,183.1554245486,4.9635416667,953,909.0995812228,13215.0097146695,2537281.86521655,24.204007147,
,Depressive disorders,1182,1127.550582377,5.2208121827,6171,5886.7298171308,15960.0577131039,18864788.2168888,179.9577236918,
,"Disruptive, impulse-control, and conduct disorders",12,11.4472140343,3.9166666667,47,44.8349216343,6439.4190655801,77273.0287869612,0.737134083,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,18,17.1708210514,3.3333333333,60,57.2360701714,8344.5334149801,150201.601469642,1.4328249003,
,Personality disorders,38,36.2495111086,5,190,181.2475555428,7673.9433615872,291609.847740314,2.7817669513,
,Schizophrenia and related disorders,95,90.6237777714,7.3263157895,696,663.9384139885,12381.6215489862,1176254.04715368,11.2206931971,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,139,132.5968958971,3.6978417266,514,490.3223344685,6201.1932828991,861965.866322971,8.2225898017,
,Trauma- and stressor-related disorders,156,148.8137824457,6.9807692308,1089,1038.8346736113,18366.6833049161,2865202.59556692,27.3321561359,
,Miscellaneous mental disorders,119,113.51820584,3.3025210084,393,374.8962596228,8858.7331064828,1054189.23967145,10.0562748826,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Washburn, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Washburn, Wisconsin",,563,3234.8885313721,5.2309058615,2945,16921.3973799126,15176.9905733819,8544645.69281402,490.9587274658,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,18,578.2203662062,5.6666666667,102,3276.5820751686,11457.3228156313,206231.810681364,66.248573942,
,18-44,118,2748.0204937121,3.8898305085,459,10689.3339543549,8468.5494142784,999288.830884848,232.7174734245,
,45-64,196,3593.6927026036,5.8724489796,1151,21103.7770443711,17779.5604139691,3484793.84113795,638.9427651518,
,65-84,229,5239.0757263784,5.2532751092,1203,27522.306108442,16569.6535627268,3794450.66586445,868.0966977498,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,253,2926.5471370734,5.6561264822,1431,16552.920763447,16641.9493552225,4210413.18687129,487.0344924085,
,Female,310,3539.2168055714,4.8838709677,1514,17285.0782052745,13981.3951804604,4334232.50594273,494.8318878802,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,294,†,5.6700680272,1667,†,17306.0008789781,5087964.25841958,†,
,Medicaid,128,†,5.4375,696,†,11828.5621046253,1514055.94939204,†,
,Private insurance,112,†,3.7678571429,422,†,12911.1926701293,1446053.57905448,†,
,Uninsured,15,†,3.8666666667,58,†,12705.2953312772,190579.429969158,†,
,Other,13,†,7.8461538462,102,†,23341.881482398,303444.459271175,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,11,75.8620689655,2.1818181818,24,165.5172413793,5137.8253932862,56516.0793261484,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,551,306.4516129032,5.2976406534,2919,1623.4705228031,15398.9987278609,8484848.29905136,†,
Type of substance use disorder,Alcohol-related disorders,99,568.834750632,5.1313131313,508,2918.8692254654,14876.3466471936,1472758.31807217,84.6218293537,
,Cannabis-related disorders,42,241.3238336015,3.880952381,163,936.5663065962,8618.4254861137,361973.870416775,20.7983147792,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,65,373.4773615261,6.3230769231,411,2361.5260859572,18088.6832551262,1175764.4115832,67.5571369561,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,26,149.3909446104,5.9230769231,154,884.8540565387,10928.096307165,284130.503986291,16.3255863012,
,Miscellaneous substances and addictive disorders,18,103.4245001149,4.1111111111,74,425.1896115835,7237.5292570931,130275.526627675,7.4853784548,
Type of mental disorder,Anxiety disorders,256,1470.9262238566,4.7421875,1214,6975.4079521949,12764.2588079272,3267650.25482938,187.7528300867,
,Bipolar disorders,42,241.3238336015,4.6666666667,196,1126.1778901402,9106.6372292299,382478.763627658,21.9764860738,
,Depressive disorders,254,1459.4346127327,5.7007874016,1448,8319.9264536888,15561.6724948131,3952664.81368255,227.1124347094,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,19,109.1703056769,4.6315789474,88,505.6308894507,6466.2489711577,122858.730451996,7.0592237676,
,Schizophrenia and related disorders,22,126.4077223627,5.8636363636,129,741.2089174902,6386.9427449115,140512.740388053,8.0735888525,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,40,229.8322224776,5.75,230,1321.5352792461,6903.7834481767,276151.337927067,15.867118934,
,Trauma- and stressor-related disorders,44,252.8154447254,8.3409090909,367,2108.7106412319,17202.6111090321,756914.888797413,43.4908577797,
,Miscellaneous mental disorders,15,86.1870834291,5.6,84,482.6476672029,15476.0200684616,232140.301026924,13.3383303279,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Washington, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Washington, Wisconsin",,3767,2806.9208071294,5.0334483674,18961,14128.4909540699,15841.7354235666,59675817.3405754,444.6649678145,
Age group,<1,15,1025.2904989747,31.1333333333,467,31920.7108680792,59507.5193575928,892612.790363893,610.1249421489,
,1-17,52,182.0282143732,11.4038461538,593,2075.8217523716,73433.2518967976,3818529.09863347,133.6692371839,
,18-44,818,1991.818447453,4.1638141809,3406,8293.561897341,9832.5527541636,8043028.15290585,195.846599613,
,45-64,1330,3225.0242483026,4.6315789474,6160,14936.954413191,15928.3432788891,21184696.5609226,513.6929330971,
,65-84,1552,7097.7773712613,5.3704896907,8335,38118.5401993963,16583.0868155602,25736950.7377495,1177.0305834514,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1625,2438.7315594375,5.6172307692,9128,13698.9179535665,18147.7149508239,29490036.7950889,442.5740518225,
,Female,2142,3169.9989640526,4.5905695612,9833,14552.1007532817,14092.3345217023,30185780.5454864,446.7268583488,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1969,†,5.2910106653,10418,†,15710.9180050797,30934797.5520019,†,
,Medicaid,498,†,4.983935743,2482,†,12972.0534491476,6460082.61767554,†,
,Private insurance,1190,†,4.7554621849,5659,†,17809.7968964353,21193658.306758,†,
,Uninsured,82,†,3.6707317073,301,†,8763.0451927872,718569.705808551,†,
,Other,28,†,3.6071428571,101,†,13168.1842261182,368709.158331311,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,137,106.1192873741,3.0364963504,416,322.2308288149,7206.4732576292,987286.836295197,†,
,Neonatal birth hospitalization,13,9.8784194529,20.6153846154,268,203.6474164134,13575.3832517713,176479.982273027,†,
,Nonmaternal/nonneonatal hospitalization,3617,359.9363120709,5.0530826652,18277,1818.7879390984,16176.9561852383,58512050.5220072,†,
Type of substance use disorder,Alcohol-related disorders,708,527.5550654228,4.843220339,3429,2555.0654227892,14254.188833365,10091965.6940224,75.1986952253,
,Cannabis-related disorders,138,102.8285297011,4.3550724638,601,447.8256981908,10918.3414833891,1506731.12470769,11.2271700151,
,Neonatal abstinence syndrome,11,8.1964770052,23.5454545455,259,192.9897767578,17781.4664328551,195596.130761407,1.4574538073,
,Opioid-related disorders,343,255.5810557062,6.4985422741,2229,1660.904294954,25145.1753923418,8624795.15957325,64.2663047269,
,Sedative-related disorders,19,14.1575511907,6.2631578947,119,88.6709785103,15863.3612637637,301403.864011511,2.2458634915,
,Stimulant-related disorders,70,52.1593991237,4.0285714286,282,210.1278650413,9003.6836714066,630257.856998461,4.696267302,
,Miscellaneous substances and addictive disorders,79,58.8656075825,3.9113924051,309,230.2464904176,6622.0597481184,523142.720101353,3.8981157052,
Type of mental disorder,Anxiety disorders,1891,1409.0489106137,5.125330513,9692,7221.8413758159,15781.876570584,29843528.5949745,222.3743598922,
,Bipolar disorders,236,175.8516884743,5.2669491525,1243,926.2019015827,11357.0310140358,2680259.31931246,19.9715307987,
,Depressive disorders,1938,1444.0702214539,4.8235294118,9348,6965.5151858365,14418.4179636288,27942894.0135126,208.2120802175,
,"Disruptive, impulse-control, and conduct disorders",17,12.6672826443,4.0588235294,69,51.4142648505,6942.4030969929,118020.852648879,0.8794138226,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,30,22.3540281959,4.8,144,107.2993353402,11069.6751214619,332090.253643858,2.4745182978,
,Personality disorders,109,81.2196357784,4.8165137615,525,391.1954934279,7120.565889034,776141.681904703,5.7832976804,
,Schizophrenia and related disorders,158,117.731215165,6.5506329114,1035,771.2139727579,11321.8998737821,1788860.18005758,13.3294103012,
,Somatic symptom disorders,17,12.6672826443,5,85,63.3364132217,9802.4859825523,166642.261703388,1.2417086056,
,Suicidal ideation or attempt,252,187.7738368454,4.9642857143,1251,932.1629757682,5892.78094451,1484980.79801651,11.0651008764,
,Trauma- and stressor-related disorders,227,169.1454800155,5.8898678414,1337,996.2445232631,12368.9450042177,2807750.51595741,20.9215114002,
,Miscellaneous mental disorders,171,127.4179607165,4.2397660819,725,540.2223480671,8861.4284946113,1515304.27257852,11.2910514782,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Waukesha, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Waukesha, Wisconsin",,9574,2381.8527401009,4.9040108628,46951,11680.6317109335,15005.7265866326,143664826.34042,357.4143098758,
Age group,<1,54,1299.3262752647,20.9814814815,1133,27261.7901828681,39511.3831379306,2133614.68944825,513.3817828316,
,1-17,134,161.3427570347,6.5447761194,877,1055.9522232791,31878.7045228247,4271746.40605851,51.4339807841,
,18-44,2062,1686.6937693761,3.8123181377,7861,6430.2132497894,10501.6588263483,21654420.4999302,177.1308251052,
,45-64,3166,2564.1648646241,4.6408717625,14693,11899.9603145677,15498.7316638847,49068984.4478591,397.4130317877,
,65-84,4156,6021.0068815647,5.3739172281,22334,32356.3926113726,15940.703051656,66249561.8826823,959.79082771,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,3934,1991.8382226363,5.3411286223,21012,10638.6641418488,16392.9428547334,64489837.1905213,326.5209015955,
,Female,5638,2757.6424553681,4.5993260021,25931,12683.2966495475,14039.0697412817,79152275.2013465,387.1473475243,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,4999,†,5.3152630526,26571,†,15548.8449153882,77728675.7320256,†,
,Medicaid,1177,†,4.738317757,5577,†,13572.5241211663,15974860.8906128,†,
,Private insurance,3088,†,4.4190414508,13646,†,15075.2737246831,46552445.2618216,†,
,Uninsured,171,†,3.4152046784,584,†,9735.4129344123,1664755.61178449,†,
,Other,137,†,4.1532846715,569,†,12599.288799037,1726102.56546807,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,307,79.5749092794,3.1107491857,955,247.5375842405,6926.584643985,2126461.48570337,†,
,Neonatal birth hospitalization,48,12.10592686,14.9791666667,719,181.3366960908,13385.7213392775,642514.624285322,†,
,Nonmaternal/nonneonatal hospitalization,9219,324.0194010966,4.9112702028,45277,1591.3468297483,15283.203192367,140895850.230431,†,
Type of substance use disorder,Alcohol-related disorders,1895,471.4446357313,4.3899736148,8319,2069.6295116878,12203.0244929218,23124731.4140869,57.5305043689,
,Cannabis-related disorders,275,68.415448457,4.6981818182,1292,321.4282160236,11734.52407655,3226994.12105126,8.0282272713,
,Neonatal abstinence syndrome,30,7.463503468,17.4333333333,523,130.1137437929,13895.4699884657,416864.099653971,1.0370888845,
,Opioid-related disorders,1007,250.5249330773,5.3515392254,5389,1340.6940063091,16797.4561765577,16915038.3697936,42.081815845,
,Sedative-related disorders,57,14.1806565893,4.8596491228,277,68.9130153549,9660.8834250301,550670.355226718,1.369976702,
,Stimulant-related disorders,192,47.7664221955,3.9947916667,767,190.8169053329,9936.8548988718,1907876.14058338,4.7464800639,
,Miscellaneous substances and addictive disorders,186,46.2737215019,4.4892473118,835,207.7341798605,8312.1387695567,1546057.81113755,3.8463359451,
Type of mental disorder,Anxiety disorders,4613,1147.6380499358,4.7979622805,22133,5506.3240752719,14926.6724707561,68856740.1075979,171.3041728637,
,Bipolar disorders,633,157.4799231757,4.7456556082,3004,747.3454805999,11863.2532850596,7509439.32944272,18.6822421594,
,Depressive disorders,4581,1139.6769795699,4.7570399476,21792,5421.4889191852,14355.2941204761,65761602.365901,163.6039824406,
,"Disruptive, impulse-control, and conduct disorders",30,7.463503468,5.0666666667,152,37.8150842381,19099.4817239645,572984.451718937,1.4254904808,
,Eating disorders,36,8.9562041616,4.5,162,40.3029187274,9093.643998395,327371.183942219,0.8144453222,
,Obsessive-compulsive disorders,67,16.6684910786,3.4328358209,230,57.220193255,9029.395945794,604969.528368199,1.5050640577,
,Personality disorders,164,40.8004856253,6.1768292683,1013,252.0176337709,9574.0708362567,1570147.6171461,3.9062673953,
,Schizophrenia and related disorders,364,90.5571754122,6.8873626374,2507,623.7001064793,13864.8196909565,5046794.36750819,12.5555890881,
,Somatic symptom disorders,59,14.6782234871,4.9491525424,292,72.6447670889,11173.8565658089,659257.53738273,1.6401236389,
,Suicidal ideation or attempt,383,95.284060942,4.8798955614,1869,464.976266059,7849.2013609402,3006244.12124011,7.4790378082,
,Trauma- and stressor-related disorders,504,125.3868582631,7.878968254,3971,987.9190757197,21296.3944471798,10733382.8013786,26.7028799206,
,Miscellaneous mental disorders,358,89.0644747186,3.7234636872,1333,331.62833743,7801.7780748113,2793036.55078245,6.948612661,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Waupaca, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Waupaca, Wisconsin",,1477,2464.5419656266,4.4989844279,6645,11087.9359252461,13057.0947229618,19285328.9058146,321.797578939,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,77,655.0404083369,6.5324675325,503,4279.0301999149,9640.5955962279,742325.860909545,63.1497967596,
,18-44,355,2019.4550315718,3.7577464789,1334,7588.6000341316,8449.9076766341,2999717.2252051,170.642085739,
,45-64,516,2855.8777949967,4.6627906977,2406,13316.3604162054,16072.0144714081,8293159.4672466,458.9970924976,
,65-84,521,4374.1079674251,4.4817658349,2335,19603.7276467131,13727.7898065209,7152178.4891974,600.4683476784,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,656,2164.5164483453,4.8231707317,3164,10439.8323819579,14777.6029888576,9694107.5606906,319.863647365,
,Female,821,2771.4951220336,4.2399512789,3481,11751.0042872092,11682.3646103825,9591221.34512404,323.7761653149,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,716,†,4.4902234637,3215,†,13218.4638423887,9464420.1111503,†,
,Medicaid,275,†,4.6109090909,1268,†,10196.0756657981,2803920.80809449,†,
,Private insurance,445,†,4.5146067416,2009,†,14825.1351697391,6597185.15053392,†,
,Uninsured,28,†,3.6785714286,103,†,12213.1449307462,341968.058060893,†,
,Other,13,†,3.8461538462,50,†,5987.2906134634,77834.7779750236,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,39,78.7878787879,2,78,157.5757575758,4382.7048893885,170925.490686151,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1433,317.2459597078,4.5715282624,6551,1450.298870932,13324.3938633887,19093856.406236,†,
Type of substance use disorder,Alcohol-related disorders,238,397.1299849825,4.5630252101,1086,1812.1141331553,13320.6421997829,3170312.84354833,52.9002643676,
,Cannabis-related disorders,56,93.4423494076,3.3392857143,187,312.0307024862,7235.2022425557,405171.325583119,6.7607429598,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,113,188.5533121976,3.592920354,406,677.4570332054,9223.7855425537,1042287.76630856,17.3917531505,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,33,55.0642416152,3.6666666667,121,201.9022192558,9241.2981425018,304962.83870256,5.0886507376,
,Miscellaneous substances and addictive disorders,39,65.0759219089,3.8461538462,150,250.2920073419,8544.2990720783,333227.663811054,5.5602813918,
Type of mental disorder,Anxiety disorders,724,1208.0760887702,4.817679558,3488,5820.1234773903,13745.1817284573,9951511.57140313,166.0522538195,
,Bipolar disorders,118,196.896379109,5.0338983051,594,991.1563490739,10822.6090930678,1277067.872982,21.3093254294,
,Depressive disorders,747,1246.4541965626,4.3319946452,3236,5399.6329050559,11911.7750579669,8898095.96830134,148.4748200951,
,"Disruptive, impulse-control, and conduct disorders",25,41.715334557,7.8,195,325.3796095445,5334.0547220779,133351.368051946,2.2251187728,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,11,18.3547472051,3.0909090909,34,56.7328549975,11684.1727771174,128525.900548291,2.1446003762,
,Personality disorders,37,61.7386951443,3.8648648649,143,238.6117136659,4908.8667360764,181628.069234828,3.0306702692,
,Schizophrenia and related disorders,74,123.4773902887,4.2837837838,317,528.9504421825,8074.7315823809,597530.137096184,9.9704678307,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,119,198.5649924912,4.9327731092,587,979.476055398,4591.3794556966,546374.155227891,9.1168722714,
,Trauma- and stressor-related disorders,76,126.8146170532,4.9736842105,378,630.7358585016,12322.1048354163,936479.967491639,15.6262300599,
,Miscellaneous mental disorders,56,93.4423494076,5.9107142857,331,552.3110295345,7797.3342341176,436650.717110586,7.2860122995,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Waushara, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Waushara, Wisconsin",,549,2611.6740402455,4.606557377,2529,12030.8263165406,13610.0409692884,7471912.49213935,355.4499068617,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,23,622.6312939903,3.5652173913,82,2219.8159177044,3811.6216612376,87667.2982084646,23.7323492714,
,18-44,116,1991.4163090129,4.0344827586,468,8034.3347639485,9049.0810712031,1049693.40425956,180.2048762677,
,45-64,210,3267.4653804263,5.2047619048,1093,17006.3793371713,15714.7396862364,3300095.33410964,513.4736788719,
,65-84,196,4023.8144118251,4.4693877551,876,17983.9868610141,15436.6346636866,3025580.39408259,621.1415302982,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,233,2100.6130544537,5.1587982833,1202,10836.6390191128,16152.4375462406,3763517.94827406,339.3002117088,
,Female,316,3182.5964346863,4.1993670886,1327,13364.8907241414,11735.4257717256,3708394.54386529,373.4912422062,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,267,†,4.7752808989,1275,†,14808.2475301194,3953802.09054188,†,
,Medicaid,118,†,4.3983050847,519,†,10116.4519325734,1193741.32804366,†,
,Private insurance,132,†,4.5454545455,600,†,14769.8611450066,1949621.67114088,†,
,Uninsured,15,†,5.1333333333,77,†,14115.436887126,211731.55330689,†,
,Other,17,†,3.4117647059,58,†,9589.1675944732,163015.849106045,†,
,Missing,*,†,*,*,†,*,*,†,
