,Personality disorders,161,648.7749838814,7.049689441,1135,4573.6621534494,5956.6692716784,959023.752740222,38.6453801072,
,Schizophrenia and related disorders,167,672.9529335912,7.4131736527,1238,4988.7169568021,8904.4398177202,1487041.44955927,59.9226889732,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,95,382.8175370729,7.4526315789,708,2852.998065764,7928.9318129772,753248.52223283,30.3533414826,
,Trauma- and stressor-related disorders,79,318.3430045132,4.6455696203,367,1478.8845905867,7068.7725771163,558433.033592185,22.5029430042,
,Miscellaneous mental disorders,36,145.0676982592,4.3333333333,156,628.6266924565,5578.2245495751,200816.083784704,8.0922019578,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Sangamon, Illinois",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,429395.778044103,3332.3100752315,5.2648929943,2260722.82359994,17544.2559698716,11538.9063407211,4954757665.952,384.5121385634,
"Sangamon, Illinois",,7027,3518.8838923553,5.2894018463,37168.6267738342,18612.7909570814,10246.6408511595,72003145.2610979,360.567394419,
Age group,<1,77,3181.8181818182,9.1818181818,707,29214.8760330578,9101.1534373097,700788.814672849,289.5821548235,
,1-17,187,434.4593652711,5.6310160428,1053,2446.4476557781,8165.6464430343,1526975.88484741,35.4764157067,
,18-44,2345,3511.2675001872,4.6562899787,10919,16349.4796735794,7583.7457198595,17783883.7130704,266.2855987583,
,45-64,2549,4634.5454545455,5.2489708803,13379.6267738342,24326.594134244,11611.8008701984,29598480.4181358,538.1541894207,
,65-84,1869,5760.1627269085,5.9443552702,11110,34240.4536628964,11981.2821992355,22393016.4303711,690.1413514461,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,3094,3228.903592077,5.5903771085,17296.6267738342,18050.7887268416,10804.0159947692,33427625.4878161,348.8512605437,
,Female,3933,3786.3909426987,5.0526315789,19872,19131.2384473197,9808.166736151,38575519.7732817,371.3755369424,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2663,†,6.0727100165,16171.6267738342,†,11185.332750675,29786541.1150477,†,
,Medicaid,2266,†,5.059576346,11465,†,8514.5946624968,19294071.5052178,†,
,Private insurance,1889,†,4.5023822128,8505,†,11053.1068254387,20879318.7932537,†,
,Uninsured,152,†,4.5197368421,687,†,8859.7108090596,1346676.04297705,†,
,Other,57,†,5.9649122807,340,†,12219.9614842364,696537.804601477,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,328,150.7352941176,2.6829268293,880,404.4117647059,4218.5945059242,1383698.99794315,†,
,Neonatal birth hospitalization,73,33.1667423898,8.6849315068,634,288.0508859609,6626.5324658361,483736.870006038,†,
,Nonmaternal/nonneonatal hospitalization,6626,331.2668733127,5.3810182273,35654.6267738342,1782.5530833834,10584.9244481057,70135709.3931487,†,
Type of substance use disorder,Alcohol-related disorders,1395,698.5688102797,5.1362007168,7165,3587.9896241249,10195.7168155595,14223024.9577055,71.2240976579,
,Cannabis-related disorders,782,391.5991466944,4.4795396419,3503,1754.1839013691,7500.0222455838,5865017.39604654,29.3700231156,
,Neonatal abstinence syndrome,17,8.5130249281,16.2352941176,276,138.2114635392,11080.3118012541,188365.30062132,0.9432697058,
,Opioid-related disorders,397,198.8041703807,5.1838790932,2058,1030.5767824772,9397.1569728088,3730671.31820509,18.6819399592,
,Sedative-related disorders,40,20.0306468897,5.275,211,105.6616623434,7512.792253595,300511.6901438,1.5048608879,
,Stimulant-related disorders,419,209.82102617,5.2720763723,2209,1106.192474486,7964.4211098979,3337092.4450472,16.7110301013,
,Miscellaneous substances and addictive disorders,368,184.2819513856,5.0706521739,1866,934.4296774064,5644.9096941457,2077326.76744561,10.4025497383,
Type of mental disorder,Anxiety disorders,3004,1504.3015814196,5.0249667111,15095,7559.0653700161,9929.8392352508,29829237.0626932,149.3747286483,
,Bipolar disorders,764,382.5853555941,6.2180978715,4750.6267738342,2378.9531852906,8350.4885705129,6379773.26787186,31.9477463913,
,Depressive disorders,3480,1742.6662794075,5.1356321839,17872,8949.6930303364,9817.8625185161,34166161.564436,171.0925794688,
,"Disruptive, impulse-control, and conduct disorders",79,39.5605276072,7.9620253165,629,314.9819223412,7608.5047850549,601071.878019337,3.009964636,
,Eating disorders,38,19.0291145453,8.2368421053,313,156.7398119122,9382.6256201496,356539.773565684,1.7854305766,
,Obsessive-compulsive disorders,59,29.5452041624,6.1016949153,360,180.2758220077,6293.856353859,371337.524877678,1.8595327094,
,Personality disorders,434,217.3325187537,5.8240248245,2527.6267738342,1265.7499843932,5331.795025708,2313999.04115726,11.5877244242,
,Schizophrenia and related disorders,589,294.9512754514,8.6835768656,5114.6267738342,2561.2320719873,8337.5046464284,4910790.23674631,24.5915762955,
,Somatic symptom disorders,35,17.5268160285,4.9714285714,174,87.1333139704,8194.3411163599,286801.939072595,1.4362070922,
,Suicidal ideation or attempt,911,456.1979829139,6.2722283205,5714,2861.3779081995,5489.5042581253,5000938.37915211,25.0430076975,
,Trauma- and stressor-related disorders,489,244.8746582271,5.4389095579,2659.6267738342,1331.8511191294,7670.2146972653,3750734.98696271,18.7824120252,
,Miscellaneous mental disorders,406,203.3110659309,4.3694581281,1774,888.35918956,4743.8532225417,1926004.40835192,9.6447785529,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Schuyler, Illinois",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,429395.778044103,3332.3100752315,5.2648929943,2260722.82359994,17544.2559698716,11538.9063407211,4954757665.952,384.5121385634,
"Schuyler, Illinois",,181,2619.7713127804,5.5082872928,997,14430.4530322767,12473.7930730265,2257756.5462178,326.7848525427,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,44,2069.6142991533,5.2954545455,233,10959.5484477892,7806.9497130194,343505.787372854,161.5737475884,
,45-64,63,3091.2659470069,5.4126984127,341,16732.0902845927,14574.5254289865,918195.102026155,450.5373415241,
,65-84,66,4878.0487804878,5.8939393939,389,28750.9238728751,14604.00283722,963864.187256523,712.3903823034,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,69,1878.5733732644,6.4782608696,447,12169.8883746256,14638.9135718979,1010085.03646096,275.0027324969,
,Female,112,3461.0630407911,4.9107142857,550,16996.2917181705,11139.9241942575,1247671.50975684,385.5597990596,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,81,†,5.975308642,484,†,13746.1157607115,1113435.37661763,†,
,Medicaid,36,†,5.5555555556,200,†,10032.1184766075,361156.265157873,†,
,Private insurance,56,†,4.9107142857,275,†,12672.9933286992,709687.62640716,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,11,250,3.6363636364,40,909.0909090909,6925.4717276577,76180.1890042346,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,169,238.7005649718,5.6213017751,950,1341.8079096045,12880.0034648078,2176720.58555253,†,
Type of substance use disorder,Alcohol-related disorders,25,361.8468664061,6.64,166,2402.6631929367,18044.0553773195,451101.384432988,65.2918489554,
,Cannabis-related disorders,13,188.1603705312,7.1538461538,93,1346.0703430308,6013.718993554,78178.3469162015,11.315435941,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,12,173.6864958749,6.5,78,1128.9622231871,15070.3754776182,180844.505731419,26.1752070823,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,80,1157.9099724996,5.4,432,6252.713851498,11947.0479863699,955763.838909593,138.3360600535,
,Bipolar disorders,12,173.6864958749,6.75,81,1172.3838471559,9173.6512112729,110083.814535275,15.9333933326,
,Depressive disorders,112,1621.0739614995,5.5089285714,617,8930.3806629035,10399.5887138184,1164753.93594767,168.5850247428,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,20,289.4774931249,5.1,102,1476.335214937,3832.9432177187,76658.8643543738,11.0955079396,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,11,159.2126212187,6.7272727273,74,1071.0667245622,9792.1383465136,107713.521811649,15.5903201348,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Scott, Illinois",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,429395.778044103,3332.3100752315,5.2648929943,2260722.82359994,17544.2559698716,11538.9063407211,4954757665.952,384.5121385634,
"Scott, Illinois",,123,2652.0051746442,5.0243902439,618,13324.7089262613,12194.6677678068,1499944.13544023,323.4032202329,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,28,2030.4568527919,5.3928571429,151,10949.9637418419,12929.8676134491,362036.293176575,262.5353830142,
,45-64,37,2742.7724240178,5.8918918919,218,16160.118606375,13728.9012897264,507969.347719877,376.5525186952,
,65-84,53,5767.1381936888,4.320754717,229,24918.3895538629,11583.9166133663,613947.580508418,668.0604793345,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,49,2181.6562778272,5.5918367347,274,12199.4657168299,12537.8746853052,614355.859579958,273.5333301781,
,Female,74,3093.6454849498,4.6486486486,344,14381.27090301,11967.409133247,885588.27586028,370.2292123162,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,64,†,5.109375,327,†,11301.3274711363,723284.958152723,†,
,Medicaid,26,†,6.2692307692,163,†,15061.1824918945,391590.744789257,†,
,Private insurance,29,†,3.5517241379,103,†,10169.0124676527,294901.36156193,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,120,240.9638554217,5.1083333333,613,1230.9236947791,12430.3218935222,1491638.62722266,†,
Type of substance use disorder,Alcohol-related disorders,19,409.6593359207,7,133,2867.6153514446,17686.3504051322,336040.657697512,72.4537856183,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,54,1164.2949547219,3.7592592593,203,4376.886589047,10205.2600987075,551084.045330208,118.8193284455,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,70,1509.2712376024,5.1571428571,361,7783.5273824924,9964.3537854268,697504.764979876,150.3891256964,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,12,258.7322121604,7.0833333333,85,1832.6865028029,9358.5992425613,112303.190910735,24.2137108475,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Shelby, Illinois",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,429395.778044103,3332.3100752315,5.2648929943,2260722.82359994,17544.2559698716,11538.9063407211,4954757665.952,384.5121385634,
"Shelby, Illinois",,744,3473.3893557423,5.0900537634,3787,17679.7385620915,11693.116603528,8699678.75302488,406.1474674615,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,21,483.4254143646,11.380952381,239,5501.8416206261,16275.7447315685,341790.63936294,78.6810864095,
,18-44,124,1938.7116948093,4.9677419355,616,9631.019387117,7725.2388860847,957929.621874505,149.7701097365,
,45-64,283,4749.1189796946,4.9434628975,1399,23477.093472059,12474.0753104442,3530163.3128557,592.4086781097,
,65-84,314,6994.8763644464,4.847133758,1522,33905.1013588772,12295.9604334751,3860931.5761112,860.0872301428,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,283,2660.0244383871,5.1908127208,1469,13807.6886925462,11058.0150800355,3129418.26765005,294.1459035295,
,Female,461,4276.0411835637,5.0281995662,2318,21500.7884240794,12082.9945452816,5570260.48537483,516.673822964,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,418,†,4.7129186603,1970,†,11856.9237401935,4956194.1234009,†,
,Medicaid,145,†,6.6620689655,966,†,12180.8880432523,1766228.76627159,†,
,Private insurance,151,†,4.5231788079,683,†,10624.4907808947,1604298.1079151,†,
,Uninsured,14,†,4.8571428571,68,†,14234.5598470729,199283.837859021,†,
,Other,16,†,6.25,100,†,10854.6198486405,173673.917578248,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,12,45.9770114943,2.4166666667,29,111.1111111111,5057.281148796,60687.3737855524,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,730,315.4710458081,5.1328767123,3747,1619.2739844425,11822.0928444093,8630127.7764188,†,
Type of substance use disorder,Alcohol-related disorders,78,364.1456582633,5.2948717949,413,1928.1045751634,9698.0270097194,756446.106758111,35.3149442931,
,Cannabis-related disorders,33,154.0616246499,5.9090909091,195,910.3641456583,6515.8234732309,215022.174616619,10.0383835022,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,39,182.0728291317,4.8461538462,189,882.3529411765,9465.1605600282,369141.2618411,17.2334856135,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,13,60.6909430439,3.8461538462,50,233.4267040149,4928.0477843922,64064.6211970993,2.990878674,
,Miscellaneous substances and addictive disorders,17,79.3650793651,5.5882352941,95,443.5107376284,8032.6290116189,136554.69319752,6.3751023902,
Type of mental disorder,Anxiety disorders,401,1872.0821661998,5.289276808,2121,9901.9607843137,12538.17136402,5027806.71697202,234.7248700734,
,Bipolar disorders,58,270.7749766573,5.2413793103,304,1419.2343604108,7165.8598578591,415619.871755828,19.4033553574,
,Depressive disorders,434,2026.1437908497,5.0207373272,2179,10172.735760971,10927.6143201774,4742584.61495701,221.4091790363,
,"Disruptive, impulse-control, and conduct disorders",21,98.0392156863,10.4761904762,220,1027.0774976657,13466.3596891808,282793.553472797,13.2023134208,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,17,79.3650793651,4.3529411765,74,345.4715219421,3258.8484392169,55400.4234666877,2.5863876502,
,Schizophrenia and related disorders,26,121.3818860878,7.4615384615,194,905.695611578,11293.7883737655,293638.497717903,13.7086133388,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,35,163.3986928105,5.1714285714,181,845.0046685341,5040.7897037042,176427.639629648,8.2365844832,
,Trauma- and stressor-related disorders,33,154.0616246499,6.2121212121,205,957.0494864613,7035.8115140861,232181.779964841,10.8394855259,
,Miscellaneous mental disorders,17,79.3650793651,4.3529411765,74,345.4715219421,6645.9985565898,112981.975462026,5.274602029,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Stark, Illinois",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,429395.778044103,3332.3100752315,5.2648929943,2260722.82359994,17544.2559698716,11538.9063407211,4954757665.952,384.5121385634,
"Stark, Illinois",,155,2535.5799116637,5.5741935484,864,14133.8131850155,10503.7060746743,1628074.44157451,266.3298612096,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,18,1529.3118096856,5.2222222222,94,7986.4061172472,5396.9300274228,97144.7404936097,82.5358882698,
,18-44,28,1626.9610691458,4.7142857143,132,7669.9593259733,6062.4004049544,169747.211338724,98.6328944443,
,45-64,47,2792.6322043969,4.4255319149,208,12358.8829471182,12478.6629059983,586497.156581923,348.483158991,
,65-84,62,4217.6870748299,6.935483871,430,29251.7006802721,12494.9247283913,774685.333160261,526.9968252791,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,72,2371.5415019763,5.7916666667,417,13735.1778656126,12112.0340827856,872066.453960568,287.2419150068,
,Female,82,2664.9333766656,5.2926829268,434,14104.6473838154,8747.4111743187,717287.716294137,233.1126799786,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,69,†,6.3623188406,439,†,12764.2312588696,880731.956862005,†,
,Medicaid,50,†,5.02,251,†,8253.6810025567,412684.050127834,†,
,Private insurance,32,†,4.5,144,†,8641.1626014784,276517.203247308,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,152,268.5512367491,5.6381578947,857,1514.1342756184,10621.9209695001,1614531.98736402,†,
Type of substance use disorder,Alcohol-related disorders,24,392.605921806,6.125,147,2404.7112710617,11988.5580743468,287725.393784324,47.067788939,
,Cannabis-related disorders,11,179.9443808277,5.4545454545,60,981.514804515,5832.1783407474,64153.9617482212,10.494677204,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,87,1423.1964665467,5.0689655172,441,7214.133813185,9515.4953644216,827848.096704683,135.4241938009,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,73,1194.1763454932,5.3835616438,393,6428.921969573,7675.3134388896,560297.881038938,91.6567775297,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
