,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,43,97.9498861048,3.023255814,130,296.1275626424,4824.1034233316,207436.44720326,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1710,287.3949579832,5.8052631579,9927,1668.4033613445,13775.4776969438,23556066.861774,†,
Type of substance use disorder,Alcohol-related disorders,288,492.3750256445,5.4895833333,1581,2702.9337345278,11882.6882072883,3422214.20369905,58.5073891079,
,Cannabis-related disorders,62,105.997401354,4.2258064516,262,447.9245024961,8757.178151064,542945.045365966,9.2823812721,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,202,345.3463721535,5.4455445545,1100,1880.5990562812,11363.1727964922,2295360.90489144,39.2423050142,
,Sedative-related disorders,24,41.031252137,6.0416666667,145,247.897148328,10714.3788246166,257145.091790798,4.3962437904,
,Stimulant-related disorders,30,51.2890651713,4.9333333333,148,253.0260548451,6000.9072906559,180027.218719677,3.0778092512,
,Miscellaneous substances and addictive disorders,38,64.966149217,6.0789473684,231,394.9258018191,7797.5004213509,296305.016011332,5.0657357589,
Type of mental disorder,Anxiety disorders,780,1333.5156944539,5.4628205128,4261,7284.7568898311,13502.7813484636,10532169.4518016,180.0617084696,
,Bipolar disorders,150,256.4453258565,6.4,960,1641.2500854818,9617.4544167658,1442618.16251487,24.6635123182,
,Depressive disorders,782,1336.9349654654,6.0306905371,4716,8062.6410449292,14246.7898850998,11140989.690148,190.4703154303,
,"Disruptive, impulse-control, and conduct disorders",12,20.5156260685,16.4166666667,197,336.7981946249,19117.4457222267,229409.34866672,3.9220636782,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,18,30.7734391028,6,108,184.6406346167,12406.5615288218,223318.107518792,3.8179256568,
,Personality disorders,37,63.2565137113,6,222,379.5390822677,6453.9353995461,238795.609783204,4.0825345309,
,Schizophrenia and related disorders,80,136.7708404568,11.2875,903,1543.8008616563,12827.5416365483,1026203.33092386,17.5443365063,
,Somatic symptom disorders,12,20.5156260685,4.5,54,92.3203173083,10297.7586280745,123573.103536895,2.1126496536,
,Suicidal ideation or attempt,137,234.2200642823,7.4379562044,1019,1742.1185803187,7270.7616180976,996094.341679368,17.0295825357,
,Trauma- and stressor-related disorders,103,176.0924570881,6.4174757282,661,1130.0690692744,12404.9282173794,1277707.60639008,21.844142898,
,Miscellaneous mental disorders,39,66.6757847227,4.7692307692,186,317.9922040621,6487.8850460674,253027.516796627,4.3258482664,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Potter, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"Potter, Pennsylvania",,617,3613.2583743265,4.6385737439,2862,16760.3654251581,10436.9154849714,6439576.85422741,377.1127227821,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,16,463.6337293538,5.125,82,2376.1228629383,5935.2713589406,94964.341743049,27.5179199487,
,18-44,113,2363.0280217482,4.9380530973,558,11668.7578419071,10910.0151664428,1232831.71380804,257.80671556,
,45-64,201,4131.5519013361,4.0149253731,807,16587.8725590955,10473.3137937611,2105136.07254599,432.710395179,
,65-84,278,7344.7820343461,4.8273381295,1342,35455.7463672391,10602.5777205513,2947516.60631327,778.7362235966,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,213,2484.544500175,4.9671361502,1058,12341.0708036859,11398.2368226837,2427824.44323164,283.1942660949,
,Female,404,4751.2642596731,4.4653465347,1804,21216.0413971539,9930.080225237,4011752.41099576,471.8043526985,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,315,†,4.6158730159,1454,†,10295.469404072,3243072.86228268,†,
,Medicaid,115,†,4.8173913043,554,†,11139.5426049895,1281047.39957379,†,
,Private insurance,165,†,4.7696969697,787,†,10370.8167873476,1711184.76991235,†,
,Uninsured,14,†,3.1428571429,44,†,8722.0662482064,122108.92747489,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,23,142.8571428571,2.3043478261,53,329.1925465839,5531.8913379689,127233.500773284,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,588,313.4328358209,4.7414965986,2788,1486.1407249467,10703.5619377857,6293694.419418,†,
Type of substance use disorder,Alcohol-related disorders,83,486.0623096744,5.9759036145,496,2904.6615132349,12885.6005853158,1069504.84858121,62.6320478204,
,Cannabis-related disorders,15,87.8425860857,3.2666666667,49,286.9524478801,4958.0052176401,74370.0782646009,4.3552400014,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,42,245.9592410401,4.619047619,194,1136.0974467088,10593.378997374,444921.917889709,26.0553945824,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,11,64.4178964629,7,77,450.9252752401,7350.3498616618,80853.8484782796,4.7349407635,
Type of mental disorder,Anxiety disorders,277,1622.1597563832,4.2527075812,1178,6898.571093933,10356.8877541217,2868857.90789171,168.0052651611,
,Bipolar disorders,43,251.8154134458,3.8837209302,167,977.9807917545,6217.1445489198,267337.215603551,15.6557282504,
,Depressive disorders,328,1920.8245490747,4.7225609756,1549,9071.2110564535,10790.5156454959,3539289.13172267,207.2668734904,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,14,81.98641368,6.9285714286,97,568.0487233544,9778.753685256,136902.551593584,8.0172494491,
,Schizophrenia and related disorders,43,251.8154134458,7.976744186,343,2008.6671351605,10383.0376331151,446470.618223951,26.1460891441,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,26,152.2604825486,4.5,117,685.1721714687,4207.7490718264,109401.475867486,6.4067390412,
,Trauma- and stressor-related disorders,21,122.97962052,4.5714285714,96,562.1925509487,9092.3924524792,190940.241502064,11.1817897343,
,Miscellaneous mental disorders,27,158.1166549543,3.1481481481,85,497.7746544858,5767.3607020184,155718.738954496,9.1191578212,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Schuylkill, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"Schuylkill, Pennsylvania",,6416,4420.7726705849,6.5874376559,42265,29121.5643582093,11270.4997455826,72311526.3676581,498.2431725911,
Age group,<1,75,5368.6471009306,7.2533333333,544,38940.586972083,8184.8969745681,613867.273092608,439.4182341393,
,1-17,236,894.6849647433,11.3474576271,2678,10152.3997270452,10110.9440538456,2386182.79670757,90.4610962434,
,18-44,1682,3657.5553960902,6.6183115339,11132,24206.8410637788,9837.7258073828,16547054.8080179,359.8202711205,
,45-64,2266,5361.6638667392,6.3283318623,14340,33930.3882828952,12344.2492282429,27972068.7511985,661.8571504909,
,65-84,2157,7410.3339288168,6.2916087158,13571,46622.921533599,11493.9048394258,24792352.7386414,851.7367300619,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2845,3832.0110986894,7.1848857645,20441,27532.5619923763,12182.9410577545,34660467.3093117,466.8516534799,
,Female,3570,5035.9712230216,6.1120448179,21820,30780.0818168994,10543.8673412691,37641606.4083309,530.9861250999,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2875,†,6.8229565217,19616,†,12115.8231316173,34832991.5033999,†,
,Medicaid,979,†,5.8855975485,5762,†,10877.6328650896,10649202.5749227,†,
,Private insurance,2383,†,6.6823331935,15924,†,10436.3303429333,24869775.2072102,†,
,Uninsured,71,†,4.6338028169,329,†,7974.0026142963,566154.185615035,†,
,Other,97,†,5.7731958763,560,†,13471.9360590091,1306777.79772388,†,
,Missing,11,†,6.7272727273,74,†,7875.0089805668,86625.0987862351,†,
Type of stay,Maternal delivery hospitalization,203,152.1739130435,2.8522167488,579,434.0329835082,4824.8357794244,979441.663223156,†,
,Neonatal birth hospitalization,74,54.6932742055,7.2702702703,538,397.6348854398,8243.2729119128,610002.195481549,†,
,Nonmaternal/nonneonatal hospitalization,6139,345.1979307242,6.7027203128,41148,2313.7651821862,11520.1307230743,70722082.5089534,†,
Type of substance use disorder,Alcohol-related disorders,851,586.3587192437,6.4947121034,5527,3808.2310708109,11771.858967963,10017851.9817365,69.0253214757,
,Cannabis-related disorders,322,221.8654613355,7.8136645963,2516,1733.5823003728,8763.981390835,2822002.00784888,19.4442477441,
,Neonatal abstinence syndrome,21,14.4694866088,13.4285714286,282,194.3045344615,14344.8664843176,301242.19617067,2.075628535,
,Opioid-related disorders,485,334.1762383469,6.8206185567,3308,2279.2886524774,11282.2804482667,5471906.01740938,37.7027004018,
,Sedative-related disorders,31,21.3597183273,6.6451612903,206,141.9387734009,7871.0357112898,244002.107049982,1.6812310574,
,Stimulant-related disorders,276,190.1703954304,8.1811594203,2258,1555.8143220357,9753.1702382084,2691874.98574551,18.547642409,
,Miscellaneous substances and addictive disorders,302,208.0849978985,6.6258278146,2001,1378.7353668704,7858.0995908695,2373146.07644257,16.3515263685,
Type of mental disorder,Anxiety disorders,2692,1854.8503786182,5.52897474,14884,10255.4208898045,11224.813431831,30217197.7584891,208.2034944395,
,Bipolar disorders,954,657.3281059442,7.9706498952,7604,5239.3321987418,10030.322412338,9568927.58137048,65.9321283331,
,Depressive disorders,2820,1943.0453446149,6.1936170213,17466,12034.4787195193,11029.3906944613,31102881.758381,214.3060624281,
,"Disruptive, impulse-control, and conduct disorders",206,141.9387734009,12.854368932,2648,1824.5333590569,11143.9728871864,2295658.41476041,15.8176184242,
,Eating disorders,25,17.2255792962,8.48,212,146.072912432,8466.3261034667,211658.152586667,1.4583737164,
,Obsessive-compulsive disorders,34,23.4267878429,9.7647058824,332,228.755693054,14345.2050707701,487736.972406183,3.3606207576,
,Personality disorders,153,105.4205452929,8.9803921569,1374,946.7178381209,8265.88348261,1264680.17283933,8.7139394406,
,Schizophrenia and related disorders,477,328.6640529721,13.3123689727,6350,4375.2971412429,13201.180270989,6296962.98926179,43.3875341188,
,Somatic symptom disorders,26,17.9146024681,7.9230769231,206,141.9387734009,12372.9639874747,321697.063674344,2.2165673119,
,Suicidal ideation or attempt,689,474.7369654041,9.2031930334,6341,4369.0959326962,9040.1338996,6228652.25682442,42.9168573434,
,Trauma- and stressor-related disorders,314,216.3532759607,7.8757961783,2473,1703.9543039832,11274.5202013425,3540199.34322155,24.3927938045,
,Miscellaneous mental disorders,249,171.5667697905,8.1927710843,2040,1405.6072705725,9196.9322057769,2290036.11923844,15.7788795053,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Snyder, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"Snyder, Pennsylvania",,1183,3225.3667048367,4.5883347422,5428,14799.0621080756,11221.654000151,13275216.6821787,361.9394918528,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,18,248.5844496616,4.7222222222,85,1173.8710122911,8568.3958685603,154231.125634085,21.2996997147,
,18-44,281,2176.6072811774,4.0818505338,1147,8884.5855925639,7561.2256457816,2124704.40646463,164.5781879523,
,45-64,385,3930.1755818701,4.8727272727,1876,19150.6737443854,12542.0524146221,4828690.17962953,492.9246814648,
,65-84,499,7844.6785096683,4.6492985972,2320,36472.2527904417,12359.9017443896,6167590.97045044,969.5945559583,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,478,2643.5128857427,4.8117154812,2300,12719.8318770047,11351.2026173821,5425874.85110868,300.0705038773,
,Female,702,3775.0053775005,4.4358974359,3114,16745.5366745536,11137.4728275799,7818505.92496112,420.4401981588,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,641,†,4.7893915757,3070,†,12060.5383648502,7730805.091869,†,
,Medicaid,199,†,4.7989949749,955,†,8793.9800220319,1750002.02438433,†,
,Private insurance,318,†,4.0817610063,1298,†,10958.3800794056,3484764.865251,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,16,†,4.75,76,†,13522.2452169407,216355.923471051,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,47,155.6291390728,2.8936170213,136,450.3311258278,4147.8805511696,194950.385904972,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1136,374.5466534784,4.6584507042,5292,1744.8071216617,11514.3189227761,13080266.2962737,†,
Type of substance use disorder,Alcohol-related disorders,115,313.5394514423,4.6347826087,533,1453.1871966847,11360.2414182554,1306427.76309938,35.6188386253,
,Cannabis-related disorders,35,95.425050439,4.7714285714,167,455.3138120944,5516.3978908346,193073.92617921,5.2640254697,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,81,220.8408310159,5.5185185185,447,1218.7142156061,10227.0710348058,828392.753819277,22.5855486618,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,24,65.434320301,4.5,108,294.4544413545,4807.8858015228,115389.259236546,3.1460073951,
,Miscellaneous substances and addictive disorders,23,62.7078902885,5.5652173913,128,348.9830416053,10041.3199889263,230950.359745306,6.2966999222,
Type of mental disorder,Anxiety disorders,540,1472.2722067725,4.2407407407,2290,6243.5247287202,11046.9820857088,5965370.32628278,162.641646935,
,Bipolar disorders,97,264.4637112165,5.6804123711,551,1502.2629369104,8573.5738709152,831636.665478771,22.6739916429,
,Depressive disorders,658,1793.9909482524,4.6291793313,3046,8304.7058182016,11293.4965039979,7431120.69963065,202.6043050229,
,"Disruptive, impulse-control, and conduct disorders",11,29.990730138,5.0909090909,56,152.6800807023,4319.1317741382,47510.4495155202,1.2953391547,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,58,158.1329407274,6.1896551724,359,978.7883745024,6040.8331874055,350368.324869517,9.5525471637,
,Schizophrenia and related disorders,34,92.6986204264,7.1470588235,243,662.5224930476,9832.4595119635,334303.623406757,9.1145543216,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,32,87.2457604013,4.15625,133,362.615191668,5235.9957751727,167551.864805525,4.5681843286,
,Trauma- and stressor-related disorders,81,220.8408310159,4.3950617284,356,970.6090844648,8963.7918310104,726067.138311846,19.7957123701,
,Miscellaneous mental disorders,50,136.3215006271,2.94,147,400.7852118436,4147.1260738392,207356.303691961,5.6534244968,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Somerset, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"Somerset, Pennsylvania",,2699,3539.4864531697,5.2074842534,14055,18431.8199700999,9216.5970984958,24875595.5688403,326.2202057445,
Age group,<1,15,2235.4694485842,6.4666666667,97,14456.0357675111,6777.3956553615,101660.934830422,151.5066092853,
,1-17,66,513.0198212204,6.4545454545,426,3311.3097551496,7479.7837046204,493665.724504949,38.3727729891,
,18-44,606,2529.6376690599,4.9389438944,2993,12493.7385206211,7479.1551369346,4532368.01298236,189.1955256713,
,45-64,884,3878.0434305769,5.4615384615,4828,21180.0833516121,10142.8804021623,8966306.27551154,393.3453071073,
,65-84,1128,7064.5706770214,5.0629432624,5711,35767.520511054,9558.1512597615,10781594.621011,675.2423511625,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1034,2606.9636689106,5.3742746615,5557,14010.5387892998,9615.0498312083,9941961.52546934,250.6608558472,
,Female,1664,4547.5663414501,5.1045673077,8494,23213.358476128,8971.3668593687,14928354.4539894,407.9788596647,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1458,†,5.2743484225,7690,†,9334.2038463327,13609269.2079531,†,
,Medicaid,567,†,5.7354497354,3252,†,8994.7296457297,5100011.70912873,†,
,Private insurance,565,†,4.585840708,2591,†,9370.6159323031,5294398.00175126,†,
,Uninsured,34,†,4.2647058824,145,†,5675.2833150526,192959.632711789,†,
,Other,75,†,5.0266666667,377,†,9052.7602306047,678957.017295353,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,59,92.3317683881,2.3220338983,137,214.3974960876,3484.5132025306,205586.278949305,†,
,Neonatal birth hospitalization,12,21.897810219,6.1666666667,74,135.0364963504,5670.3646248889,68044.3754986665,†,
,Nonmaternal/nonneonatal hospitalization,2628,321.7433888345,5.2678843227,13844,1694.9069539667,9361.4782779271,24601964.9143923,†,
Type of substance use disorder,Alcohol-related disorders,296,388.1763579615,5.7668918919,1707,2238.5710913526,9185.1134762,2718793.58895519,35.6544389665,
,Cannabis-related disorders,91,119.3380019409,4.9450549451,450,590.1329766307,5662.5601070143,515292.969738304,6.7575860904,
,Neonatal abstinence syndrome,11,14.4254727621,7.9090909091,87,114.0923754819,8550.7062883711,94057.7691720819,1.2334798066,
,Opioid-related disorders,196,257.0356964881,5.7653061224,1130,1481.8894746505,10288.4480159494,2016535.81112609,26.4449840156,
,Sedative-related disorders,15,19.671099221,6.2666666667,94,123.2722217851,12225.5283381679,183382.925072518,2.4048958097,
,Stimulant-related disorders,41,53.7676712041,4.756097561,195,255.7242898733,7903.3415791033,324037.004743233,4.2494427144,
,Miscellaneous substances and addictive disorders,63,82.6186167283,5.9365079365,374,490.4660739109,6089.4349407132,383634.40126493,5.0310069146,
Type of mental disorder,Anxiety disorders,1304,1710.0742256144,4.9010736196,6391,8381.1996747712,9520.851209518,12415189.9772114,162.8136225931,
,Bipolar disorders,222,291.1322684712,5.6936936937,1264,1657.617961025,6445.6592779604,1430936.3597072,18.7653940738,
,Depressive disorders,1472,1930.3905368899,5.0203804348,7390,9691.2948828914,8803.7837098506,12959169.6209,169.9474076232,
,"Disruptive, impulse-control, and conduct disorders",37,48.5220447452,6.7297297297,249,326.540247069,4478.1356847013,165691.020333949,2.1728830007,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,16,20.9825058358,4.25,68,89.175649802,2875.0731297281,46001.1700756498,0.6032623872,
,Personality disorders,62,81.3072101136,6.6290322581,411,538.9881186561,5498.8438372975,340928.317912446,4.4709565126,
,Schizophrenia and related disorders,136,178.351299604,7.1764705882,976,1279.9328559813,7992.5024977872,1086980.33969906,14.2547320757,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,113,148.1889474651,5.5132743363,623,817.0063209799,5017.2500275274,566949.2531106,7.4350100075,
,Trauma- and stressor-related disorders,118,154.7459805387,6.1016949153,720,944.2127626092,6537.6657199141,771444.554949863,10.1167749226,
,Miscellaneous mental disorders,66,86.5528365725,4.0303030303,266,348.8341595195,4094.3001963595,270223.812959728,3.5437329577,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Sullivan, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"Sullivan, Pennsylvania",,263,4228.9757195691,5.3384030418,1404,22575.9768451519,10857.4988879153,2855522.20752172,459.1609917224,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
