Type of substance use disorder,Alcohol-related disorders,82,415.1058013567,5.3414634146,438,2217.2724511491,10007.0997580369,820582.180159026,41.5400516432,
,Cannabis-related disorders,30,151.8679761061,4.3666666667,131,663.1568289967,11109.955580918,333298.667427541,16.872464687,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,61,308.7982180824,5.8032786885,354,1792.042118052,11870.9056261181,724125.243193204,36.6571450437,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,27,136.6811784955,4.1111111111,111,561.9115115926,10513.8938227647,283875.133214648,14.3705139827,
,Miscellaneous substances and addictive disorders,21,106.3075832743,7.8095238095,164,830.2116027134,21401.5646217048,449432.857055801,22.7514861322,
Type of mental disorder,Anxiety disorders,318,1609.8005467247,4.9213836478,1565,7922.4460868685,12693.1722739068,4036428.78310239,204.3347566621,
,Bipolar disorders,45,227.8019641592,4.0888888889,184,931.4569201174,7933.4056214982,357003.252967418,18.0724538305,
,Depressive disorders,326,1650.2986736863,4.8374233129,1577,7983.1932773109,11467.9464113336,3738550.53009476,189.2553675253,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,19,96.1830515339,6.1052631579,116,587.2228409436,6770.7072362402,128643.437488562,6.5122728302,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,27,136.6811784955,5.7777777778,156,789.7134757517,6128.6812709766,165474.394316369,8.3767537874,
,Trauma- and stressor-related disorders,45,227.8019641592,5.4222222222,244,1235.1928723297,14994.1161760421,674735.227921894,34.1568911573,
,Miscellaneous mental disorders,20,101.2453174041,3,60,303.7359522122,4232.0398084324,84640.7961686489,4.2847421367,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Menifee, Kentucky",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,180329.274887181,4057.4839512889,5.3548598639,965637.996373587,21727.2579590408,11947.1367584912,2154418508.63672,484.7531566143,
"Menifee, Kentucky",,285,4518.0722891566,4.3789473684,1248,19784.4007609384,9846.2268455404,2806174.65097901,444.8596466359,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,83,4179.2547834844,4.7228915663,392,19738.1671701913,7850.4070499229,651583.7851436,328.0885121569,
,45-64,99,5540.0111919418,4.303030303,426,23838.8360380526,9670.1334947063,957343.215975924,535.7264778824,
,65-84,94,7704.9180327869,4.2978723404,404,33114.7540983606,12541.3989894946,1178891.5050125,966.3045123053,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,137,4298.71352369,4.8905109489,670,21022.9055538123,10830.8676520564,1483828.86833173,465.5879724919,
,Female,148,4742.0698494072,3.9054054054,578,18519.705222685,8934.7688016708,1322345.78264728,423.6929774583,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,134,†,4.4552238806,597,†,11325.0710001634,1517559.5140219,†,
,Medicaid,87,†,4.1034482759,357,†,8531.4837806804,742239.088919196,†,
,Private insurance,56,†,4.9107142857,275,†,8867.9960062288,496607.77634881,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,272,379.8882681564,4.4338235294,1206,1684.3575418994,10155.1213867646,2762193.01719998,†,
Type of substance use disorder,Alcohol-related disorders,44,697.5269499049,5.4090909091,238,3772.9866835764,11644.9475104896,512377.690461543,81.2266471879,
,Cannabis-related disorders,14,221.9403931516,3.5,49,776.7913760304,9062.2407782629,126871.370895681,20.1127728116,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,28,443.8807863031,3.8928571429,109,1727.9644895371,8463.2575546682,236971.211530708,37.5667741805,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,12,190.2346227013,2.6666666667,32,507.2923272036,3019.7916154748,36237.4993856979,5.7446891861,
Type of mental disorder,Anxiety disorders,146,2314.5212428662,4.602739726,672,10653.1388712745,10650.3602878274,1554952.6020228,246.5048513036,
,Bipolar disorders,17,269.4990488269,4.4117647059,75,1188.9663918833,8661.9790356323,147253.643605749,23.3439511106,
,Depressive disorders,122,1934.0519974635,4.3360655738,529,8386.1762840837,8868.0693668611,1081904.46275705,171.5130727262,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,14,221.9403931516,5.5714285714,78,1236.5250475586,5306.8209865232,74295.4938113251,11.7779793613,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,19,301.2048192771,6.1052631579,116,1838.9346861129,4386.153211554,83336.9110195264,13.2113048541,
,Trauma- and stressor-related disorders,16,253.6461636018,5.625,90,1426.75967026,8050.1323091343,128802.116946148,20.418851767,
,Miscellaneous mental disorders,12,190.2346227013,5.8333333333,70,1109.7019657578,9348.9138403321,112186.966083985,17.7848709708,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Mercer, Kentucky",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,180329.274887181,4057.4839512889,5.3548598639,965637.996373587,21727.2579590408,11947.1367584912,2154418508.63672,484.7531566143,
"Mercer, Kentucky",,676,3095.3798250836,5.3121301775,3591,16443.0605796968,12634.9608765958,8541233.55257879,391.1000298813,
Age group,<1,13,4529.6167247387,12,156,54355.4006968641,8571.1085868317,111424.411628812,388.2383680446,
,1-17,13,277.0083102493,5.8461538462,76,1619.4331983806,8776.9728057436,114100.646474667,24.3129440602,
,18-44,145,2214.7548495494,5.1862068966,752,11486.1768749045,10547.2532091475,1529351.71532639,233.5958019439,
,45-64,262,4202.0850040096,4.8091603053,1260,20208.5004009623,12800.9669591528,3353853.34329804,537.9075129588,
,65-84,243,5960.2649006622,5.5432098765,1347,33038.9992641648,14125.5285425962,3432503.43585087,841.9189197574,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,293,2732.6991232979,5.5597269625,1629,15193.0609960828,14116.9222152366,4136258.20906434,385.7730096124,
,Female,382,3436.1788252226,5.1256544503,1958,17612.6652873976,11502.0080838294,4393767.08802285,395.2295662519,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,306,†,5.4379084967,1664,†,13546.4459700081,4145212.46682249,†,
,Medicaid,187,†,5.5989304813,1047,†,10798.3083198907,2019283.65581956,†,
,Private insurance,162,†,4.7962962963,777,†,12717.8336820441,2060289.05649115,†,
,Uninsured,11,†,4.9090909091,54,†,15770.700062538,173477.700687918,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,12,46.511627907,2.25,27,104.6511627907,5088.3756215796,61060.5074589549,†,
,Neonatal birth hospitalization,12,45.2830188679,12.5833333333,151,569.8113207547,8826.8228676473,105921.874411767,†,
,Nonmaternal/nonneonatal hospitalization,652,290.2938557435,5.2346625767,3413,1519.5903829029,12843.9435133559,8374251.17070807,†,
Type of substance use disorder,Alcohol-related disorders,61,279.3168185356,5.0163934426,306,1401.1630569165,12790.4930160977,780220.073981961,35.7259981676,
,Cannabis-related disorders,33,151.1058198635,4.7272727273,156,714.3184211731,9701.8754879488,320161.891102309,14.6600984982,
,Neonatal abstinence syndrome,11,50.3686066212,13.7272727273,151,691.4235999817,9964.4171675992,109608.58884359,5.0189380852,
,Opioid-related disorders,113,517.4229589267,4.9734513274,562,2573.3779019186,14741.801518914,1665823.57163729,76.2774656183,
,Sedative-related disorders,13,59.5265350978,3.4615384615,45,206.053390723,3778.0810874729,49115.0541371473,2.2489607646,
,Stimulant-related disorders,24,109.8951417189,5,120,549.4757085947,10543.9805489246,253055.533174191,11.5873223671,
,Miscellaneous substances and addictive disorders,31,141.947891387,3.8709677419,120,549.4757085947,9597.3230279107,297517.013865232,13.6231976677,
Type of mental disorder,Anxiety disorders,267,1222.5834516232,5.4906367041,1466,6712.7615733321,13250.164823087,3537794.00776423,161.9943224399,
,Bipolar disorders,40,183.1585695316,4.225,169,773.8449562709,9655.288147071,386211.525882839,17.6844876543,
,Depressive disorders,297,1359.9523787719,5.7441077441,1706,7811.7129905215,12160.1608101257,3611567.76060735,165.3723961998,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,23,105.3161774807,5.6956521739,131,599.8443152159,7535.4614579186,173315.613532128,7.936059963,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,21,96.1582490041,4.0476190476,85,389.2119602546,4296.3386572355,90223.1118019462,4.1312840241,
,Trauma- and stressor-related disorders,24,109.8951417189,5.5833333333,134,613.5812079308,10941.1367614553,262587.282274928,12.0237777497,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Metcalfe, Kentucky",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,180329.274887181,4057.4839512889,5.3548598639,965637.996373587,21727.2579590408,11947.1367584912,2154418508.63672,484.7531566143,
"Metcalfe, Kentucky",,348,3274.061529777,5.3103448276,1848,17386.3957098504,12093.6824514208,4208601.49309444,395.9546046754,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,51,1575.5329008341,4.6078431373,235,7259.8084646277,7746.0321953798,395047.641964371,122.0412857474,
,45-64,164,5544.2866801893,4.1707317073,684,23123.7322515213,12905.3376456637,2116475.37388884,715.508916122,
,65-84,125,6476.6839378238,6.312,789,40880.829015544,12143.0055567902,1517875.69459877,786.4640904657,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,136,2587.026821381,5.7794117647,786,14951.4932470991,13713.5206703891,1865038.81117292,354.7724578986,
,Female,212,3946.3886820551,5.0094339623,1062,19769.1734921816,11054.5409524599,2343562.68192151,436.255153001,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,192,†,5.828125,1119,†,12704.1360762728,2439194.12664438,†,
,Medicaid,97,†,4.8969072165,475,†,10645.7473108927,1032637.48915659,†,
,Private insurance,53,†,4.4716981132,237,†,13087.317736339,693627.840025968,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,345,291.1392405063,5.2782608696,1821,1536.7088607595,12150.3513489837,4191871.21539941,†,
Type of substance use disorder,Alcohol-related disorders,37,348.1042431085,4.2432432432,157,1477.0909775143,10980.5443212792,406280.139887332,38.2237406988,
,Cannabis-related disorders,11,103.4904506539,2.5454545455,28,263.430238028,4690.0432439372,51590.4756833087,4.853746889,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,16,150.5315645874,3.6875,59,555.0851444162,11765.1043738517,188241.669981628,17.7101956893,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,201,1891.0527801298,5.4726368159,1100,10349.0450653871,12635.2682860666,2539688.92549939,238.9395922005,
,Bipolar disorders,20,188.1644557343,6.4,128,1204.2525166996,14753.3175239643,295066.350479287,27.7604996217,
,Depressive disorders,129,1213.6607394863,5,645,6068.3036974316,10651.7711638403,1374078.4801354,129.2763646755,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,13,122.3068962273,7.3846153846,96,903.1893875247,7128.4727327353,92670.1455255583,8.7186137478,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,14,131.715119014,4.1428571429,58,545.6769216295,12772.2009412778,178810.813177889,16.8229196705,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Montgomery, Kentucky",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,180329.274887181,4057.4839512889,5.3548598639,965637.996373587,21727.2579590408,11947.1367584912,2154418508.63672,484.7531566143,
"Montgomery, Kentucky",,1052,3782.9479664857,5.9790874525,6290,22618.5767197669,14269.3937465881,15011402.2214107,539.8037405664,
Age group,<1,28,7799.4428969359,4.25,119,33147.6323119777,4238.3381758511,118673.468923829,330.5667658045,
,1-17,26,418.3427192277,7.7307692308,201,3234.1110217216,27396.4765345544,712308.389898415,114.6111649072,
,18-44,275,2895.9561920809,5.0727272727,1395,14690.395956192,10922.1755352864,3003598.27220377,316.3014187241,
,45-64,366,4902.2234128047,6.3469945355,2323,31114.3852129654,16208.0679806108,5932152.88090358,794.5557033088,
,65-84,357,8354.785864732,6.3081232493,2252,52703.0189562368,14690.9501666138,5244669.20948113,1227.3974279151,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,432,3194.7936695755,6.7199074074,2903,21468.7176453187,15718.9303773091,6790577.92299753,502.1873926193,
,Female,620,4339.6094351508,5.4629032258,3387,23706.8663820256,13259.3940296987,8220824.2984132,575.4059143566,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,492,†,6.1910569106,3046,†,14286.9039203077,7029156.72879143,†,
,Medicaid,354,†,5.7853107345,2048,†,13042.8999377568,4617186.57796592,†,
,Private insurance,177,†,5.8531073446,1036,†,15688.2858618406,2776826.59754578,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,21,†,6.1904761905,130,†,26365.4669416061,553674.805773728,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,25,69.6378830084,2.8,70,194.9860724234,4308.1659475202,107704.148688005,†,
,Neonatal birth hospitalization,23,63.3608815427,2.6956521739,62,170.7988980716,2081.0612616726,47864.4090184699,†,
,Nonmaternal/nonneonatal hospitalization,1004,386.5999229881,6.1334661355,6158,2371.197535618,14796.6470754026,14855833.6637042,†,
Type of substance use disorder,Alcohol-related disorders,103,370.3836887339,6.3689320388,656,2358.948541839,16407.0370286575,1689924.81395172,60.7689889587,
,Cannabis-related disorders,63,226.545363012,7.7936507937,491,1765.6154482362,18828.6063720106,1186202.20143666,42.6553346556,
,Neonatal abstinence syndrome,12,43.1514977166,7.0833333333,85,305.656442159,7796.0930678275,93553.1168139299,3.3641309221,
,Opioid-related disorders,133,478.2624330253,5.6917293233,757,2722.1403142867,10947.1040469164,1455964.83823988,52.3558861606,
,Sedative-related disorders,25,89.8989535762,4.08,102,366.7877305908,7116.0519841956,177901.29960489,6.3972562697,
,Stimulant-related disorders,45,161.8181164371,4.5333333333,204,733.5754611816,9553.766657954,429919.499607931,15.4597252547,
,Miscellaneous substances and addictive disorders,68,244.5251537272,5.2794117647,359,1290.9489733539,10527.4793055546,715868.592777714,25.7423349555,
Type of mental disorder,Anxiety disorders,536,1927.4335646733,5.5186567164,2958,10636.8441871336,14250.7756148992,7638415.72958602,274.6742324278,
,Bipolar disorders,75,269.6968607285,5.9866666667,449,1614.5852062282,12724.9910328429,954374.327463221,34.3189013436,
,Depressive disorders,499,1794.3831133806,5.9719438878,2980,10715.9552662807,12417.3933366257,6196279.27497626,222.8156091545,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,28,100.6868280053,7.7857142857,218,783.9188751843,14232.0378219691,398497.059015136,14.3297874435,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,41,147.4342838649,4.9268292683,202,726.3835448955,8028.5846153351,329171.969228739,11.8368862321,
,Trauma- and stressor-related disorders,36,129.4544931497,4.0277777778,145,521.4139307418,8843.4852380114,318365.468568412,11.4482889916,
,Miscellaneous mental disorders,16,57.5353302888,3.375,54,194.1817397245,5916.3388667833,94661.4218685332,3.403985108,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Morgan, Kentucky",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,180329.274887181,4057.4839512889,5.3548598639,965637.996373587,21727.2579590408,11947.1367584912,2154418508.63672,484.7531566143,
"Morgan, Kentucky",,491,3859.1527155545,5.549898167,2725,21417.9045822526,12173.9908880671,5977429.52604095,469.8128999482,
Age group,<1,13,10924.3697478991,8.3076923077,108,90756.3025210084,8847.0573839857,115011.745991813,966.4852604354,
,1-17,16,710.7952021324,9.4375,151,6708.1297201244,19094.4672587229,305511.476139566,135.7225571477,
,18-44,135,2818.3716075156,5.5185185185,745,15553.2359081419,9532.101364818,1286833.68425043,268.6500384656,
,45-64,178,4956.8365357839,4.7471910112,845,23531.0498468393,12997.5453890188,2313563.07924534,644.267078598,
,65-84,148,7505.0709939148,5.8986486486,873,44269.7768762677,13188.9724045583,1951967.91587462,989.8417423299,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,236,3294.2490228922,5.2584745763,1241,17322.724734785,11553.1955762784,2726554.15600171,380.5910323844,
,Female,254,4569.1671163878,5.8307086614,1481,26641.4822809857,12780.8415177168,3246333.74550007,583.9780078252,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,233,†,5.7639484979,1343,†,13199.7789721844,3075548.50051898,†,
,Medicaid,151,†,6,906,†,11390.3736335376,1719946.41866419,†,
,Private insurance,95,†,4.4947368421,427,†,11521.3895107763,1094532.00352375,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,11,95.652173913,4.7272727273,52,452.1739130435,3991.4600757219,43906.0608329413,†,
,Nonmaternal/nonneonatal hospitalization,473,373.0283911672,5.5644820296,2632,2075.7097791798,12460.2792918273,5893712.10503435,†,
Type of substance use disorder,Alcohol-related disorders,43,337.9706044172,4.4418604651,191,1501.2182661322,12494.5106069069,537263.956096997,42.2277730171,
,Cannabis-related disorders,16,125.7565039692,6.3125,101,793.8379313055,9710.9409290133,155375.054864213,12.2121398148,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,60,471.5868898845,5.3333333333,320,2515.1300793838,11201.5136013476,672090.816080857,52.8248696126,
,Sedative-related disorders,11,86.4575964788,6.4545454545,71,558.0444863633,6218.3889223405,68402.2781457455,5.376269602,
,Stimulant-related disorders,16,125.7565039692,6.125,98,770.2585868113,9226.9184057898,147630.694492637,11.6034500112,
,Miscellaneous substances and addictive disorders,35,275.0923524326,4.8,168,1320.4432916765,6430.5839592833,225070.438574916,17.6900446887,
