,Miscellaneous substances and addictive disorders,129,98.5959629157,5.0930232558,657,502.151532059,7976.1435056883,1028922.51223379,7.864155493,
Type of mental disorder,Anxiety disorders,1448,1106.7205759839,4.7327348066,6853,5237.8149911722,9828.4740612746,14231630.4407256,108.7737447414,
,Bipolar disorders,350,267.5084265154,5.1771428571,1812,1384.9293395599,6669.2443771798,2334235.53201293,17.8407906939,
,Depressive disorders,1926,1472.0606556249,4.7689511942,9185,7020.1854215551,8759.5876841598,16870965.8796918,128.9464438935,
,"Disruptive, impulse-control, and conduct disorders",21,16.0505055909,5.9047619048,124,94.7744139655,7310.3833452413,153518.050250067,1.1733534875,
,Eating disorders,13,9.9360272706,4.2307692308,55,42.0370384524,6270.1231270852,81511.6006521071,0.6230011438,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,85,64.9663321537,5.7294117647,487,372.2188677515,4838.5382557574,411275.751739377,3.1434208346,
,Schizophrenia and related disorders,225,171.9697027599,7.5333333333,1695,1295.5050941248,7839.3613658935,1763856.30732603,13.4813264392,
,Somatic symptom disorders,15,11.4646468507,4.7333333333,71,54.2659950931,9532.9888979041,142994.833468562,1.0929235115,
,Suicidal ideation or attempt,669,511.3232495395,5.4514200299,3647,2787.4378042908,4608.2906881869,3082946.47039706,23.5632616951,
,Trauma- and stressor-related disorders,216,165.0909146495,5.0972222222,1101,841.5050788386,7070.1412781462,1527150.51607957,11.6721609031,
,Miscellaneous mental disorders,143,109.2962999763,4.4125874126,631,482.2794775178,5459.0782527785,780648.19014732,5.9665705431,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Reagan, Texas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,599852.854051097,2172.4767538709,5.6793738278,3406788.59983042,12338.3076174434,13146.9717046194,7886248499.14501,285.6149041208,
"Reagan, Texas",,50,1275.8356723654,8.02,401,10232.2020923705,16508.9925594033,825449.627970169,210.627616221,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,11,804.6817849305,5.2727272727,58,4242.8675932699,10688.1431687445,117569.57485619,86.0055412262,
,45-64,19,1975.051975052,10.7894736842,205,21309.7713097713,29026.9495215373,551512.040909209,573.2973398225,
,65-84,19,4347.8260869565,7.1578947368,136,31121.2814645309,7827.8363633619,148728.890903876,340.3407114505,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,19,931.829328102,12.5789473684,239,11721.4320745463,29230.5878839122,555381.169794332,272.3791906789,
,Female,31,1648.9361702128,5.2258064516,162,8617.0212765957,8711.8857476077,270068.458175837,143.6534351999,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,22,†,5.8636363636,129,†,8894.6800632466,195682.961391426,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,17,†,11.8235294118,201,†,30468.3347467224,517961.690694281,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,48,182.5095057034,8.25,396,1505.7034220532,17054.0122273096,818592.586910865,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,23,586.8844092881,4.4347826087,102,2602.7047716254,9589.4376446408,220557.065826738,56.2789144748,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,26,663.43454963,8.9615384615,233,5945.3942332228,19846.9513170623,516020.73424362,131.6715320856,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Real, Texas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,599852.854051097,2172.4767538709,5.6793738278,3406788.59983042,12338.3076174434,13146.9717046194,7886248499.14501,285.6149041208,
"Real, Texas",,116,3486.6245867147,4.4568965517,517,15539.5250976856,13042.5656672719,1512937.61740355,454.7453012935,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,20,2522.0680958386,4.85,97,12232.0302648171,10854.7331270978,217094.662541957,273.763761087,
,45-64,36,3582.0895522388,3.4722222222,125,12437.8109452736,12465.8677209566,448771.237954437,446.5385452283,
,65-84,59,6223.6286919831,4.9152542373,290,30590.717299578,14258.9778894769,841279.695479141,887.425839113,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,53,3217.9720704311,3.7924528302,201,12204.0072859745,12526.2923373391,663893.493878975,403.0925888761,
,Female,63,3750,5.0158730159,316,18809.5238095238,13476.8908495964,849044.123524576,505.3834068599,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,62,†,4.8709677419,302,†,14511.0940845116,899687.833239723,†,
,Medicaid,22,†,5.8636363636,129,†,13526.4103409611,297581.027501146,†,
,Private insurance,22,†,3,66,†,10979.506417984,241549.141195648,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,115,290.404040404,4.4782608696,515,1300.505050505,13134.3454716461,1510449.7292393,†,
Type of substance use disorder,Alcohol-related disorders,16,480.9137360986,4.0625,65,1953.7120529005,12048.0293238235,192768.469181177,57.9406279475,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,12,360.6853020739,3.5,42,1262.3985572588,9262.7440277162,111152.928332594,33.4093562767,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,51,1532.9125338142,5.1568627451,263,7905.0195371205,12406.409275564,632726.873053766,190.1794027814,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,44,1322.5127742711,4.2045454545,185,5560.5650736399,13990.0383851922,615561.688948461,185.0200447696,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,20,601.1421701232,3.55,71,2134.0547039375,11204.5210772459,224090.421544918,67.3551011557,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Red River, Texas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,599852.854051097,2172.4767538709,5.6793738278,3406788.59983042,12338.3076174434,13146.9717046194,7886248499.14501,285.6149041208,
"Red River, Texas",,434,3386.6562621927,5.9861751152,2598,20273.1174404994,12693.1857292926,5508842.60651301,429.8745693728,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,49,1344.6761800219,4.9591836735,243,6668.4961580681,13515.718227213,662270.193133437,181.7426435602,
,45-64,159,4453.781512605,6.320754717,1005,28151.2605042016,14229.6920604409,2262521.0376101,633.7593942885,
,65-84,224,7402.5115664243,5.9821428571,1340,44282.8816920026,11458.4101660533,2566683.87719595,848.2101378704,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,165,2664.298401421,5.6303030303,929,15000.8073631519,11145.1889586888,1838956.17818366,296.9410912617,
,Female,268,4047.1156750227,6.2089552239,1664,25128.3600120809,13670.6056438082,3663722.31254061,553.2652238811,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,302,†,5.9536423841,1798,†,11759.2632053612,3551297.4880191,†,
,Medicaid,16,†,4.6875,75,†,8013.284125864,128212.546013823,†,
,Private insurance,75,†,5.8933333333,442,†,17264.8482996151,1294863.62247113,†,
,Uninsured,36,†,7.3611111111,265,†,13414.4784991664,482921.225969993,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,432,317.6470588235,6.0069444444,2595,1908.0882352941,12731.670315872,5500081.57645672,†,
Type of substance use disorder,Alcohol-related disorders,45,351.1509949278,5.3777777778,242,1888.4120171674,8901.8598490505,400583.69320727,31.258969427,
,Cannabis-related disorders,16,124.8536870854,4.6875,75,585.251658213,7392.3984650043,118278.375440069,9.2296820476,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,21,163.8704642996,5.0476190476,106,827.1556769411,8893.6269428124,186766.16579906,14.5740277643,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,13,101.4436207569,5.3846153846,70,546.2348809988,8214.8937987514,106793.619383767,8.3334857108,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,237,1849.3952399532,6.3713080169,1510,11783.066718689,14519.0799526374,3441021.94877507,268.5151735291,
,Bipolar disorders,29,226.2973078424,6.9655172414,202,1576.2777994538,9638.5874690777,279519.036603254,21.8118639566,
,Depressive disorders,212,1654.3113538822,6.0141509434,1275,9949.2781896215,12306.8921454035,2609061.13482555,203.5943140714,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,25,195.083886071,9.72,243,1896.2153726102,7876.4896034786,196912.240086964,15.3657620044,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,11,85.8369098712,4.2727272727,47,366.7577058135,9983.8973014176,109822.870315594,8.5698689283,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Reeves, Texas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,599852.854051097,2172.4767538709,5.6793738278,3406788.59983042,12338.3076174434,13146.9717046194,7886248499.14501,285.6149041208,
"Reeves, Texas",,210,1443.9936739325,6.8523809524,1439,9894.7947466135,15401.0777040382,3234226.31784804,222.3905877637,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,51,823.776449685,6.6470588235,339,5475.6905184946,14352.8636068998,731996.043951891,118.2355102491,
,45-64,79,2490.5422446406,5.9746835443,472,14880.2017654476,14860.3211733133,1173965.37269175,370.1025765106,
,65-84,75,3980.8917197452,7.2,540,28662.4203821656,15933.2992566122,1194997.44424591,634.2873907887,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,105,1214.5748987854,8.019047619,842,9739.7339502603,19111.4028906837,2006697.30352179,232.122302316,
,Female,105,1780.2644964395,5.6857142857,597,10122.0752797558,11690.7525173928,1227529.01432625,208.1263164337,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,91,†,6.8901098901,627,†,14592.4030076806,1327908.67369894,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,72,†,5.75,414,†,15501.9398550908,1116139.66956654,†,
,Uninsured,35,†,6.6857142857,234,†,13341.3309902123,466946.584657433,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,199,177.8373547811,7.0904522613,1411,1260.9472743521,15952.8091374493,3174609.01835242,†,
Type of substance use disorder,Alcohol-related disorders,71,488.2073849962,6.7605633803,480,3300.5569689885,15836.1630264174,1124367.57487564,77.313317395,
,Cannabis-related disorders,15,103.1424052809,5.3333333333,80,550.0928281648,10449.9954939483,156749.932409225,10.7783767042,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,25,171.9040088015,6.56,164,1127.6902977377,16180.3328379326,404508.320948316,27.8146407858,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,11,75.6377638727,7.1818181818,79,543.2166678127,16508.5256376447,181593.782014092,12.4866796407,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,71,488.2073849962,6.4507042254,458,3149.2814412432,15101.252317107,1072188.91451459,73.725429039,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,52,357.5603383071,7.5769230769,394,2709.2071787114,14842.4192770241,771805.802405253,53.0706045799,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,13,89.3900845768,4.3076923077,56,385.0649797153,10631.9008054966,138214.710471456,9.5038651222,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Refugio, Texas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,599852.854051097,2172.4767538709,5.6793738278,3406788.59983042,12338.3076174434,13146.9717046194,7886248499.14501,285.6149041208,
"Refugio, Texas",,190,2540.7863064991,5.1421052632,977,13064.9906392083,11303.7025697886,2147703.48825983,287.2029270206,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,25,1142.0740063956,4.6,115,5253.5404294198,8725.68755759,218142.18893975,99.6538094745,
,45-64,88,4473.8179969497,4.9772727273,438,22267.4123029994,10510.5033732845,924924.296849039,470.220791484,
,65-84,75,4669.9875466999,5.4933333333,412,25653.7982565379,13299.5764738313,997468.235537348,621.0885650917,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,78,2100.1615508885,6.0384615385,471,12681.7447495961,12643.037725309,986156.942574108,265.5242171713,
,Female,112,2975.5579171095,4.5178571429,506,13443.145589798,10370.9513007654,1161546.54568572,308.5936625095,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,117,†,4.9230769231,576,†,11333.1594621683,1325979.65707369,†,
,Medicaid,20,†,5,100,†,8904.0588298853,178081.176597706,†,
,Private insurance,37,†,4.8918918919,181,†,11407.3545360209,422072.117832774,†,
,Uninsured,12,†,8.25,99,†,14268.8749271735,171226.499126082,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,186,236.641221374,5.1612903226,960,1221.3740458015,11421.073348118,2124319.64274996,†,
Type of substance use disorder,Alcohol-related disorders,36,481.412142284,5.3611111111,193,2580.9039850227,12899.0751841031,464366.706627714,62.0977141786,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,11,147.0981545868,4.6363636364,51,682.0005349024,6075.2724163959,66827.9965803548,8.9366136106,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,78,1043.0596416154,4.8974358974,382,5108.3177320139,10686.8029009496,833570.626274072,111.4697280388,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,84,1123.2949986627,5.5714285714,468,6258.3578496924,10084.8013018638,847123.309356564,113.2820686489,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,17,227.3335116341,4.2941176471,73,976.196844076,11833.0519701422,201161.883492418,26.9004925772,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Roberts, Texas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,599852.854051097,2172.4767538709,5.6793738278,3406788.59983042,12338.3076174434,13146.9717046194,7886248499.14501,285.6149041208,
"Roberts, Texas",,22,2534.5622119816,4.9090909091,108,12442.396313364,7251.3266087448,159529.185392384,183.7893840926,
